ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	LATITUDE	LONGITUDE	LANGUAGE_FAMILY	COGID
336	878_divorce	divorce	french	French	divorce	divɔʀs	d i v ɔ ʀ s	stan1290	48.0	2.0	Indo-European	893
337	878_divorce	divorce	dutch	Dutch	scheiding	sxɛɪdɪŋ	s x ɛɪ d ɪ ŋ	dutc1256	52.0	5.0	Indo-European	892
338	878_divorce	divorce	english	English	divorce	dɪvɔːs	d ɪ v ɔː s	stan1293	53.0	-1.0	Indo-European	-893
1697	326_domake	do, make	german	German	tun	tuːn	t uː n	stan1295	48.649	12.4676	Indo-European	308
1698	326_domake	do, make	german	German	machen	maxən	m a x ə n	stan1295	48.649	12.4676	Indo-European	310
1699	326_domake	do, make	french	French	faire	fɛʀ	f ɛ ʀ	stan1290	48.0	2.0	Indo-European	309
1700	326_domake	do, make	dutch	Dutch	doen	duːn	d uː n	dutc1256	52.0	5.0	Indo-European	308
1701	326_domake	do, make	english	English	do	duː	d uː	stan1293	53.0	-1.0	Indo-European	308
598	773_dog	dog	german	German	Hund	hʊnt	h ʊ n t	stan1295	48.649	12.4676	Indo-European	1755
599	773_dog	dog	french	French	chien	ʃjɛ̃	ʃ j ɛ̃	stan1290	48.0	2.0	Indo-European	1755
600	773_dog	dog	dutch	Dutch	hond	hɔnt	h ɔ n t	dutc1256	52.0	5.0	Indo-European	1755
601	773_dog	dog	english	English	dog	dɔɡ	d ɔ ɡ	stan1293	53.0	-1.0	Indo-European	1756
1460	427_doorgate	door, gate	german	German	Tor	toːr	t oː r	stan1295	48.649	12.4676	Indo-European	1952
1461	427_doorgate	door, gate	french	French	porte	pɔʀt	p ɔ ʀ t	stan1290	48.0	2.0	Indo-European	1953
1462	427_doorgate	door, gate	dutch	Dutch	deur	døːr	d øː r	dutc1256	52.0	5.0	Indo-European	1952
1463	427_doorgate	door, gate	english	English	door	dɔːr	d ɔː r	stan1293	53.0	-1.0	Indo-European	1952
1265	531_dough	dough	german	German	Teig	taik	t ai k	stan1295	48.649	12.4676	Indo-European	650
1266	531_dough	dough	french	French	pâte	pɑt	p ɑ t	stan1290	48.0	2.0	Indo-European	651
1267	531_dough	dough	dutch	Dutch	deeg	deːx	d eː x	dutc1256	52.0	5.0	Indo-European	650
1268	531_dough	dough	english	English	dough	dəʊ	d əʊ	stan1293	53.0	-1.0	Indo-European	650
594	774_dove	dove	german	German	Taube	taubə	t au b ə	stan1295	48.649	12.4676	Indo-European	810
595	774_dove	dove	french	French	colombe	kɔlɔ̃b	k ɔ l ɔ̃ b	stan1290	48.0	2.0	Indo-European	811
596	774_dove	dove	dutch	Dutch	duif	dœyf	d œy f	dutc1256	52.0	5.0	Indo-European	810
597	774_dove	dove	english	English	dove	dʌv	d ʌ v	stan1293	53.0	-1.0	Indo-European	810
989	622_dream	dream	german	German	träumen	trɔymən	t r ɔy m ə n	stan1295	48.649	12.4676	Indo-European	1961
990	622_dream	dream	french	French	rêver	ʀeve	ʀ e v e	stan1290	48.0	2.0	Indo-European	1962
991	622_dream	dream	dutch	Dutch	dromen	droːmə	d r oː m ə	dutc1256	52.0	5.0	Indo-European	1961
992	622_dream	dream	english	English	dream	driːm	d r iː m	stan1293	53.0	-1.0	Indo-European	1961
1160	567_drink	drink	german	German	trinken	trɪŋkən	t r ɪ ŋ k ə n	stan1295	48.649	12.4676	Indo-European	376
1161	567_drink	drink	french	French	boire	bwaʀ	b w a ʀ	stan1290	48.0	2.0	Indo-European	377
1162	567_drink	drink	dutch	Dutch	drinken	drɪŋkə	d r ɪ ŋ k ə	dutc1256	52.0	5.0	Indo-European	376
1163	567_drink	drink	english	English	drink	drɪŋk	d r ɪ ŋ k	stan1293	53.0	-1.0	Indo-European	376
1927	245_drip	drip	german	German	tropfen	trɔp͡fən	t r ɔ pf ə n	stan1295	48.649	12.4676	Indo-European	1694
1928	245_drip	drip	french	French	s'égoutter	eɡute	e ɡ u t e	stan1290	48.0	2.0	Indo-European	1695
1929	245_drip	drip	dutch	Dutch	druppelen	drʉpələ	d r ʉ p ə l ə	dutc1256	52.0	5.0	Indo-European	1694
1930	245_drip	drip	english	English	drip	drɪp	d r ɪ p	stan1293	53.0	-1.0	Indo-European	1694
1444	436_dwelllive	dwell, live	german	German	wohnen	voːnən	v oː n ə n	stan1295	48.649	12.4676	Indo-European	7
1445	436_dwelllive	dwell, live	french	French	habiter	abite	a b i t e	stan1290	48.0	2.0	Indo-European	9
1446	436_dwelllive	dwell, live	dutch	Dutch	wonen	woːnə	w oː n ə	dutc1256	52.0	5.0	Indo-European	7
1447	436_dwelllive	dwell, live	english	English	live	laɪv	l aɪ v	stan1293	53.0	-1.0	Indo-European	8
1382	474_dye	dye	german	German	färben	fɛrbən	f ɛ r b ə n	stan1295	48.649	12.4676	Indo-European	635
1383	474_dye	dye	french	French	teindre	tɛ̃dʀ	t ɛ̃ d ʀ	stan1290	48.0	2.0	Indo-European	637
1384	474_dye	dye	dutch	Dutch	verven	vɛrvə	v ɛ r v ə	dutc1256	52.0	5.0	Indo-European	635
1385	474_dye	dye	english	English	dye	daɪ	d aɪ	stan1293	53.0	-1.0	Indo-European	636
574	781_eagle	eagle	german	German	Adler	aːdlər	aː d l ə r	stan1295	48.649	12.4676	Indo-European	162
575	781_eagle	eagle	french	French	aigle	ɛɡl	ɛ ɡ l	stan1290	48.0	2.0	Indo-European	163
576	781_eagle	eagle	dutch	Dutch	adelaar	aːdəlaːr	aː d ə l aː r	dutc1256	52.0	5.0	Indo-European	162
577	781_eagle	eagle	english	English	eagle	iːɡḷ	iː ɡ l̩	stan1293	53.0	-1.0	Indo-European	-163
2162	142_earn	earn	german	German	verdienen	fɛr-diːnən	f ɛ r + d iː n ə n	stan1295	48.649	12.4676	Indo-European	821
2163	142_earn	earn	french	French	gagner	ɡaɲe	ɡ a ɲ e	stan1290	48.0	2.0	Indo-European	823
2164	142_earn	earn	dutch	Dutch	verdienen	vər-diːnə	v ə r + d iː n ə	dutc1256	52.0	5.0	Indo-European	821
2165	142_earn	earn	english	English	earn	ɜːn	ɜː n	stan1293	53.0	-1.0	Indo-European	822
5	964_earthland	earth, land	german	German	Erde	eːrdə	eː r d ə	stan1295	48.649	12.4676	Indo-European	1673
6	964_earthland	earth, land	german	German	Land	lant	l a n t	stan1295	48.649	12.4676	Indo-European	1674
7	964_earthland	earth, land	french	French	terre	tɛʁ	t ɛ ʁ	stan1290	48.0	2.0	Indo-European	1675
8	964_earthland	earth, land	dutch	Dutch	land	lɑnt	l ɑ n t	dutc1256	52.0	5.0	Indo-European	1674
9	964_earthland	earth, land	english	English	land	lænd	l æ n d	stan1293	53.0	-1.0	Indo-European	1674
10	963_earthgroundsoil	earth=ground, soil	german	German	Erde	eːrdə	eː r d ə	stan1295	48.649	12.4676	Indo-European	1475
11	963_earthgroundsoil	earth=ground, soil	german	German	Boden	boːdən	b oː d ə n	stan1295	48.649	12.4676	Indo-European	1478
12	963_earthgroundsoil	earth=ground, soil	french	French	terre	tɛʁ	t ɛ ʁ	stan1290	48.0	2.0	Indo-European	1477
13	963_earthgroundsoil	earth=ground, soil	french	French	sol	sɔl	s ɔ l	stan1290	48.0	2.0	Indo-European	1476
14	963_earthgroundsoil	earth=ground, soil	dutch	Dutch	bodem	boːdəm	b oː d ə m	dutc1256	52.0	5.0	Indo-European	1478
15	963_earthgroundsoil	earth=ground, soil	english	English	soil	sɔɪl	s ɔ ɪ l	stan1293	53.0	-1.0	Indo-European	-1476
166	927_earthquake	earthquake	german	German	Erdbeben	eːrt-beːbən	eː r t + b eː b ə n	stan1295	48.649	12.4676	Indo-European	420
167	927_earthquake	earthquake	french	French	séisme	seism	s ei s m	stan1290	48.0	2.0	Indo-European	422
168	927_earthquake	earthquake	dutch	Dutch	aardbeving	aːrd-beːvɪŋ	aː r d + b eː v ɪ ŋ	dutc1256	52.0	5.0	Indo-European	420
169	927_earthquake	earthquake	english	English	earthquake	ɜːθ-kweɪk	ɜː θ + k w eɪ k	stan1293	53.0	-1.0	Indo-European	421
1142	574_eat	eat	german	German	essen	ɛsən	ɛ s ə n	stan1295	48.649	12.4676	Indo-European	383
1143	574_eat	eat	german	German	speisen	ʃpaizən	ʃ p ai z ə n	stan1295	48.649	12.4676	Indo-European	380
1144	574_eat	eat	french	French	manger	mɑ̃ʒe	m ɑ̃ ʒ e	stan1290	48.0	2.0	Indo-European	382
1145	574_eat	eat	dutch	Dutch	eten	eːtə	eː t ə	dutc1256	52.0	5.0	Indo-European	383
1146	574_eat	eat	english	English	eat	iːt	iː t	stan1293	53.0	-1.0	Indo-European	383
837	672_elbow	elbow	german	German	Ellenbogen	ɛlən-boːɡən	ɛ l ə n + b oː ɡ ə n	stan1295	48.649	12.4676	Indo-European	603
838	672_elbow	elbow	french	French	coude	kud	k u d	stan1290	48.0	2.0	Indo-European	604
839	672_elbow	elbow	dutch	Dutch	elleboog	ɛlə-boːx	ɛ l ə + b oː x	dutc1256	52.0	5.0	Indo-European	603
840	672_elbow	elbow	english	English	elbow	ɛl-bəʊ	ɛ l + b əʊ	stan1293	53.0	-1.0	Indo-European	603
2369	40_everyall	every, all	german	German	alle	alə	a l ə	stan1295	48.649	12.4676	Indo-European	1559
2370	40_everyall	every, all	french	French	chaque	ʃak	ʃ a k	stan1290	48.0	2.0	Indo-European	1560
2371	40_everyall	every, all	dutch	Dutch	alle	ɑlə	ɑ l ə	dutc1256	52.0	5.0	Indo-European	1559
2372	40_everyall	every, all	english	English	all	ɔːl	ɔː l	stan1293	53.0	-1.0	Indo-European	1559
262	897_extinguish	extinguish	german	German	auslöschen	aus-lɶːʃən	au s + l ɶː ʃ ə n	stan1295	48.649	12.4676	Indo-European	558
263	897_extinguish	extinguish	french	French	éteindre	etɛ̃dʀ	e t ɛ̃ d ʀ	stan1290	48.0	2.0	Indo-European	560
264	897_extinguish	extinguish	dutch	Dutch	doven	doːvə	d oː v ə	dutc1256	52.0	5.0	Indo-European	561
265	897_extinguish	extinguish	english	English	extinguish	ɪks-tɪŋɡwɪʃ	ɪ k s + t ɪ ŋ ɡ w ɪ ʃ	stan1293	53.0	-1.0	Indo-European	559
778	697_eyebrow	eyebrow	german	German	Augenbraue	auɡən-brauə	au ɡ ə n + b r au ə	stan1295	48.649	12.4676	Indo-European	246
779	697_eyebrow	eyebrow	french	French	sourcil	suʀsi	s u ʀ s i	stan1290	48.0	2.0	Indo-European	248
780	697_eyebrow	eyebrow	dutch	Dutch	wenkbrauw	wɛŋɡ-brɑuw	w ɛ ŋ ɡ + b r ɑu w	dutc1256	52.0	5.0	Indo-European	246
781	697_eyebrow	eyebrow	english	English	eyebrow	aɪ-braʊ	aɪ + b r aʊ	stan1293	53.0	-1.0	Indo-European	246
782	696_eyelid	eyelid	german	German	Augenlid	auɡən-liːt	au ɡ ə n + l iː t	stan1295	48.649	12.4676	Indo-European	249
783	696_eyelid	eyelid	german	German	Lid	liːt	l iː t	stan1295	48.649	12.4676	Indo-European	249
784	696_eyelid	eyelid	french	French	paupière	popjɛʀ	p o p j ɛ ʀ	stan1290	48.0	2.0	Indo-European	250
785	696_eyelid	eyelid	dutch	Dutch	ooglid	oːɣ-lɪt	oː ɣ + l ɪ t	dutc1256	52.0	5.0	Indo-European	249
786	696_eyelid	eyelid	english	English	eyelid	aɪ-lɪd	aɪ + l ɪ d	stan1293	53.0	-1.0	Indo-European	249
766	703_face	face	german	German	Gesicht	ge-zɪxt	g e + z ɪ x t	stan1295	48.649	12.4676	Indo-European	1865
767	703_face	face	french	French	visage	vizaʒ	v i z a ʒ	stan1290	48.0	2.0	Indo-European	1864
768	703_face	face	dutch	Dutch	gezicht	xə-zɪxt	x ə + z ɪ x t	dutc1256	52.0	5.0	Indo-European	1865
769	703_face	face	english	English	face	feɪs	f eɪ s	stan1293	53.0	-1.0	Indo-European	6018
1923	246_fall	fall	german	German	fallen	falən	f a l ə n	stan1295	48.649	12.4676	Indo-European	1692
1924	246_fall	fall	french	French	tomber	tɔ̃be	t ɔ̃ b e	stan1290	48.0	2.0	Indo-European	1693
1925	246_fall	fall	dutch	Dutch	vallen	vɑlə	v ɑ l ə	dutc1256	52.0	5.0	Indo-European	1692
1926	246_fall	fall	english	English	fall	fɔːl	f ɔː l	stan1293	53.0	-1.0	Indo-European	1692
430	828_family	family	german	German	Familie	famiːliː.ə	f a m iː l iː ə	stan1295	48.649	12.4676	Indo-European	-445
431	828_family	family	french	French	famille	famij	f a m i j	stan1290	48.0	2.0	Indo-European	445
432	828_family	family	dutch	Dutch	gezin	xəzɪn	x ə z ɪ n	dutc1256	52.0	5.0	Indo-European	447
433	828_family	family	english	English	family	fæməlɪ	f æ m ə l ɪ	stan1293	53.0	-1.0	Indo-European	-445
1164	565_famine	famine	german	German	Hungersnot	hʊŋərs-noːt	h ʊ ŋ ə r s + n oː t	stan1295	48.649	12.4676	Indo-European	451
1165	565_famine	famine	french	French	famine	famin	f a m i n	stan1290	48.0	2.0	Indo-European	452
1166	565_famine	famine	french	French	disette	dizɛt	d i z ɛ t	stan1290	48.0	2.0	Indo-European	453
1167	565_famine	famine	dutch	Dutch	hongersnood	hɔŋərs-noːt	h ɔ ŋ ə r s + n oː t	dutc1256	52.0	5.0	Indo-European	451
1168	565_famine	famine	english	English	famine	fæmɪn	f æ m ɪ n	stan1293	53.0	-1.0	Indo-European	-452
1880	263_fannoun	fan (noun)	german	German	Fächer	fɛxər	f ɛ x ə r	stan1295	48.649	12.4676	Indo-European	982
1881	263_fannoun	fan (noun)	french	French	éventail	evɑ̃taj	e v ɑ̃ t a j	stan1290	48.0	2.0	Indo-European	984
1882	263_fannoun	fan (noun)	dutch	Dutch	waaier	waːjər	w aː j ə r	dutc1256	52.0	5.0	Indo-European	6050
1883	263_fannoun	fan (noun)	english	English	fan	fæn	f æ n	stan1293	53.0	-1.0	Indo-European	983
2273	92_faradv	far (adv)	german	German	fern	fɛrn	f ɛ r n	stan1295	48.649	12.4676	Indo-European	1286
2274	92_faradv	far (adv)	french	French	loin	lwɛ̃	l w ɛ̃	stan1290	48.0	2.0	Indo-European	1287
2275	92_faradv	far (adv)	dutch	Dutch	ver	vɛr	v ɛ r	dutc1256	52.0	5.0	Indo-European	1286
2276	92_faradv	far (adv)	english	English	far	fɑːr	f ɑː r	stan1293	53.0	-1.0	Indo-European	1286
1547	393_farmer	farmer	german	German	Bauer	bauər	b au ə r	stan1295	48.649	12.4676	Indo-European	1720
1548	393_farmer	farmer	french	French	fermier	fɛʀmje	f ɛ ʀ m j e	stan1290	48.0	2.0	Indo-European	1722
1549	393_farmer	farmer	dutch	Dutch	boer	buːr	b uː r	dutc1256	52.0	5.0	Indo-European	1720
1550	393_farmer	farmer	english	English	farmer	fɑːmər	f ɑː m ə r	stan1293	53.0	-1.0	Indo-European	-1722
339	877_father	father	german	German	Vater	faːtər	f aː t ə r	stan1295	48.649	12.4676	Indo-European	719
340	877_father	father	french	French	père	pɛʀ	p ɛ ʀ	stan1290	48.0	2.0	Indo-European	721
341	877_father	father	dutch	Dutch	vader	vaːdər	v aː d ə r	dutc1256	52.0	5.0	Indo-European	719
342	877_father	father	english	English	father	fɑːðər	f ɑː ð ə r	stan1293	53.0	-1.0	Indo-European	719
397	844_fatherinlawofaman	father-in-law (of a man)	german	German	Schwiegervater	ʃviːɡər-faːtər	ʃ v iː ɡ ə r + f aː t ə r	stan1295	48.649	12.4676	Indo-European	412
398	844_fatherinlawofaman	father-in-law (of a man)	french	French	beau-père	bo-pɛʀ	b o + p ɛ ʀ	stan1290	48.0	2.0	Indo-European	412
399	844_fatherinlawofaman	father-in-law (of a man)	dutch	Dutch	schoonvader	sxoːn-vaːdər	s x oː n + v aː d ə r	dutc1256	52.0	5.0	Indo-European	412
400	844_fatherinlawofaman	father-in-law (of a man)	english	English	father-in-law	fɑːðər-ɪn-lɔː	f ɑː ð ə r + ɪ n + l ɔː	stan1293	53.0	-1.0	Indo-European	412
1358	486_felt	felt	german	German	Filz	fɪlʦ	f ɪ l ts	stan1295	48.649	12.4676	Indo-European	2271
1359	486_felt	felt	french	French	feutre	føtʀ	f ø t ʀ	stan1290	48.0	2.0	Indo-European	2272
1360	486_felt	felt	dutch	Dutch	vilt	vɪlt	v ɪ l t	dutc1256	52.0	5.0	Indo-European	2271
1361	486_felt	felt	english	English	felt	fɛlt	f ɛ l t	stan1293	53.0	-1.0	Indo-European	2271
288	889_female	female	german	German	weiblich	vaip-lɪx	v ai p + l ɪ x	stan1295	48.649	12.4676	Indo-European	114
289	889_female	female	french	French	femelle	fəmɛl	f ə m ɛ l	stan1290	48.0	2.0	Indo-European	115
290	889_female	female	dutch	Dutch	vrouwelijk	vrɑuwə-lək	v r ɑu w ə + l ə k	dutc1256	52.0	5.0	Indo-European	6009
291	889_female	female	english	English	female	fiːmeɪl	f iː m eɪ l	stan1293	53.0	-1.0	Indo-European	-115
1565	389_fence	fence	german	German	Zaun	ʦaun	ts au n	stan1295	48.649	12.4676	Indo-European	1716
1566	389_fence	fence	german	German	Gehege	ɡə-heːɡə	ɡ ə + h eː ɡ ə	stan1295	48.649	12.4676	Indo-European	1719
1567	389_fence	fence	french	French	barrière	baʀjɛʀ	b a ʀ j ɛ ʀ	stan1290	48.0	2.0	Indo-European	1718
1568	389_fence	fence	dutch	Dutch	hek	hɛk	h ɛ k	dutc1256	52.0	5.0	Indo-European	1719
1569	389_fence	fence	english	English	fence	fɛns	f ɛ n s	stan1293	53.0	-1.0	Indo-European	1717
1551	392_fieldforcultivation	field (for cultivation)	german	German	Feld	fɛlt	f ɛ l t	stan1295	48.649	12.4676	Indo-European	1726
1552	392_fieldforcultivation	field (for cultivation)	french	French	champ	ʃɑ̃	ʃ ɑ̃	stan1290	48.0	2.0	Indo-European	1727
1553	392_fieldforcultivation	field (for cultivation)	dutch	Dutch	veld	vɛlt	v ɛ l t	dutc1256	52.0	5.0	Indo-European	1726
1554	392_fieldforcultivation	field (for cultivation)	english	English	field	fiːld	f iː l d	stan1293	53.0	-1.0	Indo-European	1726
1294	516_fig	fig	german	German	feige	faiɡə	f ai ɡ ə	stan1295	48.649	12.4676	Indo-European	-1647
1295	516_fig	fig	french	French	figue	fiɡ	f i ɡ	stan1290	48.0	2.0	Indo-European	1647
1296	516_fig	fig	dutch	Dutch	vijg	vɛɪx	v ɛɪ x	dutc1256	52.0	5.0	Indo-European	-1647
1297	516_fig	fig	english	English	fig	fɪɡ	f ɪ ɡ	stan1293	53.0	-1.0	Indo-European	-1647
617	767_findorsal	fin (dorsal)	german	German	Finne	fɪnə	f ɪ n ə	stan1295	48.649	12.4676	Indo-European	1620
618	767_findorsal	fin (dorsal)	french	French	nageoire	naʒwaʀ	n a ʒ w a ʀ	stan1290	48.0	2.0	Indo-European	1621
619	767_findorsal	fin (dorsal)	dutch	Dutch	vin	vɪn	v ɪ n	dutc1256	52.0	5.0	Indo-European	1620
620	767_findorsal	fin (dorsal)	english	English	fin	fɪn	f ɪ n	stan1293	53.0	-1.0	Indo-European	1620
2119	160_find	find	german	German	finden	fɪndən	f ɪ n d ə n	stan1295	48.649	12.4676	Indo-European	579
2120	160_find	find	french	French	trouver	tʀuve	t ʀ u v e	stan1290	48.0	2.0	Indo-European	580
2121	160_find	find	dutch	Dutch	vinden	vɪndə	v ɪ n d ə	dutc1256	52.0	5.0	Indo-European	579
2122	160_find	find	english	English	find	faɪnd	f aɪ n d	stan1293	53.0	-1.0	Indo-European	579
849	668_finger	finger	german	German	Finger	fɪŋər	f ɪ ŋ ə r	stan1295	48.649	12.4676	Indo-European	615
850	668_finger	finger	french	French	doigt	dwa	d w a	stan1290	48.0	2.0	Indo-European	616
851	668_finger	finger	dutch	Dutch	vinger	vɪŋər	v ɪ ŋ ə r	dutc1256	52.0	5.0	Indo-European	615
852	668_finger	finger	english	English	finger	fɪŋɡər	f ɪ ŋ ɡ ə r	stan1293	53.0	-1.0	Indo-European	615
1671	352_fir	fir	german	German	Tanne	tanə	t a n ə	stan1295	48.649	12.4676	Indo-European	80
1672	352_fir	fir	french	French	sapin	sapɛ̃	s a p ɛ̃	stan1290	48.0	2.0	Indo-European	82
1673	352_fir	fir	french	French	conifère	kɔnifɛʀ	k ɔ n i f ɛ ʀ	stan1290	48.0	2.0	Indo-European	84
1674	352_fir	fir	dutch	Dutch	spar	spɑr	s p ɑ r	dutc1256	52.0	5.0	Indo-European	83
1675	352_fir	fir	english	English	fir	fɜːr	f ɜː r	stan1293	53.0	-1.0	Indo-European	81
248	905_fire	fire	german	German	Feuer	fɔyər	f ɔy ə r	stan1295	48.649	12.4676	Indo-European	1211
249	905_fire	fire	french	French	feu	fø	f ø	stan1290	48.0	2.0	Indo-European	6007
250	905_fire	fire	dutch	Dutch	vuur	vyːr	v yː r	dutc1256	52.0	5.0	Indo-European	1211
251	905_fire	fire	english	English	fire	faɪər	f aɪ ə r	stan1293	53.0	-1.0	Indo-European	1211
1479	418_fireplace	fireplace	german	German	Herd	heːrt	h eː r t	stan1295	48.649	12.4676	Indo-European	1254
1480	418_fireplace	fireplace	french	French	foyer	fwaje	f w a j e	stan1290	48.0	2.0	Indo-European	1253
1481	418_fireplace	fireplace	dutch	Dutch	haard	haːrt	h aː r t	dutc1256	52.0	5.0	Indo-European	1254
1482	418_fireplace	fireplace	english	English	fireplace	faɪə-pleɪs	f aɪ ə + p l eɪ s	stan1293	53.0	-1.0	Indo-European	1252
271	895_firewood	firewood	german	German	Brennholz	brɛn-hɔlʦ	b r ɛ n + h ɔ l ts	stan1295	48.649	12.4676	Indo-European	1208
272	895_firewood	firewood	french	French	bûches	byʃe	b y ʃ e	stan1290	48.0	2.0	Indo-European	1210
273	895_firewood	firewood	dutch	Dutch	brandhout	brɑnt-hɑut	b r ɑ n t + h ɑu t	dutc1256	52.0	5.0	Indo-European	1208
274	895_firewood	firewood	english	English	firewood	faɪə-wʊd	f aɪ ə + w ʊ d	stan1293	53.0	-1.0	Indo-European	1209
2404	28_first	first	german	German	erste	eːrstə	eː r s t ə	stan1295	48.649	12.4676	Indo-European	352
2405	28_first	first	french	French	premier	pʀəmje	p ʀ ə m j e	stan1290	48.0	2.0	Indo-European	354
2406	28_first	first	dutch	Dutch	eerste	eːrstə	eː r s t ə	dutc1256	52.0	5.0	Indo-European	352
2407	28_first	first	english	English	first	fɜːst	f ɜː s t	stan1293	53.0	-1.0	Indo-European	353
613	768_fish	fish	german	German	Fisch	fɪʃ	f ɪ ʃ	stan1295	48.649	12.4676	Indo-European	1753
614	768_fish	fish	french	French	poisson	pwasɔ̃	p w a s ɔ̃	stan1290	48.0	2.0	Indo-European	1753
615	768_fish	fish	dutch	Dutch	vis	vɪs	v ɪ s	dutc1256	52.0	5.0	Indo-European	1753
616	768_fish	fish	english	English	fish	fɪʃ	f ɪ ʃ	stan1293	53.0	-1.0	Indo-European	1753
621	766_fishscale	fishscale	german	German	Schuppe	ʃʊpə	ʃ ʊ p ə	stan1295	48.649	12.4676	Indo-European	1617
622	766_fishscale	fishscale	french	French	écaille	ekaj	e k a j	stan1290	48.0	2.0	Indo-European	1619
623	766_fishscale	fishscale	dutch	Dutch	schub	sxʉp	s x ʉ p	dutc1256	52.0	5.0	Indo-European	1617
624	766_fishscale	fishscale	english	English	scale	skeɪl	s k eɪ l	stan1293	53.0	-1.0	Indo-European	-1619
2316	72_flat	flat	german	German	flach	flax	f l a x	stan1295	48.649	12.4676	Indo-European	588
2317	72_flat	flat	german	German	platt	plat	p l a t	stan1295	48.649	12.4676	Indo-European	-588
2318	72_flat	flat	french	French	plat	pla	p l a	stan1290	48.0	2.0	Indo-European	588
2319	72_flat	flat	dutch	Dutch	plat	plɑt	p l ɑ t	dutc1256	52.0	5.0	Indo-European	-588
2320	72_flat	flat	dutch	Dutch	vlak	vlɑk	v l ɑ k	dutc1256	52.0	5.0	Indo-European	588
2321	72_flat	flat	english	English	flat	flæt	f l æ t	stan1293	53.0	-1.0	Indo-European	6202
1762	303_flayskin	flay, skin	german	German	häuten	hɔytən	h ɔy t ə n	stan1295	48.649	12.4676	Indo-European	1934
1763	303_flayskin	flay, skin	french	French	écorcher	ekɔʀʃe	e k ɔ ʀ ʃ e	stan1290	48.0	2.0	Indo-European	1936
1764	303_flayskin	flay, skin	dutch	Dutch	villen	vɪlə	v ɪ l ə	dutc1256	52.0	5.0	Indo-European	1937
1765	303_flayskin	flay, skin	english	English	skin	skɪn	s k ɪ n	stan1293	53.0	-1.0	Indo-European	1935
662	747_flea	flea	german	German	Floh	floː	f l oː	stan1295	48.649	12.4676	Indo-European	1305
663	747_flea	flea	french	French	puce	pys	p y s	stan1290	48.0	2.0	Indo-European	1306
664	747_flea	flea	dutch	Dutch	vlo	vloː	v l oː	dutc1256	52.0	5.0	Indo-European	1305
665	747_flea	flea	english	English	flea	fliː	f l iː	stan1293	53.0	-1.0	Indo-European	1305
707	721_flesh	flesh	german	German	Fleisch	flaiʃ	f l ai ʃ	stan1295	48.649	12.4676	Indo-European	1805
708	721_flesh	flesh	french	French	chair	ʃɛʀ	ʃ ɛ ʀ	stan1290	48.0	2.0	Indo-European	1806
709	721_flesh	flesh	dutch	Dutch	vlees	vleːs	v l eː s	dutc1256	52.0	5.0	Indo-European	1805
710	721_flesh	flesh	english	English	flesh	flɛʃ	f l ɛ ʃ	stan1293	53.0	-1.0	Indo-European	1805
1473	420_floor	floor	german	German	Fußboden	fuːs-boːdən	f uː s + b oː d ə n	stan1295	48.649	12.4676	Indo-European	1938
1474	420_floor	floor	german	German	Diele	diːlə	d iː l ə	stan1295	48.649	12.4676	Indo-European	1941
1475	420_floor	floor	french	French	plancher	plɑ̃ʃe	p l ɑ̃ ʃ e	stan1290	48.0	2.0	Indo-European	1940
1476	420_floor	floor	french	French	sol	sɔl	s ɔ l	stan1290	48.0	2.0	Indo-European	1942
1477	420_floor	floor	dutch	Dutch	vloer	vluːr	v l uː r	dutc1256	52.0	5.0	Indo-European	1939
1478	420_floor	floor	english	English	floor	flɔːr	f l ɔː r	stan1293	53.0	-1.0	Indo-European	1939
1939	241_flow	flow	german	German	fliessen	fliːsən	f l iː s ə n	stan1295	48.649	12.4676	Indo-European	1851
1940	241_flow	flow	french	French	couler	kule	k u l e	stan1290	48.0	2.0	Indo-European	1852
1941	241_flow	flow	dutch	Dutch	stromen	stroːmə	s t r oː m ə	dutc1256	52.0	5.0	Indo-European	1853
1942	241_flow	flow	english	English	flow	fləʊ	f l əʊ	stan1293	53.0	-1.0	Indo-European	1851
670	736_fly	fly	german	German	Fliege	fliːɡə	f l iː ɡ ə	stan1295	48.649	12.4676	Indo-European	1442
671	736_fly	fly	french	French	mouche	muʃ	m u ʃ	stan1290	48.0	2.0	Indo-European	1443
672	736_fly	fly	dutch	Dutch	vlieg	vliːx	v l iː x	dutc1256	52.0	5.0	Indo-European	1442
673	736_fly	fly	english	English	fly	flaɪ	f l aɪ	stan1293	53.0	-1.0	Indo-European	1442
1951	234_flyvb	fly (vb)	german	German	fliegen	fliːɡən	f l iː ɡ ə n	stan1295	48.649	12.4676	Indo-European	1051
1952	234_flyvb	fly (vb)	french	French	voler	vɔle	v ɔ l e	stan1290	48.0	2.0	Indo-European	6051
1953	234_flyvb	fly (vb)	dutch	Dutch	vliegen	vliːɣə	v l iː ɣ ə	dutc1256	52.0	5.0	Indo-European	1051
1954	234_flyvb	fly (vb)	english	English	fly	flaɪ	f l aɪ	stan1293	53.0	-1.0	Indo-European	1051
533	794_foalcolt	foal, colt	german	German	Füllen	fʏlən	f ʏ l ə n	stan1295	48.649	12.4676	Indo-European	509
534	794_foalcolt	foal, colt	french	French	poulain	pulɛ̃	p u l ɛ̃	stan1290	48.0	2.0	Indo-European	509
