ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	LATITUDE	LONGITUDE	LANGUAGE_SUBGROUP
7048	463_1plweexcl	1PL; we(excl.)	ShuigenCentralSandong	Sandong	ȶin¹ ⁿdiu¹	ȶin¹ ⁿdiu¹	ȶ i n ¹/¹ + d i/j u ¹/¹	sand1270	25.724479	107.92172	Sui	1 7 4 8 9 1 6 7 8	AXLT_ACXT	TIN6_TJY6	10	10.T.C 10.I.V 10.N.c 10.6.T 10._._ 10.T.C 10.J.C 10.Y.V 10.6.T	1.6 3.0 1.1 1.0 0.0 1.6 1.2 3.0 1.0	ȶin¹/¹+di/ju¹/¹	0	2 1
3855	241_clothinloom	cloth in loom	Pandong	Pandong	tiak⁷	tiak⁷	t i/j a k ⁷/¹	pand1262	26.06349	107.693696	Sui	1 6 7 1 8	ACXLT	TJAK6	7	7.T.C 7.J.C 7.A.V 7.K.c 7.6.T	1.6 1.2 3.0 1.1 1.0	ti/jak⁷/¹	0	1451
3865	241_clothinloom	cloth in loom	JiaoliPandong	Jiaoli	ta⁴	ta⁴	t a ⁴/¹	pand1262	26.059013	107.8486	Sui	1 7 8	AXT	TA6	4	4.T.C 4.A.V 4.6.T	1.6 3.0 1.0	ta⁴/¹	0	1450
3875	241_clothinloom	cloth in loom	TangnianYangAn	Tangnian	ta⁴	ta⁴	t a ⁴/¹	anya1244	25.58369	107.801479	Sui	1 7 8	AXT	TA6	13	13.T.C 13.A.V 13.6.T	1.6 3.0 1.0	ta⁴/¹	0	1450
3885	241_clothinloom	cloth in loom	BanliangYangAn	Banliang	ta⁴	ta⁴	t a ⁴/¹	anya1244	25.776111	107.870727	Sui	1 7 8	AXT	TA6	2	2.T.C 2.A.V 2.6.T	1.6 3.0 1.0	ta⁴/¹	0	1450
3736	242_clothes	clothes	ShuigenCentralSandong	Sandong	ʔduk⁷	ʔduk⁷	ˀd u k ⁷/¹	sand1270	25.724479	107.92172	Sui	1 7 1 8	AXLT	TYK6	10	10.T.C 10.Y.V 10.K.c 10.6.T	1.6 3.0 1.1 1.0	ˀduk⁷/¹	0	1467
3746	242_clothes	clothes	ZhongheCentralSandong	Zhonghe	ʔduk⁷	ʔduk⁷	ˀd u k ⁷/¹	sand1270	25.817612	107.904898	Sui	1 7 1 8	AXLT	TYK6	16	16.T.C 16.Y.V 16.K.c 16.6.T	1.6 3.0 1.1 1.0	ˀduk⁷/¹	0	1467
3756	242_clothes	clothes	TingpaiWesternSandong	Tingpai	ʔduk⁷	ʔduk⁷	ˀd u k ⁷/¹	sand1270	25.3756	107.5416	Sui	1 7 1 8	AXLT	TYK6	15	15.T.C 15.Y.V 15.K.c 15.6.T	1.6 3.0 1.1 1.0	ˀduk⁷/¹	0	1467
3766	242_clothes	clothes	AntangWesternSandong	Antang	ʔduk⁷	ʔduk⁷	ˀd u k ⁷/¹	sand1270	25.935942	108.113772	Sui	1 7 1 8	AXLT	TYK6	1	1.T.C 1.Y.V 1.K.c 1.6.T	1.6 3.0 1.1 1.0	ˀduk⁷/¹	0	1467
3776	242_clothes	clothes	TangzhouWesternSandong	Tangzhou	ʔduk⁷	ʔduk⁷	ˀd u k ⁷/¹	sand1270	25.775037	107.87072	Sui	1 7 1 8	AXLT	TYK6	14	14.T.C 14.Y.V 14.K.c 14.6.T	1.6 3.0 1.1 1.0	ˀduk⁷/¹	0	1467
3786	242_clothes	clothes	DujiangEasternSandong	Dujiang	ⁿduk⁷	ⁿduk⁷	ⁿd u k ⁷/¹	sand1270	26.009139	108.260898	Sui	1 7 1 8	AXLT	TYK6	3	3.T.C 3.Y.V 3.K.c 3.6.T	1.6 3.0 1.1 1.0	ⁿduk⁷/¹	0	1467
3796	242_clothes	clothes	SanjiangEasternSandong	Sanjiang	ⁿduk⁷	ⁿduk⁷	ⁿd u k ⁷/¹	sand1270	26.009139	108.260898	Sui	1 7 1 8	AXLT	TYK6	9	9.T.C 9.Y.V 9.K.c 9.6.T	1.6 3.0 1.1 1.0	ⁿduk⁷/¹	0	1467
3806	242_clothes	clothes	RenliEasternSandong	Renli	ⁿduk⁷	ⁿduk⁷	ⁿd u k ⁷/¹	sand1270	26.116584	108.435839	Sui	1 7 1 8	AXLT	TYK6	8	8.T.C 8.Y.V 8.K.c 8.6.T	1.6 3.0 1.1 1.0	ⁿduk⁷/¹	0	1467
3816	242_clothes	clothes	JiuqianSouthernSandong	Jiuqian	quk⁷	quk⁷	q u k ⁷/¹	sand1270	25.615405	108.030525	Sui	1 7 1 8	AXLT	KYK6	6	6.K.C 6.Y.V 6.K.c 6.6.T	1.6 3.0 1.1 1.0	quk⁷/¹	0	1467
3826	242_clothes	clothes	ShuiyaoSouthernSandong	Shuiyao	kuk⁷	kuk⁷	k u k ⁷/¹	sand1270	25.413123	107.969761	Sui	1 7 1 8	AXLT	KYK6	12	12.K.C 12.Y.V 12.K.c 12.6.T	1.6 3.0 1.1 1.0	kuk⁷/¹	0	1467
3836	242_clothes	clothes	JiarongSouthernSandong	Jiarong	kuk⁷	kuk⁷	k u k ⁷/¹	sand1270	25.493343	108.183955	Sui	1 7 1 8	AXLT	KYK6	5	5.K.C 5.Y.V 5.K.c 5.6.T	1.6 3.0 1.1 1.0	kuk⁷/¹	0	1467
3846	242_clothes	clothes	ShuiweiSouthernSandong	Shuiwei	quk⁷	quk⁷	q u k ⁷/¹	sand1270	25.710491	108.211043	Sui	1 7 1 8	AXLT	KYK6	11	11.K.C 11.Y.V 11.K.c 11.6.T	1.6 3.0 1.1 1.0	quk⁷/¹	0	1467
3856	242_clothes	clothes	Pandong	Pandong	ⁿduk⁷	ⁿduk⁷	ⁿd u k ⁷/¹	pand1262	26.06349	107.693696	Sui	1 7 1 8	AXLT	TYK6	7	7.T.C 7.Y.V 7.K.c 7.6.T	1.6 3.0 1.1 1.0	ⁿduk⁷/¹	0	1467
3866	242_clothes	clothes	JiaoliPandong	Jiaoli	ⁿdok⁷	ⁿdok⁷	ⁿd o k ⁷/¹	pand1262	26.059013	107.8486	Sui	1 7 1 8	AXLT	TUK6	4	4.T.C 4.U.V 4.K.c 4.6.T	1.6 3.0 1.1 1.0	ⁿdok⁷/¹	0	1467
3876	242_clothes	clothes	TangnianYangAn	Tangnian	luk⁷	luk⁷	l u k ⁷/¹	anya1244	25.58369	107.801479	Sui	5 7 1 8	AXLT	LYK6	13	13.L.C 13.Y.V 13.K.c 13.6.T	1.6 3.0 1.1 1.0	luk⁷/¹	0	1467
3886	242_clothes	clothes	BanliangYangAn	Banliang	quk⁷	quk⁷	q u k ⁷/¹	anya1244	25.776111	107.870727	Sui	1 7 1 8	AXLT	KYK6	2	2.K.C 2.Y.V 2.K.c 2.6.T	1.6 3.0 1.1 1.0	quk⁷/¹	0	1467
4	4_cloud	cloud	ShuigenCentralSandong	Sandong	fa³	fa³	f a ³/¹	sand1270	25.724479	107.92172	Sui	3 7 8	AXT	BA6	10	10.B.C 10.A.V 10.6.T	1.6 3.0 1.0	fa³/¹	0	1484
12	4_cloud	cloud	ZhongheCentralSandong	Zhonghe	fa³	fa³	f a ³/¹	sand1270	25.817612	107.904898	Sui	3 7 8	AXT	BA6	16	16.B.C 16.A.V 16.6.T	1.6 3.0 1.0	fa³/¹	0	1484
20	4_cloud	cloud	TingpaiWesternSandong	Tingpai	fa³	fa³	f a ³/¹	sand1270	25.3756	107.5416	Sui	3 7 8	AXT	BA6	15	15.B.C 15.A.V 15.6.T	1.6 3.0 1.0	fa³/¹	0	1484
28	4_cloud	cloud	AntangWesternSandong	Antang	fa³	fa³	f a ³/¹	sand1270	25.935942	108.113772	Sui	3 7 8	AXT	BA6	1	1.B.C 1.A.V 1.6.T	1.6 3.0 1.0	fa³/¹	0	1484
36	4_cloud	cloud	TangzhouWesternSandong	Tangzhou	fa³	fa³	f a ³/¹	sand1270	25.775037	107.87072	Sui	3 7 8	AXT	BA6	14	14.B.C 14.A.V 14.6.T	1.6 3.0 1.0	fa³/¹	0	1484
44	4_cloud	cloud	DujiangEasternSandong	Dujiang	fa³	fa³	f a ³/¹	sand1270	26.009139	108.260898	Sui	3 7 8	AXT	BA6	3	3.B.C 3.A.V 3.6.T	1.6 3.0 1.0	fa³/¹	0	1484
52	4_cloud	cloud	SanjiangEasternSandong	Sanjiang	fa³	fa³	f a ³/¹	sand1270	26.009139	108.260898	Sui	3 7 8	AXT	BA6	9	9.B.C 9.A.V 9.6.T	1.6 3.0 1.0	fa³/¹	0	1484
60	4_cloud	cloud	RenliEasternSandong	Renli	fa³	fa³	f a ³/¹	sand1270	26.116584	108.435839	Sui	3 7 8	AXT	BA6	8	8.B.C 8.A.V 8.6.T	1.6 3.0 1.0	fa³/¹	0	1484
68	4_cloud	cloud	JiuqianSouthernSandong	Jiuqian	va³	va³	v a ³/¹	sand1270	25.615405	108.030525	Sui	3 7 8	AXT	BA6	6	6.B.C 6.A.V 6.6.T	1.6 3.0 1.0	va³/¹	0	1484
76	4_cloud	cloud	ShuiyaoSouthernSandong	Shuiyao	va³	va³	v a ³/¹	sand1270	25.413123	107.969761	Sui	3 7 8	AXT	BA6	12	12.B.C 12.A.V 12.6.T	1.6 3.0 1.0	va³/¹	0	1484
84	4_cloud	cloud	JiarongSouthernSandong	Jiarong	fa³ ʔbən¹	fa³ ʔbən¹	f a ³/¹ + ˀb ə n ¹/¹	sand1270	25.493343	108.183955	Sui	3 7 8 9 1 7 4 8	AXT_AXLT	BA6_PEN6	5	5.B.C 5.A.V 5.6.T 5._._ 5.P.C 5.E.V 5.N.c 5.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	fa³/¹+ˀbən¹/¹	0	1484 1485
92	4_cloud	cloud	ShuiweiSouthernSandong	Shuiwei	va³	va³	v a ³/¹	sand1270	25.710491	108.211043	Sui	3 7 8	AXT	BA6	11	11.B.C 11.A.V 11.6.T	1.6 3.0 1.0	va³/¹	0	1484
100	4_cloud	cloud	Pandong	Pandong	hwa³	hwa³	h w a ³/¹	pand1262	26.06349	107.693696	Sui	3 6 7 8	ACXT	HWA6	7	7.H.C 7.W.C 7.A.V 7.6.T	1.6 1.2 3.0 1.0	hwa³/¹	0	1486
108	4_cloud	cloud	JiaoliPandong	Jiaoli	fa³	fa³	f a ³/¹	pand1262	26.059013	107.8486	Sui	3 7 8	AXT	BA6	4	4.B.C 4.A.V 4.6.T	1.6 3.0 1.0	fa³/¹	0	1484
116	4_cloud	cloud	TangnianYangAn	Tangnian	tam⁵	tam⁵	t a m ⁵/¹	anya1244	25.58369	107.801479	Sui	1 7 4 8	AXLT	TAM6	13	13.T.C 13.A.V 13.M.c 13.6.T	1.6 3.0 1.1 1.0	tam⁵/¹	0	1487
124	4_cloud	cloud	BanliangYangAn	Banliang	fa³	fa³	f a ³/¹	anya1244	25.776111	107.870727	Sui	3 7 8	AXT	BA6	2	2.B.C 2.A.V 2.6.T	1.6 3.0 1.0	fa³/¹	0	1484
7714	504_cold	cold	ShuigenCentralSandong	Sandong	ʔȵit⁷	ʔȵit⁷	ˀȵ i t ⁷/¹	sand1270	25.724479	107.92172	Sui	4 7 1 8	AXLT	NIT6	10	10.N.C 10.I.V 10.T.c 10.6.T	1.6 3.0 1.1 1.0	ˀȵit⁷/¹	0	1502
7724	504_cold	cold	ZhongheCentralSandong	Zhonghe	ʔȵit⁷	ʔȵit⁷	ˀȵ i t ⁷/¹	sand1270	25.817612	107.904898	Sui	4 7 1 8	AXLT	NIT6	16	16.N.C 16.I.V 16.T.c 16.6.T	1.6 3.0 1.1 1.0	ˀȵit⁷/¹	0	1502
7733	504_cold	cold	TingpaiWesternSandong	Tingpai	ʔȵit⁷	ʔȵit⁷	ˀȵ i t ⁷/¹	sand1270	25.3756	107.5416	Sui	4 7 1 8	AXLT	NIT6	15	15.N.C 15.I.V 15.T.c 15.6.T	1.6 3.0 1.1 1.0	ˀȵit⁷/¹	0	1502
7743	504_cold	cold	AntangWesternSandong	Antang	ʔȵit⁷	ʔȵit⁷	ˀȵ i t ⁷/¹	sand1270	25.935942	108.113772	Sui	4 7 1 8	AXLT	NIT6	1	1.N.C 1.I.V 1.T.c 1.6.T	1.6 3.0 1.1 1.0	ˀȵit⁷/¹	0	1502
7753	504_cold	cold	TangzhouWesternSandong	Tangzhou	ʔȵit⁷	ʔȵit⁷	ˀȵ i t ⁷/¹	sand1270	25.775037	107.87072	Sui	4 7 1 8	AXLT	NIT6	14	14.N.C 14.I.V 14.T.c 14.6.T	1.6 3.0 1.1 1.0	ˀȵit⁷/¹	0	1502
7763	504_cold	cold	DujiangEasternSandong	Dujiang	ʔȵit⁷	ʔȵit⁷	ˀȵ i t ⁷/¹	sand1270	26.009139	108.260898	Sui	4 7 1 8	AXLT	NIT6	3	3.N.C 3.I.V 3.T.c 3.6.T	1.6 3.0 1.1 1.0	ˀȵit⁷/¹	0	1502
7773	504_cold	cold	SanjiangEasternSandong	Sanjiang	ʔĩt⁷	ʔĩt⁷	ʔ ĩ t ⁷/¹	sand1270	26.009139	108.260898	Sui	1 7 1 8	AXLT	HIT6	9	9.H.C 9.I.V 9.T.c 9.6.T	1.6 3.0 1.1 1.0	ʔĩt⁷/¹	0	1502
7783	504_cold	cold	RenliEasternSandong	Renli	ȵit⁷	ȵit⁷	ȵ i t ⁷/¹	sand1270	26.116584	108.435839	Sui	4 7 1 8	AXLT	NIT6	8	8.N.C 8.I.V 8.T.c 8.6.T	1.6 3.0 1.1 1.0	ȵit⁷/¹	0	1502
7792	504_cold	cold	JiuqianSouthernSandong	Jiuqian	ʔȵit⁷	ʔȵit⁷	ˀȵ i t ⁷/¹	sand1270	25.615405	108.030525	Sui	4 7 1 8	AXLT	NIT6	6	6.N.C 6.I.V 6.T.c 6.6.T	1.6 3.0 1.1 1.0	ˀȵit⁷/¹	0	1502
7802	504_cold	cold	ShuiyaoSouthernSandong	Shuiyao	ŋ̊aːŋ⁵	ŋ̊aːŋ⁵	ŋ̊ aː ŋ ⁵/¹	sand1270	25.413123	107.969761	Sui	4 7 4 8	AXLT	NAN6	12	12.N.C 12.A.V 12.N.c 12.6.T	1.6 3.0 1.1 1.0	ŋ̊aːŋ⁵/¹	0	1503
7812	504_cold	cold	JiarongSouthernSandong	Jiarong	ʔȵit⁷	ʔȵit⁷	ˀȵ i t ⁷/¹	sand1270	25.493343	108.183955	Sui	4 7 1 8	AXLT	NIT6	5	5.N.C 5.I.V 5.T.c 5.6.T	1.6 3.0 1.1 1.0	ˀȵit⁷/¹	0	1502
7822	504_cold	cold	ShuiweiSouthernSandong	Shuiwei	ʔȵit⁷	ʔȵit⁷	ˀȵ i t ⁷/¹	sand1270	25.710491	108.211043	Sui	4 7 1 8	AXLT	NIT6	11	11.N.C 11.I.V 11.T.c 11.6.T	1.6 3.0 1.1 1.0	ˀȵit⁷/¹	0	1502
7831	504_cold	cold	Pandong	Pandong	ȵit⁷	ȵit⁷	ȵ i t ⁷/¹	pand1262	26.06349	107.693696	Sui	4 7 1 8	AXLT	NIT6	7	7.N.C 7.I.V 7.T.c 7.6.T	1.6 3.0 1.1 1.0	ȵit⁷/¹	0	1502
7841	504_cold	cold	JiaoliPandong	Jiaoli	ȵit⁷	ȵit⁷	ȵ i t ⁷/¹	pand1262	26.059013	107.8486	Sui	4 7 1 8	AXLT	NIT6	4	4.N.C 4.I.V 4.T.c 4.6.T	1.6 3.0 1.1 1.0	ȵit⁷/¹	0	1502
7851	504_cold	cold	TangnianYangAn	Tangnian	ȵit⁷	ȵit⁷	ȵ i t ⁷/¹	anya1244	25.58369	107.801479	Sui	4 7 1 8	AXLT	NIT6	13	13.N.C 13.I.V 13.T.c 13.6.T	1.6 3.0 1.1 1.0	ȵit⁷/¹	0	1502
7861	504_cold	cold	BanliangYangAn	Banliang	ȵit⁷	ȵit⁷	ȵ i t ⁷/¹	anya1244	25.776111	107.870727	Sui	4 7 1 8	AXLT	NIT6	2	2.N.C 2.I.V 2.T.c 2.6.T	1.6 3.0 1.1 1.0	ȵit⁷/¹	0	1502
7715	505_coldweather	cold (weather)	ShuigenCentralSandong	Sandong	ʔȵit⁷	ʔȵit⁷	ˀȵ i t ⁷/¹	sand1270	25.724479	107.92172	Sui	4 7 1 8	AXLT	NIT6	10	10.N.C 10.I.V 10.T.c 10.6.T	1.6 3.0 1.1 1.0	ˀȵit⁷/¹	1	1520
7725	505_coldweather	cold (weather)	ZhongheCentralSandong	Zhonghe	ŋ̊aːn⁵	ŋ̊aːn⁵	ŋ̊ aː n ⁵/¹	sand1270	25.817612	107.904898	Sui	4 7 4 8	AXLT	NAN6	16	16.N.C 16.A.V 16.N.c 16.6.T	1.6 3.0 1.1 1.0	ŋ̊aːn⁵/¹	0	1519
7734	505_coldweather	cold (weather)	TingpaiWesternSandong	Tingpai	ŋ̊aːn⁵	ŋ̊aːn⁵	ŋ̊ aː n ⁵/¹	sand1270	25.3756	107.5416	Sui	4 7 4 8	AXLT	NAN6	15	15.N.C 15.A.V 15.N.c 15.6.T	1.6 3.0 1.1 1.0	ŋ̊aːn⁵/¹	0	1519
7744	505_coldweather	cold (weather)	AntangWesternSandong	Antang	ŋ̊aːu³	ŋ̊aːu³	ŋ̊ aːu ³/¹	sand1270	25.935942	108.113772	Sui	4 7 8	AXT	NA6	1	1.N.C 1.A.V 1.6.T	1.6 3.0 1.0	ŋ̊aːu³/¹	0	1519
7754	505_coldweather	cold (weather)	TangzhouWesternSandong	Tangzhou	ŋ̊aːn⁵	ŋ̊aːn⁵	ŋ̊ aː n ⁵/¹	sand1270	25.775037	107.87072	Sui	4 7 4 8	AXLT	NAN6	14	14.N.C 14.A.V 14.N.c 14.6.T	1.6 3.0 1.1 1.0	ŋ̊aːn⁵/¹	0	1519
7764	505_coldweather	cold (weather)	DujiangEasternSandong	Dujiang	ŋ̊aːn⁵	ŋ̊aːn⁵	ŋ̊ aː n ⁵/¹	sand1270	26.009139	108.260898	Sui	4 7 4 8	AXLT	NAN6	3	3.N.C 3.A.V 3.N.c 3.6.T	1.6 3.0 1.1 1.0	ŋ̊aːn⁵/¹	0	1519
7774	505_coldweather	cold (weather)	SanjiangEasternSandong	Sanjiang	hjaːn⁵	hjaːn⁵	h j aː n ⁵/¹	sand1270	26.009139	108.260898	Sui	3 6 7 4 8	ACXLT	HJAN6	9	9.H.C 9.J.C 9.A.V 9.N.c 9.6.T	1.6 1.2 3.0 1.1 1.0	hjaːn⁵/¹	0	1521
7784	505_coldweather	cold (weather)	RenliEasternSandong	Renli	<p>̃hjaːn⁵	<p>̃hjaːn⁵	pʰ j aː n ⁵/¹	sand1270	26.116584	108.435839	Sui	1 6 7 4 8	ACXLT	PJAN6	8	8.P.C 8.J.C 8.A.V 8.N.c 8.6.T	1.6 1.2 3.0 1.1 1.0	pʰjaːn⁵/¹	0	1521
7793	505_coldweather	cold (weather)	JiuqianSouthernSandong	Jiuqian	ŋ̊aːn⁵	ŋ̊aːn⁵	ŋ̊ aː n ⁵/¹	sand1270	25.615405	108.030525	Sui	4 7 4 8	AXLT	NAN6	6	6.N.C 6.A.V 6.N.c 6.6.T	1.6 3.0 1.1 1.0	ŋ̊aːn⁵/¹	0	1519
7803	505_coldweather	cold (weather)	ShuiyaoSouthernSandong	Shuiyao	ʔȵit⁷	ʔȵit⁷	ˀȵ i t ⁷/¹	sand1270	25.413123	107.969761	Sui	4 7 1 8	AXLT	NIT6	12	12.N.C 12.I.V 12.T.c 12.6.T	1.6 3.0 1.1 1.0	ˀȵit⁷/¹	0	1520
7813	505_coldweather	cold (weather)	JiarongSouthernSandong	Jiarong	ŋ̊aːŋ⁵	ŋ̊aːŋ⁵	ŋ̊ aː ŋ ⁵/¹	sand1270	25.493343	108.183955	Sui	4 7 4 8	AXLT	NAN6	5	5.N.C 5.A.V 5.N.c 5.6.T	1.6 3.0 1.1 1.0	ŋ̊aːŋ⁵/¹	0	1519
7823	505_coldweather	cold (weather)	ShuiweiSouthernSandong	Shuiwei	ŋ̊aːn⁵	ŋ̊aːn⁵	ŋ̊ aː n ⁵/¹	sand1270	25.710491	108.211043	Sui	4 7 4 8	AXLT	NAN6	11	11.N.C 11.A.V 11.N.c 11.6.T	1.6 3.0 1.1 1.0	ŋ̊aːn⁵/¹	0	1519
7832	505_coldweather	cold (weather)	Pandong	Pandong	<p>̃hjaːn⁵	<p>̃hjaːn⁵	pʰ j aː n ⁵/¹	pand1262	26.06349	107.693696	Sui	1 6 7 4 8	ACXLT	PJAN6	7	7.P.C 7.J.C 7.A.V 7.N.c 7.6.T	1.6 1.2 3.0 1.1 1.0	pʰjaːn⁵/¹	0	1521
7842	505_coldweather	cold (weather)	JiaoliPandong	Jiaoli	ȵit⁷	ȵit⁷	ȵ i t ⁷/¹	pand1262	26.059013	107.8486	Sui	4 7 1 8	AXLT	NIT6	4	4.N.C 4.I.V 4.T.c 4.6.T	1.6 3.0 1.1 1.0	ȵit⁷/¹	1	1520
7852	505_coldweather	cold (weather)	TangnianYangAn	Tangnian	ŋ̊aːn⁵	ŋ̊aːn⁵	ŋ̊ aː n ⁵/¹	anya1244	25.58369	107.801479	Sui	4 7 4 8	AXLT	NAN6	13	13.N.C 13.A.V 13.N.c 13.6.T	1.6 3.0 1.1 1.0	ŋ̊aːn⁵/¹	0	1519
7862	505_coldweather	cold (weather)	BanliangYangAn	Banliang	ŋ̊aːn⁵	ŋ̊aːn⁵	ŋ̊ aː n ⁵/¹	anya1244	25.776111	107.870727	Sui	4 7 4 8	AXLT	NAN6	2	2.N.C 2.A.V 2.N.c 2.6.T	1.6 3.0 1.1 1.0	ŋ̊aːn⁵/¹	0	1519
6257	412_completet	completet	ShuigenCentralSandong	Sandong	liu⁴	liu⁴	l i/j u ⁴/¹	sand1270	25.724479	107.92172	Sui	5 6 7 8	ACXT	LJY6	10	10.L.C 10.J.C 10.Y.V 10.6.T	1.6 1.2 3.0 1.0	li/ju⁴/¹	0	1536
6267	412_completet	completet	ZhongheCentralSandong	Zhonghe	lieu⁴	lieu⁴	l i/j eu ⁴/¹	sand1270	25.817612	107.904898	Sui	5 6 7 8	ACXT	LJE6	16	16.L.C 16.J.C 16.E.V 16.6.T	1.6 1.2 3.0 1.0	li/jeu⁴/¹	0	1536
6278	412_completet	completet	TingpaiWesternSandong	Tingpai	ljeu⁴	ljeu⁴	l j eu ⁴/¹	sand1270	25.3756	107.5416	Sui	5 6 7 8	ACXT	LJE6	15	15.L.C 15.J.C 15.E.V 15.6.T	1.6 1.2 3.0 1.0	ljeu⁴/¹	0	1536
6288	412_completet	completet	AntangWesternSandong	Antang	ljeu⁴	ljeu⁴	l j eu ⁴/¹	sand1270	25.935942	108.113772	Sui	5 6 7 8	ACXT	LJE6	1	1.L.C 1.J.C 1.E.V 1.6.T	1.6 1.2 3.0 1.0	ljeu⁴/¹	0	1536
6298	412_completet	completet	TangzhouWesternSandong	Tangzhou	liu⁴	liu⁴	l i/j u ⁴/¹	sand1270	25.775037	107.87072	Sui	5 6 7 8	ACXT	LJY6	14	14.L.C 14.J.C 14.Y.V 14.6.T	1.6 1.2 3.0 1.0	li/ju⁴/¹	0	1536
6307	412_completet	completet	DujiangEasternSandong	Dujiang	ljeu⁴	ljeu⁴	l j eu ⁴/¹	sand1270	26.009139	108.260898	Sui	5 6 7 8	ACXT	LJE6	3	3.L.C 3.J.C 3.E.V 3.6.T	1.6 1.2 3.0 1.0	ljeu⁴/¹	0	1536
6318	412_completet	completet	SanjiangEasternSandong	Sanjiang	liu⁴	liu⁴	l i/j u ⁴/¹	sand1270	26.009139	108.260898	Sui	5 6 7 8	ACXT	LJY6	9	9.L.C 9.J.C 9.Y.V 9.6.T	1.6 1.2 3.0 1.0	li/ju⁴/¹	0	1536
6329	412_completet	completet	RenliEasternSandong	Renli	liu⁴	liu⁴	l i/j u ⁴/¹	sand1270	26.116584	108.435839	Sui	5 6 7 8	ACXT	LJY6	8	8.L.C 8.J.C 8.Y.V 8.6.T	1.6 1.2 3.0 1.0	li/ju⁴/¹	0	1536
6340	412_completet	completet	JiuqianSouthernSandong	Jiuqian	liu⁴	liu⁴	l i/j u ⁴/¹	sand1270	25.615405	108.030525	Sui	5 6 7 8	ACXT	LJY6	6	6.L.C 6.J.C 6.Y.V 6.6.T	1.6 1.2 3.0 1.0	li/ju⁴/¹	0	1536
6351	412_completet	completet	ShuiyaoSouthernSandong	Shuiyao	liu⁴	liu⁴	l i/j u ⁴/¹	sand1270	25.413123	107.969761	Sui	5 6 7 8	ACXT	LJY6	12	12.L.C 12.J.C 12.Y.V 12.6.T	1.6 1.2 3.0 1.0	li/ju⁴/¹	0	1536
6362	412_completet	completet	JiarongSouthernSandong	Jiarong	liu⁴	liu⁴	l i/j u ⁴/¹	sand1270	25.493343	108.183955	Sui	5 6 7 8	ACXT	LJY6	5	5.L.C 5.J.C 5.Y.V 5.6.T	1.6 1.2 3.0 1.0	li/ju⁴/¹	0	1536
6373	412_completet	completet	ShuiweiSouthernSandong	Shuiwei	liu⁴	liu⁴	l i/j u ⁴/¹	sand1270	25.710491	108.211043	Sui	5 6 7 8	ACXT	LJY6	11	11.L.C 11.J.C 11.Y.V 11.6.T	1.6 1.2 3.0 1.0	li/ju⁴/¹	0	1536
6383	412_completet	completet	Pandong	Pandong	liəu⁴	liəu⁴	l i/j əu ⁴/¹	pand1262	26.06349	107.693696	Sui	5 6 7 8	ACXT	LJE6	7	7.L.C 7.J.C 7.E.V 7.6.T	1.6 1.2 3.0 1.0	li/jəu⁴/¹	0	1536
6394	412_completet	completet	JiaoliPandong	Jiaoli	liu⁴	liu⁴	l i/j u ⁴/¹	pand1262	26.059013	107.8486	Sui	5 6 7 8	ACXT	LJY6	4	4.L.C 4.J.C 4.Y.V 4.6.T	1.6 1.2 3.0 1.0	li/ju⁴/¹	0	1536
6404	412_completet	completet	TangnianYangAn	Tangnian	ⁿdiu⁴	ⁿdiu⁴	ⁿd i/j u ⁴/¹	anya1244	25.58369	107.801479	Sui	1 6 7 8	ACXT	TJY6	13	13.T.C 13.J.C 13.Y.V 13.6.T	1.6 1.2 3.0 1.0	ⁿdi/ju⁴/¹	0	1537
6415	412_completet	completet	BanliangYangAn	Banliang	liu⁴	liu⁴	l i/j u ⁴/¹	anya1244	25.776111	107.870727	Sui	5 6 7 8	ACXT	LJY6	2	2.L.C 2.J.C 2.Y.V 2.6.T	1.6 1.2 3.0 1.0	li/ju⁴/¹	0	1536
8893	579_concave	concave	ShuigenCentralSandong	Sandong	qom²	qom²	q o m ²/¹	sand1270	25.724479	107.92172	Sui	1 7 4 8	AXLT	KUM6	10	10.K.C 10.U.V 10.M.c 10.6.T	1.6 3.0 1.1 1.0	qom²/¹	0	1553
8903	579_concave	concave	ZhongheCentralSandong	Zhonghe	qom²	qom²	q o m ²/¹	sand1270	25.817612	107.904898	Sui	1 7 4 8	AXLT	KUM6	16	16.K.C 16.U.V 16.M.c 16.6.T	1.6 3.0 1.1 1.0	qom²/¹	0	1553
8913	579_concave	concave	TingpaiWesternSandong	Tingpai	qom²	qom²	q o m ²/¹	sand1270	25.3756	107.5416	Sui	1 7 4 8	AXLT	KUM6	15	15.K.C 15.U.V 15.M.c 15.6.T	1.6 3.0 1.1 1.0	qom²/¹	0	1553
8924	579_concave	concave	AntangWesternSandong	Antang	qom²	qom²	q o m ²/¹	sand1270	25.935942	108.113772	Sui	1 7 4 8	AXLT	KUM6	1	1.K.C 1.U.V 1.M.c 1.6.T	1.6 3.0 1.1 1.0	qom²/¹	0	1553
