ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	LATITUDE	LONGITUDE	LANGUAGE_FAMILY	COGID
1677	169_correctright	correct (right)	Kochi	Kōchi	eː	eː	eː	shik1243			Japonic	387
1678	169_correctright	correct (right)	Sado	Sado	tadasiː	t.a.d.a.s.iː	t a d a s iː	sado1237			Japonic	388
1679	169_correctright	correct (right)	Oki	Oki	eː	eː	eː	okin1246	27.3738	128.619	Japonic	387
1680	169_correctright	correct (right)	Kagoshima	Kagoshima	naiːʨo	n.aiː.ʨ.o	n a iː tɕ o	kyus1238			Japonic	389
1511	153_cut	cut	Miyako	Miyako	ʦɨːʦɨː	ʦ.ɨː.ʦ.ɨː	ts ɨː ts ɨː	miya1259	24.7564	125.363	Japonic	347
1512	153_cut	cut	Tokyo	Tōkyō	kiru	k.i.r.u	k i r u	toky1238			Japonic	347
1513	153_cut	cut	Amami	Amami	kiruri	k.i.r.u.r.i	k i r u r i	naze1238			Japonic	347
1514	153_cut	cut	Kyoto	Kyōto	kiru	k.i.r.u	k i r u	kyot1238			Japonic	347
1515	153_cut	cut	Hachijo	Hachijō	kiru	k.i.r.u	k i r u	hach1238			Japonic	347
1516	153_cut	cut	Shuri	Shuri	ʨijuɴ	ʨ.i.j.u.ɴ	tɕ i j u ɴ	shur1243			Japonic	347
1517	153_cut	cut	Kochi	Kōchi	kiru	k.i.r.u	k i r u	shik1243			Japonic	347
1518	153_cut	cut	Sado	Sado	kiru	k.i.r.u	k i r u	sado1237			Japonic	347
1519	153_cut	cut	Oki	Oki	kiru	k.i.r.u	k i r u	okin1246	27.3738	128.619	Japonic	347
1520	153_cut	cut	Kagoshima	Kagoshima	kit	k.i.t	k i t	kyus1238			Japonic	347
1501	152_dark	dark	Miyako	Miyako	fːa	fː.a	fː a	miya1259	24.7564	125.363	Japonic	346
1502	152_dark	dark	Tokyo	Tōkyō	kurai	k.u.r.ai	k u r a i	toky1238			Japonic	346
1503	152_dark	dark	Amami	Amami	kurasari	k.u.r.a.s.a.r.i	k u r a s a r i	naze1238			Japonic	346
1504	152_dark	dark	Kyoto	Kyōto	kurai	k.u.r.ai	k u r a i	kyot1238			Japonic	346
1505	152_dark	dark	Hachijo	Hachijō	kurakʲa	k.u.r.a.kʲ.a	k u r a kʲ a	hach1238			Japonic	346
1506	152_dark	dark	Shuri	Shuri	kurasaɴ	k.u.r.a.s.a.ɴ	k u r a s a ɴ	shur1243			Japonic	346
1507	152_dark	dark	Kochi	Kōchi	kurai	k.u.r.ai	k u r a i	shik1243			Japonic	346
1508	152_dark	dark	Sado	Sado	kurai	k.u.r.ai	k u r a i	sado1237			Japonic	346
1509	152_dark	dark	Oki	Oki	kureː	k.u.r.eː	k u r eː	okin1246	27.3738	128.619	Japonic	346
1510	152_dark	dark	Kagoshima	Kagoshima	kuire	k.ui.r.e	k ui r e	kyus1238			Japonic	346
1140	115_day	day	Miyako	Miyako	sɨkama	s.ɨ.k.a.m.a	s ɨ k a m a	miya1259	24.7564	125.363	Japonic	263
1141	115_day	day	Tokyo	Tōkyō	hiruma	h.i.r.u.m.a	h i r u m a	toky1238			Japonic	262
1142	115_day	day	Amami	Amami	hiruhiɴma	h.i.r.u.h.i.ɴ.m.a	h i r u h i ɴ m a	naze1238			Japonic	262
1143	115_day	day	Kyoto	Kyōto	hiruma	h.i.r.u.m.a	h i r u m a	kyot1238			Japonic	262
1144	115_day	day	Hachijo	Hachijō	hiruma	h.i.r.u.m.a	h i r u m a	hach1238			Japonic	262
1145	115_day	day	Shuri	Shuri	hwiru	h.w.i.r.u	h w i r u	shur1243			Japonic	262
1146	115_day	day	Kochi	Kōchi	hiruma	h.i.r.u.m.a	h i r u m a	shik1243			Japonic	262
1147	115_day	day	Sado	Sado	hiruma	h.i.r.u.m.a	h i r u m a	sado1237			Japonic	262
1148	115_day	day	Oki	Oki	ɸiru	ɸ.i.r.u	ɸ i r u	okin1246	27.3738	128.619	Japonic	262
1149	115_day	day	Kagoshima	Kagoshima	hiːi	h.iːi	h i i/j i	kyus1238			Japonic	262
600	61_die	die	Miyako	Miyako	sɨn	s.ɨ.n	s ɨ n	miya1259	24.7564	125.363	Japonic	138
601	61_die	die	Tokyo	Tōkyō	sinu	s.i.n.u	s i n u	toky1238			Japonic	138
602	61_die	die	Amami	Amami	simʲuri	s.i.mʲ.u.r.i	s i mʲ u r i	naze1238			Japonic	138
603	61_die	die	Kyoto	Kyōto	sinu	s.i.n.u	s i n u	kyot1238			Japonic	138
604	61_die	die	Hachijo	Hachijō	marubu	m.a.r.u.b.u	m a r u b u	hach1238			Japonic	137
605	61_die	die	Shuri	Shuri	sinuɴ	s.i.n.u.ɴ	s i n u ɴ	shur1243			Japonic	138
606	61_die	die	Kochi	Kōchi	sinuru	s.i.n.u.r.u	s i n u r u	shik1243			Japonic	138
607	61_die	die	Sado	Sado	sinu	s.i.n.u	s i n u	sado1237			Japonic	138
608	61_die	die	Oki	Oki	sinoru	s.i.n.o.r.u	s i n o r u	okin1246	27.3738	128.619	Japonic	138
609	61_die	die	Kagoshima	Kagoshima	siːɴ	s.iː.ɴ	s iː ɴ	kyus1238			Japonic	138
1780	180_dig	dig	Miyako	Miyako	puɭ	p.u.ɭ	p u ɭ	miya1259	24.7564	125.363	Japonic	414
1781	180_dig	dig	Tokyo	Tōkyō	horu	h.o.r.u	h o r u	toky1238			Japonic	414
1782	180_dig	dig	Amami	Amami	hururi	h.u.r.u.r.i	h u r u r i	naze1238			Japonic	414
1783	180_dig	dig	Kyoto	Kyōto	horu	h.o.r.u	h o r u	kyot1238			Japonic	414
1784	180_dig	dig	Hachijo	Hachijō	horu	h.o.r.u	h o r u	hach1238			Japonic	414
1785	180_dig	dig	Shuri	Shuri	hujuɴ	h.u.j.u.ɴ	h u j u ɴ	shur1243			Japonic	414
1786	180_dig	dig	Kochi	Kōchi	horu	h.o.r.u	h o r u	shik1243			Japonic	414
1787	180_dig	dig	Sado	Sado	horu	h.o.r.u	h o r u	sado1237			Japonic	414
1788	180_dig	dig	Oki	Oki	horu	h.o.r.u	h o r u	okin1246	27.3738	128.619	Japonic	414
1789	180_dig	dig	Kagoshima	Kagoshima	ho	h.o	h o	kyus1238			Japonic	414
1621	164_dirty	dirty	Miyako	Miyako	ʃːanagi	ʃː.a.n.a.g.i	ʃː a n a g i	miya1259	24.7564	125.363	Japonic	375
1622	164_dirty	dirty	Tokyo	Tōkyō	kitanai	k.i.t.a.n.ai	k i t a n a i	toky1238			Japonic	370
1623	164_dirty	dirty	Amami	Amami	janagesari	j.a.n.a.g.e.s.a.r.i	j a n a g e s a r i	naze1238			Japonic	373
1624	164_dirty	dirty	Kyoto	Kyōto	kitanai	k.i.t.a.n.ai	k i t a n a i	kyot1238			Japonic	370
1625	164_dirty	dirty	Hachijo	Hachijō	kitanakʲa	k.i.t.a.n.a.kʲ.a	k i t a n a kʲ a	hach1238			Japonic	370
1626	164_dirty	dirty	Shuri	Shuri	hagoːsaɴ	h.a.g.oː.s.a.ɴ	h a g oː s a ɴ	shur1243			Japonic	374
1627	164_dirty	dirty	Kochi	Kōchi	dakina	d.a.k.i.n.a	d a k i n a	shik1243			Japonic	372
1628	164_dirty	dirty	Sado	Sado	jogoretoru	j.o.g.o.r.e.t.o.r.u	j o g o r e t o r u	sado1237			Japonic	371
1629	164_dirty	dirty	Oki	Oki	kitaneː	k.i.t.a.n.eː	k i t a n eː	okin1246	27.3738	128.619	Japonic	370
1630	164_dirty	dirty	Kagoshima	Kagoshima	kisːane	k.i.sː.a.n.e	k i sː a n e	kyus1238			Japonic	370
201	21_dog	dog	Miyako	Miyako	in	i.n	i n	miya1259	24.7564	125.363	Japonic	62
202	21_dog	dog	Tokyo	Tōkyō	inu	i.n.u	i n u	toky1238			Japonic	62
203	21_dog	dog	Amami	Amami	ʔiɴ	ʔ.i.ɴ	ʔ i ɴ	naze1238			Japonic	62
204	21_dog	dog	Kyoto	Kyōto	inu	i.n.u	i n u	kyot1238			Japonic	62
205	21_dog	dog	Hachijo	Hachijō	ʨiɴme	ʨ.i.ɴ.m.e	tɕ i ɴ m e	hach1238			Japonic	61
206	21_dog	dog	Shuri	Shuri	ʔiɴ	ʔ.i.ɴ	ʔ i ɴ	shur1243			Japonic	62
207	21_dog	dog	Kochi	Kōchi	inu	i.n.u	i n u	shik1243			Japonic	62
208	21_dog	dog	Sado	Sado	inu	i.n.u	i n u	sado1237			Japonic	62
209	21_dog	dog	Oki	Oki	eno	e.n.o	e n o	okin1246	27.3738	128.619	Japonic	62
210	21_dog	dog	Kagoshima	Kagoshima	iɴ	i.ɴ	i ɴ	kyus1238			Japonic	62
1917	194_down	down	Miyako	Miyako	sɨtaːra	s.ɨ.t.aː.r.a	s ɨ t aː r a	miya1259	24.7564	125.363	Japonic	446
1918	194_down	down	Tokyo	Tōkyō	sitae	s.i.t.ae	s i t a e	toky1238			Japonic	446
1919	194_down	down	Amami	Amami	ɕaːʨi	ɕ.aː.ʨ.i	ɕ aː tɕ i	naze1238			Japonic	446
1920	194_down	down	Kyoto	Kyōto	sitae	s.i.t.ae	s i t a e	kyot1238			Japonic	446
1921	194_down	down	Hachijo	Hachijō	sita	s.i.t.a	s i t a	hach1238			Japonic	446
1922	194_down	down	Shuri	Shuri	siʦaɴkai	s.i.ʦ.a.ɴ.k.ai	s i ts a ɴ k a i	shur1243			Japonic	446
1923	194_down	down	Kochi	Kōchi	sita	s.i.t.a	s i t a	shik1243			Japonic	446
1924	194_down	down	Sado	Sado	sita	s.i.t.a	s i t a	sado1237			Japonic	446
1925	194_down	down	Oki	Oki	sita	s.i.t.a	s i t a	okin1246	27.3738	128.619	Japonic	446
1926	194_down	down	Kagoshima	Kagoshima	site	s.i.t.e	s i t e	kyus1238			Japonic	446
530	54_drink	drink	Miyako	Miyako	num	n.u.m	n u m	miya1259	24.7564	125.363	Japonic	120
531	54_drink	drink	Tokyo	Tōkyō	nomu	n.o.m.u	n o m u	toky1238			Japonic	120
532	54_drink	drink	Amami	Amami	numuri	n.u.m.u.r.i	n u m u r i	naze1238			Japonic	120
533	54_drink	drink	Kyoto	Kyōto	nomu	n.o.m.u	n o m u	kyot1238			Japonic	120
534	54_drink	drink	Hachijo	Hachijō	nomu	n.o.m.u	n o m u	hach1238			Japonic	120
535	54_drink	drink	Shuri	Shuri	nunuɴ	n.u.n.u.ɴ	n u n u ɴ	shur1243			Japonic	120
536	54_drink	drink	Kochi	Kōchi	nomu	n.o.m.u	n o m u	shik1243			Japonic	120
537	54_drink	drink	Sado	Sado	nomu	n.o.m.u	n o m u	sado1237			Japonic	120
538	54_drink	drink	Oki	Oki	nomu	n.o.m.u	n o m u	okin1246	27.3738	128.619	Japonic	120
539	54_drink	drink	Kagoshima	Kagoshima	noɴ	n.o.ɴ	n o ɴ	kyus1238			Japonic	120
980	99_dry	dry	Miyako	Miyako	kaːraʦɨ	k.aː.r.a.ʦ.ɨ	k aː r a ts ɨ	miya1259	24.7564	125.363	Japonic	217
981	99_dry	dry	Tokyo	Tōkyō	kawaita	k.a.w.ai.t.a	k a w a i t a	toky1238			Japonic	218
982	99_dry	dry	Amami	Amami	xoraʨaɴ	x.o.r.a.ʨ.a.ɴ	x o r a tɕ a ɴ	naze1238			Japonic	217
983	99_dry	dry	Kyoto	Kyōto	kawaita	k.a.w.ai.t.a	k a w a i t a	kyot1238			Japonic	218
984	99_dry	dry	Hachijo	Hachijō	kuatːe	k.ua.tː.e	k u a tː e	hach1238			Japonic	218
985	99_dry	dry	Shuri	Shuri	kaːraʦoːru	k.aː.r.a.ʦ.oː.r.u	k aː r a ts oː r u	shur1243			Japonic	217
986	99_dry	dry	Kochi	Kōchi	kawaita	k.a.w.ai.t.a	k a w a i t a	shik1243			Japonic	218
987	99_dry	dry	Sado	Sado	hoseta	h.o.s.e.t.a	h o s e t a	sado1237			Japonic	219
988	99_dry	dry	Oki	Oki	ɸita	ɸ.i.t.a	ɸ i t a	okin1246	27.3738	128.619	Japonic	220
989	99_dry	dry	Kagoshima	Kagoshima	kaeta	k.ae.t.a	k a e t a	kyus1238			Japonic	218
1601	162_dull	dull	Miyako	Miyako	pizuriːduːɭ	p.i.z.u.r.iː.d.uː.ɭ	p i z u r iː d uː ɭ	miya1259	24.7564	125.363	Japonic	366
1602	162_dull	dull	Tokyo	Tōkyō	kirenai	k.i.r.e.n.ai	k i r e n a i	toky1238			Japonic	362
1603	162_dull	dull	Amami	Amami	kiriraɴ	k.i.r.i.r.a.ɴ	k i r i r a ɴ	naze1238			Japonic	362
1604	162_dull	dull	Kyoto	Kyōto	kireheɴ	k.i.r.e.h.e.ɴ	k i r e h e ɴ	kyot1238			Japonic	362
1605	162_dull	dull	Hachijo	Hachijō	kireɴnua	k.i.r.e.ɴ.n.ua	k i r e ɴ n u a	hach1238			Japonic	362
1606	162_dull	dull	Shuri	Shuri	tataɴ	t.a.t.a.ɴ	t a t a ɴ	shur1243			Japonic	365
1607	162_dull	dull	Kochi	Kōchi	namakura	n.a.m.a.k.u.r.a	n a m a k u r a	shik1243			Japonic	364
1608	162_dull	dull	Sado	Sado	nibui	n.i.b.ui	n i b ui	sado1237			Japonic	363
1609	162_dull	dull	Oki	Oki	kireɴ	k.i.r.e.ɴ	k i r e ɴ	okin1246	27.3738	128.619	Japonic	362
1610	162_dull	dull	Kagoshima	Kagoshima	kireɴ	k.i.r.e.ɴ	k i r e ɴ	kyus1238			Japonic	362
1947	197_dust	dust	Miyako	Miyako	puki	p.u.k.i	p u k i	miya1259	24.7564	125.363	Japonic	451
1948	197_dust	dust	Tokyo	Tōkyō	hokori	h.o.k.o.r.i	h o k o r i	toky1238			Japonic	451
1949	197_dust	dust	Amami	Amami	huhuɴ	h.u.h.u.ɴ	h u h u ɴ	naze1238			Japonic	453
1950	197_dust	dust	Kyoto	Kyōto	hokori	h.o.k.o.r.i	h o k o r i	kyot1238			Japonic	451
1951	197_dust	dust	Hachijo	Hachijō	hokori	h.o.k.o.r.i	h o k o r i	hach1238			Japonic	451
1952	197_dust	dust	Shuri	Shuri	hukui	h.u.k.ui	h u k ui	shur1243			Japonic	451
1953	197_dust	dust	Kochi	Kōchi	hokori	h.o.k.o.r.i	h o k o r i	shik1243			Japonic	451
1954	197_dust	dust	Sado	Sado	hokori	h.o.k.o.r.i	h o k o r i	sado1237			Japonic	451
1955	197_dust	dust	Oki	Oki	hoke	h.o.k.e	h o k e	okin1246	27.3738	128.619	Japonic	451
1956	197_dust	dust	Kagoshima	Kagoshima	goɴ	g.o.ɴ	g o ɴ	kyus1238			Japonic	452
382	39_ear	ear	Miyako	Miyako	mim	m.i.m	m i m	miya1259	24.7564	125.363	Japonic	95
383	39_ear	ear	Tokyo	Tōkyō	mimi	m.i.m.i	m i m i	toky1238			Japonic	95
384	39_ear	ear	Amami	Amami	miɴ	m.i.ɴ	m i ɴ	naze1238			Japonic	95
385	39_ear	ear	Kyoto	Kyōto	mimi	m.i.m.i	m i m i	kyot1238			Japonic	95
386	39_ear	ear	Hachijo	Hachijō	mimi	m.i.m.i	m i m i	hach1238			Japonic	95
387	39_ear	ear	Shuri	Shuri	mimi	m.i.m.i	m i m i	shur1243			Japonic	95
388	39_ear	ear	Kochi	Kōchi	mimi	m.i.m.i	m i m i	shik1243			Japonic	95
389	39_ear	ear	Sado	Sado	mimi	m.i.m.i	m i m i	sado1237			Japonic	95
390	39_ear	ear	Oki	Oki	mimi	m.i.m.i	m i m i	okin1246	27.3738	128.619	Japonic	95
391	39_ear	ear	Kagoshima	Kagoshima	miɴ	m.i.ɴ	m i ɴ	kyus1238			Japonic	95
780	79_earth	earth	Miyako	Miyako	mta	m.t.a	m t a	miya1259	24.7564	125.363	Japonic	178
781	79_earth	earth	Tokyo	Tōkyō	ʦuʨi	ʦ.u.ʨ.i	ts u tɕ i	toky1238			Japonic	179
782	79_earth	earth	Amami	Amami	miʨa	m.i.ʨ.a	m i tɕ a	naze1238			Japonic	178
783	79_earth	earth	Kyoto	Kyōto	ʦuʨi	ʦ.u.ʨ.i	ts u tɕ i	kyot1238			Japonic	179
784	79_earth	earth	Hachijo	Hachijō	ʨiʨi	ʨ.i.ʨ.i	tɕ i tɕ i	hach1238			Japonic	179
785	79_earth	earth	Shuri	Shuri	ɴʦa	ɴ.ʦ.a	ɴ ts a	shur1243			Japonic	178
786	79_earth	earth	Kochi	Kōchi	tuti	t.u.t.i	t u t i	shik1243			Japonic	179
787	79_earth	earth	Sado	Sado	ʦuʨi	ʦ.u.ʨ.i	ts u tɕ i	sado1237			Japonic	179
788	79_earth	earth	Oki	Oki	ʨiʨi	ʨ.i.ʨ.i	tɕ i tɕ i	okin1246	27.3738	128.619	Japonic	179
789	79_earth	earth	Kagoshima	Kagoshima	doro	d.o.r.o	d o r o	kyus1238			Japonic	177
540	55_eat	eat	Miyako	Miyako	fau	f.au	f a u	miya1259	24.7564	125.363	Japonic	125
541	55_eat	eat	Tokyo	Tōkyō	taberu	t.a.b.e.r.u	t a b e r u	toky1238			Japonic	122
542	55_eat	eat	Amami	Amami	xamuri	x.a.m.u.r.i	x a m u r i	naze1238			Japonic	124
543	55_eat	eat	Kyoto	Kyōto	taberu	t.a.b.e.r.u	t a b e r u	kyot1238			Japonic	122
544	55_eat	eat	Hachijo	Hachijō	miaru	m.ia.r.u	m i a r u	hach1238			Japonic	121
545	55_eat	eat	Shuri	Shuri	kanuɴ	k.a.n.u.ɴ	k a n u ɴ	shur1243			Japonic	124
546	55_eat	eat	Kochi	Kōchi	taberu	t.a.b.e.r.u	t a b e r u	shik1243			Japonic	122
547	55_eat	eat	Sado	Sado	kuː	k.uː	k uː	sado1237			Japonic	123
548	55_eat	eat	Oki	Oki	kuː	k.uː	k uː	okin1246	27.3738	128.619	Japonic	123
549	55_eat	eat	Kagoshima	Kagoshima	kuː	k.uː	k uː	kyus1238			Japonic	123
321	33_egg	egg	Miyako	Miyako	tunuka	t.u.n.u.k.a	t u n u k a	miya1259	24.7564	125.363	Japonic	82
322	33_egg	egg	Tokyo	Tōkyō	tamaŋo	t.a.m.a.ŋ.o	t a m a ŋ o	toky1238			Japonic	80
323	33_egg	egg	Amami	Amami	xoga	x.o.g.a	x o g a	naze1238			Japonic	81
324	33_egg	egg	Kyoto	Kyōto	tamaŋo	t.a.m.a.ŋ.o	t a m a ŋ o	kyot1238			Japonic	80
325	33_egg	egg	Hachijo	Hachijō	tamago	t.a.m.a.g.o	t a m a g o	hach1238			Japonic	80
326	33_egg	egg	Shuri	Shuri	kuːga	k.uː.g.a	k uː g a	shur1243			Japonic	81
327	33_egg	egg	Kochi	Kōchi	tamago	t.a.m.a.g.o	t a m a g o	shik1243			Japonic	80
328	33_egg	egg	Sado	Sado	tamago	t.a.m.a.g.o	t a m a g o	sado1237			Japonic	80
329	33_egg	egg	Oki	Oki	tamaŋo	t.a.m.a.ŋ.o	t a m a ŋ o	okin1246	27.3738	128.619	Japonic	80
330	33_egg	egg	Kagoshima	Kagoshima	tamago	t.a.m.a.g.o	t a m a g o	kyus1238			Japonic	80
392	40_eye	eye	Miyako	Miyako	miː	m.iː	m iː	miya1259	24.7564	125.363	Japonic	96
393	40_eye	eye	Tokyo	Tōkyō	me	m.e	m e	toky1238			Japonic	96
394	40_eye	eye	Amami	Amami	mɨː	m.ɨː	m ɨː	naze1238			Japonic	96
395	40_eye	eye	Kyoto	Kyōto	meː	m.eː	m eː	kyot1238			Japonic	96
396	40_eye	eye	Hachijo	Hachijō	manako	m.a.n.a.k.o	m a n a k o	hach1238			Japonic	97
397	40_eye	eye	Shuri	Shuri	miː	m.iː	m iː	shur1243			Japonic	96
398	40_eye	eye	Kochi	Kōchi	me	m.e	m e	shik1243			Japonic	96
399	40_eye	eye	Sado	Sado	me	m.e	m e	sado1237			Japonic	96
400	40_eye	eye	Oki	Oki	me	m.e	m e	okin1246	27.3738	128.619	Japonic	96
401	40_eye	eye	Kagoshima	Kagoshima	me	m.e	m e	kyus1238			Japonic	96
1809	183_fall	fall	Miyako	Miyako	utiɭ	u.t.i.ɭ	u t i ɭ	miya1259	24.7564	125.363	Japonic	420
1810	183_fall	fall	Tokyo	Tōkyō	okːoʨiru	o.kː.o.ʨ.i.r.u	o kː o tɕ i r u	toky1238			Japonic	420
1811	183_fall	fall	Amami	Amami	ʔuθɨruri	ʔ.u.θ.ɨ.r.u.r.i	ʔ u θ ɨ r u r i	naze1238			Japonic	420
1812	183_fall	fall	Kyoto	Kyōto	oʨiru	o.ʨ.i.r.u	o tɕ i r u	kyot1238			Japonic	420
1813	183_fall	fall	Hachijo	Hachijō	oteru	o.t.e.r.u	o t e r u	hach1238			Japonic	420
1814	183_fall	fall	Shuri	Shuri	ʔutijuɴ	ʔ.u.t.i.j.u.ɴ	ʔ u t i j u ɴ	shur1243			Japonic	420
1815	183_fall	fall	Kochi	Kōchi	kokeru	k.o.k.e.r.u	k o k e r u	shik1243			Japonic	421
1816	183_fall	fall	Sado	Sado	oʨiru	o.ʨ.i.r.u	o tɕ i r u	sado1237			Japonic	420
1817	183_fall	fall	Oki	Oki	oʨiru	o.ʨ.i.r.u	o tɕ i r u	okin1246	27.3738	128.619	Japonic	420
1818	183_fall	fall	Kagoshima	Kagoshima	oʦu	o.ʦ.u	o ts u	kyus1238			Japonic	420
1541	156_far	far	Miyako	Miyako	tuː	t.uː	t uː	miya1259	24.7564	125.363	Japonic	351
1542	156_far	far	Tokyo	Tōkyō	toːi	t.oːi	t oː i	toky1238			Japonic	351
1543	156_far	far	Amami	Amami	θuːsari	θ.uː.s.a.r.i	θ uː s a r i	naze1238			Japonic	351
1544	156_far	far	Kyoto	Kyōto	toi	t.oi	t o i	kyot1238			Japonic	351
1545	156_far	far	Hachijo	Hachijō	toːkʲa	t.oː.kʲ.a	t oː kʲ a	hach1238			Japonic	351
1546	156_far	far	Shuri	Shuri	tuːsaɴ	t.uː.s.a.ɴ	t uː s a ɴ	shur1243			Japonic	351
1547	156_far	far	Kochi	Kōchi	toːi	t.oːi	t oː i	shik1243			Japonic	351
1548	156_far	far	Sado	Sado	toːkui	t.oː.k.ui	t oː k ui	sado1237			Japonic	351
1549	156_far	far	Oki	Oki	toweː	t.o.w.eː	t o w eː	okin1246	27.3738	128.619	Japonic	351
1550	156_far	far	Kagoshima	Kagoshima	toie	t.oie	t o i/j e	kyus1238			Japonic	351
1427	144_father	father	Miyako	Miyako	ɨza	ɨ.z.a	ɨ z a	miya1259	24.7564	125.363	Japonic	328
1428	144_father	father	Tokyo	Tōkyō	otoːsaɴ	o.t.oː.s.a.ɴ	o t oː s a ɴ	toky1238			Japonic	323
1429	144_father	father	Amami	Amami	ʥu	ʥ.u	dʑ u	naze1238			Japonic	326
1430	144_father	father	Kyoto	Kyōto	otoʨːaɴ	o.t.o.ʨː.a.ɴ	o t o tɕː a ɴ	kyot1238			Japonic	323
1431	144_father	father	Hachijo	Hachijō	ma	m.a	m a	hach1238			Japonic	322
1432	144_father	father	Shuri	Shuri	wikiganu	w.i.k.i.g.a.n.u	w i k i g a n u	shur1243			Japonic	327
1433	144_father	father	Kochi	Kōchi	otoːsaɴ	o.t.oː.s.a.ɴ	o t oː s a ɴ	shik1243			Japonic	323
1434	144_father	father	Sado	Sado	daɴ	d.a.ɴ	d a ɴ	sado1237			Japonic	324
1435	144_father	father	Oki	Oki	teʦːaɴ	t.e.ʦː.a.ɴ	t e tsː a ɴ	okin1246	27.3738	128.619	Japonic	325
1436	144_father	father	Kagoshima	Kagoshima	otoʦːaɴ	o.t.o.ʦː.a.ɴ	o t o tsː a ɴ	kyus1238			Japonic	323
1888	191_fear	fear	Miyako	Miyako	uvːiɭ	u.vː.i.ɭ	u vː i ɭ	miya1259	24.7564	125.363	Japonic	441
1889	191_fear	fear	Tokyo	Tōkyō	kowaŋaru	k.o.w.a.ŋ.a.r.u	k o w a ŋ a r u	toky1238			Japonic	437
1890	191_fear	fear	Amami	Amami	ʔuθuruɕa	ʔ.u.θ.u.r.u.ɕ.a	ʔ u θ u r u ɕ a	naze1238			Japonic	440
1891	191_fear	fear	Kyoto	Kyōto	kowaŋaru	k.o.w.a.ŋ.a.r.u	k o w a ŋ a r u	kyot1238			Japonic	437
1892	191_fear	fear	Hachijo	Hachijō	okːanagaru	o.kː.a.n.a.g.a.r.u	o kː a n a g a r u	hach1238			Japonic	436
1893	191_fear	fear	Shuri	Shuri	ʔuturusa	ʔ.u.t.u.r.u.s.a	ʔ u t u r u s a	shur1243			Japonic	440
1894	191_fear	fear	Kochi	Kōchi	odiru	o.d.i.r.u	o d i r u	shik1243			Japonic	439
1895	191_fear	fear	Sado	Sado	osogagaru	o.s.o.g.a.g.a.r.u	o s o g a g a r u	sado1237			Japonic	438
1896	191_fear	fear	Oki	Oki	osoreru	o.s.o.r.e.r.u	o s o r e r u	okin1246	27.3738	128.619	Japonic	440
1897	191_fear	fear	Kagoshima	Kagoshima	otorosːesui	o.t.o.r.o.sː.e.s.ui	o t o r o sː e s ui	kyus1238			Japonic	440
351	36_feather	feather	Miyako	Miyako	pani	p.a.n.i	p a n i	miya1259	24.7564	125.363	Japonic	87
352	36_feather	feather	Tokyo	Tōkyō	hane	h.a.n.e	h a n e	toky1238			Japonic	87
353	36_feather	feather	Amami	Amami	haɴge	h.a.ɴ.g.e	h a ɴ g e	naze1238			Japonic	87
354	36_feather	feather	Kyoto	Kyōto	hane	h.a.n.e	h a n e	kyot1238			Japonic	87
355	36_feather	feather	Hachijo	Hachijō	hane	h.a.n.e	h a n e	hach1238			Japonic	87
356	36_feather	feather	Shuri	Shuri	hanigiː	h.a.n.i.g.iː	h a n i g iː	shur1243			Japonic	87
357	36_feather	feather	Kochi	Kōchi	hane	h.a.n.e	h a n e	shik1243			Japonic	87
358	36_feather	feather	Sado	Sado	hane	h.a.n.e	h a n e	sado1237			Japonic	87
359	36_feather	feather	Oki	Oki	hane	h.a.n.e	h a n e	okin1246	27.3738	128.619	Japonic	87
360	36_feather	feather	Kagoshima	Kagoshima	haine	h.ai.n.e	h a i n e	kyus1238			Japonic	87
1120	113_few	few	Miyako	Miyako	ipiːtʃa	i.p.iː.t.ʃ.a	i p iː t ʃ a	miya1259	24.7564	125.363	Japonic	259
1121	113_few	few	Tokyo	Tōkyō	sukunai	s.u.k.u.n.ai	s u k u n a i	toky1238			Japonic	256
1122	113_few	few	Amami	Amami	ʔikirasari	ʔ.i.k.i.r.a.s.a.r.i	ʔ i k i r a s a r i	naze1238			Japonic	258
1123	113_few	few	Kyoto	Kyōto	sukenai	s.u.k.e.n.ai	s u k e n a i	kyot1238			Japonic	256
1124	113_few	few	Hachijo	Hachijō	ʨiːto	ʨ.iː.t.o	tɕ iː t o	hach1238			Japonic	255
1125	113_few	few	Shuri	Shuri	ʔikirasaɴ	ʔ.i.k.i.r.a.s.a.ɴ	ʔ i k i r a s a ɴ	shur1243			Japonic	258
1126	113_few	few	Kochi	Kōchi	bitːo	b.i.tː.o	b i tː o	shik1243			Japonic	257
1127	113_few	few	Sado	Sado	sukunai	s.u.k.u.n.ai	s u k u n a i	sado1237			Japonic	256
1128	113_few	few	Oki	Oki	ʨiːto	ʨ.iː.t.o	tɕ iː t o	okin1246	27.3738	128.619	Japonic	255
1129	113_few	few	Kagoshima	Kagoshima	sunːe	s.u.nː.e	s u nː e	kyus1238			Japonic	256
810	82_fire	fire	Miyako	Miyako	umaʦɨ	u.m.a.ʦ.ɨ	u m a ts ɨ	miya1259	24.7564	125.363	Japonic	184
811	82_fire	fire	Tokyo	Tōkyō	hi	h.i	h i	toky1238			Japonic	183
812	82_fire	fire	Amami	Amami	uaʦɨ	ua.ʦ.ɨ	u a ts ɨ	naze1238			Japonic	184
