COGID	Eryuan	Heqing	Jianchuan	Lanping	Luobenzhuo	Qiliqiao	Xiangyun	Yunlong	Zhoucheng
3702-3			s ɿ ³¹						
1549-3			s ɿ ²¹						
2394-3			k ɤ ³³						
1-3			w e ⁴²						
2947-3			t ɯ ²¹						
4653-3			tɕʰ a ⁴²						
4989-3			tɕʰ a ⁴²						
3749-3			j ɔ ⁴⁴						
3452-3			tɕʰ ɛ ⁵⁵						
598-3			ŋ a ⁴⁴						
638-3			pʰ ɯ ⁵⁵						
2819-3			p ɔ ⁴⁴						
4477-3			kʰ w a ⁴⁴						
4487-3			ts ɿ ⁴²						
4666-3			tɕ i ³³						
5661-3			t a ⁴²						
4923-3			ts ɛ ⁴²						
4913-3			k ɯ ²¹						
1143-3			m a ⁴⁴						
4864-3			ɕ a ³⁵						
3184-3			s ɯ ³³						
4591-3			ts Ø ⁴⁴						
1431-3			s a ⁴⁴						
3323-3			kʰ e ⁵⁵						
6709-3			ts ɯ ⁴⁴						
903-3			m a ⁴²						
5098-3			k ɯ ²¹						
5994-3			k a ³⁵						
6971-3			s w a ⁴⁴						
763-3			ts ɯ ³⁵						
691-3			x w a ⁴⁴						
1083-3			t ɔ ⁴²						
1421-3			tɕʰ ɛ ⁴²						
6699-3			t ɯ ⁴²						
2628-3			s Ø ⁵⁵						
1696-3			x ɔ ³¹						
6179-3			k a ⁵⁵						
6180-3			ts ɿ ⁵⁵						
6658-3			s e ³³						
1231-3			s ɤ ³¹						
4265-3			kʰ ɯ ⁵⁵						
2787-3			ts o ²¹						
3247-3			ts ɿ ⁵⁵						
252-3			t a ³⁵						
6004-3			k a ³¹						
4728-3			s a ⁴⁴						
3843-3			w w ɔ ⁴⁴						
4965-3			tɕʰ a ³¹						
5641-3			t a ³¹						
3280-3			s ɔ Ø						
1390-3			kʰ Ø ⁴⁴						
2156-3			w w ɔ ⁴⁴						
3433-3			ɕ i ³¹						
552-3			ɕ i Ø						
4845-3			tɕ i ⁴⁴						
4846-3			t ɯ ⁴⁴						
2292-3			m a ³¹						
6635-3			ɲ Ø ⁴⁴						
3994-3			t ɯ ⁴⁴						
3031-3			ts Ø ³³						
6078-3			ts ɯ ³³						
1644-3			tʰ ɯ ⁵⁵						
2435-3			ɲ i ⁴⁴						
1676-3			t w a ⁴²						
6281-3			k ɿ ⁵⁵						
5915-3			tsʰ ɿ ⁵⁵						
1560-3			ɕ i ³³						
575-3			t ɔ ²¹						
5319-3			s e ³¹						
2797-3			k a ³⁵						
6991-3			tɕ i ²¹						
3513-3			ts o ²¹						
5205-3			tsʰ ɯ ⁵⁵						
6109-3			tsʰ u ⁵⁵						
2056-3			m ɔ ⁴²						
6099-3			k ɯ ³³						
6119-3			p o ⁴²						
1978-3			t w e ³³						
3973-3			tɕ i ⁵⁵						
2046-3			ɕ u ³³						
5622-3			ɕ ɛ ⁵⁵						
648-3			tɕʰ ɛ ⁵⁵						
6789-3			p a ⁴²						
618-3			x ɯ ⁴⁴						
2384-3			m a ³³						
1124-3			k ɔ ³⁵						
1125-3			tɕ ɯ ⁴²						
4178-3			k u ³³						
1686-3			k a ³⁵						
1495-3			ts ɿ ³³						
4090-3			ɕ i ⁵⁵						
4802-3			x ɿ ⁵⁵						
1764-3			ts u ³³						
3270-3			m e ³³						
1884-3			k i ⁴²						
1203-3			k ɯ ³⁵						
6645-3			w e ³⁵						
608-3			kʰ u ³³						
2889-3			tɕʰ i ⁵⁵						
5350-3			tsʰ u ³¹						
6158-3			kʰ a ⁴⁴						
4306-3			s ɤ ³¹						
4891-3			k Ø ³¹						
6436-3			k o ³³						
6213-3			s a ⁵⁵						
2320-3			ɕ i ⁴⁴						
5253-3			f ɤ ⁴⁴						
5108-3			tɕʰ i ⁴⁴						
4100-3			tɕ ɯ ³³						
6018-3			ts ɿ ⁴²						
1352-3			ŋ ɯ ²¹						
4228-3			p a ⁴⁴						
4247-3			tɕʰ i ⁵⁵						
75-3			ts ɯ ³³						
118-3			k w a ⁴⁴						
2866-3			m a ³³						
64-3			kʰ Ø ³³						
43-3			kʰ o ⁵⁵						
128-3			ŋ Ø ³¹						
7023-3			n Ø ³¹						
7012-3			n a ⁵⁵						
4497-3			t e ⁴²						
2928-3			tɕ i ⁵⁵						
148-3			ɯ ³³						
1623-3			kʰ w a ³³						
2648-3			tʰ Ø ⁵⁵						
2649-3			l Ø ⁴⁴						
6242-3			l Ø ²¹						
3943-3			s ɤ ³³						
1026-3			k e ³⁵						
6404-3			k ɯ ⁵⁵						
585-3			ts Ø Ø ³⁵						
1731-3			w a ⁴²						
5510-3			l Ø ³⁵						
5360-3			kʰ ɤ ³³						
879-3			k ɔ ⁵⁵						
880-3			l ɛ ⁴⁴						
271-3			p i ²¹						
3565-3			ɕ i ⁴⁴						
3896-3			m ɔ ⁴⁴						
3897-3			ts ɿ ³³						
1816-3			ts ɯ ²¹						
3343-3			tɕ i ⁴⁴						
1864-3			s ɛ ⁴²						
2026-3			m a ²¹						
6223-3			x e ⁵⁵						
6224-3			m a ²¹						
337-3			ts ɤ ⁴⁴						
4295-3			k Ø ²¹						
384-3			m i ³⁵						
385-3			z o ²¹						
869-3			k ɤ ²¹						
2745-3			s ɿ ³³						
4690-3			k w a ⁵⁵						
4423-3			s u ³⁵						
5380-3			s w e ⁴⁴						
4436-3			ts ɿ ²¹						
2519-3			tsʰ u ³³						
4975-3			m e ⁴²						
4548-3			w a ⁴²						
4397-3			p e ²¹						
6203-3			tɕʰ i ³¹						
2689-3			t ɯ ²¹						
2599-3			t ɯ ²¹						
2600-3			m a ³⁵						
1913-3			tɕ y ³³						
1914-3			w w e ³³						
1903-3			w w e ³³						
6336-3			ts ɿ ³³						
473-3			Ø u ²¹						
4065-3			k ɿ ³⁵						
6554-3			j i ³⁵						
3114-3			ts e ⁴⁴						
4942-3			k ɤ ³⁵						
3615-3			pʰ j a ⁴⁴						
4197-3			k u ³³						
4198-3			ɲ i ²¹						
1474-3			ɲ ɤ ³³						
6531-3			j ɯ ⁴⁴						
4954-3			tʰ u ³³						
4517-3			ts ɯ ³³						
1173-3			j i ³⁵						
6365-3			k w a ³⁵						
6730-3			tɕ i ³¹						
6380-3			tɕ i ⁵⁵						
924-3			m ɔ ⁵⁵						
752-3			tɕ i ²¹						
4316-3			p i ³¹						
5181-3			ŋ e ²¹						
5785-3			pʰ u ³¹						
4770-3			p ɔ ³¹						
2755-3			p w o ³¹						
1298-3			x a ⁵⁵						
784-3			tsʰ a ⁵⁵						
3596-3			t ɯ ²¹						
1799-3			tɕ i ³¹						
5007-3			p i ³⁵						
5465-3			x ɛ ⁵⁵						
170-3			ts ɿ ³³						
3150-3			t a ⁵⁵						
3780-3			w w e ⁴²						
1706-3			tɕ i ³⁵						
403-3			p a Ø						
5329-3			k e ⁴²						
1103-3			ts ɤ ³¹						
1113-3			z ɯ ²¹						
232-3			tɕʰ i ⁵⁵						
5925-3			ts a ³⁵						
5926-3			ts ɿ ³³						
5723-3			p a ⁴²						
3064-3			ts ɔ ⁴²						
3065-3			k ɯ ³⁵						
3793-3			tɕʰ ɛ ⁴²						
1215-3			s u ³⁵						
4409-3			f ɤ ⁴⁴						
720-3			s ɿ ³⁵						
721-3			tɕʰ w a ⁴⁴						
2266-3			kʰ ɤ ⁴⁴						
5743-3			k u ²¹						
2124-3			x w e ³³						
6947-3			t o ²¹						
5448-3			Ø i ⁴⁴						
4016-3			m j a ³⁵						
5429-3			m a ²¹						
5813-3			tɕʰ i ⁴⁴						
2949-3			m i ⁵⁵						
3813-3			ts e ⁵⁵						
3009-3			p ɯ ²¹						
4988-3			ɯ ⁴²						
1153-3			m i ³⁵						
530-3			ɯ ³³						
1854-3			j ɯ ⁴⁴						
4812-3			ɯ ⁴²						
3355-3			p i ³⁵						
6426-3			tsʰ Ø Ø ⁴⁴						
5027-3			s a ⁴⁴						
4707-3			m a ³⁵						
3139-3			k ɤ ²¹						
6595-3			p e ⁴⁴						
5243-3			k ɤ ⁴²						
5274-3			tsʰ ɛ ³³						
6578-3			ɕ Ø ɯ ⁵⁵						
1612-3			ts ɿ ⁵⁵						
3183-3			ts ɔ ⁴²						
4559-3			ts ɤ ⁴²						
4718-3			x a ⁵⁵						
2036-3			w e ⁴²						
3853-3			m i ⁵⁵						
3854-3			w w a ⁴⁴						
4275-3			w w a ⁴⁴						
6961-3			w a ⁴²						
5651-3			ts ɤ ³³						
5682-3			tsʰ u ³³						
5118-3			ts e ³⁵						
1411-3			tsʰ w a ³³						
4507-3			ts w e ³³						
4824-3			s ɯ ³⁵						
3246-3			n a ²¹						
317-3			p j a ⁴⁴						
2215-3			m u ²¹						
2016-3			tɕʰ ɛ ³⁵						
2155-3			ts ɛ ³⁵						
3575-3			k Ø ²¹						
3434-3			x w a ³⁵						
3168-3			s e ³³						
2291-3			pʰ ɿ ³³						
6148-3			m i ³³						
5058-3			w ɔ ⁴⁴						
6271-3			pʰ j a ⁴⁴						
2453-3			tɕʰ i ³⁵						
1483-3			ɲ i ⁴⁴						
5370-3			ts e ⁴²						
3684-3			t a ⁴⁴						
3685-3			f ɛ ⁴⁴						
3664-3			v ɤ ³³						
440-3			p ɛ ³¹						
5167-3			j u ³¹						
6282-3			ɲ i ⁴⁴						
1380-3			m a ²¹						
3585-3			p i ³³						
6992-3			ɲ i ⁴⁴						
5623-3			kʰ Ø ³³						
1519-3			ɲ i ⁴⁴						
3385-3			tsʰ ɛ ⁵⁵						
2718-3			ts ɤ ³³						
6300-3			m e ⁵⁵						
1496-3			ɲ i ⁴⁴						
5128-3			j i ³¹						
1885-3			t Ø ³¹						
3873-3			kʰ ɯ ⁵⁵						
996-3			pʰ i ⁵⁵						
997-3			j i ⁴⁴						
1570-3			n a Ø						
5475-3			s w a ⁵⁵						
5017-3			tsʰ Ø ³¹						
2330-3			ɕ Ø ³⁵						
6252-3			s Ø ³⁵						
6253-3			kʰ u ³³						
4216-3			j i ⁴⁴						
1874-3			p j a ⁴⁴						
4227-3			a ³¹						
4246-3			a ³¹						
6028-3			a ³¹						
95-3			ɲ i ²¹						
22-3			p e ²¹						
33-3			t ɯ ²¹						
6678-3			ŋ a ⁵⁵						
5263-4				x e ⁵⁵					
452-4				t ɯ ³¹					
4342-4				t ɯ ³¹					
4344-4				tsʰ ɯ ³¹					
5487-4				t ɯ ³¹					
1401-4				pʰ ɔ ⁴⁴					
6496-4				tsʰ ɯ ³¹					
1064-4				l a Ø					
1065-4				ts ɿ ³¹					
6617-4				t a ²¹					
4367-4				t a ²¹					
4378-4				ɕ y ⁵⁵					
4379-4				l i ⁵⁵					
3984-4				s ɛ ³³					
5086-4				ts ɤ ³³					
3333-4				s e ⁴⁴					
2226-4				x n a ³⁵					
2373-4				kʰ n a ³³					
2363-4				s o ⁵⁵					
672-4				tsʰ ɿ ⁵⁵					
673-4				k ɯ ³¹					
2690-4				p a ²¹					
6337-4				p a ⁴⁴					
6319-4				ts e ⁴²					
2617-4				s ɯ ³³					
2066-4				s ɯ ³³					
2094-4				s ɯ ³³					
2096-4				tɕ n ɛ ⁴⁴					
798-4				p a ⁴²					
6668-4				ɕ y ³³					
4028-4				t e ⁴⁴					
6555-4				k w a ⁴⁴					
2281-4				k Ø ⁴⁴					
701-4				k w a ⁴⁴					
628-4				s w a ⁴⁴					
3096-4				ts ɿ ³³					
3021-4				ts o ²¹					
2708-4				ɕ i ⁵⁵					
3462-4				k a ³⁵					
1932-4				s ɿ ³³					
6469-4				s ɿ ³¹					
4454-4				ɲ i ²¹					
4455-4				k ɛ ³⁵					
6926-4				ɲ ɤ ³³					
6927-4				ɲ i ²¹					
3916-4				m ɔ ³³					
6822-4				ɲ i ³¹					
5417-4				ts ɿ ³³					
1959-4				x a ³¹					
1960-4				t ɤ ⁵⁵					
2899-4				x ɔ ²¹					
3651-4				ts ɿ ³³					
811-4				k u ²¹					
1633-4				m e ²¹					
1775-4				k o ²¹					
5801-4				tɕ n ɛ ⁴²					
4769-4				l ɔ ³¹					
3720-4				k a ³⁵					
6446-4				m e ³³					
1255-4				pʰ ɛ ⁵⁵					
3595-4				ɲ i ⁴⁴					
1600-4				p e ³³					
242-4				ts ɿ ³⁵					
3739-4				tɕ n ɛ ²¹					
5984-4				ts o ²¹					
838-4				s ɔ ³⁵					
839-4				t a ²¹					
3149-4				j i ⁵⁵					
2829-4				ts ɤ ²¹					
4602-4				tɕ i ³⁵					
5225-4				l ɔ ²¹					
3933-4				s ɤ ⁴²					
5763-4				ts o ⁴²					
2134-4				ɕ i ⁵⁵					
5724-4				t ɯ ³⁵					
5704-4				ts o ⁴²					
5705-4				kʰ w e ⁵⁵					
5037-4				tɕ i ³¹					
5038-4				t a ³⁵					
4332-4				ts ɿ ³³					
5447-4				tsʰ ɛ ⁵⁵					
3702-4				s ɿ ³¹					
1549-4				z Ø ³¹					
2394-4				k ɤ ³³					
1-4				w e ⁴²					
2947-4				t Ø ²¹					
4653-4				tɕ n ɛ ⁴²					
4989-4				tɕ n ɛ ⁴²					
3749-4				j ɔ ⁴⁴					
3452-4				ts ɛ ⁵⁵					
598-4				ŋ a ⁴⁴					
638-4				pʰ ɯ ⁵⁵					
2819-4				p o ⁴⁴					
4477-4				kʰ w a ⁴⁴					
4487-4				ts ɿ ⁴²					
4666-4				tɕ i ³³					
5661-4				t a ⁴²					
4923-4				ts Ø ⁴²					
4913-4				k ɯ ²¹					
1143-4				m ɛ ⁴⁴					
4864-4				ɕ a ³⁵					
3184-4				s ɯ ³³					
4591-4				ts Ø ⁴⁴					
1431-4				s ɛ ⁴⁴					
3323-4				kʰ e ⁵⁵					
6709-4				ts ɯ ⁴⁴					
903-4				m ɛ ⁴²					
5098-4				k ɯ ²¹					
5994-4				k a ³⁵					
6971-4				s w a ⁴⁴					
763-4				ts ɯ ³⁵					
691-4				x w a ⁴⁴					
1083-4				t n a ⁴²					
1421-4				tɕ n ɛ ⁴²					
6699-4				t ɯ ⁴²					
2628-4				s ɔ ⁵⁵					
1696-4				x ɔ ³¹					
6179-4				tɕ n ɛ ⁵⁵					
6180-4				ts ɿ ⁵⁵					
6658-4				s e ³³					
1231-4				s ɤ ³¹					
4265-4				kʰ ɯ ⁵⁵					
2787-4				ts ɔ ²¹					
3247-4				ts ɿ ⁵⁵					
252-4				t a ³⁵					
6004-4				k a ³¹					
4728-4				s a ⁵⁵					
3843-4				n w ɔ ⁴⁴					
4965-4				tɕʰ a ²¹					
5641-4				t n a ³¹					
3280-4				s a ³¹					
1390-4				kʰ ɔ ⁴⁴					
2156-4				n w ɔ ⁴⁴					
3433-4				ɕ i ³¹					
552-4				ɕ i ³¹					
4845-4				ts Ø ⁴⁴					
4846-4				t ɯ ⁴⁴					
2292-4				m Ø ³¹					
6635-4				n ɲ ɔ ⁴⁴					
3994-4				t ɯ ⁴⁴					
3031-4				ts a ³³					
6078-4				ts ɯ ³³					
1644-4				tʰ ɯ ⁵⁵					
2435-4				ɲ i ⁴⁴					
1676-4				t w a ⁴²					
6281-4				tɕ n Ø ⁵⁵					
5915-4				tsʰ ɿ ⁵⁵					
1560-4				ɕ i ³³					
575-4				t a ²¹					
5319-4				s e ³³					
2797-4				k a ³⁵					
6991-4				tɕ i ²¹					
3513-4				ts ɔ ²¹					
5205-4				tsʰ ɯ ⁵⁵					
6109-4				tsʰ u ⁵⁵					
2056-4				m o ⁴²					
6099-4				k ɯ ³³					
6119-4				p o ⁴²					
1978-4				t w e ³³					
3973-4				tɕ i ⁵⁵					
2046-4				ɕ u ³³					
5622-4				ɕ ɛ ⁵⁵					
648-4				ts ɛ ⁵⁵					
6789-4				p ɛ ⁴²					
618-4				x ɯ ⁴⁴					
2384-4				m n a ³³					
1124-4				k ɔ ³⁵					
1125-4				tɕ ɯ ⁴²					
4178-4				k u ³³					
1686-4				k a ³⁵					
1495-4				ts ɿ ³³					
4090-4				ɕ i ⁵⁵					
4802-4				x ɛ ⁵⁵					
1764-4				ts u ³³					
3270-4				m e ³³					
1884-4				tɕ n ɛ ⁴²					
1203-4				k ɯ ³⁵					
6645-4				w e ³⁵					
608-4				kʰ u ³³					
2889-4				ts i ⁵⁵					
5350-4				tsʰ u ³¹					
6158-4				kʰ a ⁴⁴					
4306-4				s Ø ³¹					
4891-4				k a ²¹					
6436-4				k ɔ ³³					
6213-4				s a ⁵⁵					
2320-4				ɕ i ⁴⁴					
5253-4				f ɤ ⁴⁴					
5108-4				ts i ⁴⁴					
4100-4				tɕ ɯ ³³					
6018-4				ts ɿ ⁴²					
1352-4				ŋ ɯ ²¹					
4228-4				p ɛ ⁴⁴					
4247-4				ts i ⁵⁵					
75-4				ts ɿ ³³					
118-4				k w a ⁴⁴					
2866-4				m ɛ ³³					
64-4				kʰ a ³³					
43-4				kʰ o ⁵⁵					
128-4				ŋ ɔ ³¹					
7023-4				n ɔ ³¹					
7012-4				n a ⁵⁵					
4497-4				t e ⁴²					
2928-4				tɕ i ⁵⁵					
148-4				Ø ɯ ³³					
1623-4				kʰ w a ³³					
2648-4				tʰ ɔ ⁵⁵					
2649-4				l a ⁴⁴					
6242-4				l a ²¹					
3943-4				s ɤ ³³					
1026-4				tɕ e ³⁵					
6404-4				k i ⁵⁵					
585-4				ts w ɔ ⁵⁵					
1731-4				w a ⁴²					
5510-4				l a ³⁵					
5360-4				kʰ ɤ ³³					
879-4				k Ø ⁵⁵					
880-4				l ɛ ⁴⁴					
271-4				p i ²¹					
3565-4				ɕ i ⁴⁴					
3896-4				m ɔ ⁴⁴					
3897-4				ts ɿ ³³					
1816-4				ts ɤ ²¹					
3343-4				tɕ i ⁴⁴					
1864-4				s e ⁴²					
2026-4				m n a ²¹					
6223-4				x e ⁵⁵					
6224-4				m ɛ ²¹					
337-4				ts ɤ ⁴⁴					
4295-4				k n a ²¹					
384-4				m i ³⁵					
385-4				z o ²¹					
869-4				k ɤ ²¹					
2745-4				s ɿ ⁴⁴					
4690-4				k w a ⁵⁵					
4423-4				ɕ u ³⁵					
5380-4				s w e ⁴⁴					
4436-4				ts ɿ ²¹					
2519-4				tsʰ u ³³					
4975-4				m ɯ ⁴⁴					
4548-4				w a ⁴²					
4397-4				p e ²¹					
6203-4				ts i ³¹					
2689-4				t ɯ ²¹					
2599-4				t ɯ ²¹					
2600-4				m a ³⁵					
1913-4				tɕ y ³³					
1914-4				n w e ³³					
1903-4				n w e ³³					
473-4				n u ²¹					
4065-4				k a ³⁵					
6554-4				j i ³⁵					
4942-4				tɕ ɤ ³⁵					
3615-4				pʰ j a ⁴⁴					
4197-4				k u ³³					
4198-4				ɲ i ²¹					
6531-4				j ɯ ⁴⁴					
4954-4				tʰ u ³³					
4517-4				ts ɯ ³³					
1173-4				j i ³⁵					
6365-4				k w a ³⁵					
6730-4				tɕ i ³¹					
6380-4				tɕ i ³⁵					
924-4				m ɔ ⁴⁴					
752-4				tɕ i ²¹					
4316-4				p n i ³¹					
5181-4				ŋ ɛ ²¹					
5785-4				pʰ u ³¹					
4770-4				p ɔ ³¹					
2755-4				p w ɔ ⁴²					
1298-4				x ɛ ⁵⁵					
784-4				tsʰ a ⁵⁵					
3596-4				t ɯ ²¹					
1799-4				tɕ i ³¹					
5007-4				p i ³⁵					
5465-4				x ɛ ⁵⁵					
170-4				ts Ø ³³					
3150-4				t a ⁵⁵					
3780-4				n w Ø ⁴²					
1706-4				tɕ i ³⁵					
403-4				p a ³¹					
5329-4				tɕ e ⁴²					
1103-4				ts ɤ ³¹					
1113-4				z ɿ ²¹					
232-4				ts i ⁵⁵					
5925-4				ts ɿ ³⁵					
5926-4				ts ɿ ³³					
5723-4				p a ⁴²					
3064-4				ts ɔ ⁴²					
3065-4				k ɯ ³⁵					
3793-4				tɕ ɛ ⁴²					
1215-4				s ɤ ³⁵					
4409-4				f ɤ ⁴⁴					
720-4				s ɤ ³⁵					
721-4				tsʰ w ɛ ⁴⁴					
2266-4				kʰ ɤ ⁴⁴					
5743-4				k u ³¹					
2124-4				x w e ³³					
6947-4				t Ø ²¹					
5448-4				ts i ⁴⁴					
4016-4				m j ɛ ³⁵					
5429-4				m ɛ ³¹					
5813-4				ts i ⁴⁴					
2949-4				m i ⁴²					
3813-4				ts e ²¹					
3009-4				p ɯ ²¹					
4988-4				Ø ɯ ⁴²					
1153-4				m ɯ ³⁵					
530-4				Ø ɯ ³³					
1854-4				j ɯ ⁴⁴					
4812-4				Ø ɯ ⁴²					
3355-4				p i ³⁵					
6426-4				tsʰ ɔ ⁴⁴					
5027-4				s a ⁴⁴					
4707-4				m n a ³⁵					
3139-4				k ɤ ²¹					
6595-4				p e ⁴⁴					
5274-4				tsʰ ɛ ³³					
6578-4				ɕ ɯ ⁵⁵					
1612-4				ts ɿ ⁵⁵					
3183-4				ts ɔ ⁴²					
4559-4				ts ɤ ⁴²					
4718-4				x a ⁵⁵					
2036-4				w e ⁴²					
3853-4				m i ⁵⁵					
3854-4				n w a ⁴⁴					
4275-4				n w a ⁴⁴					
6961-4				w ɛ ⁴²					
5651-4				ts ɤ ³³					
5682-4				tsʰ u ³³					
5118-4				ts e ³⁵					
1411-4				tsʰ w a ³³					
4507-4				ts n e ³³					
4824-4				s ɯ ³⁵					
3246-4				n a ²¹					
317-4				p j ɛ ⁴⁴					
2215-4				m a ²¹					
2016-4				tɕ ɛ ³⁵					
2155-4				ts Ø ³⁵					
3575-4				tɕ n a ²¹					
3434-4				x w a ³⁵					
3168-4				s e ³³					
2291-4				pʰ Ø ³³					
6148-4				m i ³³					
5058-4				n w ɔ ⁴⁴					
6271-4				pʰ j a ⁴⁴					
2453-4				ts i ⁴⁴					
1483-4				ɲ i ⁴⁴					
5370-4				ts e ³³					
3684-4				t ɛ ⁴⁴					
3685-4				f ɛ ⁴⁴					
3664-4				v ɤ ³³					
440-4				p ɛ ³¹					
5167-4				j u ³¹					
6282-4				ɲ i ⁴⁴					
1380-4				m ɛ ²¹					
3585-4				p i ³³					
6992-4				ɲ i ⁴⁴					
5623-4				kʰ ɔ ³³					
1519-4				ɲ i ⁴⁴					
3385-4				tsʰ ɛ ⁵⁵					
2718-4				ts ɤ ³³					
6300-4				m e ⁵⁵					
1496-4				ɲ i ⁴⁴					
5128-4				j i ³³					
1885-4				t ɔ ³¹					
3873-4				kʰ ɿ ³⁵					
996-4				pʰ i ⁵⁵					
997-4				j i ⁴⁴					
1570-4				n a ³¹					
5475-4				s w a ⁵⁵					
5017-4				tsʰ ɔ ³¹					
2330-4				ɕ ɔ ³⁵					
6252-4				s Ø ³⁵					
6253-4				kʰ u ³³					
4216-4				j i ⁴⁴					
1874-4				p j a ⁴⁴					
4227-4				a ³¹					
4246-4				a ³¹					
6028-4				a ³¹					
95-4				ɲ i ²¹					
22-4				p e ²¹					
33-4				t Ø ²¹					
6678-4				ŋ a ⁵⁵					
5263-5					x Ø ⁵⁵				
452-5					t Ø ɯ ³¹				
4342-5					t Ø ɯ ³¹				
4344-5					ts Ø ³¹				
5487-5					t Ø ɯ ³¹				
1401-5					Ø ɔ ⁴⁴				
6496-5					ts ɯ ⁴²				
1064-5					l a ³⁵				
1065-5					ts ɯ ⁴²				
6617-5					t Ø ɔ ²¹				
4367-5					t a ²¹				
4378-5					Ø Ø ⁵⁵				
4379-5					l i ⁵⁵				
3984-5					Ø ɔ ³³				
5086-5					tsʰ ɤ ³³				
3333-5					Ø e ⁴⁴				
2226-5					x ɔ ³⁵				
2373-5					Ø ɔ ³³				
2363-5					Ø o ⁵⁵				
672-5					ts ɿ ⁵⁵				
673-5					tɕʰ ɯ ³¹				
2690-5					p ɔ ²¹				
6337-5					p a ⁴⁴				
6319-5					ts Ø Ø				
2617-5					Ø ɯ ³³				
2066-5					Ø ɯ ³³				
2094-5					Ø ɯ ³³				
2096-5					tɕʰ Ø ⁴⁴				
798-5					p a Ø				
6668-5					Ø Ø ³³				
4028-5					t e ⁴⁴				
6555-5					tɕʰ w a ⁴⁴				
2281-5					tɕʰ Ø ⁴⁴				
701-5					tɕʰ w a ⁴⁴				
628-5					Ø w a ⁴⁴				
3096-5					ts ɯ ³³				
3021-5					ts o ²¹				
2708-5					Ø ɯ ⁵⁵				
3462-5					tɕʰ Ø ⁵⁵				
1932-5					s ɯ ³³				
6469-5					Ø ɔ ³¹				
4454-5					ɲ ɯ ²¹				
4455-5					tɕʰ ɔ ³⁵				
6926-5					ɲ ɤ ³³				
6927-5					ɲ ɯ ²¹				
3916-5					m ɔ ³³				
6822-5					ɲ ɯ ²¹				
5417-5					ts ɿ ³³				
1959-5					x ɔ ⁴²				
1960-5					t ɤ ³⁵				
2899-5					x ɔ ²¹				
3651-5					tsʰ ɯ ³³				
811-5					tɕʰ Ø ɔ ²¹				
1633-5					m ɤ ²¹				
1775-5					tɕʰ i Ø				
5801-5					tɕʰ Ø Ø				
4769-5					l ɔ ⁴²				
3720-5					tɕʰ Ø ³⁵				
6446-5					m e ³³				
1255-5					Ø Ø ⁵⁵				
3595-5					ɲ ɯ ⁴⁴				
1600-5					p e ³³				
242-5					ts ɿ ³⁵				
3739-5					tɕʰ Ø ²¹				
5984-5					ts o ²¹				
838-5					ɕ ɔ ³⁵				
839-5					t ɔ ²¹				
3149-5					ɲ i ⁵⁵				
2829-5					ts i ²¹				
4602-5					tɕ i ³⁵				
5225-5					l ɔ ²¹				
3933-5					s ɤ ⁴²				
5763-5					ts ɤ Ø				
2134-5					Ø ɯ ⁵⁵				
5724-5					t ɯ ³⁵				
5704-5					ts o Ø				
5705-5					Ø w e ⁵⁵				
5037-5					tɕ i ⁴²				
5038-5					t ɔ ³⁵				
4332-5					ts ɿ ³³				
5447-5					ts ɔ ⁵⁵				
3702-5					s ɯ ⁴²				
1549-5					Ø ɿ ⁴²				
2394-5					tɕʰ ɤ ³³				
1-5					w Ø Ø				
2947-5					t Ø Ø ³¹				
4653-5					tɕʰ Ø ⁴²				
4989-5					tɕʰ Ø ⁴²				
3749-5					ɲ ɔ ⁴⁴				
3452-5					ts ɔ ⁵⁵				
598-5					ŋ a ⁴⁴				
638-5					Ø ɯ ⁵⁵				
2819-5					p ɔ ⁴⁴				
4477-5					Ø w a ⁴⁴				
4487-5					ts ɯ Ø				
4666-5					ts i ³³				
5661-5					t a Ø				
4923-5					ts ɔ Ø				
4913-5					tɕʰ ɯ ²¹				
1143-5					m Ø ⁴⁴				
4864-5					Ø o ³⁵				
3184-5					Ø ɯ ³³				
4591-5					ts Ø ⁴⁴				
1431-5					Ø Ø ⁴⁴				
3323-5					Ø Ø ⁵⁵				
6709-5					ts Ø ⁵⁵				
903-5					m Ø Ø				
5098-5					tɕʰ ɯ ²¹				
5994-5					tɕʰ Ø ³⁵				
6971-5					Ø w a ⁴⁴				
763-5					ts ɯ ³⁵				
691-5					x w a ⁴⁴				
1083-5					t Ø ɔ Ø				
1421-5					tɕʰ Ø Ø				
6699-5					t Ø ɯ Ø				
2628-5					Ø o ⁵⁵				
1696-5					x ɔ ⁴²				
6179-5					tɕʰ Ø ⁵⁵				
6180-5					ts ɿ ⁵⁵				
6658-5					Ø e ³³				
1231-5					s ɤ ⁴²				
4265-5					Ø ɯ ⁵⁵				
2787-5					ts o ²¹				
3247-5					ts ɿ ⁵⁵				
252-5					t ɔ ³⁵				
6004-5					tɕʰ ɔ ³¹				
4728-5					s a ³³				
3843-5					w Ø ⁴⁴				
4965-5					tsʰ a ²¹				
5641-5					t a ³¹				
3280-5					s ɔ ⁴²				
1390-5					Ø o ³³				
2156-5					w Ø ⁴⁴				
3433-5					Ø i ⁴²				
552-5					Ø Ø ɯ ⁴²				
4845-5					ts Ø ⁴⁴				
4846-5					t ɯ ⁴⁴				
2292-5					m ɔ ⁴²				
6635-5					ɲ ɔ ⁴⁴				
3994-5					t ɯ ⁴⁴				
3031-5					ts ɔ ³³				
6078-5					tsʰ ɯ ³³				
