COGID	Eryuan	Heqing	Jianchuan	Lanping	Luobenzhuo	Qiliqiao	Xiangyun	Yunlong	Zhoucheng
1173-3			j i ³⁵						
6365-3			k w a ³⁵						
6730-3			tɕ i ³¹						
6380-3			tɕ i ³⁵						
924-3			m ɔ ³³						
752-3			tɕ i ³³						
4316-3			p i ³¹						
5181-3			ŋ e ²¹						
5785-3			pʰ u ³¹						
4770-3			p ɔ ³¹						
2755-3			p o ³¹						
1298-3			x ɛ ⁵⁵						
784-3			tsʰ a ⁵⁵						
3596-3			t ɯ ²¹						
1799-3			tɕ i ³¹						
5007-3			p i ³⁵						
5465-3			x ɛ ⁵⁵						
170-3			ts ɤ ³³						
3150-3			t a ⁵⁵						
3780-3			w e ⁴²						
1706-3			tɕ i ³⁵						
403-3			p a Ø						
5329-3			k e ⁴²						
1103-3			ts ɿ ³¹						
1113-3			z i ²¹						
232-3			ɕ i ⁵⁵						
5925-3			ts ɛ ³⁵						
5926-3			ts ɿ ³³						
5723-3			p a ⁴²						
5263-4				x e ⁵⁵					
452-4				t ɯ ³¹					
4342-4				t ɯ ³¹					
4344-4				tsʰ ɯ ³³					
5487-4				t ɯ ³¹					
1401-4				pʰ ɔ ⁵⁵					
6496-4				tsʰ ɯ ³¹					
1064-4				l a Ø					
1065-4				ts ɿ ³¹					
6617-4				t ɔ ²¹					
4367-4				t a ²¹					
4378-4				ɕ y ⁵⁵					
4379-4				l i ⁵⁵					
3984-4				s Ø ³³					
5086-4				ts ɤ ³³					
3333-4				s e ⁴⁴					
2226-4				x a ³⁵					
2373-4				kʰ ɔ ³³					
2363-4				s o ⁵⁵					
672-4				tsʰ ɿ ⁵⁵					
673-4				k ɯ ³¹					
2690-4				p ɔ ²¹					
6337-4				p a ⁵⁵					
6319-4				ts e ⁴²					
2617-4				s ɯ ³³					
2066-4				s ɯ ³³					
2094-4				s ɯ ³³					
2096-4				tɕʰ ɛ ⁵⁵					
798-4				p a ⁴²					
6668-4				ɕ y ³³					
4028-4				t e ⁵⁵					
6555-4				k w a ⁵⁵					
2281-4				k ɔ ⁵⁵					
701-4				k w a ⁵⁵					
628-4				s w a ⁵⁵					
3096-4				ts ɿ ³³					
3021-4				ts ɔ ²¹					
2708-4				ɕ i ⁵⁵					
3462-4				k a ³⁵					
1932-4				s ɿ ³³					
6469-4				s ɿ ³¹					
4454-4				ɲ i ²¹					
4455-4				k ɛ ³⁵					
6926-4				ɲ ɿ ³³					
6927-4				ɲ i ²¹					
3916-4				m ɔ ³³					
6822-4				ɲ i ³¹					
5417-4				ts ɿ ³³					
1959-4				x ɔ ³³					
1960-4				t ɿ ⁵⁵					
2899-4				x ɔ ²¹					
3651-4				ts ɿ ³³					
811-4				k u ²¹					
1633-4				m e ²¹					
1775-4				k o ²¹					
5801-4				tɕʰ ɛ ⁴²					
4769-4				l ɔ ³¹					
3720-4				k a ³⁵					
6446-4				m e ³³					
1255-4				pʰ ɛ ⁵⁵					
3595-4				ɲ i ⁵⁵					
1600-4				p e ³³					
242-4				ts ɿ ³⁵					
3739-4				tɕʰ ɛ ²¹					
5984-4				ts ɔ ²¹					
838-4				s ɔ ³⁵					
839-4				t ɔ ²¹					
3149-4				j i ⁵⁵					
2829-4				ts ɿ ²¹					
4602-4				tɕ i ³⁵					
5225-4				l ɔ ²¹					
3933-4				s ɿ ⁴²					
5763-4				ts ɔ ³³					
2134-4				ɕ i ⁵⁵					
5724-4				t ɯ ³⁵					
5704-4				ts o ⁴²					
5705-4				kʰ w e ⁵⁵					
5037-4				tɕʰ i ³¹					
5038-4				t a ³⁵					
4332-4				ts ɿ ³³					
5447-4				tsʰ Ø ⁵⁵					
3702-4				s ɿ ³¹					
1549-4				z i ³¹					
2394-4				k ɿ ³³					
1-4				w e ⁴²					
2947-4				t ɯ ³¹					
4653-4				tɕʰ ɛ ³³					
4989-4				tɕʰ ɛ ⁴²					
3749-4				j ɔ ⁵⁵					
3452-4				ɕ ɛ ⁵⁵					
598-4				ŋ a ⁵⁵					
638-4				pʰ ɯ ⁵⁵					
2819-4				p o ⁴⁴					
4477-4				kʰ w a ⁵⁵					
4487-4				ts ɿ ⁴²					
4666-4				tɕ i ³³					
5661-4				t a ⁴²					
4923-4				ts ɛ ³³					
4913-4				k ɯ ²¹					
1143-4				m ɛ ⁵⁵					
4864-4				ɕ a ³⁵					
3184-4				s ɯ ³³					
4591-4				ts ɔ ⁴⁴					
1431-4				s ɛ ⁵⁵					
3323-4				kʰ e ⁵⁵					
6709-4				ts ɯ ⁴⁴					
903-4				m ɛ ⁴²					
5098-4				k ɯ ²¹					
5994-4				k a ³⁵					
6971-4				s w a ⁴⁴					
763-4				ts ɯ ³⁵					
691-4				x w a ⁴⁴					
1083-4				t ɔ ⁴²					
1421-4				tɕʰ ɛ ⁴²					
6699-4				t ɯ ⁴²					
2628-4				s ɔ ⁵⁵					
1696-4				x ɔ ³¹					
6179-4				tɕ ɛ ⁵⁵					
6180-4				ts ɿ ⁵⁵					
6658-4				s e ³³					
1231-4				s ɤ ³¹					
4265-4				kʰ ɯ ⁵⁵					
2787-4				ts ɔ ²¹					
3247-4				ts ɿ ⁵⁵					
252-4				t a ³⁵					
6004-4				k a ³¹					
4728-4				s a ⁵⁵					
3843-4				n w ɔ ⁴⁴					
4965-4				tɕʰ a ²¹					
5641-4				t a ³¹					
3280-4				s ɔ ³¹					
1390-4				kʰ ɔ ⁵⁵					
2156-4				n w ɔ ⁴⁴					
3433-4				ɕ i ³¹					
552-4				ɕ i ³¹					
4845-4				ts Ø ⁵⁵					
4846-4				t ɯ ⁵⁵					
2292-4				m Ø ³¹					
6635-4				n ɲ ɔ ⁵⁵					
3994-4				t ɯ ⁵⁵					
3031-4				ts ɔ ³³					
6078-4				ts ɯ ³³					
1644-4				tʰ ɯ ⁵⁵					
2435-4				ɲ i ⁵⁵					
1676-4				t w a ⁴²					
6281-4				tɕ Ø ⁵⁵					
5915-4				tsʰ ɿ ⁵⁵					
1560-4				ɕ i ³³					
575-4				t ɔ ²¹					
5319-4				s e ³¹					
2797-4				k a ³⁵					
6991-4				tɕʰ i ²¹					
3513-4				ts ɔ ²¹					
5205-4				tsʰ ɯ ⁵⁵					
6109-4				tsʰ u ⁵⁵					
2056-4				m o ⁴²					
6099-4				k ɯ ³³					
6119-4				p o ⁴²					
1978-4				t w e ³³					
3973-4				tɕ i ³⁵					
2046-4				ɕ u ³³					
5622-4				ɕ ɛ ⁵⁵					
648-4				ts ɛ ⁵⁵					
6789-4				p ɛ ⁴²					
618-4				x ɯ ⁵⁵					
2384-4				m a ³³					
1124-4				k ɔ ³⁵					
1125-4				tɕ ɯ ⁴²					
4178-4				k u ³³					
1686-4				k a ³⁵					
1495-4				ts ɿ ³³					
4090-4				ɕ i ⁵⁵					
4802-4				x ɛ ⁵⁵					
1764-4				ts u ³³					
3270-4				m e ³³					
1884-4				tɕ ɛ ⁴²					
1203-4				k ɯ ³⁵					
6645-4				w e ³⁵					
608-4				kʰ u ³³					
2889-4				ɕ i ⁵⁵					
5350-4				tsʰ u ³¹					
6158-4				kʰ a ⁵⁵					
4306-4				s ɤ ³¹					
4891-4				k ɔ ²¹					
6436-4				k ɔ ³³					
6213-4				s a ⁵⁵					
2320-4				ɕ i ⁵⁵					
5253-4				f ɤ ⁴⁴					
5108-4				ts i ⁴⁴					
4100-4				tɕ ɯ ³³					
6018-4				ts ɿ ⁴²					
1352-4				ŋ ɯ ²¹					
4228-4				p ɛ ⁵⁵					
4247-4				ts i ⁵⁵					
75-4				ts ɿ ³³					
118-4				k w a ⁵⁵					
2866-4				m ɛ ³³					
64-4				kʰ ɔ ³³					
43-4				kʰ o ⁵⁵					
128-4				ŋ ɔ ³¹					
7023-4				n ɔ ³¹					
7012-4				n a ⁵⁵					
4497-4				t e ⁴²					
2928-4				tɕ i ⁵⁵					
148-4				Ø ɯ ³³					
1623-4				kʰ w a ³³					
2648-4				tʰ ɔ ⁵⁵					
2649-4				l ɔ ⁴⁴					
6242-4				l ɔ ²¹					
3943-4				s ɿ ³³					
1026-4				tɕ e ³⁵					
6404-4				k i ⁵⁵					
585-4				ts w ɔ ⁵⁵					
1731-4				w a ⁴²					
5510-4				l ɔ ³⁵					
5360-4				kʰ ɿ ³³					
879-4				k ɔ ⁵⁵					
880-4				l ɛ ⁴⁴					
271-4				p i ²¹					
3565-4				ɕ i ⁴⁴					
3896-4				m ɔ ⁵⁵					
3897-4				ts ɿ ³³					
1816-4				ts ɤ ²¹					
3343-4				tɕ i ⁵⁵					
1864-4				s e ⁴²					
2026-4				m a ²¹					
6223-4				x e ⁵⁵					
6224-4				m ɛ ²¹					
337-4				ts ɿ ⁵⁵					
4295-4				k ɔ ²¹					
384-4				m i ³⁵					
385-4				z ɔ ²¹					
869-4				k ɿ ²¹					
2745-4				s ɿ ⁴⁴					
4690-4				k w a ⁵⁵					
4423-4				s u ³⁵					
5380-4				s w e ⁴⁴					
4436-4				ts ɿ ²¹					
2519-4				tsʰ u ³³					
4975-4				m ɯ ⁴⁴					
4548-4				w a ⁴²					
4397-4				p e ²¹					
6203-4				ts i ³¹					
2689-4				t ɯ ²¹					
2599-4				t ɯ ²¹					
2600-4				m a ³⁵					
1913-4				tɕ y ³³					
1914-4				n w e ³³					
1903-4				n w e ³³					
473-4				n u ²¹					
4065-4				k u ³⁵					
6554-4				j i ³⁵					
4942-4				tɕ ɤ ³⁵					
3615-4				pʰ j a ⁵⁵					
4197-4				k u ³³					
4198-4				ɲ i ²¹					
6531-4				j ɯ ⁴⁴					
4954-4				tʰ u ³³					
4517-4				ts ɯ ³³					
1173-4				j i ³⁵					
6365-4				k w a ³⁵					
6730-4				tɕ i ³¹					
6380-4				tɕ i ³⁵					
924-4				m ɔ ³⁵					
752-4				tɕ i ²¹					
4316-4				p i ³¹					
5181-4				ŋ ɛ ²¹					
5785-4				pʰ u ³¹					
4770-4				p ɔ ³¹					
2755-4				p w ɔ ⁴²					
1298-4				x ɛ ⁵⁵					
784-4				tsʰ a ⁵⁵					
3596-4				t ɯ ²¹					
1799-4				tɕ i ³¹					
5007-4				p i ³⁵					
5465-4				x ɛ ⁵⁵					
170-4				ts ɤ ³³					
3150-4				t a ⁵⁵					
3780-4				n w e ⁴²					
1706-4				tɕ i ³⁵					
403-4				p a ³¹					
5329-4				tɕ e ⁴²					
1103-4				ts ɿ ³¹					
1113-4				z ɿ ²¹					
232-4				ts i ⁵⁵					
5925-4				ts ɿ ³⁵					
5926-4				ts ɿ ³³					
5723-4				p a ⁴²					
5263-5					x e ⁵⁵				
452-5					t ɯ ³¹				
4342-5					t ɯ ³¹				
4344-5					ts ɯ ³¹				
5487-5					t ɯ ³¹				
1401-5					Ø ɔ ⁴⁴				
6496-5					ts ɯ ²¹				
1064-5					l a ³⁵				
1065-5					ts ɯ ⁴²				
6617-5					t ɔ ²¹				
4367-5					t a ²¹				
4378-5					Ø Ø ⁵⁵				
4379-5					l i ⁵⁵				
3984-5					Ø ɔ ³³				
5086-5					tsʰ ɤ ³³				
3333-5					Ø e ⁴⁴				
2226-5					x ɔ ³⁵				
2373-5					Ø ɔ ³³				
2363-5					Ø o ⁵⁵				
672-5					ts ɿ ⁵⁵				
673-5					k ɯ ³¹				
2690-5					p ɔ ²¹				
6337-5					p a ⁴⁴				
6319-5					ts e Ø				
2617-5					Ø ɯ ³³				
2066-5					Ø ɯ ³³				
2094-5					Ø ɯ ³³				
2096-5					k Ø ⁴⁴				
798-5					p a Ø				
6668-5					Ø Ø ³³				
4028-5					t e ⁴⁴				
6555-5					k w a ⁴⁴				
2281-5					k Ø ⁴⁴				
701-5					k w a ⁴⁴				
628-5					Ø w a ⁴⁴				
3096-5					ts ɯ ³³				
3021-5					ts o ²¹				
2708-5					ɕ ɯ ⁵⁵				
3462-5					k a ⁵⁵				
1932-5					s ɯ ³³				
6469-5					Ø ɔ ³¹				
4454-5					ɲ ɯ ²¹				
4455-5					k ɔ ³⁵				
6926-5					ɲ ɤ ³³				
6927-5					ɲ ɯ ²¹				
3916-5					m ɔ ³³				
6822-5					ɲ ɯ ²¹				
5417-5					ts ɿ ³³				
1959-5					x ɔ ²¹				
1960-5					t ɤ ³⁵				
2899-5					x ɔ ²¹				
3651-5					tsʰ ɯ ³³				
811-5					k ɔ ²¹				
1633-5					m e ²¹				
1775-5					k i Ø				
5801-5					k Ø Ø				
4769-5					l ɔ ²¹				
3720-5					k a ³⁵				
6446-5					m e ³³				
1255-5					Ø Ø ⁵⁵				
3595-5					ɲ ɯ ⁴⁴				
1600-5					p e ³³				
242-5					ts ɿ ³⁵				
3739-5					k Ø ²¹				
5984-5					ts ɔ ²¹				
838-5					ɕ ɔ ³⁵				
839-5					t ɔ ²¹				
3149-5					j i ³⁵				
2829-5					ts ɤ ²¹				
4602-5					tɕ i ³⁵				
5225-5					l ɔ ²¹				
3933-5					s ɤ Ø				
5763-5					ts ɔ Ø				
2134-5					ɕ ɯ ⁵⁵				
5724-5					t ɯ ³⁵				
5704-5					ts o Ø				
5705-5					Ø w e ⁵⁵				
5037-5					tɕ i ⁴²				
5038-5					t ɔ ³⁵				
4332-5					ts ɿ ³³				
5447-5					ts ɔ ⁵⁵				
3702-5					s ɯ ²¹				
1549-5					Ø ɿ ⁴²				
2394-5					k ɤ ³³				
1-5					w Ø Ø				
2947-5					t ɯ ³¹				
4653-5					k Ø Ø				
4989-5					k Ø Ø				
3749-5					j ɔ ⁴⁴				
3452-5					ts ɔ ⁵⁵				
598-5					ŋ a ⁴⁴				
638-5					Ø ɯ ⁵⁵				
2819-5					p ɔ ⁴⁴				
4477-5					Ø w a ⁴⁴				
4487-5					ts ɯ Ø				
4666-5					ts i ³³				
5661-5					t a Ø				
4923-5					ts ɔ ³²				
4913-5					k ɯ ²¹				
1143-5					m ɛ ⁴⁴				
4864-5					Ø o ³⁵				
3184-5					Ø ɯ ³³				
4591-5					ts Ø ⁴⁴				
1431-5					Ø Ø ⁴⁴				
3323-5					Ø e ⁵⁵				
6709-5					ts ɯ ³⁵				
903-5					m ɛ Ø				
5098-5					k ɯ ²¹				
5994-5					k a ³⁵				
6971-5					Ø w a ⁴⁴				
763-5					ts ɯ ³⁵				
691-5					x w a ⁴⁴				
1083-5					t Ø ɔ Ø				
1421-5					k Ø Ø				
6699-5					t ɯ Ø				
2628-5					Ø o ⁵⁵				
1696-5					x ɔ ²¹				
6179-5					k Ø ⁵⁵				
6180-5					ts ɿ ⁵⁵				
6658-5					Ø e ³³				
1231-5					s ɤ ²¹				
4265-5					Ø ɯ ⁵⁵				
2787-5					ts o ²¹				
3247-5					ts ɿ ⁵⁵				
252-5					t ɔ ³⁵				
6004-5					k ɔ ³¹				
4728-5					s a ³³				
3843-5					w a ⁴⁴				
4965-5					tsʰ a ²¹				
5641-5					t a ³¹				
3280-5					s Ø ²¹				
1390-5					Ø o ⁴⁴				
2156-5					w a ⁴⁴				
3433-5					ɕ i ²¹				
552-5					ɕ ɯ ²¹				
4845-5					ts Ø ⁴⁴				
4846-5					t ɯ ⁴⁴				
2292-5					m ɔ ²¹				
6635-5					ɲ ɔ ⁴⁴				
3994-5					t ɯ ⁴⁴				
3031-5					ts ɔ ³³				
6078-5					tsʰ ɯ ³³				
1644-5					Ø ɯ ⁵⁵				
2435-5					ɲ ɯ ⁴⁴				
1676-5					t w a Ø				
6281-5					k ɔ ⁵⁵				
5915-5					ts ɯ ⁵⁵				
1560-5					Ø i ³³				
575-5					t ɔ ³¹				
5319-5					Ø e ²¹				
2797-5					k a ³⁵				
6991-5					Ø ɯ ²¹				
3513-5					ts ɔ ²¹				
5205-5					ts ɯ ⁵⁵				
6109-5					ts ɤ ⁵⁵				
2056-5					m ɔ Ø				
6099-5					k ɯ ³³				
6119-5					p ɔ Ø				
1978-5					t w e ³³				
3973-5					tɕ i ³⁵				
2046-5					Ø ɤ ³³				
5622-5					ɕ ɔ ⁵⁵				
648-5					Ø ɔ ⁵⁵				
6789-5					p ɛ Ø				
618-5					x ɯ ⁴⁴				
2384-5					m a ³³				
1124-5					k a ⁵⁵				
1125-5					tɕ ɯ ³²				
4178-5					k ɤ ³³				
1686-5					k a ³⁵				
1495-5					ts ɯ ³³				
4090-5					ɕ ɯ ⁵⁵				
4802-5					x ɛ ⁵⁵				
1764-5					ts ɤ ³³				
3270-5					m e ³³				
1884-5					k ɛ Ø				
1203-5					k ɯ ³⁵				
6645-5					w e ³⁵				
608-5					Ø ɤ ³³				
2889-5					ts ɯ ⁵⁵				
5350-5					ts ɤ ²¹				
6158-5					Ø a ⁴⁴				
4306-5					Ø Ø ²¹				
4891-5					k ɔ ²¹				
6436-5					k o ³³				
6213-5					Ø a ⁵⁵				
2320-5					Ø i ⁴⁴				
5253-5					Ø ɤ ⁴⁴				
5108-5					ts i ⁴⁴				
4100-5					tɕ ɯ ³³				
6018-5					ts ɯ Ø				
1352-5					ŋ ɯ ²¹				
4228-5					p ɛ ⁴⁴				
4247-5					ts ɯ ⁵⁵				
75-5					ts ɯ ³³				
118-5					k w a ⁴⁴				
2866-5					m Ø ³³				
64-5					Ø ɔ ³³				
43-5					Ø ɔ ⁵⁵				
128-5					ŋ ɔ ²¹				
7023-5					n ɔ ²¹				
7012-5					n a ⁵⁵				
4497-5					t e Ø				
2928-5					tɕ i ⁵⁵				
148-5					Ø ɯ ³³				
1623-5					Ø w a ³³				
2648-5					Ø ɔ ⁵⁵				
2649-5					l ɔ ⁵⁵				
6242-5					l ɔ ²¹				
3943-5					s ɤ ³³				
1026-5					k e ³⁵				
6404-5					k ɯ ⁵⁵				
585-5					ts ɤ ⁴⁴				
1731-5					w a Ø				
5510-5					l o ³⁵				
5360-5					Ø ɤ ³³				
879-5					k ɔ ⁵⁵				
880-5					l ɛ ⁴⁴				
271-5					p i ²¹				
3565-5					Ø i ⁴⁴				
3896-5					m ɔ ⁴⁴				
3897-5					ts ɿ ³³				
1816-5					tsʰ i ²¹				
3343-5					tɕ i ⁴⁴				
1864-5					s e Ø				
2026-5					m a ²¹				
6223-5					x e ⁵⁵				
6224-5					m ɛ ²¹				
337-5					ts ɤ ⁴⁴				
4295-5					k ɔ ²¹				
384-5					m i ³⁵				
385-5					Ø ɔ ²¹				
869-5					k ɤ ²¹				
2745-5					s ɿ ³³				
4423-5					s ɤ ³⁵				
5380-5					Ø w e ⁴⁴				
4436-5					ts ɯ ²¹				
4975-5					m i Ø				
2599-5					t ɯ ²¹				
2600-5					m a ³⁵				
1913-5					ts i ³³				
6336-5					ts ɯ ³³				
4065-5					k Ø Ø				
3114-5					ts e ⁴⁴				
1474-5					n ɤ ³³				
6531-5					j ɯ ⁴⁴				
4517-5					tsʰ ɯ ³³				
6730-5					tɕ i ²¹				
6380-5					tɕ i ⁵⁵				
1799-5					tɕ i ²¹				
5465-5					x ɔ ³⁵				
170-5					tsʰ ɤ ³³				
1706-5					ts i ³⁵				
1103-5					tsʰ ɤ ²¹				
5925-5					ts ɛ ³⁵				
5263-6						x e ⁵⁵			
452-6						t ɯ ³¹			
4342-6						t ɯ ³¹			
4344-6						tsʰ ɯ ³¹			
5487-6						t ɯ ³¹			
1401-6						pʰ ɔ ⁴⁴			
6496-6						tsʰ ɯ ³¹			
1064-6						l a ³⁵			
1065-6						ts ɿ ³¹			
6617-6						t ɔ ²¹			
4367-6						t a ²¹			
4378-6						ɕ y ⁵⁵			
4379-6						l i ⁵⁵			
3984-6						s ɛ ³³			
5086-6						ts ɤ ³³			
3333-6						s e ⁴⁴			
2226-6						x ɔ ³⁵			
2373-6						kʰ ɔ ³³			
2363-6						s o ⁵⁵			
672-6						tsʰ ɿ ⁵⁵			
673-6						k ɯ ³¹			
2690-6						p o ²¹			
6337-6						p a ⁴⁴			
6319-6						ts e ⁴²			
2617-6						s ɯ ³³			
2066-6						s ɯ ³³			
2094-6						s ɯ ³³			
2096-6						k ɛ ⁴⁴			
798-6						p a ⁴²			
6668-6						ɕ y ³³			
4028-6						t e ⁴⁴			
6555-6						k w a ⁴⁴			
2281-6						k o ⁴⁴			
701-6						k w a ⁴⁴			
628-6						s w a ⁴⁴			
3096-6						ts ɿ ³³			
3021-6						ts o ²¹			
2708-6						ɕ i ⁵⁵			
3462-6						k a ³⁵			
1932-6						s ɿ ³³			
6469-6						s ɿ ³¹			
4454-6						ɲ i ²¹			
4455-6						k ɛ ³⁵			
6926-6						ɲ ɤ ³³			
6927-6						ɲ i ²¹			
3916-6						m ɔ ³³			
6822-6						ɲ i ²¹			
5417-6						ts ɿ ³³			
1959-6						x a ⁴²			
1960-6						t ɤ ⁵⁵			
2899-6						x ɔ ²¹			
3651-6						ts ɿ ³³			
811-6						k u ²¹			
1633-6						m e ²¹			
1775-6						k ɤ ²¹			
5801-6						k ɛ ⁴²			
4769-6						l ɔ ³¹			
3720-6						k a ³⁵			
6446-6						m e ³³			
1255-6						pʰ ɛ ⁵⁵			
3595-6						ɲ i ⁴⁴			
1600-6						p e ³³			
242-6						ts ɿ ³⁵			
3739-6						k ɛ ²¹			
5984-6						ts ɔ ²¹			
838-6						s ɔ ³⁵			
839-6						t o ²¹			
3149-6						j i ³⁵			
2829-6						ts ɤ ²¹			
4602-6						kʲ i ³⁵			
5225-6						l ɔ ²¹			
3933-6						s ɤ ⁴²			
5763-6						ts ɔ ⁴²			
2134-6						ɕ i ⁵⁵			
5724-6						t ɯ ³⁵			
5704-6						ts o ⁴²			
5705-6						kʰ w e ⁵⁵			
5037-6						tɕʰ i ³¹			
5038-6						t a ³⁵			
4332-6						ts ɿ ³³			
5447-6						tsʰ ɛ ⁵⁵			
3702-6						s ɿ ⁴²			
1549-6						z ɛ ³¹			
2394-6						k ɤ ³³			
1-6						w e ⁴²			
2947-6						t ɯ ³¹			
4653-6						k ɛ ⁴²			
4989-6						k ɛ ⁴²			
3749-6						j a ⁴⁴			
3452-6						ɕ ɛ ⁵⁵			
598-6						ŋ a ⁴⁴			
638-6						pʰ ɯ ⁵⁵			
2819-6						p ɤ ⁴⁴			
4477-6						kʰ w a ⁴⁴			
4487-6						ts ɿ ⁴²			
4666-6						ts i ³³			
5661-6						t a ⁴²			
4923-6						ts a ³¹			
4913-6						k ɯ ²¹			
1143-6						m ɛ ⁴⁴			
4864-6						ɕ ɔ ³⁵			
3184-6						s ɯ ³³			
4591-6						ts ɔ ⁵⁵			
1431-6						s ɛ ⁴⁴			
3323-6						kʰ e ⁵⁵			
6709-6						ts ɯ ⁴⁴			
903-6						m ɛ ³²			
5098-6						k ɯ ²¹			
5994-6						k a ³⁵			
6971-6						s w a ⁴⁴			
763-6						ts e ³⁵			
691-6						x w a ⁴⁴			
1083-6						t ɔ ⁴²			
1421-6						k ɛ ³²			
6699-6						t ɯ ⁴²			
2628-6						s o ⁵⁵			
1696-6						x ɔ ³¹			
6179-6						k ɛ ⁵⁵			
6180-6						ts ɿ ⁵⁵			
6658-6						s e ³³			
1231-6						s ɤ ³¹			
4265-6						kʰ ɯ ⁵⁵			
2787-6						ts o ²¹			
3247-6						ts ɿ ⁵⁵			
252-6						t a ³³			
6004-6						k a ³¹			
4728-6						s ɔ ⁵⁵			
3843-6						w a ⁴⁴			
4965-6						ɕ a ²¹			
5641-6						t a ³¹			
3280-6						s o ³¹			
1390-6						kʰ ɔ ⁴⁴			
2156-6						w a ⁴⁴			
3433-6						ɕ i ³¹			
552-6						ɕ i ³¹			
4845-6						ts ɯ ⁴⁴			
4846-6						t ɯ ⁴⁴			
2292-6						m ɛ ³¹			
6635-6						ɲ o ⁴⁴			
3994-6						t ɯ ⁴⁴			
3031-6						ts ɔ ³³			
6078-6						ts ɯ ³³			
1644-6						tʰ ɯ ⁵⁵			
2435-6						ɲ i ⁴⁴			
1676-6						t w a ⁴²			
6281-6						k a ⁵⁵			
5915-6						tsʰ ɿ ⁵⁵			
1560-6						ɕ i ³³			
575-6						t ɔ ³¹			
5319-6						s e ³¹			
2797-6						k a ³⁵			
6991-6						ts i ²¹			
3513-6						ts ɔ ²¹			
5205-6						tsʰ ɯ ⁵⁵			
6109-6						tsʰ u ⁵⁵			
2056-6						m ɔ ⁴²			
6099-6						k ɯ ³³			
6119-6						p ɔ ⁴²			
1978-6						t w e ³³			
3973-6						tɕ i ³⁵			
2046-6						ɕ u ³³			
5622-6						ɕ ɛ ⁵⁵			
648-6						ɕ ɛ ⁵⁵			
6789-6						p ɛ ⁴²			
618-6						x ɯ ⁴⁴			
2384-6						m a ³³			
1124-6						k a ³⁵			
1125-6						ts e ⁴²			
4178-6						k u ³³			
1686-6						k a ³⁵			
1495-6						ts ɿ ³³			
4090-6						ɕ i ⁵⁵			
4802-6						x ɛ ⁵⁵			
1764-6						ts u ³³			
3270-6						m e ³³			
1884-6						k ɛ ³²			
1203-6						k ɯ ³⁵			
6645-6						w e ³⁵			
608-6						kʰ u ³³			
2889-6						ɕ i ⁵⁵			
5350-6						tsʰ u ³¹			
6158-6						kʰ a ⁴⁴			
4306-6						s ɤ ³¹			
4891-6						k ɔ ²¹			
6436-6						k o ³³			
6213-6						s a ⁵⁵			
2320-6						ɕ i ⁴⁴			
5253-6						f ɤ ⁴⁴			
5108-6						ɕ i ⁴⁴			
4100-6						ts ɯ ³³			
6018-6						ts ɿ ⁴²			
1352-6						ŋ ɯ ²¹			
4228-6						p ɛ ⁴⁴			
4247-6						ɕ i ⁵⁵			
75-6						ts ɯ ³³			
118-6						k w a ⁴⁴			
2866-6						m ɛ ³³			
64-6						kʰ ɔ ³³			
43-6						kʰ o ⁵⁵			
128-6						ŋ ɔ ³¹			
7023-6						n ɔ ³¹			
7012-6						n a ⁵⁵			
4497-6						t e ⁴²			
2928-6						tɕ i ⁵⁵			
148-6						ɯ ³³			
1623-6						kʰ w a ³³			
2648-6						tʰ ɔ ⁵⁵			
2649-6						l ɔ ⁴⁴			
6242-6						l ɔ ²¹			
3943-6						s ɤ ³³			
1026-6						k e ³⁵			
6404-6						k ɯ ⁵⁵			
585-6						ts ɔ ⁴⁴			
1731-6						w a ⁴²			
5510-6						l ɔ ³⁵			
5360-6						kʰ ɤ ³³			
879-6						k ɔ ⁵⁵			
880-6						l a ⁴⁴			
271-6						p i ²¹			
3565-6						ɕ i ⁴⁴			
3896-6						m ɔ ⁴⁴			
3897-6						ts ɿ ³³			
1816-6						ts ɤ ²¹			
3343-6						ts i ⁴⁴			
1864-6						s e ⁴²			
2026-6						m a ²¹			
6223-6						x e ⁵⁵			
6224-6						m ɛ ²¹			
337-6						ts ɤ ⁴⁴			
4295-6						k ɔ ²¹			
384-6						m ɿ ³⁵			
385-6						z ɔ ²¹			
869-6						k ɤ ²¹			
2745-6						s ɿ ³³			
4690-6						k w ɔ ⁵⁵			
4436-6						ts ɿ ²¹			
2519-6						tsʰ u ³³			
4975-6						m e ⁵⁵			
4548-6						w a ⁴²			
4397-6						p e ²¹			
6203-6						ɕ i ³¹			
2689-6						t ɯ ²¹			
2599-6						t ɯ ²¹			
2600-6						m a ³⁵			
1913-6						ts y ³³			
1914-6						w e ³³			
1903-6						w e ³³			
6336-6						ts ɿ ³³			
473-6						u ²¹			
4065-6						k ɤ ³³			
6554-6						j i ³⁵			
3114-6						ts e ⁴⁴			
4942-6						k ɤ ³⁵			
3615-6						pʰ j a ⁴⁴			
4197-6						k u ³³			
4198-6						ɲ i ²¹			
1474-6						ɲ ɤ ³³			
4954-6						tʰ u ³³			
4517-6						ts ɯ ³³			
1173-6						j i ³⁵			
6365-6						k w a ³⁵			
6730-6						ts i ³¹			
6380-6						ts i ³⁵			
924-6						m ɔ ⁴⁴			
752-6						tɕ i ²¹			
4316-6						p ɿ ³¹			
5181-6						ŋ e ²¹			
5785-6						pʰ u ³¹			
4770-6						p ɔ ³¹			
2755-6						pʰ ɔ ³¹			
1298-6						x ɛ ⁵⁵			
