COGID	Eryuan	Heqing	Jianchuan	Lanping	Luobenzhuo	Qiliqiao	Xiangyun	Yunlong	Zhoucheng
3184-6						s ɯ ⁴⁴			
4591-6									
1431-6						s ɯ ⁴⁴			
3323-6						k a ³⁵			
6709-6						t u ⁴⁴			
903-6						m ɛ ³¹			
5098-6						k u ²¹			
5994-6						k a ³³			
6971-6									
763-6									
691-6									
1083-6						t o ⁴²			
1421-6						k e ³²			
6699-6						t ɯ ⁴²			
2628-6						s ɔ ³⁵			
1696-6						x a ⁴²			
6179-6						k e ³⁵			
6180-6									
6658-6						s ɯ ³³			
1231-6						s ɤ ²¹			
4265-6									
2787-6									
3247-6									
252-6						t a ³³			
6004-6						k a ³⁵			
4728-6						s a ³⁵			
3843-6						w a			
4965-6									
5641-6						t a ²¹			
3280-6						s ɔ ³³			
1390-6									
2156-6						w a			
3433-6						s ɿ ³¹			
552-6						s ɿ ³¹			
4845-6						t ɯ ⁴⁴			
4846-6						t ɯ ⁴⁴			
2292-6						m ɛ ³¹			
6635-6						n a ⁴⁴			
3994-6						t ɯ ⁴⁴			
3031-6						t a ²¹			
6078-6						s e ³³			
1644-6									
2435-6						ɲ i ⁴⁴			
1676-6									
6281-6						k ɛ ³⁵			
5915-6									
1560-6						ɕ i ³³			
575-6						t o ²¹			
5319-6						s e ²¹			
2797-6						k a ³³			
6991-6									
3513-6						t o ²¹			
5205-6									
6109-6									
2056-6						m u ³¹			
6099-6						k o ³³			
6119-6						p o ⁴²			
1978-6						o ³³			
3973-6						tɕ i ⁴⁴			
2046-6						ɕ o ³³			
5622-6						ɕ e ⁵⁵			
648-6									
6789-6						p j ɛ ⁴²			
618-6						x ɯ ⁴⁴			
2384-6						m a ²¹			
1124-6						k a ³³			
1125-6									
4178-6						k u ³³			
1686-6						k a ³⁵			
1495-6									
4090-6						s ɿ ³⁵			
4802-6						x a ⁵⁵			
1764-6						o ³³			
3270-6						m e ³³			
1884-6						k ɛ ³²			
1203-6						k u ⁵⁵			
6645-6						w a ³⁵			
608-6									
2889-6									
5350-6									
6158-6									
4306-6						s ɿ ³¹			
4891-6						k ɔ ³³			
6436-6						k o ³³			
6213-6						s a ³⁵			
2320-6						s ɿ ⁴⁴			
5253-6						f ɤ ⁴⁴			
5108-6									
4100-6									
6018-6									
1352-6						ŋ e ²¹			
4228-6						p e ⁴⁴			
4247-6									
5263-7							x e ⁵⁵		
452-7							t ou ²¹		
4342-7							t ou ²¹		
4344-7									
5487-7							t ou ²¹		
1401-7									
6496-7									
1064-7							l a ³⁵		
1065-7							m ou ³¹		
6617-7							t a ²¹		
4367-7							t a ²¹		
4378-7							ɕ y ³³		
4379-7							l i ³⁵		
3984-7							s ɛ ³⁵		
5086-7									
3333-7							s e ⁴⁴		
2226-7							x ou ⁵⁵		
2373-7									
2363-7							s u ³⁵		
672-7									
673-7							k ou ²¹		
2690-7							p a ²¹		
6337-7							p ã ⁴⁴		
6319-7									
2617-7							ɕ i ⁴⁴		
2066-7							ɕ i ⁴⁴		
2094-7							ɕ i ⁴⁴		
2096-7							kʲ ɛ ⁴²		
798-7							p a ⁴²		
6668-7							ɕ y ³³		
4028-7							t e ⁴⁴		
6555-7									
2281-7							k u ²¹		
701-7									
628-7									
3096-7									
3021-7							t e ²¹		
2708-7							s ɤ ³⁵		
3462-7							k w a ⁵⁵		
1932-7							s ɤ ³⁵		
6469-7							s ɤ ³⁵		
4454-7							n e ²¹		
4455-7							kʲ i ³⁵		
6926-7							n ɛ̃ ³³		
6927-7							n e ²¹		
3916-7							m e ³³		
6822-7							n e ²¹		
5417-7									
1959-7							x w e ³³		
1960-7							t ɯ ³⁵		
2899-7							x ou ³¹		
3651-7							s ou ³³		
811-7							k u ²¹		
1633-7							m e ²¹		
1775-7							k u ²¹		
5801-7							kʲ a ⁴²		
4769-7							l ou ³¹		
3720-7							k w a ⁵⁵		
6446-7							m e ³³		
1255-7									
3595-7							n i ⁴⁴		
1600-7							p e ²¹		
242-7									
3739-7							kʲ ɛ ²¹		
5984-7							k w a ²¹		
838-7							s u ³⁵		
839-7							t a ²¹		
3149-7							j i ³⁵		
2829-7									
4602-7									
5225-7							l a ²¹		
3933-7							ɕ ɛ ⁴⁴		
5763-7									
2134-7							s ɤ ³⁵		
5724-7							t ou ²¹		
5704-7							t a ⁴²		
5705-7									
5037-7									
5038-7							t a ³⁵		
4332-7									
5447-7									
3702-7							s ɿ ³¹		
1549-7							z ɛ̃ ²¹		
2394-7							k ɯ ²¹		
1-7							w e ⁴²		
2947-7							t ou ²¹		
4653-7							kʲ a ⁴²		
4989-7							kʲ a ⁴²		
3749-7							j a ⁴⁴		
3452-7									
598-7							n a ⁴⁴		
638-7									
2819-7							p ɔ ³³		
4477-7									
4487-7									
4666-7									
5661-7							t a ⁴²		
4923-7							tɕ a ⁴⁴		
4913-7							k ou ²¹		
1143-7							m a ⁴⁴		
4864-7							ɕ ã ³⁵		
3184-7							ɕ i ⁴⁴		
4591-7									
1431-7							s a ⁴⁴		
3323-7							kʲ a ³⁵		
6709-7							t ou ⁴⁴		
903-7							m e ²¹		
5098-7							k ɯ ²¹		
5994-7							k w a ⁵⁵		
6971-7									
763-7									
691-7									
1083-7							t a ⁴²		
1421-7							kʲ i ⁴²		
6699-7							t ou ²¹		
2628-7							s ou ³⁵		
1696-7							x ou ³¹		
6179-7							kʲ i ³⁵		
6180-7									
6658-7							s ɤ ³⁵		
1231-7							ɕ ɛ ⁴⁴		
4265-7									
2787-7									
3247-7									
252-7							t a ³⁵		
6004-7							k ã ²¹		
4728-7							s a ³⁵		
3843-7							w a ⁴⁴		
4965-7									
5641-7							t a ²¹		
3280-7							s u ²¹		
1390-7									
2156-7							w a ⁴⁴		
3433-7							ɕ i ⁴⁴		
552-7							tɕʰ ɛ̃ ³¹		
4845-7							t i ⁴⁴		
4846-7							t ou ⁴⁴		
2292-7							m a ²¹		
6635-7							n a ⁴⁴		
3994-7							t ou ⁴⁴		
3031-7							k ã ²¹		
6078-7							c z ²¹		
1644-7									
2435-7							n i ⁴⁴		
1676-7									
6281-7							kʲ ɛ ³⁵		
5915-7									
1560-7							ɕ i ⁴⁴		
575-7							t ou ²¹		
5319-7							s e ³¹		
2797-7							k w a ⁵⁵		
6991-7									
3513-7							t ou ²¹		
5205-7									
6109-7									
2056-7							m ou ⁴²		
6099-7							k ou ³³		
6119-7							p ou ²¹		
1978-7							kʰ ɔ ³³		
3973-7							ts ɿ ³³		
2046-7							ɕ u ³³		
5622-7							s ɤ ³⁵		
648-7									
6789-7							p ɛ ²¹		
618-7							x ou ⁴⁴		
2384-7							m a ²¹		
1124-7							k w a ⁵⁵		
1125-7									
4178-7							k u ²¹		
1686-7							k w a ⁵⁵		
1495-7									
4090-7							s ɤ ³⁵		
4802-7							x ɛ ⁵⁵		
1764-7									
3270-7							m e ³¹		
1884-7							kʲ ɛ ⁴²		
1203-7							k ɯ ³⁵		
6645-7							w e ³⁵		
608-7									
2889-7									
5350-7									
6158-7									
4306-7							s ɤ ⁴²		
4891-7							k u ²¹		
6436-7							k ã ³³		
6213-7							s a ³⁵		
2320-7							s ɤ ⁴⁴		
5253-7							f ɤ ⁴⁴		
5108-7									
4100-7									
6018-7									
1352-7							n i ²¹		
4228-7							p ɛ ⁴⁴		
4247-7									
5263-8								x e ⁵⁵	
452-8								d ɯ ²¹	
4342-8								d ɯ ²¹	
4344-8									
5487-8								d ɯ ²¹	
1401-8									
6496-8									
1064-8								l ɔ ⁵⁵	
1065-8								d ɤ ³¹	
6617-8								t ɔ ³¹	
4367-8								d a ²¹	
4378-8								ɕ i ⁵⁵	
4379-8								l i ⁵⁵	
3984-8								s ɛ ³³	
5086-8									
3333-8								s ɛ ⁴⁴	
2226-8								x ɔ ⁵⁵	
2373-8									
2363-8								s u ⁵⁵	
672-8									
673-8								k ɯ ³¹	
2690-8								p ao ²¹	
6337-8								p a ⁴²	
6319-8									
2617-8								s ɿ ³³	
2066-8								s ɿ ³³	
2094-8								s ɿ ³³	
2096-8								k e ⁴⁴	
798-8								p a ⁴²	
6668-8								ɕ y ³³	
4028-8								t ɛ ³³	
6555-8									
2281-8								k ao ⁴⁴	
701-8									
628-8									
3096-8									
3021-8								d ao ³¹	
2708-8								s e ⁵⁵	
3462-8								k a ³⁵	
1932-8								ʃ ɤ ³³	
6469-8								s ɿ ³³	
4454-8								ɲ i ²¹	
4455-8								g ɛ ⁵⁵	
6926-8								ɲ ɤ ³³	
6927-8								ɲ i ²¹	
3916-8								m o ³³	
6822-8								ɲ i ²¹	
5417-8									
1959-8								x a ³¹	
1960-8								t ɤ ³³	
2899-8								x ɔ ³¹	
3651-8								dz ɔ ³³	
811-8								k ao ²¹	
1633-8								m ɛ ²¹	
1775-8								k ɤ ²¹	
5801-8								k ɛ ³¹	
4769-8								l ao ²¹	
3720-8								k a ³⁵	
6446-8								m ɛ ³³	
1255-8									
3595-8								ɲ i ⁴⁴	
1600-8								p e ⁴⁴	
242-8									
3739-8								k ɛ ²¹	
5984-8								k e ³¹	
838-8								ʃ ɤ ³⁵	
839-8								d ao ²¹	
3149-8								j i ³⁵	
2829-8									
4602-8									
5225-8								l ao ²¹	
3933-8								ʃ ɤ ³³	
5763-8									
2134-8								s e ⁵⁵	
5724-8								t ɯ ³³	
5704-8								d ao ³¹	
5705-8									
5037-8									
5038-8								t a ³⁵	
4332-8									
5447-8									
3702-8								z ɿ ³¹	
1549-8								z ɛ ²¹	
2394-8								k ɤ ²¹	
1-8								w ɛ ⁴²	
2947-8								d ɯ ²¹	
4653-8								k ɛ ³¹	
4989-8								k ɛ ³¹	
3749-8								j o ³³	
3452-8									
598-8								ŋ a ⁴⁴	
638-8									
2819-8								p a ⁴⁴	
4477-8									
4487-8									
4666-8									
5661-8								d a ⁴²	
4923-8								k ɛ ³¹	
4913-8								k ɯ ²¹	
1143-8								m ɛ ³³	
4864-8								s a ³⁵	
3184-8								s ɿ ³³	
4591-8									
1431-8								s ɛ ³³	
3323-8								g e ⁵⁵	
6709-8								dz ɯ ³³	
903-8								m ɛ ³¹	
5098-8								k ɯ ²¹	
5994-8								k a ³⁵	
6971-8									
763-8									
691-8									
1083-8								d ao ³¹	
1421-8								k ɛ ⁴²	
6699-8								t ɯ ²¹	
2628-8								s u ⁵⁵	
1696-8								x ɔ ³¹	
6179-8								g ɛ ⁵⁵	
6180-8									
6658-8								s w e ³³	
1231-8								z ɿ ³¹	
4265-8									
2787-8									
3247-8									
252-8								t a ⁴²	
6004-8								k ɔ ³¹	
4728-8								s a ³⁵	
3843-8								ŋ w a ³³	
4965-8									
5641-8								t a ²¹	
3280-8								s ao ³¹	
1390-8									
2156-8								ŋ w a ³³	
3433-8								s e ³¹	
552-8								z e ³¹	
4845-8								dz ɯ ³³	
4846-8								t ɯ ³³	
2292-8								m ɛ ³¹	
6635-8								ɲ a ⁴⁴	
3994-8								t ɯ ³³	
3031-8								d ɔ ³³	
6078-8									
1644-8									
2435-8								ɲ i ⁴⁴	
1676-8									
6281-8								k ɛ ³⁵	
5915-8									
1560-8								ɕ i ³³	
575-8								d ao ³¹	
5319-8								s e ³¹	
2797-8								k a ³⁵	
6991-8									
3513-8								d ao ³¹	
5205-8									
6109-8									
2056-8								m o ³³	
6099-8								k ɯ ³³	
6119-8								p ao ³¹	
1978-8								d ɔ ³³	
3973-8								dʑ i ³³	
2046-8								s u ³³	
5622-8								k ɛ ⁵⁵	
648-8									
6789-8								p ɛ ⁴²	
618-8								x ɯ ⁴⁴	
2384-8								m a ²¹	
1124-8								k a ³⁵	
1125-8									
4178-8								k u ³³	
1686-8								k a ³⁵	
1495-8									
4090-8								s e ⁵⁵	
4802-8								x ɛ ⁵⁵	
1764-8								dz u ³³	
3270-8								m ɛ ³³	
1884-8								k ɛ ⁴²	
1203-8								k ɯ ³⁵	
6645-8								w ɛ ³³	
608-8									
2889-8									
5350-8									
6158-8									
4306-8								z ɿ ³¹	
4891-8								k ao ²¹	
6436-8								k ɔ ³³	
6213-8								s a ³⁵	
2320-8								ɕ i ⁴⁴	
5253-8								f ɤ ³³	
5108-8									
4100-8									
6018-8									
1352-8								ŋ ɯ ²¹	
4228-8								p j ɛ ⁴⁴	
4247-8									
5263-9									x a ⁵⁵
452-9									t ɯ ³¹
4342-9									t ɯ ³¹
4344-9									
5487-9									t ɯ ³¹
1401-9									
6496-9									
1064-9									l ɔ ³⁵
1065-9									t ɯ ²¹
6617-9									t o ²¹
4367-9									t a ²¹
4378-9									ɕ i ⁵⁵
4379-9									l i ⁵⁵
3984-9									s e ³³
5086-9									
3333-9									s e ⁴⁴
2226-9									x a ³⁵
2373-9									
2363-9									s u ³⁵
672-9									
673-9									k ɯ ³¹
2690-9									p e ²¹
6337-9									p a ⁴⁴
6319-9									
2617-9									s ɯ ³³
2066-9									s ɯ ³³
2094-9									s ɯ ³³
2096-9									k e ⁴⁴
798-9									p a ⁴²
6668-9									ɕ y ³³
4028-9									t e ³³
6555-9									
2281-9									k o ⁴⁴
701-9									
628-9									
3096-9									
3021-9									t o ²¹
2708-9									ɕ i ³⁵
3462-9									k a ³⁵
1932-9									s ɯ ³³
6469-9									s ɿ ³³
4454-9									ɲ i ²¹
4455-9									kʲ ɛ ³⁵
6926-9									ɲ u ³³
6927-9									ɲ i ²¹
3916-9									m u ³³
6822-9									ɲ i ³¹
5417-9									
1959-9									x a ³¹
1960-9									t ɤ ³⁵
2899-9									x a ³¹
3651-9									s ɔ ³³
811-9									k u ²¹
1633-9									m ɛ ²¹
1775-9									k ɤ ²¹
5801-9									k a ⁴²
4769-9									l ɔ ³¹
3720-9									k a ³⁵
6446-9									m ɛ ³³
1255-9									
3595-9									ɲ i ⁴⁴
1600-9									p e ³³
242-9									
3739-9									k e ²¹
5984-9									kʲ a ⁴²
838-9									s ɯ ³⁵
839-9									t o ²¹
3149-9									j i ³⁵
2829-9									
4602-9									
5225-9									l o ²¹
3933-9									s ɤ ³²
5763-9									
2134-9									ɕ i ³⁵
5724-9									t ɯ ³⁵
5704-9									k ɤ ⁴²
5705-9									
5037-9									
5038-9									t a ³²
4332-9									
5447-9									
3702-9									s ɯ ³¹
1549-9									z ɤ ³¹
2394-9									k ɤ ³³
1-9									w e ³²
2947-9									t ɛ ²¹
4653-9									k e ⁴²
4989-9									k a ⁴²
3749-9									j ɔ ⁴⁴
3452-9									
598-9									ŋ a ⁴⁴
638-9									
2819-9									p ɔ ⁴⁴
4477-9									
4487-9									
4666-9									
5661-9									t a ³²
4923-9									k ɯ ⁴⁴
4913-9									k u ²¹
1143-9									m ɛ ⁴⁴
4864-9									ɕ o ³⁵
3184-9									s ɯ ³¹
4591-9									
1431-9									s e ⁴⁴
3323-9									k a ³⁵
6709-9									t ɯ ²¹
903-9									m i ⁴²
5098-9									k u ²¹
5994-9									k a ³⁵
6971-9									
763-9									
691-9									
1083-9									t o ³²
1421-9									k a ⁴²
6699-9									t ɛ ³²
2628-9									s w a ⁵⁵
1696-9									x ɔ ³¹
6179-9									kʲ ɛ ³⁵
6180-9									
6658-9									s e ³³
1231-9									s ɤ ³²
4265-9									
2787-9									
3247-9									
252-9									t a ³²
6004-9									k a ³⁵
4728-9									s
3843-9									w a ⁴⁴
4965-9									
5641-9									t a ³¹
3280-9									s w a ³³
1390-9									
2156-9									w a ⁴⁴
3433-9									ɕ i ³¹
552-9									ɕ i ³²
4845-9									ts a ³⁵
4846-9									t ɯ ²¹
2292-9									m i ³¹
6635-9									ɲ ɯ ⁴⁴
3994-9									t ɯ ²¹
3031-9									t a ³²
6078-9									s a ³³
1644-9									
2435-9									ɲ i ⁴⁴
1676-9									
6281-9									k e ³⁵
5915-9									
1560-9									s ɿ ³³
575-9									t ɔ ³¹
5319-9									s e ³²
2797-9									k a ³⁵
6991-9									
3513-9									t o ²¹
5205-9									
6109-9									
2056-9									m o ³²
6099-9									k u ²¹
6119-9									p o ³²
1978-9									ts ɿ ³³
3973-9									kʲ i ⁵⁵
2046-9									ɕ o ³³
5622-9									ɕ i ³³
648-9									
6789-9									p a ⁴²
618-9									x ɯ ⁴⁴
2384-9									m a ²¹
1124-9									k a ³⁵
1125-9									
4178-9									k u ³³
1686-9									k a ³⁵
1495-9									
4090-9									ɕ i ³⁵
4802-9									x a ⁵⁵
1764-9									m u ³³
3270-9									m e ³³
1884-9									k a ⁴²
1203-9									k u ²¹
6645-9									w ɛ ³⁵
608-9									
2889-9									
5350-9									
6158-9									
4306-9									s ɿ ³¹
4891-9									k u ²¹
6436-9									k u ³³
6213-9									s ɔ ³⁵
2320-9									ɕ i ⁴⁴
5253-9									f ɤ ⁴⁴
5108-9									
4100-9									
6018-9									
1352-9									ŋ ɛ ²¹
4228-9									p a ⁴⁴
4247-9									
