COGID	Eryuan	Heqing	Jianchuan	Lanping	Luobenzhuo	Qiliqiao	Xiangyun	Yunlong	Zhoucheng
242-3			ts ɿ ⁵⁵						
3739-3			k ɛ ²¹						
5984-3			ts ɤ̃ ²¹						
838-3			s ɿ ⁵⁵						
839-3			t o ²¹						
3149-3			j ĩ ⁵⁵						
2829-3			ts ɤ̃ ²¹						
4602-3			ts ɿ ³³						
5225-3			m ɛ ²¹						
3933-3			s ẽ ⁴²						
5763-3			ts ou ⁴²						
2134-3			s ɿ ⁵⁵						
5724-3			t ɯ ⁵⁵						
5704-3			ts ou ⁴²						
5705-3			kʰ w ã ⁵⁵						
5037-3			ts ɿ ³³						
5038-3			t a ⁵⁵						
4332-3			ts ɛ̃ ³³						
5447-3			ts ɛ̃ ⁵⁵						
3702-3			s ɿ ²¹						
1549-3			s ɛ̃ ²¹						
2394-3			k ou ³³						
1-3			ɣ ẽ ⁴²						
2947-3			t ɛ ²¹						
4653-3			k ɛ ⁴²						
4989-3			k ɛ ⁴²						
3749-3			j o ⁴⁴						
3452-3			tɕʰ ɛ ⁵⁵						
598-3			ŋ a ⁴⁴						
638-3			n ɯ ⁵⁵						
2819-3			p o ⁴⁴						
4477-3			kʰ w ã ⁵⁵						
4487-3			ts ɛ ⁴²						
4666-3			ts ɿ ³³						
5661-3			t a ⁴²						
4923-3			ts ɛ ⁴⁴						
4913-3			k ɯ ²¹						
1143-3			m ɛ ⁴⁴						
4864-3			ɕ u ⁵⁵						
3184-3			s ɯ ⁴⁴						
4591-3			ts o ⁴⁴						
1431-3			s ɿ ⁵⁵						
3323-3			kʰ ɤ ⁵⁵						
6709-3			ts ɯ ⁴⁴						
903-3			m ɛ ⁴²						
5098-3			k ɯ ³¹						
5994-3			k e ⁵⁵						
6971-3			s w a ⁴⁴						
763-3			ts ɯ ⁵⁵						
691-3			x w a ⁴⁴						
1083-3			t ou ⁴²						
1421-3			k ɛ ⁴²						
6699-3			t ɯ ⁴²						
2628-3			s o ⁵⁵						
1696-3			x u ³¹						
6179-3			k ɛ ⁵⁵						
6180-3			ts ɛ̃ ⁵⁵						
6658-3			s ẽ ⁵⁵						
1231-3			s ɤ̃ ³¹						
4265-3			kʰ ɯ ⁵⁵						
2787-3			ts o ²¹						
3247-3			ts ɛ̃ ⁵⁵						
252-3			t a ⁴²						
6004-3			k u ³¹						
4728-3			s w ã ⁵⁵						
3843-3			w ẽ ⁵⁵						
4965-3			tɕʰ a ³¹						
5641-3			t a ²¹						
3280-3			s w ã ³¹						
1390-3			ts o ⁴⁴						
2156-3			w ẽ ⁵⁵						
3433-3			ɕ i ²¹						
552-3			ɕ i ⁴²						
4845-3			tɕ i ³¹						
4846-3			t ɯ ⁴⁴						
2292-3			m ɛ ²¹						
6635-3			j o ⁴⁴						
3994-3			t ɯ ⁴⁴						
3031-3			ts õ ³³						
6078-3			ts ɿ ³³						
1644-3			p ɯ ⁵⁵						
2435-3			j ĩ ⁴⁴						
1676-3			t a ⁴²						
6281-3			k ẽ ⁵⁵						
5915-3			ts ɿ ⁵⁵						
1560-3			s ɿ ⁵⁵						
575-3			t o ²¹						
5319-3			s ẽ ²¹						
2797-3			k e ⁵⁵						
6991-3			ts ɿ ³³						
3513-3			ts o ²¹						
5205-3			tsʰ ɯ ⁵⁵						
6109-3			tsʰ u ⁵⁵						
2056-3			m ɯ ⁴²						
6099-3			k ɯ ³³						
6119-3			p o ²¹						
1978-3			t ɤ̃ ³³						
3973-3			tɕ i ⁵⁵						
2046-3			ɕ o ³³						
5622-3			ɕ ɛ ⁵⁵						
648-3			ts ɛ̃ ⁵⁵						
6789-3			p ɛ ²¹						
618-3			x ɯ ⁴⁴						
2384-3			m a ³³						
1124-3			k ã ⁵⁵						
1125-3			tɕ i ⁴²						
4178-3			k ou ³³						
1686-3			k e ⁵⁵						
1495-3			ts ɿ ²¹						
4090-3			ɕ ĩ ⁵⁵						
4802-3			x ɛ̃ ⁵⁵						
1764-3			ts u ³³						
3270-3			m o ³³						
1884-3			k ɛ ⁴²						
1203-3			k ɯ ³³						
6645-3			w ẽ ⁵⁵						
608-3			kʰ ɤ ³³						
2889-3			tɕʰ i ⁵⁵						
5350-3			tsʰ u ³¹						
6158-3			kʰ a ⁴⁴						
4306-3			s ɤ̃ ³¹						
4891-3			k o ²¹						
6436-3			k ou ³³						
6213-3			s a ⁵⁵						
2320-3			s ɿ ⁵⁵						
5253-3			ɤ̃ ³¹						
5108-3			tɕʰ i ⁴⁴						
4100-3			tɕ i ³³						
6018-3			ts ɛ ⁴²						
1352-3			ɤ̃ ²¹						
4228-3			p ɛ ⁴⁴						
4247-3			tɕʰ i ⁵⁵						
75-3			ts ɿ ³³						
118-3			k w ɛ ⁴⁴						
2866-3			m ɛ ⁵⁵						
64-3			kʰ o ³³						
43-3			kʰ ɤ ⁵⁵						
128-3			ŋ ou ²¹						
7023-3			n ɯ ³¹						
7012-3			n a ⁵⁵						
4497-3			t ɛ ⁴²						
2928-3			tɕ i ⁵⁵						
148-3			ɣ ɯ ³³						
1623-3			kʰ w ã ³³						
2648-3			t o ⁵⁵						
2649-3			m o ⁵⁵						
6242-3			m ɛ ²¹						
3943-3			s ɛ̃ ⁵⁵						
1026-3			k e ⁵⁵						
6404-3			k o ⁵⁵						
585-3			ts ou ⁴⁴						
1731-3			w a ⁴²						
5510-3			m o ⁵⁵						
5360-3			kʰ w ã ³³						
879-3			k o ⁵⁵						
880-3			l ɛ ⁴⁴						
271-3			p i ²¹						
3565-3			s ɿ ⁵⁵						
3896-3			m ɯ ⁴⁴						
3897-3			ts ɿ ³³						
1816-3			ts ɤ̃ ²¹						
3343-3			tɕ i ⁴²						
1864-3			s ẽ ⁵⁵						
2026-3			m a ²¹						
6223-3			x e ⁵⁵						
6224-3			m ɛ ²¹						
337-3			ts ɤ ⁴⁴						
4295-3			k o ²¹						
384-3			m i ⁵⁵						
385-3			ɕ õ ²¹						
869-3			k u ²¹						
2745-3			s ɛ̃ ⁵⁵						
4690-3			k e ⁵⁵						
4423-3			s u ⁵⁵						
5380-3			s e ⁴⁴						
4436-3			ts ɿ ²¹						
2519-3			ts u ³³						
4975-3			m i ⁴²						
4548-3			w a ⁴²						
4397-3			p e ²¹						
6203-3			ts ɿ ³³						
2689-3			t ɯ ²¹						
2599-3			t ɯ ²¹						
2600-3			m a ⁵⁵						
1913-3			tɕ y ³³						
1914-3			w ẽ ³³						
1903-3			w ẽ ³³						
6336-3			ts ɿ ³³						
473-3			ɤ̃ ²¹						
4065-3			k ɛ ⁵⁵						
6554-3			j ĩ ⁴⁴						
3114-3			ts e ⁴⁴						
4942-3			k ɤ ⁵⁵						
3615-3			pʰ a ⁴⁴						
4197-3			k ou ³³						
4198-3			j ĩ ²¹						
1474-3			j ɤ̃ ³³						
6531-3			j ɯ ⁴⁴						
4954-3			tʰ u ³³						
4517-3			ts ɯ ³³						
1173-3			j ĩ ⁴⁴						
6365-3			k e ⁵⁵						
6730-3			ts ɿ ³³						
6380-3			tɕ i ⁵⁵						
924-3			m o ⁵⁵						
752-3			tɕ i ²¹						
4316-3			p i ²¹						
5181-3			ŋ ɛ ²¹						
5785-3			p ou ³¹						
4770-3			p o ²¹						
2755-3			p o ²¹						
1298-3			x ɛ ⁵⁵						
784-3			tsʰ a ⁵⁵						
3596-3			t ɯ ⁴²						
1799-3			ts ɿ ³³						
5007-3			p i ⁵⁵						
5465-3			x ɛ̃ ⁵⁵						
170-3			ts ɛ̃ ³³						
3150-3			t a ⁵⁵						
3780-3			w ẽ ⁴²						
1706-3			ts ɿ ³³						
403-3			p a ²¹						
5329-3			k ẽ ⁴²						
1103-3			ts ɤ̃ ³¹						
1113-3			ɕ ɛ ²¹						
232-3			ts ɿ ⁵⁵						
5925-3			ts ɛ̃ ⁵⁵						
5926-3			ts ɛ̃ ³³						
5723-3			p a ⁴²						
3064-3			ts ou ⁴²						
3065-3			k ɯ ⁵⁵						
3793-3			k ɛ ⁴²						
1215-3			s ɿ ⁵⁵						
4409-3			f ɤ ⁴⁴						
720-3			s ɿ ⁵⁵						
721-3			ts w e ⁴⁴						
2266-3			k ɤ ⁴⁴						
5743-3			k u ²¹						
2124-3			x u ³³						
6947-3			t o ²¹						
5448-3			tɕʰ i ⁴⁴						
4016-3			m ɛ ⁵⁵						
5429-3			m ɛ ²¹						
5813-3			tɕʰ i ⁴⁴						
2949-3			m i ⁵⁵						
3813-3			ts e ⁴⁴						
3009-3			p o ²¹						
4988-3			ɣ ɯ ⁴²						
1153-3			m ɛ ⁵⁵						
530-3			ɣ ɯ ³³						
1854-3			j ɯ ⁴⁴						
4812-3			m ɯ ⁴²						
3355-3			p i ⁵⁵						
6426-3			tsʰ o ⁴⁴						
5027-3			s a ⁴⁴						
4707-3			m a ⁵⁵						
3139-3			k ɤ ²¹						
6595-3			p e ⁴⁴						
5243-3			k ẽ ⁴²						
5274-3			ts ɿ ³³						
6578-3			ɕ ɛ ⁵⁵						
1612-3			ts ɿ ⁵⁵						
3183-3			ts ou ⁴²						
4559-3			ts ɤ̃ ⁴²						
4718-3			x ã ⁵⁵						
2036-3			w ẽ ⁴²						
3853-3			m i ⁵⁵						
3854-3			w ẽ ⁵⁵						
4275-3			w ẽ ⁵⁵						
6961-3			w ẽ ⁴²						
5651-3			ts ɿ ³³						
5682-3			ts u ³³						
5118-3			ts e ⁴⁴						
1411-3			kʰ w ã ³³						
4507-3			ts ɿ ³³						
4824-3			s ɿ ⁵⁵						
3246-3			n a ²¹						
317-3			p i ⁴⁴						
2215-3			m ɯ ²¹						
2016-3			k ɛ ⁵⁵						
2155-3			ts ɛ̃ ⁵⁵						
3575-3			k o ²¹						
3434-3			x w ã ⁵⁵						
3168-3			s ẽ ⁵⁵						
2291-3			pʰ ɛ ³³						
6148-3			m i ³³						
5058-3			w ẽ ⁵⁵						
6271-3			pʰ j a ⁴⁴						
2453-3			ts ɿ ³³						
1483-3			j ĩ ⁴⁴						
5370-3			ts e ⁴⁴						
3684-3			t ɛ ⁴⁴						
3685-3			f ɛ ⁴⁴						
3664-3			v ɤ ³³						
440-3			p ɛ ²¹						
5167-3			j o ²¹						
6282-3			j ĩ ⁴⁴						
1380-3			m ɛ ²¹						
3585-3			p i ³³						
6992-3			j ĩ ⁴⁴						
5623-3			t o ³³						
1519-3			j ĩ ⁴⁴						
3385-3			ts ɛ̃ ⁵⁵						
2718-3			ts ɤ̃ ³³						
6300-3			m ɛ ⁵⁵						
1496-3			j ĩ ⁴⁴						
5128-3			j ĩ ³³						
1885-3			t o ²¹						
3873-3			kʰ ɯ ³³						
996-3			pʰ i ⁵⁵						
997-3			j ĩ ⁴⁴						
1570-3			n a ²¹						
5475-3			s w a ⁵⁵						
5017-3			ts õu ²¹						
2330-3			ɕ u ⁵⁵						
6252-3			s u ⁵⁵						
6253-3			kʰ ɤ ³³						
4216-3			j i ⁴⁴						
1874-3			p j a ⁴⁴						
4227-3			a ²¹						
4246-3			a ²¹						
6028-3			a ²¹						
95-3			j ĩ ²¹						
22-3			p e ²¹						
33-3			t ɯ ²¹						
6678-3			ŋ a ⁵⁵						
5263-4				x ẽ ⁵⁵					
452-4				t i ⁵⁵					
4342-4				t i ⁵⁵					
4344-4				k ɯ ³¹					
5487-4				t i ⁵⁵					
1401-4				pʰ ao ⁵⁵					
6496-4				k ɯ ³¹					
1064-4				l a ⁴²					
1065-4				ts ɿ ³³					
6617-4				t a ⁴²					
4367-4				t a ⁴²					
4378-4				ɕ i ⁵⁵					
4379-4				l a ⁵⁵					
3984-4				s e ³³					
5086-4				ts õ ³³					
3333-4				s e ³³					
2226-4				x w e ⁴⁴					
2373-4				kʰ u ⁴⁴					
2363-4				s u ⁴⁴					
672-4				tsʰ ɛ ⁵⁵					
673-4				k ɯ ³¹					
2690-4				p a ²¹					
6337-4				p a ⁴⁴					
6319-4				ts a ⁴²					
2617-4				s ɯ ⁴⁴					
2066-4				s ɯ ⁴⁴					
2094-4				s ɯ ⁴⁴					
2096-4				k e ⁴⁴					
798-4				p a ³⁵					
6668-4				s ɔ̃ ³³					
4028-4				t a ⁴²					
6555-4				k w ɛ ⁵⁵					
2281-4				k u ³³					
701-4				k w ɛ ⁵⁵					
628-4				s w a ³³					
3096-4				ts ɯ ³³					
3021-4				ts ɔ ²¹					
2708-4				ɕ i ⁴⁴					
3462-4				k a ⁵⁵					
1932-4				s ɛ ⁴⁴					
6469-4				ʐ ɯ ³³					
4454-4				j i ²¹					
4455-4				k e ⁵⁵					
6926-4				v ɛ ⁴⁴					
6927-4				j i ²¹					
3916-4				m u ³³					
6822-4				j i ²¹					
5417-4				ts ɿ ⁴⁴					
1959-4				x ɔ ³³					
1960-4				t a ⁴²					
2899-4				x u ³³					
3651-4				ts ɯ ³³					
811-4				k u ²¹					
1633-4				m æ ²¹					
1775-4				k u ³¹					
5801-4				k ɛ ⁴²					
4769-4				l o ³¹					
3720-4				k a ⁵⁵					
6446-4				m ɯ̃ ³³					
1255-4				n ɛ ⁵⁵					
3595-4				j ĩ ⁴⁴					
1600-4				p e ³³					
242-4				ts u ⁵⁵					
3739-4				k ɛ ²¹					
5984-4				ts ɔ ²¹					
838-4				s u ⁴⁴					
839-4				t a ⁴²					
3149-4				j ĩ ⁵⁵					
2829-4				ts ɔ ²¹					
4602-4				ts ɿ ³³					
5225-4				l ɔ ²¹					
3933-4				s ɔ̃ ⁴²					
5763-4				ts a ⁴²					
2134-4				ɕ i ⁴⁴					
5724-4				t i ⁵⁵					
5704-4				ts a ⁴²					
5705-4				kʰ w ɛ ⁵⁵					
5037-4				ts ɿ ³³					
5038-4				t a ⁴²					
4332-4				ts ɯ ³³					
5447-4				tsʰ ɛ ⁵⁵					
3702-4				s ɛ ⁴⁴					
1549-4				ʐ ɯ ³³					
2394-4				k u ³³					
1-4				w ɛ̃ ⁴²					
2947-4				t a ⁴²					
4653-4				k ɛ ⁴²					
4989-4				k ɛ ⁴²					
3749-4				j u ⁴⁴					
3452-4				tɕʰ ɛ̃ ⁵⁵					
598-4				ŋ a ³³					
638-4				pʰ ɯ ⁵⁵					
2819-4				p u ³³					
4477-4				kʰ w a ⁵⁵					
4487-4				ts ɛ ⁴²					
4666-4				tɕ ĩ ⁴⁴					
5661-4				t a ⁴²					
4923-4				ts a ⁴²					
4913-4				k u ³¹					
1143-4				m a ⁴⁴					
4864-4				ɕ a ⁴⁴					
3184-4				s ɯ ⁴⁴					
4591-4				ts u ⁴⁴					
1431-4				s e ⁴⁴					
3323-4				kʰ w ɛ ⁵⁵					
6709-4				ts ɯ ⁴⁴					
903-4				m æ ²¹					
5098-4				k u ²¹					
5994-4				k a ⁵⁵					
6971-4				s w a ⁴⁴					
763-4				ts u ⁵⁵					
691-4				x w a ⁴⁴					
1083-4				t a ⁴²					
1421-4				k ɛ ⁴²					
6699-4				t j ɯ ²¹					
2628-4				s ɔ̃ ⁵⁵					
1696-4				x ɔ ³³					
6179-4				k e ⁵⁵					
6180-4				ts ɯ ⁵⁵					
6658-4				s e ³³					
1231-4				s w a ³³					
4265-4				kʰ u ⁵⁵					
2787-4				ts ɔ ³³					
3247-4				ts ɯ ⁵⁵					
252-4				t a ⁴²					
6004-4				k a ⁴²					
4728-4				s w a ³³					
3843-4				w a ⁴⁴					
4965-4				k a ²¹					
5641-4				t a ⁴²					
3280-4				s w a ³³					
1390-4				k u ⁵⁵					
2156-4				w a ⁴⁴					
3433-4				ɕ i ⁴⁴					
552-4				ɕ i ³¹					
4845-4				ts ɯ ⁴⁴					
4846-4				t i ⁵⁵					
2292-4				m æ ²¹					
6635-4				j y ⁴⁴					
3994-4				t i ⁵⁵					
3031-4				ts õ ³³					
6078-4				ts õ ³³					
1644-4				tʰ ɯ ⁵⁵					
2435-4				j ĩ ⁵⁵					
1676-4				t a ⁴²					
6281-4				k e ⁵⁵					
5915-4				tsʰ ɛ ⁵⁵					
1560-4				s ɛ ⁴⁴					
575-4				t a ⁴²					
5319-4				s ɛ ⁴⁴					
2797-4				k a ⁵⁵					
6991-4				tɕ i ³¹					
3513-4				ts a ²¹					
5205-4				tsʰ ɯ ⁵⁵					
6109-4				k u ⁵⁵					
2056-4				m ɯ̃ ³³					
6099-4				k u ³³					
6119-4				p a ⁴²					
1978-4				t w e ⁴⁴					
3973-4				tɕ i ⁵⁵					
2046-4				ɕ o ³³					
5622-4				ɕ i ⁴⁴					
648-4				tɕʰ ɛ̃ ⁵⁵					
6789-4				p e ³³					
618-4				x u ³³					
2384-4				m ɯ̃ ³³					
1124-4				k a ⁵⁵					
1125-4				tɕ i ³¹					
4178-4				k o ⁴⁴					
1686-4				k a ⁵⁵					
1495-4				ts ɿ ³³					
4090-4				ɕ i ⁴⁴					
4802-4				x w e ⁴⁴					
1764-4				ts õ ³³					
3270-4				m ɯ̃ ³³					
1884-4				k ɛ ⁴²					
1203-4				k u ⁵⁵					
6645-4				w e ⁴⁴					
608-4				kʰ u ⁴⁴					
2889-4				tɕʰ i ⁵⁵					
5350-4				k u ³¹					
6158-4				kʰ a ⁴⁴					
4306-4				s w a ³³					
4891-4				k ɔ̃ ²¹					
6436-4				k o ⁴⁴					
6213-4				s w a ⁴⁴					
2320-4				s ɛ ⁴⁴					
5253-4				f e ⁴⁴					
5108-4				t i ⁴⁴					
4100-4				tɕ ĩ ³³					
6018-4				ts ɿ ³³					
1352-4				ŋ ɯ ²¹					
4228-4				p a ⁴⁴					
4247-4				tɕʰ i ⁵⁵					
75-4				ts ɿ ⁴⁴					
118-4				k w ɛ ⁵⁵					
2866-4				m ɛ ³³					
64-4				kʰ u ⁴⁴					
43-4				k o ⁵⁵					
128-4				ŋ a ²¹					
7023-4				n ɔ ²¹					
7012-4				n a ⁵⁵					
4497-4				t a ⁴²					
2928-4				tɕ i ⁵⁵					
148-4				ɣ ɯ ³³					
1623-4				kʰ w ã ⁴⁴					
2648-4				tʰ u ⁵⁵					
2649-4				l e ⁴⁴					
6242-4				l ɔ ²¹					
3943-4				s ɛ ⁴⁴					
1026-4				k e ⁵⁵					
6404-4				k u ⁵⁵					
585-4				ts a ⁴⁴					
1731-4				w ã ⁵⁵					
5510-4				l e ⁵⁵					
5360-4				kʰ u ⁴⁴					
879-4				k o ⁵⁵					
880-4				l ɛ ⁴⁴					
271-4				p i ³³					
3565-4				s ɛ ⁴⁴					
3896-4				m ɯ̃ ³³					
3897-4				ts ɿ ⁴⁴					
1816-4				ts ɔ ²¹					
3343-4				tɕ ĩ ⁴⁴					
1864-4				s e ⁴⁴					
2026-4				m a ²¹					
6223-4				x ẽ ⁵⁵					
6224-4				m a ²¹					
337-4				ts ao ⁴⁴					
4295-4				k u ²¹					
384-4				m i ³³					
385-4				ʐ ɯ ²¹					
869-4				k u ²¹					
2745-4				s ɛ ⁴⁴					
4690-4				k w ã ⁵⁵					
4423-4				s u ⁴⁴					
5380-4				s e ⁴⁴					
4436-4				ts ɯ ²¹					
2519-4				tsʰ u ³³					
4975-4				m i ³³					
4548-4				w w a ⁴²					
4397-4				p ɛ ²¹					
6203-4				ts ɿ ³³					
2689-4				t j ɯ ²¹					
2599-4				t i ⁵⁵					
2600-4				m a ³³					
1913-4				ts õ ³³					
1914-4				w e ⁴⁴					
1903-4				w e ⁴⁴					
473-4				w u ²¹					
4065-4				k u ³¹					
6554-4				j ĩ ⁵⁵					
4942-4				k u ⁵⁵					
3615-4				n j a ⁴⁴					
4197-4				k o ⁴⁴					
4198-4				j i ²¹					
6531-4				j ĩ ⁴⁴					
4954-4				tʰ u ³³					
4517-4				ts ɯ ³³					
1173-4				j ĩ ⁵⁵					
6365-4				k w ɛ ⁵⁵					
6730-4				ts ɿ ³³					
6380-4				ts ɿ ³³					
924-4				m ɯ̃ ³³					
752-4				tɕ i ³¹					
4316-4				p i ²¹					
5181-4				ŋ ɛ ²¹					
5785-4				pʰ ao ³¹					
4770-4				p u ³¹					
2755-4				p o ³³					
1298-4				x w e ⁴⁴					
784-4				tsʰ a ⁵⁵					
3596-4				t i ⁵⁵					
1799-4				ts ɿ ³³					
5007-4				p i ³³					
5465-4				x w e ⁴⁴					
170-4				ts õ ³³					
3150-4				t a ³⁵					
3780-4				w ɛ̃ ⁴²					
1706-4				tɕ ĩ ⁵⁵					
403-4				p a ²¹					
5329-4				k e ³³					
1103-4				ts ao ⁴²					
1113-4				ʐ ɛ ²¹					
232-4				tɕʰ i ⁵⁵					
5925-4				ts u ⁴⁴					
5926-4				ts ɯ ⁴⁴					
5723-4				p a ⁴²					
3064-4				ts a ⁴²					
3065-4				k u ⁵⁵					
3793-4				k ɛ ⁴²					
1215-4				s ɛ ⁴⁴					
4409-4				f e ⁴⁴					
720-4				s u ⁵⁵					
721-4				kʰ w ɛ ⁴⁴					
2266-4				kʰ u ⁴⁴					
5743-4				k u ³¹					
2124-4				x w e ⁴⁴					
6947-4				t j ɯ ²¹					
5448-4				t i ⁴⁴					
4016-4				m j ɛ ⁵⁵					
5429-4				m æ ²¹					
5813-4				t i ⁴⁴					
2949-4				m i ³³					
3813-4				ts ɿ ³³					
3009-4				p i ³³					
4988-4				ɣ ɯ ³⁵					
1153-4				m ɯ̃ ³³					
530-4				ɣ ɯ ³³					
1854-4				j ĩ ⁴⁴					
4812-4				t i ⁵⁵					
3355-4				p i ³³					
6426-4				k u ⁴⁴					
5027-4				s w a ³³					
4707-4				m a ³³					
3139-4				k u ³¹					
6595-4				p e ³³					
5274-4				tsʰ ɛ ⁴⁴					
6578-4				ɕ i ⁴⁴					
1612-4				ts u ⁵⁵					
3183-4				ts a ⁴²					
4559-4				ts ao ⁴²					
4718-4				x w e ⁴⁴					
2036-4				w ẽ ⁴²					
3853-4				m i ³³					
3854-4				w a ⁴⁴					
4275-4				w a ⁴⁴					
6961-4				w ẽ ⁴²					
5651-4				ts õ ⁴⁴					
5682-4				tsʰ u ³³					
5118-4				ts e ⁴²					
1411-4				kʰ w ã ⁴⁴					
4507-4				ts u ⁴⁴					
4824-4				s u ⁵⁵					
3246-4				n a ²¹					
317-4				p i ⁴⁴					
2215-4				m æ ²¹					
2016-4				k e ⁵⁵					
2155-4				ts u ⁵⁵					
3575-4				k u ²¹					
3434-4				x w e ⁴⁴					
3168-4				s e ³³					
2291-4				pʰ i ³³					
6148-4				m i ³³					
5058-4				w a ⁴⁴					
6271-4				n j a ⁴⁴					
2453-4				tɕʰ ĩ ⁴⁴					
1483-4				j ĩ ⁴⁴					
5370-4				ts e ⁴²					
3684-4				t a ⁴⁴					
3685-4				f e ⁴⁴					
3664-4				v ã ³³					
440-4				p ɛ ³¹					
5167-4				j ɔ ²¹					
6282-4				j ĩ ⁴⁴					
1380-4				m a ²¹					
3585-4				p i ³³					
6992-4				j ĩ ⁴⁴					
5623-4				k o ⁴⁴					
1519-4				j ĩ ⁴⁴					
3385-4				tsʰ ɛ ⁵⁵					
2718-4				ts õ ³³					
6300-4				m ɯ̃ ³³					
1496-4				j ĩ ⁴⁴					
5128-4				j i ²¹					
1885-4				t a ⁴²					
3873-4				kʰ u ⁵⁵					
996-4				pʰ i ⁵⁵					
997-4				j i ⁴⁴					
1570-4				n ɔ ²¹					
5475-4				s w a ⁴⁴					
5017-4				k u ³¹					
2330-4				ɕ o ⁴⁴					
6252-4				s w a ³³					
6253-4				kʰ u ⁴⁴					
4216-4				j ĩ ⁵⁵					
1874-4				p a ⁴⁴					
4227-4				a ²¹					
4246-4				a ²¹					
6028-4				a ²¹					
95-4				j ĩ ³¹					
22-4				p ɛ ²¹					
33-4				t i ⁵⁵					
6678-4				n a ⁵⁵					
5263-5					x ã ⁵⁵				
452-5					t ɯ ³¹				
4342-5					t ɯ ³¹				
4344-5					n ɯ ³¹				
5487-5					t ɯ ³¹				
1401-5					n ɔ ⁵⁵				
6496-5					n ɯ ³¹				
1064-5					l ao ⁵⁵				
1065-5					tɕ ɯ̃ ³¹				
6617-5					t ɔ ³¹				
4367-5					t a ²¹				
4378-5					ʑ u ⁵⁵				
4379-5					ʑ u ⁵⁵				
3984-5					ɕ i ⁵⁵				
5086-5					ts ɿ ⁴⁴				
3333-5					s æ ⁵⁵				
2226-5					x ɔ ⁵⁵				
2373-5					tɕ i ³³				
2363-5					s ao ⁵⁵				
672-5					tɕ i ³³				
673-5					k ɯ ³¹				
2690-5					p o ³³				
6337-5					p a ⁵⁵				
6319-5					tɕ a ⁴²				
2617-5					ɕ ĩ ⁵⁵				
2066-5					ɕ ĩ ⁵⁵				
2094-5					ɕ ĩ ⁵⁵				
2096-5					q o ⁴⁴				
798-5					b a ⁵⁵				
6668-5					ɖʐ ʅ ³³				
4028-5					t o ⁵⁵				
6555-5					q õ ⁵⁵				
2281-5					q u ⁵⁵				
701-5					q ẽ ⁵⁵				
628-5					s ao ⁵⁵				
3096-5					tɕ i ³¹				
3021-5					tɕ ʊ ³¹				
2708-5					ɕ i ⁵⁵				
3462-5					q ɔ ⁵⁵				
1932-5					ɕ i ⁵⁵				
6469-5					s ɔ ³³				
4454-5					ɲ i ³¹				
4455-5					q ɔ ⁵⁵				
6926-5					ɲ i ³³				
6927-5					ɲ i ³¹				
3916-5					m ɔ ³³				
6822-5					ɲ i ³³				
5417-5					tɕ i ³¹				
1959-5					x ã ⁴²				
1960-5					t ao ⁵⁵				
2899-5					x ẽ ⁵⁵				
3651-5					tɕ i ³¹				
811-5					q u ⁵⁵				
1633-5					m ã ³¹				
1775-5					q u ⁵⁵				
5801-5					tɕ a ⁴²				
4769-5					l a ⁴⁴				
3720-5					q ẽ ⁵⁵				
6446-5					m ɯ̃ ⁵⁵				
1255-5					n ɔ ⁵⁵				
3595-5					ɲ i ³³				
1600-5					p ɔ ³³				
242-5					tɕ i ³³				
3739-5					tɕ a ⁴²				
5984-5					tɕ i ³¹				
838-5					s ao ⁵⁵				
839-5					t ɔ ³¹				
3149-5					j i ⁴²				
2829-5					tɕ i ³¹				
4602-5					ts ẽ ⁵⁵				
5225-5					l u ³¹				
3933-5					s ao ⁵⁵				
5763-5					tɕ a ⁴²				
2134-5					ɕ i ⁵⁵				
5724-5					t ɤ ⁵⁵				
5704-5					tɕ a ⁴²				
5705-5					qʰ o ⁵⁵				
5037-5					tɕ a ⁴²				
5038-5					t a ⁵⁵				
4332-5					ts ɿ ⁴⁴				
5447-5					tɕ i ³³				
3702-5					ɕ i ⁵⁵				
1549-5					ʐ a ⁴²				
2394-5					q u ⁵⁵				
1-5					x ã ⁴²				
2947-5					ts ɯ ³¹				
4653-5					k ao ⁴²				
4989-5					k ao ⁴²				
3749-5					j i ⁴²				
3452-5					d a ⁵⁵				
598-5					ɴ a ⁵⁵				
638-5					n ɔ ⁵⁵				
2819-5					p ɯ ⁵⁵				
4477-5					qʰ ɔ̃ ³³				
4487-5					tɕ i ³¹				
4666-5					ts ɿ ⁴⁴				
5661-5					t a ⁴⁴				
4923-5					tɕ a ⁴²				
4913-5					k ɯ ³¹				
1143-5					m æ̃ ³¹				
4864-5					s ao ⁵⁵				
3184-5					ɕ ĩ ⁵⁵				
4591-5					ts u ⁵⁵				
1431-5					ɕ i ⁵⁵				
3323-5					qʰ ã ⁵⁵				
6709-5					ts ɯ ³¹				
903-5					m a ⁴²				
5098-5					k ɯ ³¹				
5994-5					q ẽ ⁵⁵				
6971-5					s ao ⁵⁵				
763-5					tɕ ɯ̃ ³³				
691-5					x a ⁵⁵				
1083-5					t a ⁴⁴				
1421-5					k ao ⁴²				
6699-5					t ɤ ³¹				
2628-5					s ao ⁵⁵				
1696-5					x ẽ ⁵⁵				
6179-5					q ɔ ⁵⁵				
6180-5					tɕ i ³³				
6658-5					s ɔ ³³				
1231-5					s õ ³¹				
4265-5					n ɔ ⁵⁵				
2787-5					tɕ a ⁴²				
3247-5					tɕ i ³³				
252-5					t a ⁵⁵				
