COGID	Eryuan	Heqing	Jianchuan	Lanping	Luobenzhuo	Qiliqiao	Xiangyun	Yunlong	Zhoucheng
5417-5					tɕ i ³¹				
1959-5					a ⁵⁵				
1960-5					t ɤ ⁵⁵				
2899-5					x ɯ̃ ⁴²				
3651-5					ts ɿ ⁴⁴				
811-5					k ɤ ³¹				
1633-5					m ã ³¹				
1775-5					k ɤ ³¹				
5801-5					k a ⁴²				
4769-5					l ao ³¹				
3720-5					q ɛ̃ ³⁵				
6446-5					m ɔ̃ ³³				
1255-5					a ⁵⁵				
3595-5					ɲ i ³³				
1600-5					a ³³				
242-5					ts ẽ ⁵⁵				
3739-5					k ao ³¹				
5984-5					t ao ³¹				
838-5					ɕ o ⁵⁵				
839-5					t ao ³¹				
3149-5					a ⁴²				
2829-5					tɕ ɤ ³¹				
4602-5					tɕ i ⁵⁵				
5225-5					l ao ³¹				
3933-5					ɕ o ⁵⁵				
5763-5					ts u ⁵⁵				
2134-5					tɕ i ⁵⁵				
5724-5					t ɯ ⁵⁵				
5704-5					tɕ a ⁴²				
5705-5					kʰ õ ⁵⁵				
5037-5					tɕ i ³¹				
5038-5					t a ⁵⁵				
4332-5					tɕ i ³¹				
5447-5					a ⁵⁵				
3702-5					n ɔ ⁴⁴				
1549-5					ʐ a ³¹				
2394-5					k ɤ ³³				
1-5					a ⁴²				
2947-5					ʈ ɯ ³¹				
4653-5					k a ⁴²				
4989-5					k a ⁴²				
3749-5					j i ⁴⁴				
3452-5					tɕ i ⁵⁵				
598-5					a ⁵⁵				
638-5					a ⁵⁵				
2819-5					a ⁵⁵				
4477-5					q w a ⁵⁵				
4487-5					tɕ ĩ ⁴²				
4666-5					tɕ i ³³				
5661-5					t a ⁴⁴				
4923-5					tɕ o ⁵⁵				
4913-5					k ao ³¹				
1143-5					m o ⁵⁵				
4864-5					ɕ i ⁵⁵				
3184-5					x ɯ̃ ³³				
4591-5					ts u ⁵⁵				
1431-5					ɕ i ⁵⁵				
3323-5					a ⁵⁵				
6709-5					tɕ i ⁵⁵				
903-5					m ɛ ⁴⁴				
5098-5					k ɯ ³¹				
5994-5					q ɛ̃ ³⁵				
6971-5					s w a ⁵⁵				
763-5					t ɯ ⁵⁵				
691-5					x ẽ ⁵⁵				
1083-5					t ɔ ³¹				
1421-5					q a ⁴²				
6699-5					ʈ ɯ ³¹				
2628-5					a ⁴²				
1696-5					x ẽ ⁵⁵				
6179-5					a ⁵⁵				
6180-5					tɕ i ⁵⁵				
6658-5					s u ³³				
1231-5					a ⁴²				
4265-5					a ⁵⁵				
2787-5					ɖʐ ʅ̃ ³³				
3247-5					tɕ i ⁵⁵				
252-5					t a ⁵⁵				
6004-5					q a ⁴⁴				
4728-5					a ⁵⁵				
3843-5					w a ⁴⁴				
4965-5					n ɔ ⁴⁴				
5641-5					t a ⁴⁴				
3280-5					a ³³				
1390-5					a ³³				
2156-5					w a ⁴⁴				
3433-5					tɕ ĩ ⁴²				
552-5					tɕ i ³¹				
4845-5					ts i ⁵⁵				
4846-5					t ɯ ⁵⁵				
2292-5					m i ³¹				
6635-5					ɲ i ³³				
3994-5					t ɯ ⁵⁵				
3031-5					tɕ i ³¹				
6078-5					ɖʐ ɯ ³³				
1644-5					p ɯ ⁵⁵				
2435-5					ɲ i ³³				
1676-5					t a ⁴⁴				
6281-5					a ⁵⁵				
5915-5					a ⁵⁵				
1560-5					tɕ i ³³				
575-5					ʈ ɔ ³¹				
5319-5					a ⁵⁵				
2797-5					q ɛ̃ ³⁵				
6991-5					tɕ i ³¹				
3513-5					tɕ ɤ ³¹				
5205-5					a ⁵⁵				
6109-5					a ⁴⁴				
2056-5					m o ⁵⁵				
6099-5					k ɔ ³¹				
6119-5					p a ⁴²				
1978-5					t ɔ̃ ³³				
3973-5					tɕ i ⁵⁵				
2046-5					b ɔ ³³				
5622-5					tɕ i ⁵⁵				
648-5					tɕ i ⁵⁵				
6789-5					p a ⁴²				
618-5					a ⁵⁵				
2384-5					m ɔ̃ ³³				
1124-5					q o ⁴⁴				
1125-5					tɕ a ⁴⁴				
4178-5					k ɔ ³³				
1686-5					q ɛ̃ ³⁵				
1495-5					tɕ i ³¹				
4090-5					tɕ i ⁵⁵				
4802-5					a ⁵⁵				
1764-5					z ɔ̃ ³³				
3270-5					m ɔ̃ ³³				
1884-5					k a ⁴²				
1203-5					k ɯ ⁵⁵				
6645-5					a ⁵⁵				
608-5					qʰ õ ³³				
2889-5					tɕ i ⁵⁵				
5350-5					a ⁴²				
6158-5					q w a ⁵⁵				
4306-5					a ⁴²				
4891-5					k ao ³¹				
6436-5					k ɔ ³³				
6213-5					a ⁵⁵				
2320-5					ɕ i ⁴⁴				
5253-5					f ʊ ⁵⁵				
5108-5					tɕ i ⁵⁵				
4100-5					tɕ ɯ̃ ³³				
6018-5					tɕ ĩ ⁴²				
1352-5					ɴ ɯ ³¹				
4228-5					p a ⁵⁵				
4247-5					tɕ i ⁵⁵				
5263-6						x e ⁵⁵			
452-6						t ɯ ²¹			
4342-6						t ɯ ²¹			
4344-6						tsʰ ɯ ³¹			
5487-6						t ɯ ²¹			
1401-6						pʰ o ⁴⁴			
6496-6						tsʰ ɯ ³¹			
1064-6						l ɔ ³⁵			
1065-6						ts ɿ ³³			
6617-6						t o ²¹			
4367-6						t a ²¹			
4378-6						ɕ i ⁵⁵			
4379-6						l i ⁵⁵			
3984-6						s ɿ ³³			
5086-6						ts ɤ ³³			
3333-6						s e ⁴⁴			
2226-6						x ɔ ³⁵			
2373-6						kʰ ɔ ³³			
2363-6						s o ⁵⁵			
672-6						tsʰ ɿ ⁵⁵			
673-6						k ɯ ²¹			
2690-6						p ɔ ²¹			
6337-6						p a ⁴⁴			
6319-6						ts e ³²			
2617-6						s ɯ ³³			
2066-6						s ɯ ³³			
2094-6						s ɯ ³³			
2096-6						k e ⁴⁴			
798-6						p a ⁴²			
6668-6						ɕ i ³³			
4028-6						t e ⁴⁴			
6555-6						k w a ⁴⁴			
2281-6						k u ⁴⁴			
701-6						k w a ⁴⁴			
628-6						ʃ w a ⁴⁴			
3096-6						ts ɿ ³³			
3021-6						ts o ²¹			
2708-6						ɕ i ³⁵			
3462-6						k a ³⁵			
1932-6						s ɿ ³³			
6469-6						ɕ ɔ ³¹			
4454-6						ɲ i ²¹			
4455-6						k e ³⁵			
6926-6						n ɤ ³³			
6927-6						ɲ i ²¹			
3916-6						m u ³³			
6822-6						ɲ i ²¹			
5417-6						ts ɿ ³³			
1959-6						x a ²¹			
1960-6						t ɤ ³⁵			
2899-6						x ɔ ²¹			
3651-6						ts ɿ ³³			
811-6						k u ²¹			
1633-6						m ɛ ²¹			
1775-6						k ɤ ⁴²			
5801-6						k ɛ ³²			
4769-6						l ɔ ³¹			
3720-6						k a ³⁵			
6446-6						m e ³³			
1255-6						pʰ e ⁵⁵			
3595-6						ɲ i ⁴⁴			
1600-6						p e ³³			
242-6						ts ɿ ³⁵			
3739-6						k ɛ ²¹			
5984-6						ts o ²¹			
838-6						s ɔ ³⁵			
839-6						t o ²¹			
3149-6						j i ³⁵			
2829-6						ts ɤ ²¹			
4602-6						tɕ i ³⁵			
5225-6						l ɔ ²¹			
3933-6						s ɤ ³²			
5763-6						ts o ³²			
2134-6						ɕ i ⁵⁵			
5724-6						t ɯ ³⁵			
5704-6						ts o ³²			
5705-6						kʰ w e ³⁵			
5037-6						tɕ i ³¹			
5038-6						t a ³⁵			
4332-6						ts ɿ ³³			
5447-6						tsʰ ɛ ⁵⁵			
3702-6						s ɿ ²¹			
1549-6						s ɿ ²¹			
2394-6						k ɤ ³³			
1-6						w e ⁴²			
2947-6						t ɯ ²¹			
4653-6						k ɛ ⁴²			
4989-6						k ɛ ⁴²			
3749-6						j o ⁴⁴			
3452-6						tɕ ɛ ⁵⁵			
598-6						ŋ a ⁴⁴			
638-6						pʰ ɯ ⁵⁵			
2819-6						p e ⁴⁴			
4477-6						kʰ w a ⁴⁴			
4487-6						ts ɿ ⁴²			
4666-6						tɕ i ³³			
5661-6						ts a ⁴²			
4923-6						ts ɛ ⁴²			
4913-6						k ɤ ²¹			
1143-6						m i ⁴⁴			
4864-6						ɕ ɔ ³⁵			
3184-6						s ɯ ³³			
4591-6						ts o ⁴⁴			
1431-6						s e ⁴⁴			
3323-6						kʰ e ⁵⁵			
6709-6						ts ɯ ⁴⁴			
903-6						m ɛ ³²			
5098-6						k ɯ ²¹			
5994-6						k a ³⁵			
6971-6						ʃ w a ⁴⁴			
763-6						ts ɯ ³⁵			
691-6						x w a ⁴⁴			
1083-6						t o ⁴²			
1421-6						k ɛ ⁴²			
6699-6						t ɯ ⁴²			
2628-6						s o ⁵⁵			
1696-6						x ɔ ³¹			
6179-6						k e ⁵⁵			
6180-6						ts ɿ ⁵⁵			
6658-6						s e ³³			
1231-6						s ɤ ³¹			
4265-6						kʰ ɯ ⁵⁵			
2787-6						ts o ²¹			
3247-6						ts ɿ ⁵⁵			
252-6						t a ³⁵			
6004-6						k a ⁴²			
4728-6						s a ³⁵			
3843-6						w a ⁴⁴			
4965-6						tɕʰ a ²¹			
5641-6						t a ²¹			
3280-6						s ɔ ²¹			
1390-6						kʰ ɔ ⁴⁴			
2156-6						w a ⁴⁴			
3433-6						ɕ i ²¹			
552-6						ɕ i ³¹			
4845-6						tɕ i ⁴⁴			
4846-6						t ɯ ⁴⁴			
2292-6						m ɛ ²¹			
6635-6						ɲ i ⁴⁴			
3994-6						t ɯ ⁴⁴			
3031-6						ts o ³³			
6078-6						ts ɯ ³³			
1644-6						tʰ ɯ ⁵⁵			
2435-6						ɲ i ⁴⁴			
1676-6						t a ³²			
6281-6						k e ⁵⁵			
5915-6						tsʰ ɿ ⁵⁵			
1560-6						ɕ i ³³			
575-6						t ɔ ²¹			
5319-6						s e ²¹			
2797-6						k a ³⁵			
6991-6						tɕ i ²¹			
3513-6						ts o ²¹			
5205-6						tsʰ ɯ ⁵⁵			
6109-6						tsʰ o ⁵⁵			
2056-6						m ɔ ³²			
6099-6						k ɯ ³³			
6119-6						p o ⁴²			
1978-6						t e ³³			
3973-6						tɕ i ³⁵			
2046-6						ɕ o ³³			
5622-6						ɕ ɛ ⁵⁵			
648-6						tɕʰ ɛ ⁵⁵			
6789-6						p ɛ ⁴²			
618-6						x ɯ ⁴⁴			
2384-6						m a ³³			
1124-6						k a ³⁵			
1125-6						tɕ ɯ ³¹			
4178-6						k u ³³			
1686-6						k a ³⁵			
1495-6						ts ɿ ³³			
4090-6						ɕ i ³⁵			
4802-6						x ɛ ⁵⁵			
1764-6						ts o ³³			
3270-6						m e ³³			
1884-6						k e ⁴²			
1203-6						k ɯ ³⁵			
6645-6						w a ³⁵			
608-6						kʰ u ³³			
2889-6						tɕʰ i ⁵⁵			
5350-6						tsʰ ɔ ³¹			
6158-6						kʰ a ⁴⁴			
4306-6						s ɤ ³¹			
4891-6						k w ɔ ²¹			
6436-6						k e ³³			
6213-6						s a ⁵⁵			
2320-6						ɕ i ⁴⁴			
5253-6						f ɤ ⁴⁴			
5108-6						tɕʰ i ⁴⁴			
4100-6						tɕ ɯ ³³			
6018-6						ts ɿ ³²			
1352-6						ŋ ɤ ²¹			
4228-6						p i ⁴⁴			
4247-6						tɕʰ i ⁵⁵			
5263-7							x ẽ ⁵⁵		
452-7							t ou ²¹		
4342-7							t ou ²¹		
4344-7							tsʰ ou ³¹		
5487-7							t ou ²¹		
1401-7							pʰ ĩ ³³		
6496-7							tsʰ ou ³¹		
1064-7							l a ³⁵		
1065-7							ts ɿ ³³		
6617-7							t ɔ ²¹		
4367-7							t a ²¹		
4378-7							ɕ ɔ ⁵⁵		
4379-7							l i ⁵⁵		
3984-7							s ɤ ³³		
5086-7							ts ɿ ³³		
3333-7							s e ⁴⁴		
2226-7							x ɔ ³⁵		
2373-7							kʰ w ɔ ³³		
2363-7							s ɔ ⁵⁵		
672-7							tsʰ ɯ̃ ⁵⁵		
673-7							k ɯ ²¹		
2690-7							p ɔ ²¹		
6337-7							p a ⁴⁴		
6319-7							ts e ⁴²		
2617-7							s ou ³³		
2066-7							s ou ³³		
2094-7							s ou ³³		
2096-7							kʲ ɛ ⁴⁴		
798-7							p a ⁴²		
6668-7							ɕ u ³³		
4028-7							t e ⁴⁴		
6555-7							k w a ⁴⁴		
2281-7							k u ⁴⁴		
701-7							k w a ⁴⁴		
628-7							s w a ⁴⁴		
3096-7							ts ɿ ³³		
3021-7							ts ou ²¹		
2708-7							ɕ i ³⁵		
3462-7							k ã ³⁵		
1932-7							s ɤ ³⁵		
6469-7							s ³³		
4454-7							n i ²¹		
4455-7							kʲ ɛ ³⁵		
6926-7							n ɛ̃ ³³		
6927-7							n i ²¹		
3916-7							m ɔ ³³		
6822-7							n i ²¹		
5417-7							ts ɿ ³³		
1959-7							x a ³¹		
1960-7							t e ³⁵		
2899-7							x u ²¹		
3651-7							ts ɿ ³³		
811-7							k u ²¹		
1633-7							m ɛ ²¹		
1775-7							k u ²¹		
5801-7							kʲ ɛ̃ ⁴²		
4769-7							l ɔ ³¹		
3720-7							k ã ³⁵		
6446-7							m ɛ ³³		
1255-7							pʰ ɛ̃ ⁵⁵		
3595-7							n i ⁴⁴		
1600-7							p ẽ ³³		
242-7							ts ɿ ³⁵		
3739-7							kʲ ɛ̃ ²¹		
5984-7							ts o ²¹		
838-7							s ɤ ³⁵		
839-7							t o ²¹		
3149-7							j i ³⁵		
2829-7							tɕ ɛ̃ ²¹		
4602-7							tɕ i ³⁵		
5225-7							l o ²¹		
3933-7							ɕ ɛ ⁴²		
5763-7							ts ɔ ⁴²		
2134-7							ɕ i ³⁵		
5724-7							t ou ³⁵		
5704-7							ts ɔ ⁴²		
5705-7							kʰ w ã ⁵⁵		
5037-7							tɕ i ²¹		
5038-7							t a ³⁵		
4332-7							ts ɿ ³³		
5447-7							tsʰ ɛ ⁵⁵		
3702-7							s ɿ ³¹		
1549-7							z ɛ̃ ²¹		
2394-7							k u ³³		
1-7							w e ⁴²		
2947-7							t ou ²¹		
4653-7							kʲ ɛ ⁴²		
4989-7							kʲ ɛ ⁴²		
3749-7							j ou ⁴⁴		
3452-7							tsʰ ɛ̃ ⁵⁵		
598-7							n a ⁴⁴		
638-7							pʰ ĩ ⁵⁵		
2819-7							p e ⁴⁴		
4477-7							kʰ a ⁴⁴		
4487-7							ts ɿ ⁴²		
4666-7							tɕ i ³³		
5661-7							t a ⁴²		
4923-7							ts ɛ ⁴²		
4913-7							k ɯ ²¹		
1143-7							m ɛ ⁴⁴		
4864-7							ɕ ã ³⁵		
3184-7							s ou ³³		
4591-7							ts ɔ ⁴⁴		
1431-7							ɕ ɛ ⁴⁴		
3323-7							kʰ ã ⁵⁵		
6709-7							ts ou ⁴⁴		
903-7							m ɛ ²¹		
5098-7							k ɯ ²¹		
5994-7							k ã ³⁵		
6971-7							s w a ⁴⁴		
763-7							ts ou ³⁵		
691-7							x w a ⁴⁴		
1083-7							t ã ⁴²		
1421-7							kʲ ɛ̃ ⁴²		
6699-7							t ou ⁴²		
2628-7							s ɔ ⁵⁵		
1696-7							x ã ³¹		
6179-7							k u ⁵⁵		
6180-7							ts ɿ ⁵⁵		
6658-7							s ẽ ³³		
1231-7							ɕ ɛ ⁴²		
4265-7							kʰ ou ⁵⁵		
2787-7							ts ou ²¹		
3247-7							ts ɿ ⁵⁵		
252-7							t a ³⁵		
6004-7							k a ³¹		
4728-7							s a ⁵⁵		
3843-7							w ã ⁴⁴		
4965-7							tsʰ ã ³¹		
5641-7							t a ²¹		
3280-7							s u ²¹		
1390-7							kʰ ã ⁴⁴		
2156-7							w ã ⁴⁴		
3433-7							tɕʰ i ³¹		
552-7							ɕ i ⁴²		
4845-7							tɕ i ⁴⁴		
4846-7							t ou ⁴⁴		
2292-7							m ɛ ³¹		
6635-7							n i ⁴⁴		
3994-7							t ou ⁴⁴		
3031-7							ts ɿ ³³		
6078-7							ts ɿ ³³		
1644-7							tʰ ou ⁵⁵		
2435-7							n i ⁴⁴		
1676-7							t a ⁴²		
6281-7							kʲ i ³⁵		
5915-7							tsʰ ɛ̃ ⁵⁵		
1560-7							ɕ i ³³		
575-7							t ou ³¹		
5319-7							s ẽ ³¹		
2797-7							k ã ³⁵		
6991-7							tɕ i ²¹		
3513-7							ts ou ²¹		
5205-7							tsʰ ou ⁵⁵		
6109-7							tsʰ u ⁵⁵		
2056-7							m ɔ ⁴²		
6099-7							k ɯ ³³		
6119-7							p ɔ ⁴²		
1978-7							t w e ³³		
3973-7							tɕ i ³⁵		
2046-7							ɕ u ³³		
5622-7							tsʰ ɛ̃ ⁵⁵		
648-7							tsʰ ɛ̃ ⁵⁵		
6789-7							p i ⁴²		
618-7							x ou ⁴⁴		
2384-7							m a ³³		
1124-7							k ã ³⁵		
1125-7							tɕ ou ⁴²		
4178-7							k u ³³		
1686-7							k ã ³⁵		
1495-7							ts ɿ ³³		
4090-7							ɕ i ³⁵		
4802-7							x ɛ ⁵⁵		
1764-7							ts ɿ ³³		
3270-7							m ɛ ³³		
1884-7							kʲ ɛ̃ ⁴²		
1203-7							k ou ³⁵		
6645-7							w e ³⁵		
608-7							kʰ u ³³		
2889-7							tɕʰ i ⁵⁵		
5350-7							tsʰ u ³¹		
6158-7							kʰ a ⁴⁴		
4306-7							s ɛ̃ ³¹		
4891-7							k u ²¹		
6436-7							k u ³³		
6213-7							s ã ⁵⁵		
2320-7							ɕ i ⁴⁴		
5253-7							f ɛ ⁴⁴		
5108-7							tɕ i ⁴⁴		
4100-7							ɣ ou ³³		
6018-7							ts ɿ ⁴²		
1352-7							ŋ ɯ ²¹		
4228-7							p ɛ ⁴⁴		
4247-7							tɕʰ i ⁵⁵		
5263-8								x e ⁵⁵	
452-8								d ɯ ³¹	
4342-8								d ɯ ³¹	
4344-8								tsʰ ɯ ³¹	
5487-8								d ɯ ³¹	
1401-8								pʰ u ⁴⁴	
6496-8								tsʰ ɯ ³¹	
1064-8								l ao ⁵⁵	
1065-8								ts ɿ ³³	
6617-8								t ɔ ²¹	
4367-8								t a ²¹	
4378-8								s ɛ ⁵⁵	
4379-8								l i ⁵⁵	
3984-8								s ɛ ³³	
5086-8								dz ɤ ³³	
3333-8								s e ⁴⁴	
2226-8								x ɔ ³⁵	
2373-8								kʰ ɔ ³³	
2363-8								s ɔ ⁵⁵	
672-8								ts ɿ ⁵⁵	
673-8								k ɯ ³¹	
2690-8								p ao ²¹	
6337-8								p a ⁴⁴	
6319-8								ts ɛ ⁴²	
2617-8								s ɯ ³³	
2066-8								s ɯ ³³	
2094-8								s ɯ ³³	
2096-8								k ɛ ⁴⁴	
798-8								p a ⁴²	
6668-8								ɕ i ³³	
4028-8								t ɛ ⁴⁴	
6555-8								k w a ⁴⁴	
2281-8								k ao ⁴⁴	
701-8								k w a ⁴⁴	
628-8								s w a ⁴⁴	
3096-8								ts ɿ ³³	
3021-8								ts ɔ ²¹	
2708-8								ɕ i ⁵⁵	
3462-8								k a ³⁵	
1932-8								s ɿ ³³	
6469-8								s ɿ ³³	
4454-8								ɲ i ²¹	
4455-8								k ɛ ³⁵	
6926-8								ɲ ɤ ³³	
6927-8								ɲ i ²¹	
3916-8								m o ³³	
6822-8								ɲ i ²¹	
5417-8								ts ɿ ³³	
1959-8								x ao ³¹	
1960-8								t ɤ ³⁵	
2899-8								x ɔ ³¹	
3651-8								ts ɿ ³³	
811-8								k ao ²¹	
1633-8								m ɛ ²¹	
1775-8								k ɤ ²¹	
5801-8								k ɛ ⁴²	
4769-8								l ao ³¹	
3720-8								k a ³⁵	
6446-8								m ɛ ³³	
1255-8								pʰ ɛ ⁵⁵	
3595-8								ɲ i ⁴⁴	
1600-8								p e ³³	
242-8								ts ɿ ³⁵	
3739-8								k ɛ ²¹	
5984-8								ts ɔ ²¹	
838-8								s ɔ ³⁵	
839-8								t ɔ ²¹	
3149-8								j i ³⁵	
2829-8								dz ɤ ²¹	
4602-8								tɕ i ³⁵	
5225-8								l ao ²¹	
3933-8								s ɤ ⁴²	
5763-8								ts ao ³¹	
2134-8								ɕ i ⁵⁵	
5724-8								t ɯ ³⁵	
5704-8								ts u ³¹	
5705-8								kʰ a ⁵⁵	
5037-8								tɕʰ i ³¹	
5038-8								t a ³⁵	
4332-8								ts ɿ ³³	
5447-8								tsʰ ɛ ⁵⁵	
3702-8								s ɛ ³¹	
1549-8								z ɛ ²¹	
2394-8								k ɤ ³³	
1-8								w ɛ ⁴²	
2947-8								t ɯ ²¹	
4653-8								k ɛ ⁴²	
4989-8								k ɛ ⁴²	
3749-8								j ɔ ⁴⁴	
3452-8								ts ɛ ⁵⁵	
598-8								ŋ a ⁴⁴	
638-8								pʰ ɛ ⁵⁵	
2819-8								p ao ⁴⁴	
4477-8								kʰ w a ⁴⁴	
4487-8								ts ɛ ⁴²	
4666-8								dʑ i ³³	
5661-8								t a ³¹	
4923-8								ts ɛ ⁴²	
4913-8								k ɯ ²¹	
1143-8								m ɛ ³³	
4864-8								s a ³⁵	
3184-8								s ɯ ³³	
4591-8								ts u ⁴⁴	
1431-8								s ɛ ⁴⁴	
3323-8								kʰ e ⁵⁵	
6709-8								ts ɯ ⁴⁴	
903-8								m ɛ ⁴²	
5098-8								k ɯ ²¹	
5994-8								k a ³⁵	
6971-8								s w a ⁴⁴	
763-8								ts ɯ ³⁵	
691-8								x w a ⁴⁴	
1083-8								t ɔ ³¹	
1421-8								k ɛ ⁴²	
6699-8								t ɯ ³¹	
2628-8								s ɛ ⁵⁵	
1696-8								x ɔ ³¹	
6179-8								k ɛ ⁵⁵	
6180-8								ts ɿ ³³	
6658-8								s w e ³³	
1231-8								ʃ ɤ ³¹	
4265-8								kʰ ɯ ⁵⁵	
2787-8								ts ɔ ²¹	
3247-8								ts ɿ ³³	
252-8								t a ³⁵	
6004-8								k a ³¹	
4728-8								s ɛ ⁵⁵	
3843-8								ŋ w a ⁴⁴	
4965-8								tsʰ a ³¹	
5641-8								t a ³¹	
3280-8								s u ³¹	
1390-8								kʰ ɔ ⁴⁴	
2156-8								ŋ w a ⁴⁴	
3433-8								ɕ i ³¹	
552-8								ɕ i ³¹	
4845-8								t ɯ ⁴⁴	
4846-8								t ɯ ⁴⁴	
2292-8								m ɛ ³¹	
6635-8								ɲ i ⁴⁴	
3994-8								t ɯ ⁴⁴	
3031-8								dz ɔ ³³	
6078-8								ts ɯ ³³	
1644-8								tʰ ɯ ⁵⁵	
2435-8								ɲ i ⁴⁴	
1676-8								t w a ⁴²	
6281-8								k ɛ ⁵⁵	
5915-8								tsʰ u ⁵⁵	
1560-8								ɕ i ³³	
575-8								t ao ³¹	
5319-8								s e ³¹	
2797-8								k a ³⁵	
6991-8								tɕ i ²¹	
3513-8								ts ɔ ²¹	
5205-8								tsʰ ɯ ⁵⁵	
6109-8								tsʰ u ⁵⁵	
2056-8								m ɔ ³¹	
6099-8								k ɯ ³³	
6119-8								p ɔ ³¹	
1978-8								t w e ³³	
3973-8								tɕ i ³⁵	
2046-8								s u ³³	
5622-8								s ɛ ⁵⁵	
648-8								tsʰ ɛ ⁵⁵	
6789-8								p ɛ ⁴²	
618-8								x ɯ ⁴⁴	
2384-8								m a ³³	
1124-8								k a ³⁵	
1125-8								tɕ ɯ ³¹	
4178-8								k u ³³	
1686-8								k a ³⁵	
1495-8								ts ɿ ³³	
4090-8								ɕ i ⁵⁵	
4802-8								x ɛ ⁵⁵	
1764-8								dz u ³³	
3270-8								m ɛ ³³	
1884-8								k ɛ ⁴²	
1203-8								k ɯ ³⁵	
6645-8								ŋ w e ³⁵	
608-8								kʰ u ³³	
2889-8								tɕʰ i ⁵⁵	
5350-8								tsʰ u ³¹	
6158-8								kʰ a ⁴⁴	
4306-8								ʃ ɤ ³¹	
4891-8								k ao ²¹	
6436-8								k ɔ ³³	
6213-8								s a ⁵⁵	
2320-8								ɕ i ⁴⁴	
5253-8								f ɤ ³³	
5108-8								tɕʰ i ⁴⁴	
4100-8								tɕ ɯ ³³	
6018-8								ts ɛ ⁴²	
1352-8								ŋ ɯ ²¹	
4228-8								p ɛ ⁴⁴	
4247-8								tɕʰ i ⁵⁵	
5263-9									x e ⁵⁵
452-9									t ɯ ²¹
4342-9									t ɯ ²¹
4344-9									tsʰ ɯ ³¹
5487-9									t ɯ ²¹
1401-9									pʰ o ⁴⁴
6496-9									tsʰ ɯ ³¹
1064-9									l a ³⁵
1065-9									ts ɿ ³¹
6617-9									t o ²¹
4367-9									t a ²¹
4378-9									ɕ i ⁵⁵
4379-9									l i ⁵⁵
3984-9									s ɛ ³³
5086-9									ts ɿ ³³
3333-9									s e ⁴⁴
2226-9									x a ³⁵
2373-9									kʰ w ɔ ³³
2363-9									s ɔ ⁵⁵
672-9									ts ɿ ⁵⁵
673-9									k ɔ ³¹
2690-9									p o ²¹
6337-9									p a ⁴⁴
6319-9									ts e ²¹
2617-9									s ɯ ³³
2066-9									s ɯ ³³
2094-9									s ɯ ³³
2096-9									k ɛ ⁴⁴
798-9									p a ⁴²
6668-9									ɕ y ³³
4028-9									t e ⁴⁴
6555-9									k w a ⁴⁴
2281-9									k ɔ ⁴⁴
701-9									k w a ⁴⁴
628-9									s w a ⁴⁴
3096-9									ts ɿ ³³
3021-9									ts o ²¹
2708-9									ɕ i ³⁵
3462-9									k a ³⁵
1932-9									s ɿ ³³
6469-9									s ɿ ³¹
4454-9									ɲ i ²¹
4455-9									k ɛ ³⁵
6926-9									ɲ ɤ ³³
6927-9									ɲ i ²¹
3916-9									m ɔ ³³
6822-9									ɲ i ²¹
5417-9									ts ɿ ³³
1959-9									x a ³¹
1960-9									t ɤ ³⁵
2899-9									x ɔ ³¹
3651-9									ts ɿ ³³
811-9									k u ²¹
1633-9									m e ²¹
1775-9									k ɤ ³²
5801-9									k ɛ ⁴²
4769-9									l ɔ ³¹
3720-9									k a ³⁵
6446-9									m e ³³
1255-9									pʰ i ⁵⁵
3595-9									ɲ i ⁴⁴
1600-9									p e ³³
242-9									ts ɿ ³⁵
3739-9									k ɛ ²¹
5984-9									ts o ²¹
838-9									s ɔ ³⁵
839-9									t ɔ ³¹
3149-9									j i ³⁵
2829-9									ts ɤ̃ ²¹
4602-9									tɕ i ³⁵
5225-9									l ɔ ²¹
3933-9									s ɤ ⁴²
5763-9									ts o ⁴²
2134-9									ɕ i ³⁵
5724-9									t ɯ ³⁵
5704-9									ts o ⁴²
5705-9									kʰ e ⁵⁵
5037-9									tɕ i ³¹
5038-9									t a ³⁵
4332-9									ts ɿ ³³
5447-9									tsʰ ɛ ⁵⁵
3702-9									s ɯ ³¹
1549-9									z ɿ ³¹
2394-9									k ɤ ³³
1-9									w e ³²
2947-9									t ɯ ²¹
4653-9									k ɛ ⁴²
4989-9									k ɛ ⁴²
3749-9									j ɔ ⁴⁴
3452-9									tsʰ ɛ ⁵⁵
598-9									ŋ a ⁴⁴
638-9									pʰ ɯ ⁵⁵
2819-9									p ɯ ⁴⁴
4477-9									kʰ w a ⁴⁴
4487-9									ts ɿ ³²
4666-9									tɕ i ³³
5661-9									t a ³²
4923-9									ts e ⁴²
4913-9									k ɯ ²¹
1143-9									m ɛ ⁴⁴
4864-9									ɕ a ³⁵
3184-9									s ɯ ³³
4591-9									ts o ⁴⁴
1431-9									s ɛ ⁴⁴
3323-9									kʰ e ⁵⁵
6709-9									ts ɯ ⁵⁵
903-9									m ɛ ³¹
5098-9									k ɯ ²¹
5994-9									k a ³⁵
6971-9									s w a ⁴⁴
763-9									ts ɯ ³⁵
691-9									x w a ⁴⁴
1083-9									t o ⁴²
1421-9									kʲ ɛ ⁴²
6699-9									t ɯ ⁴²
2628-9									s ɔ ⁵⁵
1696-9									x ɔ ³¹
6179-9									k ɛ ⁵⁵
6180-9									ts ɿ ⁵⁵
6658-9									s e ³³
1231-9									s ɤ ³¹
