COGID	Eryuan	Heqing	Jianchuan	Lanping	Luobenzhuo	Qiliqiao	Xiangyun	Yunlong	Zhoucheng
296	p ɯ ⁴⁴	p ɯ ⁴⁴		p i ³³	p ɯ ⁵⁵				p ɯ ⁴⁴
6381	p ɯ ⁴⁴		p ɯ ⁴⁴	p ɯ ⁴⁴				p ao ⁴⁴	p ɯ ⁴⁴
923	ɕ ɔ ³¹					ɕ ɔ ³¹	c õ ⁴²	ɕ ɔ ³¹	ɕ o ³¹
1163	pʰ j ɔ ³¹					pʰ j ɔ ³¹	pʰ j ɔ ³¹	pʰ j ɔ ³¹	pʰ j ɔ ³¹
1800		p ɛ ²¹	p ɛ ²¹		p a ⁴²	p ɛ ²¹	p ɛ ²¹		
5403					n ɛ ³³	n e ²¹	n e ³¹	ɲ i ³¹	n e ²¹
739	k u ²¹		k u ²¹	k u ²¹		k u ²¹			k u ²¹
5592			n ɯ ²¹	n i ²¹		n ɯ ²¹	n ou ²¹		n ɯ ²¹
5589	k u ²¹	k u ²¹	k ou ²¹	k u ³³	q u ⁵⁵				
3212	k a ³⁵			k e ⁵⁵	q ẽ ⁵⁵			k ɛ ³⁵	k a ³⁵
1443		t a ⁴²	t a ⁴²	t a ⁴²	t a ⁴⁴		t a ⁴²		
5814	ɣ ɯ ⁴²	ɣ ɯ ⁴²	ɣ ɯ ⁴²	ɣ ɯ ⁴²	ɣ ɯ ⁴⁴				
5216		ɯ ³⁵	ɯ ⁵⁵	ɯ ⁵⁵				ʔ ɯ ³⁵	v ɤ ³⁵
3085	kʲ ɛ ⁴⁴	tɕʰ ɛ ⁴⁴	tɕʰ ɛ ⁴⁴	tɕʰ ɛ ⁴⁴					tɕʰ ɛ ⁴⁴
5671	tɕʰ a ⁴⁴	tɕʰ a ⁴⁴	tɕʰ a ⁴⁴	tɕʰ a ⁴⁴		tɕʰ a ⁴⁴			
2541		w ẽ ⁴²	w ẽ ⁴²	w ẽ ⁴²		w e ⁴²			w e ³²
6181		sʰ w a ⁴⁴	s w a ⁴⁴			ʃ w a ⁴⁴		s w a ⁴⁴	s w a ⁴⁴
5888	s ɔ ⁴⁴	tsʰ ou ⁴⁴	tsʰ ou ⁴⁴	tsʰ u ⁴⁴	ʈʰ u ⁵⁵				
3291		sʰ ɯ ⁴⁴	s ɯ ⁴⁴	s ɯ ⁴⁴		z ɯ ⁴⁴			s ɯ ⁴⁴
3248		sʰ w a ⁴⁴	s w a ⁴⁴			ʃ w a ⁴⁴		s w a ⁴⁴	s w a ⁴⁴
3549			tsʰ ɯ ⁵⁵		ʈʂʰ ʅ ³³	tsʰ ɿ ⁵⁵	ts ɿ ⁵⁵		tsʰ ɿ ⁵⁵
4573	tɕʰ u ³¹					tɕʰ ɔ ³³	tsʰ u ³¹	tɕʰ u ³¹	tɕʰ o ³¹
4731			ɯ ⁴⁴	ɯ ⁴⁴		ɯ ⁴⁴	ou ⁴⁴		ɯ ⁴⁴
2729	p ɔ ²¹	p a ²¹				p ɔ ²¹	p a ²¹		p ɔ ²¹
3759	y ⁴⁴		j y ⁴⁴	j y ⁴⁴		j y ⁴⁴		j y ⁴⁴	
215	kʰ ɯ ³³		kʰ ɯ ³³	kʰ ɯ ⁴⁴		kʰ ɯ ³³	kʰ ou ³³		
2563	ʈʂ ɯ ⁴²		ts ɯ ⁴²	ts ɯ̃ ⁴²	tʰ ɯ̃ ⁴²			tsʰ ai ³¹	
2293	ɕ i ⁵⁵	ɕ i ⁵⁵	ɕ i ⁵⁵	ɕ i ⁴⁴				ɕ i ⁵⁵	
2452		p e ⁴⁴		p ẽ ⁴⁴		p e ⁴⁴		p e ⁴⁴	p e ⁴⁴
2404	tɕ i ⁴²		tɕ i ⁴²	tɕ ĩ ⁴²		tɕ i ³²		tɕ i ⁴²	
2551		t ɔu ⁴²	t ou ⁴²	t o ³¹	d ao ⁴²			d ao ³¹	
4054	tɕ i ³³	tɕ ĩ ³³	tɕ ĩ ³³	tɕ ĩ ⁴⁴				tɕ i ³³	
1462	x ɯ ⁴⁴					x ɯ ⁴⁴	x ou ⁴⁴	x ɯ ⁴⁴	x ɯ ⁴⁴
1988	f ɛ ⁴⁴	f ɤ ²¹	f ɛ ⁴⁴	f e ⁴⁴				f ɛ ⁴⁴	
5286		kʰ w ã ⁵⁵	kʰ w ã ⁵⁵	kʰ w ã ⁴⁴		kʰ w a ³⁵		kʰ w a ⁴⁴	
6719	pʰ ɛ ⁵⁵	pʰ ɛ̃ ⁵⁵				pʰ ɛ ⁵⁵	pʰ j ɛ ⁵⁵	pʰ ɛ ⁵⁵	
1276	ʈʂ ɤ ⁴²	ts w ɔ̃ ⁴²		ts ao ⁴²		ts ɤ ⁴²	tɕ ɛ ⁴²		
660	t w a ³¹	t w a ³¹	t w a ³¹				t w e ³³	t w a ³¹	
3875		ts ɿ ⁵⁵			ts ɯ ³¹	tsʰ ɛ ³³		ts ɿ ³³	tsʰ ɛ ³³
5899	m i ⁴⁴					m i ⁴⁴	m i ⁴⁴	m i ⁴⁴	m i ⁴⁴
3303	k ɯ ³³		k ɯ ³³			k ɯ ³³	k ɯ ³³	k ɯ ³³	
2184	ŋ o ³³		ɤ̃ ³³		ŋ ɤ̃ ³³	ŋ ɤ ³³		ŋ u ³³	
6058	n a ⁵⁵	n a ⁵⁵	n a ⁵⁵				n a ⁵⁵	n a ⁵⁵	
6800	t ɔ ²¹	t ɯ ²¹	t o ²¹		t ɔ ³¹		t ɔ ²¹		
6803					a ⁵⁵	a ⁵⁵	a ⁵⁵	a ⁵⁵	a ⁵⁵
6749	a ⁵⁵	a ⁵⁵			a ⁵⁵		a ⁵⁵	a ⁵⁵	
2910		ts ɿ ⁵⁵	ts ɿ ⁵⁵		ʈʂ ɛ̃ ⁵⁵	ts ɿ ⁵⁵			ts ɯ ⁵⁵
3041	m ɯ ⁵⁵		m ɯ ⁵⁵	m ɯ ⁵⁵			m u ⁵⁵		m ɯ ⁵⁵
6516	ts a ³⁵	ts a ³⁵	ts a ³⁵	ts a ³⁵			ts a ³⁵		
6517	s ɿ ³⁵	sʰ ɯ ⁵⁵	s ɿ ⁵⁵	s ɿ ⁵⁵			s ɿ ³³		
966	a ⁵⁵		a ⁵⁵			a ⁵⁵	a ⁵⁵		a ⁵⁵
3825			ɣ ou ²¹	ɔ̃ ²¹	õ ³¹	o ⁴²			ɔ ²¹
1365			v ɤ ⁵⁵		v ɤ ⁵⁵	ŋ ɤ ³⁵	ɛ ³⁵		v ɤ ³⁵
3627	l ɛ ⁵⁵	l a ³⁵	l i ⁵⁵	l e ⁵⁵					l a ⁴²
3625	u ⁵⁵					o ⁵⁵	u ⁵⁵	w u ⁵⁵	o ⁵⁵
418		p ɯ ³³	p o ⁴⁴	p u ⁵⁵		p o ⁴⁴	p ou ³³		
273		ts ɿ ³³	ts ɿ ³³	ts ɿ ⁴⁴	tɕ i ³¹		ts ɿ ³³		
5545				t u ⁵⁵	t ao ⁵⁵	t ɔ ³⁵		t ao ⁵⁵	t ɔ ⁵⁵
2195	s ɔ ⁴⁴	ɕ i ⁴⁴	ɕ i ⁴⁴	ɕ i ⁴⁴			s ɤ ⁴⁴		
1815	k ɛ ³⁵			k u ⁵⁵	q ɔ ⁵⁵		kʲ ɛ ³⁵	k ɛ ³⁵	
4529	z ɔ ³¹		ɕ õ ²¹		ʐ u ³¹	ɕ o ³¹	z ou ³¹		
4531		j õ ²¹		j ɔ ²¹			j ã ³¹	j o ²¹	j o ²¹
6840	s ɿ ³⁵			s ɯ ⁵⁵		s ɯ ⁵⁵	s ɯ ⁵⁵		s ɿ ⁵⁵
1336		m i ⁵⁵	m i ⁵⁵	m i ⁵⁵		m i ³¹	m i ³¹		
2576		sʰ w e ⁴⁴	s w e ⁴⁴				s w a ⁴⁴		s w e ⁴⁴
5488		ts ɿ ³³	ts ɿ ³³			ts ɿ ³³		ts ɿ ³³	
4692			tɕ i ⁵⁵	tɕ ĩ ⁵⁵			tɕ i ⁵⁵	tɕ o ⁵⁵	
4138		v ɤ ³¹	ɤ̃ ³¹			f ɤ ⁴⁴			f ɤ ⁴⁴
1742	ɲ ɤ ³³					n ɤ ³³		ɲ ɤ ³³	ɲ ɤ ³³
4066		m j ɛ ⁴²	m i ⁴²	m i ³³			m i ⁴²		
4029		j ɔ̃ ²¹	j õ ²¹				j ã ²¹		j o ³¹
3097		j ɔ ³⁵				j ɔ ³⁵	j ɔ ³⁵		j ɔ ³⁵
4456	ɲ i ²¹	j ĩ ²¹	j ĩ ²¹						ɲ i ²¹
2485			a ³¹			a ³¹	a ³¹		a ³¹
2503			a ³¹			a ³¹	a ³¹		a ³¹
2501	a ⁵⁵			a ⁴⁴	a ⁵⁵			a ⁵⁵	
6606			ɣ ou ³³			ɣ u ³³	ɣ ã ³³		u ³³
1175		k w ã ³⁵	k w ã ⁵⁵				k w ã ³⁵	kʰ ao ⁵⁵	
925	t ɯ ⁴²	t ɯ ⁴²	t ɯ ⁴²						t ɯ ⁴²
1774	ɲ ɤ ³³					n ɤ ³³		ɲ ɤ ³³	ɲ ɤ ³³
5786	ʂ e ⁴⁴			s e ³³		s e ⁴⁴		s ɛ ⁴⁴	
1164		sʰ e ⁴⁴	s e ⁴⁴	s e ⁴⁴	s æ ⁵⁵				
1256	ʐ ɤ ⁴²					s ɤ ⁴²		z ɤ ⁴²	z ɤ ⁴²
4604		k ɯ ³¹	k u ³¹			k ɯ ³¹			k ɯ ³¹
5401	tʰ u ³³	tʰ u ³³	tʰ u ³³	tʰ u ³³					
1707	ʂ e ⁴²	s ẽ ⁴²		s ɛ̃ ⁴²				s ɛ ⁴²	
1710					m ɔ ³³	m ɯ ³³	m e ³³		m ɔ ³³
6896	ʈʂʰ ɛ ⁵⁵		tsʰ ɛ̃ ⁵⁵	tsʰ ɯ̃ ⁵⁵	tɕ i ³³				
6897	p e ²¹	pʰ ĩ ³¹		pʰ i ³³		p e ²¹			
6898		k w ɔ ³⁵				k w ɔ ³⁵	k w ɔ ³⁵	k w ɔ ⁵⁵	
1442	v ɤ ³¹					v ɤ ³¹		v ɤ ³¹	v ɤ ³¹
6129	v ɤ ³³			v ɛ ⁴⁴				v ɤ ³³	v ɤ ³¹
6130	kʲ i ³¹	tsʰ ɿ ³³			tɕ a ⁴²			tɕ i ³¹	
532		m i ⁴²	m i ⁴²	m i ³³		m i ⁴⁴			
534					d ɯ̃ ³¹	t ɔ ³⁵		d ɔ ³¹	t ɔ ³¹
6544	t a ⁴²	t ã ⁴²				t a ³²		t a ⁴²	
2847			n e ⁴⁴	n ẽ ⁵⁵		n e ⁴⁴			n e ⁴⁴
3356	p ɔ ³¹					p ɔ ²¹		p ɔ ³¹	p o ³¹
957		p ɔu ³¹			b o ⁴⁴		p a ³¹	p ao ²¹	
4276	p ɔ ³¹				p o ³³	p ɔ ²¹		p ɔ ³¹	
5673						ŋ a ³⁵	n j a ⁴²	ɲ a ⁴⁴	ɲ a ⁴⁴
5889						ɕ u ³³	s u ³³	s w ɔ ³³	s ɔ ³³
3536			ɕ ĩ ²¹		ʂ æ ⁴²		z ẽ ³¹	z e ³¹	
3534	j i ²¹			j i ²¹		j i ²¹			j i ³¹
4572	u ³¹		w a ⁴²	w a ⁴²				w u ³¹	
253	j ɯ ⁴⁴	j ɯ̃ ⁴⁴	j ɯ̃ ⁴⁴					j ɯ ⁴⁴	
2730			ɣ ɯ ⁴²	ɣ ɯ ⁴²	ɣ ɯ ⁴²			ɣ ɯ ⁴²	
2669			k ɯ ⁴²	k ɯ ⁴²		tsʰ ɿ ²¹		tsʰ ɿ ³¹	
2668	x ɯ ⁴⁴	x ɯ̃ ⁴⁴					x ɯ̃ ³³		x ɯ ³²
3170					t ɯ ⁵⁵	t ɯ ⁴⁴	t ou ⁴⁴	t ɯ ³³	
2564		tʰ e ³³				tsʰ e ³³	tsʰ e ⁵⁵		tsʰ ɛ ³³
2294		x ɑ ⁵⁵				x ɯ ⁵⁵	x ou ⁵⁵		x ɯ ⁵⁵
1243		ɣ ɯ ³⁵	ɣ ɯ ³⁵	ɣ ɯ ³⁵			ɣ ɯ ³⁵		
1241	p e ⁴⁴					p e ⁴⁴		p e ⁴⁴	p e ⁴⁴
2436		p e ⁴⁴		p ẽ ⁴⁴		p e ⁴⁴			p e ⁴⁴
5578	tʰ ɤ ⁴²		tʰ ɤ ³¹			tʰ ɤ ³¹			tʰ ɤ ³¹
1494	a ³¹					a ³¹		a ³¹	a ³¹
6720			x ɛ̃ ⁵⁵	x ɛ ⁵⁵	x ã ⁵⁵				x ɛ ³⁵
1843		ɣ ɔu ⁴²	ɣ ou ⁴²			ɔ ⁴²			ɔ ⁴²
4638		k u ²¹	k u ²¹	k ɯ ³¹	tɕ i ³¹				
4893	p ɔ ³⁵	p ɔu ⁵⁵				p ɔ ³⁵			p ɔ ³⁵
4158	n ɯ ³¹				n ɔ ³¹			n ɯ ³¹	n ɯ ³¹
4159	tɕʰ i ⁵⁵	tɕʰ i ³³					tɕ ĩ ³⁵		ts ɿ ³³
54	t ɔ ⁴⁴				t o ⁵⁵	t o ⁴⁴			t o ³³
6062				t ã ⁵⁵	t ɔ ⁴⁴	t a ⁴⁴			t ɔ ⁵⁵
6770	n a ⁴⁴		n a ⁴⁴			n a ⁴⁴		n a ⁴⁴	
3044		tɕ a ⁵⁵				tʰ a ⁵⁵	tɕ ĩ ³⁵	ts ɯ ⁴⁴	
4751	ts w a ⁴²	ts w a ⁴²	ts w a ⁴²	ts w a ⁴²					
967	n i ⁵⁵	n i ³⁵	n i ⁵⁵	n i ⁵⁵					
971						m i ⁵⁵	m i ⁵⁵	m i ⁵⁵	m i ⁵⁵
5848	x e ⁵⁵		x ẽ ⁵⁵	x ẽ ⁵⁵				x e ⁵⁵	
5849	l e ⁵⁵	l ɛ ³⁵					l i ³⁵		l i ⁵⁵
882		ts ɿ ³³	ts ɿ ³³				ts ɿ ³³		ts ɿ ³³
3489		m ɔu ³³	m a ³¹	m ɯ̃ ³³			m a ³³		
498		p i ⁵⁵	p i ⁵⁵	p i ⁴⁴				p e ³³	
5952					m æ̃ ³¹	m i ⁴⁴	m i ³³		m i ⁴⁴
2574	p ɔ ⁴²			p o ³³				p o ⁴²	
2582						kʰ w ɔ ³³	kʰ w ɔ ³³		kʰ w ɔ ³³
4343	l ɯ ³¹			l j ɯ ²¹				l ɯ ³¹	
5489			s ɛ̃ ⁵⁵			s ɿ ³⁵			s ɿ ⁵⁵
4691		n a ⁵⁵				n a ⁴²			n a ³⁵
6618		ɣ ɔu ²¹	ɣ ou ²¹				ɣ ɔ ²¹		
6616	ɔ ²¹					ɔ ²¹			ɔ ²¹
1746			j ĩ ³³	j ɛ̃ ³³			j ɔ ³³		
1747			t ɯ ²¹	t j ɯ ³¹				t ɯ ³¹	
1745		t õ ⁴²				t ɔ ⁴⁴			t o ³²
4070						ts ɿ ³³	tɕ ɿ ³³		ts ɿ ³³
2098					tɕ ɯ̃ ³¹	tɕ i ³³			ts ɿ ³³
3115				k a ⁴⁴	q u ⁵⁵			k u ³³	
5692	z ɿ ⁴²			ʐ ɛ ⁴²	s æ̃ ³³				
1041		j ɤ ³³	j ɤ̃ ³³			n ɤ ³³			
1038	ɲ i ²¹							ɲ i ²¹	ɲ i ³³
2483	l ɔ ²¹					l ɔ ³¹			l ɔ ³¹
2484		p ɔu ⁵⁵			p ɤ ⁵⁵		p ɔ ³⁵		
2001			a ³¹			a ³¹	a ³¹		
3917			a ³¹			a ³¹	a ³¹		
4621				ɕ y ³³			ɕ y ³³	ɕ y ³³	
6605	ŋ ɔ ³³	ŋ ɔu ³³						ʁ ɔ ³³	
6366				j u ⁴⁴		j ɔ ³⁵		j ɔ ³³	
299			tɕ i ³¹	tɕ i ³¹					tɕʰ ɯ ⁵⁵
301					tɕ ɤ ³³		tɕʰ ỹ ⁵⁵	tɕʰ u ³³	
926			ts ɿ ³¹	ts ɯ ³³			ts ɿ ³³		
1777		j ĩ ³³	j ĩ ³³				j ɔ ³³		
349	l ɔ ⁵⁵		l ou ⁵⁵	l o ⁵⁵					
5402		s ɿ ³³	s ɿ ³³	s ɿ ³³					
5927				ts ɔ̃ ⁵⁵		ts o ³⁵		ts ao ³⁵	
5591	k a ³⁵							k ɛ ³⁵	k a ³⁵
1214	p e ²¹					pʰ i ²¹		p e ²¹	
1441	tʰ j ɔ ⁵⁵					tʰ j ɔ ⁵⁵		tʰ j ɔ ⁵⁵	
5746				ts ɿ ³³	k ɯ ³³			dz ɿ ³¹	
6132			ɤ̃ ³³			ŋ ɤ ³³	ŋ ɛ ³³		
6131		t e ⁴²	t a ⁴²	t a ⁴²					
4924	p ɔ ³¹					p ɔ ²¹			p o ³¹
1945			f ɛ̃ ³³	f ɛ̃ ³³				f ɛ ⁴⁴	
6579					tɕʰ o ³¹		tɕ ɛ ²¹	tsʰ u ³¹	
2990	p ɔ ³¹				b o ⁵⁵	p ɔ ²¹			
2992				m ɯ ⁵⁵	m u ⁵⁵				m i ³²
4560				k u ⁴⁴			kʲ ɛ ³⁵	k ɛ ³³	
4677	pʰ j a ⁴²			p j a ⁴²				p j a ⁴²	
2540	ʈʂʰ e ⁴⁴						tsʰ e ⁴⁴	tsʰ ɛ ⁴⁴	
4576			s ẽ ²¹	ʐ ɛ ²¹	ʐ æ ⁴²				
4729	x ɛ ⁴⁴				χ a ⁵⁵			x ɛ ⁴⁴	
3761		sʰ a ⁵⁵		s ã ⁴⁴	s ao ⁵⁵				
3762		k ẽ ⁴²			tɕ a ⁴²		tɕ ɛ̃ ⁴²		
985	t e ³³			t ẽ ⁴²	t ẽ ³³				
1541			pʰ ĩ ⁴⁴			pʰ i ⁵⁵	p ĩ ⁵⁵		
218					ts ẽ ⁵⁵			tɕʰ i ³¹	ts ɿ ⁴⁴
138	l a ⁴⁴	l a ⁴⁴					l a ⁴⁴		
1242	j ɯ ³⁵							j ɯ ³⁵	j ɯ ³⁵
2422	p e ⁴⁴					p e ⁴⁴			p e ⁴⁴
4874	p e ⁴⁴							p e ⁴⁴	p e ⁴⁴
441			s ɤ̃ ³¹	s ɔ̃ ⁴²	s õ ³¹				
5579		f ɛ ⁴⁴					f ɛ ⁴⁴	f ɛ ⁴⁴	
6993						s e ⁴⁴		ɕ ɛ ⁴⁴	s e ⁴⁴
4056						tɕ j ɛ ³³	j ĩ ³³		tɕ j ɛ ³³
5775	m j ɔ ⁴²					m j ɔ ³²		m j ɔ ⁴²	
5776		ts ɿ ⁵⁵					ts ɿ ³⁵		ts ɿ ³⁵
1990						k o ²¹	k ã ²¹		k o ⁴²
5289						pʰ i ⁴²	pʰ i ⁵⁵		pʰ i ⁵⁵
1277			x ɯ̃ ³³					x ɯ ³³	x ɯ ³⁵
1845				w u ³¹	w u ³³		w ɔ ⁴²		
2876	ɯ ³¹			ɯ ⁴²		ɯ ³¹			
4112		j ĩ ⁴⁴	j ɯ̃ ³³	j ɯ ⁴⁴					
1582		l i ⁵⁵		l ɛ ³¹		l i ³¹			
4636		j ĩ ⁵⁵	j ĩ ⁵⁵	j ɛ̃ ⁵⁵					
4637		n a ⁵⁵					n a ²¹	n a ⁴²	
4160		l ɯ ²¹	l ɛ ²¹			l ɯ ³¹			
2808			m ɯ ⁵⁵	m ɯ ⁵⁵	m ɤ ⁵⁵				
6804						ɲ i ²¹		ɲ i ²¹	ɲ i ²¹
6771		m a ⁴⁴		m a ⁵⁵	m ã ⁵⁵				
2911		k ɛ ²¹	k ɛ ²¹	k ɛ ³¹					
2912				i ⁵⁵				i ⁴⁴	n ɯ ⁵⁵
2913					m e ³³	m ɯ ⁵⁵		m ɯ ⁴⁴	
2145			ɕ ĩ ⁵⁵					s ɛ ³³	ɕ i ³³
3823	u ²¹	u ²¹						w u ²¹	
6914	ʈʂ ɯ ⁴²					tsʰ e ⁴²	ts ou ⁴²		
6406		k u ³³				k u ³³			k u ³³
586		ts ɿ ³³	ts ɿ ³³	ts ɿ ⁵⁵					
5852		k ɛ ⁴²				k e ⁵⁵	kʲ ɛ ⁴²		
5855				j ɛ̃ ⁴⁴		j ɛ ³¹			j a ⁴²
422							ɕ ɛ ⁴⁴	ʃ ɤ ³³	s e ⁵⁵
2342				tɕʰ ɛ ⁴⁴			tɕʰ ɛ̃ ²¹		ts a ⁴⁴
517	ts ɿ ⁵⁵				tɕ ɛ̃ ⁵⁵			ts ɿ ⁵⁵	
3490					l a ⁴⁴	l ɔ ³⁵			l ɔ ³³
2197					ɕ ʊ ³³	ʃ w ɔ ³³		s u ³³	
3407	z ɛ ³³		s ɛ̃ ²¹	ʐ ɯ ³³					
3406	ŋ w e ³³						l w ẽ ³³		x w e ³³
3409		l a ⁴⁴				l a ⁴⁴			l ɛ ⁵⁵
1823						tɕ a ³⁵		tɕ ao ²¹	tɕ a ³⁵
6878					l ao ³¹	l a ⁴⁴		l ao ²¹	
6842		ts ɯ ³¹	ts ɯ ³¹					dz ɯ ³¹	
1317		j ɛ̃ ³⁵	j ɯ̃ ⁵⁵						j i ⁵⁵
1337		x w a ⁵⁵	x w a ⁵⁵	x w a ⁵⁵					
1335	ɕ i ⁵⁵							s e ⁵⁵	ɕ i ³⁵
2577		w a ⁴²	w a ⁴²						
2573	ʈʂ ɔ ⁴²							ts o ⁴²	
4689	e ⁵⁵				ɤ ⁴⁴				
4976				t e ⁴⁴				d ɛ ³³	
4140			kʰ ɤ ⁴⁴		qʰ w ɛ ⁵⁵				
1748			k w ã ⁵⁵	k w ã ⁵⁵					
1743	p i ²¹						p i ³¹		
4069						p ɔ ³⁵			p ɔ ³⁵
565				ʐ ɛ ³¹	ʐ a ⁴⁴				
4027	ŋ ɤ ³³							ŋ w e ³³	
6556	ʈʂ ɤ ⁴⁴	ts w ɔ ⁴⁴							
703				ts e ⁴⁴	ts ɛ ⁴⁴				
3098			j a ⁵⁵					j ao ²¹	
4943					ʈ õ ²¹		ts ɔ ⁴²		
5879							ɣ ã ²¹	ɣ a ²¹	
6471	ts ɿ ⁴⁴				ʈʂ æ ⁵⁵				
6472					a ⁵⁵	a ⁵⁵			
1036	m a ³⁵							m a ³⁵	
3236					b ɯ ³³		p ɯ ³³		
2486			j i ⁴²	j ɛ ⁴²					
294	p e ³³		p e ³³						
295	s e ⁴⁴					s e ⁴²			
300				kʰ o ⁵⁵		kʰ ɔ ⁵⁵			
927				k a ⁵⁵	q a ⁵⁵				
1776	ts a ²¹								ts a ²¹
350	j a ⁴⁴			j a ⁴⁴					
5183					ts ɿ ³³	tɕ i ³³			
2757							tsʰ u ⁵⁵	ts u ⁵⁵	
1257		v ɤ ⁴²	v ɤ ⁴²						
5831						m i ⁴⁴			m i ⁴⁴
1287						x ɛ ⁵⁵			x ɛ ⁵⁵
1288						pʰ a ⁴⁴			pʰ a ⁴⁴
840		tsʰ ɛ̃ ⁴⁴	tsʰ ɛ̃ ⁴⁴						
4606					qʰ o ⁵⁵			kʰ ao ⁵⁵	
5404					pʰ a ⁵⁵			pʰ a ⁴⁴	
3781		kʰ a ⁴⁴		kʰ a ⁴⁴					
5226	p e ²¹							p e ²¹	
5227		ts ɿ ³³			tɕ ĩ ³³				
5229						s e ³²			s e ⁴²
1709		p ɔu ³³	p o ³³						
740		p j ɛ̃ ²¹					p ɛ̃ ²¹		
487					qʰ ã ⁴²			kʰ ɤ ³¹	
5588	l ɯ ²¹	l e ²¹							
3213				k u ²¹	k ɤ ³¹				
3474			ts ou ⁴²				ts ou ⁴²		
3473	k ɤ ²¹								k ɤ ²¹
1216		ts ɿ ³³					ts ɿ ³³		
1218						kʰ ɔ ⁵⁵			kʰ ɔ ⁵⁵
4411	k w a ⁴²				q w a ⁴⁴				
2271						tɕ i ³²			tɕ i ³²
5744	p ɯ ³¹					p ɯ ³¹			
6950					ts o ³¹			dz ɿ ³¹	
6134						x w ɔ ³³			x w a ³³
5430				pʰ a ⁴⁴	pʰ a ⁴⁴				
2951						ɕ i ³⁵			ɕ i ³⁵
3524		xʰ ã ⁵⁵	x ã ⁵⁵						
5077					t ɯ ⁵⁵			t ɯ ³³	
531	p ɔ ³¹								p e ²¹
1017					ʐ a ⁴²		z a ³¹		
6545			tɕʰ ɛ ⁴⁴		tɕʰ a ⁵⁵				
6547							kʰ w e ³¹		kʰ w e ³¹
5218						k ɤ ³⁵	k ɯ ³⁵		
2846		kʰ e ⁴⁴			qʰ æ ⁵⁵				
3357		f ɤ ³³	f ɤ ³³						
4925		f ɤ ³³	f ɤ ³³						
948				v ɛ ³³	v e ³³				
958			m a ²¹	m a ²¹					
1944			t w ɛ ⁴⁴	t w ɛ ⁴⁴					
1946					x a ⁴⁴	x ɯ ⁵⁵			
2991		f ɤ ³³	f ɤ ³³						
4277		f ɤ ³³	f ɤ ³³						
5391				pʰ ao ⁵⁵				pʰ ao ³³	
3537			ã ³³	ã ⁴⁴					
6488						z ɤ ³³			z ɤ ³¹
4578						ɔ ²¹			ɔ ²¹
6006			s w a ⁴⁴						s w a ⁴⁴
1539	tɕ y ³¹							tɕ o ³¹	
1542				l e ⁵⁵	l o ⁵⁵				
139			s ẽ ³³	s w ẽ ³³					
141						t e ³³			t ɛ ³³
4875	t i ³⁵							t i ³⁵	
4877				k ɯ ⁵⁵	k ɯ ⁴⁴				
1484			ɕ ɛ ⁴⁴					ɕ ɛ ⁴⁴	
774					t ɤ ³³		tʰ ɛ̃ ⁵⁵		
3666		ts ɿ ³³					ts ɿ ³³		
3668				k a ⁴⁴					tɕ a ⁴⁴
3670						tʰ u ⁵⁵		tʰ u ⁵⁵	
2971				w ɛ ⁴⁴	w ɛ ⁵⁵				
1522								ɕ ɛ ⁴⁴	s e ⁴⁴
5777			t w ẽ ⁵⁵	t w ẽ ⁴⁴					
4834	x ɔ ³⁵					x w ɔ ³⁵			
649		p j ɛ ⁴⁴	p j ɛ ⁴⁴						
2471			ɕ o ³¹	ɕ o ⁴²					
2468	f e ³⁵								f e ³⁵
5287				ɕ ĩ ⁴⁴		ɕ i ³⁵			
663						j i ³¹			j i ³¹
664						m u ³³			m u ³³
2879					ɲ i ⁵⁵	ɲ i ⁴⁴			
6646	v ɤ ⁴⁴		v ɤ ⁴⁴						
5900		v ɤ ³³	ɤ̃ ³³						
5901				ɕ õ ⁵⁵	ɕ õ ⁵⁵				
4115			k ɛ ⁴⁴	k ɛ ³³					
4116				ts ɛ ³¹					ts ɿ ³¹
4117					x ɯ̃ ³³			x ɯ ³¹	
6254				n ɛ ⁴⁴	n æ̃ ⁴²				
1583			kʰ w ɛ ⁵⁵					kʰ w ɛ ⁵⁵	
3304				l ã ³¹					l a ³¹
4634	kʰ w e ³³					kʰ w e ³³			
4894			ɕ o ²¹	ɕ o ³¹					
4892	j i ³⁵	j ĩ ²¹							
4895						ɲ i ⁵⁵			ɲ i ⁵⁵
4161			k ɛ ⁴⁴					g ɛ ⁵⁵	
4163				p ɛ ³¹	p ã ³¹				
4164						tʰ a ⁵⁵			tʰ a ⁵⁵
4217							a ³¹	a ³¹	
2186				w õ ⁴⁴			w ɔ̃ ³³		
6030				w ɛ̃ ⁴²	w ẽ ⁵⁵				
109					ʈʂ æ ⁵⁵		tɕ ɛ ⁴⁴		
2680			m o ³¹	m ɔ ³¹					
6089			m a ⁵⁵	m a ⁵⁵					
7035					m ɤ ⁵⁵		m ɯ ⁵⁵		
6171			l ɯ ³¹			l ɯ ³¹			
6168	n ɯ ³¹							n ɯ ³¹	
6172				n ɔ ³¹	n ɔ ⁴⁴				
6173							t ou ³¹		t ɯ ³¹
6048					t ɔ ⁵⁵				t ɔ ⁵⁵
6059	x a ²¹						x ou ³¹		
6063				w a ⁴⁴	w a ⁴⁴				
6066								ŋ w e ³³	w e ³³
6799	a ³¹		a ³¹						
6801		m a ⁴⁴		m ɯ̃ ⁵⁵					
