COGID	Bankan_Tey	Ben_Tey	Bunoge	Jamsay	Mombo	Najamba	Nanga	Penange	Perge_Tegu	Tebul_Ure	Tiranige_Diga	Togo_Kan	Tommo_So	Toro_Tegu	Yanda_Dom	Yorno_So
4039-4				Ø Ø n Ø												
4278-4				Ø u n ɲ u												
4361-4				Ø ɛ Ø u												
4570-4				Ø Ø g ɛ ɛː Ø												
5318-4				d Ø r Ø												
5673-4				d ɛ m Ø ɛ												
5752-4				Ø ɛ												
521-4				Ø a g u Ø												
685-4				Ø Ø n Ø												
744-4				n a Ø a												
1646-4				Ø g a												
1745-4				Ø a Ø u												
2066-4				n a Ø Ø a												
2216-4				j a j a												
2265-4				a Ø Ø												
2579-4				Ø a Ø												
2958-4				m Ø Ø Ø												
3197-4				g ɛː												
3339-4				Ø a Ø a												
3812-4				n Ø Ø Ø ɛ												
4219-4				d ɛ m Ø ɛ												
4337-4				Ø Ø m Ø Ø												
5197-4				ɛ Ø Ø												
5531-4				Ø Ø l Ø												
5733-4				n Ø												
409-4				j Ø Ø u												
1002-4				l ɛ												
1022-4				Ø Ø Ø Ø												
1238-4				u s e												
1612-4				n Ø m Ø Ø												
2334-4				Ø Ø Ø												
2396-4				n ɛ												
2553-4				Ø aː Ø ɛ												
2671-4				n Ø Ø												
2798-4				Ø ɛ l ɛ Ø												
2978-4				k u l a												
3407-4				ɛ m												
3551-4				Ø Ø ɲ Ø a												
3683-4				Ø Ø Ø e												
4220-4				Ø u												
4383-4				Ø ɛ Ø ɛ												
4440-4				Ø Ø Ø												
4651-4				d a n Ø												
4711-4				Ø a Ø Ø												
4821-4				Ø Ø												
5272-4				Ø ɛ Ø u												
5375-4				m a Ø Ø Ø aː												
5465-4				m Ø Ø Ø												
5481-4				Ø Ø Ø Ø												
5497-4				Ø Ø												
5641-4				Ø ɛ j												
5692-4				a Ø a												
347-4				Ø Ø r Ø												
448-4				n ɛ m												
567-4				n u Ø ɛ												
613-4				m a j												
787-4				n Ø Ø a												
1126-4				n Ø												
1208-4				Ø a m Ø												
1502-4				Ø Ø Ø Ø												
1669-4				Ø Ø m Ø Ø Ø Ø												
1971-4				j Ø Ø Ø d Ø												
2283-4				Ø e Ø Ø												
2354-4				Ø u r ɛ												
2619-4				Ø ɛ l a												
2714-4				Ø Ø Ø a m												
3011-4				Ø a Ø Ø a Ø												
3159-4				j ɛ Ø Ø												
3199-4				Ø Ø r Ø Ø												
3319-4				Ø u Ø a Ø												
3358-4				Ø a												
3535-4				Ø a												
3622-4				d Ø Ø Ø												
3640-4				g a r a												
3813-4				Ø Ø												
4441-4				Ø a Ø Ø												
4498-4				Ø Ø Ø Ø												
4986-4				j a Ø Ø												
5036-4				Ø Ø Ø Ø												
5109-4				Ø a Ø a												
5390-4				Ø Ø Ø Ø												
5425-4				Ø Ø Ø Ø												
5847-4				Ø Ø Ø Ø												
6008-4				Ø Ø l Ø												
62-4				Ø Ø Ø a												
197-4				Ø Ø Ø												
331-4				s a d a a												
412-4				j a Ø Ø												
482-4				g ɛ Ø u												
786-4				n Ø												
715-5					Ø Ø Ø Ø											
1089-5					Ø Ø Ø Ø											
1319-5					Ø Ø Ø Ø											
1398-5					s Ø Ø Ø Ø Ø Ø											
1557-5					Ø Ø Ø Ø											
1626-5					Ø Ø Ø Ø											
1840-5					Ø Ø Ø Ø											
2247-5					Ø Ø Ø											
4677-5					Ø Ø Ø Ø Ø Ø											
5162-5					Ø Ø Ø Ø											
5406-5					Ø Ø Ø Ø Ø											
359-5					Ø Ø Ø Ø Ø											
1577-5					Ø Ø Ø Ø											
2196-5					Ø Ø Ø Ø											
2230-5					s Ø Ø ɔ											
3605-5					Ø Ø Ø Ø Ø											
3866-5					Ø ɔ s Ø											
4553-5					Ø Ø Ø Ø Ø											
4822-5					Ø Ø Ø Ø ɔ											
5254-5					Ø Ø Ø Ø											
1356-5					Ø Ø Ø Ø											
1881-5					Ø Ø Ø Ø Ø Ø											
2084-5					j Ø Ø Ø Ø											
2420-5					Ø Ø Ø Ø											
3218-5					Ø Ø Ø Ø Ø Ø											
3372-5					Ø Ø Ø Ø											
3718-5					Ø Ø Ø Ø											
4135-5					Ø Ø Ø ɔ Ø											
4694-5					Ø Ø Ø Ø Ø Ø											
2476-5					Ø Ø Ø Ø											
2842-5					Ø Ø Ø Ø Ø											
3719-5					Ø Ø											
4081-5					Ø Ø Ø Ø Ø											
5514-5					Ø Ø Ø Ø Ø											
260-5					Ø Ø Ø Ø Ø											
385-5					Ø Ø Ø Ø Ø Ø											
890-5					Ø Ø Ø Ø Ø Ø Ø											
1703-5					Ø Ø Ø											
1769-5					Ø Ø Ø Ø Ø											
2735-5					Ø Ø Ø j Ø Ø Ø											
4591-5					Ø Ø Ø ɔ											
5301-5					Ø Ø Ø Ø											
63-5					Ø Ø Ø Ø											
296-5					Ø Ø Ø Ø Ø											
463-5					Ø Ø Ø Ø Ø											
762-5					Ø Ø Ø Ø Ø Ø Ø Ø Ø											
1788-5					s Ø j Ø											
3219-5					Ø Ø s Ø											
4120-5					Ø ɔ Ø ɔ											
4759-5					Ø ɔ Ø Ø Ø											
4960-5					Ø Ø Ø Ø Ø Ø											
5059-5					Ø Ø j ɔ											
5549-5					Ø Ø Ø Ø											
5771-5					Ø Ø Ø Ø Ø											
5905-5					Ø Ø Ø ɔ											
5938-5					Ø Ø Ø Ø Ø Ø Ø Ø											
1415-5					Ø Ø Ø											
1542-5					Ø Ø Ø Ø											
1898-5					Ø Ø Ø ɔ j											
2551-5					Ø Ø											
2957-5					Ø Ø Ø Ø Ø											
3048-5					Ø Ø j Ø											
4402-5					j Ø											
5081-5					Ø Ø Ø Ø Ø Ø Ø											
6006-5					Ø Ø Ø Ø											
135-5					Ø Ø Ø Ø Ø											
194-5					Ø Ø Ø											
716-5					j Ø											
2083-5					Ø Ø Ø Ø Ø											
2618-5					Ø Ø Ø Ø											
2880-5					Ø Ø Ø Ø Ø Ø Ø											
3113-5					Ø Ø Ø Ø											
3136-5					j Ø Ø Ø											
3405-5					Ø Ø Ø Ø Ø											
3572-5					Ø Ø Ø ɔ											
4535-5					s Ø Ø Ø											
5751-5					Ø Ø j Ø											
851-5					Ø Ø Ø Ø											
2179-5					Ø Ø Ø											
2351-5					Ø Ø Ø Ø											
2496-5					Ø Ø Ø											
3448-5					Ø Ø Ø Ø Ø											
4781-5					s Ø Ø Ø Ø											
4921-5					s Ø Ø Ø Ø Ø											
196-5					Ø Ø Ø Ø											
789-5					Ø Ø Ø Ø											
931-5					Ø Ø Ø Ø											
1298-5					Ø Ø Ø Ø Ø Ø Ø											
2145-5					Ø Ø Ø											
3639-5					Ø Ø Ø Ø											
3977-5					Ø Ø ɔ Ø Ø Ø											
3978-5					Ø Ø ɔ Ø Ø Ø											
4260-5					Ø Ø Ø Ø											
5200-5					Ø Ø Ø											
5532-5					Ø Ø Ø Ø											
5866-5					Ø Ø Ø Ø Ø Ø											
432-5					Ø Ø Ø Ø											
446-5					Ø Ø Ø Ø Ø Ø Ø Ø Ø											
521-5					Ø Ø Ø Ø Ø											
1124-5					Ø Ø Ø Ø Ø											
1237-5					Ø Ø Ø Ø Ø											
1579-5					Ø Ø Ø Ø Ø Ø											
1748-5					j Ø											
2774-5					Ø Ø Ø Ø											
3198-5					s Ø Ø ɔ											
3339-5					Ø Ø Ø Ø											
3534-5					Ø Ø Ø Ø											
3550-5					Ø Ø Ø Ø Ø Ø											
3684-5					Ø Ø Ø Ø Ø											
3944-5					Ø Ø Ø Ø											
4611-5					Ø Ø Ø ɔ											
4738-5					Ø Ø Ø Ø Ø											
4983-5					s Ø Ø j j											
5447-5					Ø Ø Ø Ø											
5656-5					Ø ɔ Ø Ø Ø											
5830-5					j Ø											
1074-5					Ø Ø Ø Ø Ø											
1170-5					Ø Ø j Ø Ø											
1187-5					Ø Ø Ø Ø											
1454-5					s Ø Ø Ø Ø											
1841-5					Ø ɔ											
1970-5					Ø Ø Ø Ø											
2977-5					Ø ɔ j Ø Ø											
3252-5					Ø Ø Ø Ø Ø											
3301-5					Ø Ø Ø Ø											
3463-5					Ø Ø Ø											
3498-5					Ø Ø											
4363-5					Ø Ø Ø											
5038-5					Ø Ø Ø Ø Ø											
5228-5					Ø Ø Ø Ø Ø											
5229-5					Ø Ø Ø Ø Ø											
5391-5					Ø Ø Ø											
5481-5					j ɔ Ø ɔ											
5793-5					Ø Ø Ø Ø Ø Ø											
5888-5					j Ø											
6007-5					Ø Ø Ø Ø											
178-5					Ø Ø Ø Ø Ø Ø Ø											
568-5					Ø Ø Ø Ø Ø Ø Ø											
569-5					Ø Ø Ø Ø Ø Ø Ø											
1257-5					Ø Ø Ø Ø Ø Ø											
1433-5					Ø Ø Ø Ø											
1501-5					Ø Ø Ø Ø											
1684-5					s Ø Ø Ø											
1787-5					Ø Ø											
1864-5					Ø Ø Ø Ø Ø Ø											
1923-5					Ø Ø Ø Ø											
1988-5					Ø Ø Ø Ø Ø Ø											
2046-5					Ø Ø Ø Ø Ø											
2067-5					Ø Ø Ø Ø											
2109-5					Ø Ø Ø Ø Ø											
2127-5					Ø Ø Ø Ø											
2372-5					Ø Ø Ø Ø											
2599-5					Ø Ø Ø Ø											
2756-5					Ø Ø Ø Ø											
2775-5					Ø Ø Ø Ø Ø Ø											
3254-5					Ø Ø Ø Ø Ø Ø											
3319-5					Ø Ø s Ø Ø											
3358-5					Ø Ø											
3427-5					Ø Ø ɔ											
3622-5					Ø Ø Ø Ø											
3658-5					Ø Ø Ø Ø											
3807-5					Ø Ø Ø Ø											
4008-5					Ø Ø j j j											
4053-5					Ø Ø Ø Ø Ø											
4280-5					j Ø Ø Ø Ø Ø											
4630-5					Ø Ø											
4848-5					Ø Ø Ø Ø Ø Ø Ø											
4905-5					Ø Ø											
4985-5					Ø Ø											
5467-5					Ø Ø Ø Ø											
5606-5					Ø Ø Ø Ø Ø Ø Ø Ø Ø											
5640-5					Ø Ø Ø Ø Ø											
2-5					Ø Ø Ø Ø ɔ											
3-5					Ø Ø Ø Ø											
21-5					Ø Ø Ø Ø											
26-5					Ø Ø Ø ɔ											
64-5					Ø Ø Ø Ø											
117-5					Ø Ø											
224-5					j Ø Ø Ø											
241-5					Ø ɔ Ø Ø											
312-5					Ø Ø Ø											
327-5					Ø Ø Ø											
361-5					Ø Ø Ø Ø											
651-5					Ø Ø Ø Ø Ø											
873-5					s Ø Ø Ø											
1001-5					Ø Ø											
1053-5					Ø Ø Ø Ø Ø											
1207-5					Ø Ø											
715-6						Ø Ø Ø Ø										
1089-6						Ø Ø Ø Ø										
1319-6						Ø Ø Ø Ø										
1398-6						Ø Ø Ø Ø Ø Ø Ø										
1557-6						Ø Ø Ø Ø										
1626-6						Ø Ø Ø Ø										
1840-6						Ø Ø Ø Ø										
2247-6						Ø Ø Ø										
4677-6						Ø Ø Ø Ø Ø Ø										
5162-6						Ø Ø Ø Ø Ø										
5406-6						Ø Ø Ø Ø Ø										
359-6						Ø Ø Ø Ø Ø										
1577-6						Ø Ø Ø Ø										
2196-6						Ø Ø Ø Ø										
2230-6						Ø Ø Ø Ø										
2533-6						Ø Ø Ø Ø Ø										
3605-6						Ø Ø Ø Ø Ø										
4553-6						Ø Ø Ø Ø Ø Ø										
4822-6						Ø Ø Ø Ø Ø										
5254-6						Ø Ø Ø Ø										
503-6						Ø Ø Ø Ø Ø										
1356-6						Ø Ø Ø Ø										
1881-6						Ø Ø Ø Ø Ø Ø										
2084-6						Ø Ø Ø Ø Ø										
2420-6						Ø Ø Ø Ø										
3218-6						Ø Ø Ø Ø Ø Ø										
3372-6						Ø Ø Ø Ø										
3718-6						Ø Ø Ø Ø										
4135-6						Ø Ø Ø Ø Ø										
4694-6						Ø Ø Ø Ø Ø Ø										
807-6						Ø Ø Ø Ø Ø										
2320-6						Ø Ø Ø Ø										
2842-6						Ø Ø Ø Ø										
3719-6						Ø Ø										
4081-6						Ø Ø Ø Ø Ø Ø										
4313-6						Ø Ø Ø Ø										
4460-6						Ø Ø Ø Ø										
5514-6						Ø Ø Ø Ø Ø										
5810-6						Ø Ø Ø Ø Ø										
93-6						Ø Ø										
890-6						Ø Ø Ø Ø Ø Ø Ø										
1336-6						Ø Ø Ø Ø										
1703-6						Ø Ø Ø										
4591-6						Ø Ø Ø Ø										
5605-6						Ø Ø Ø Ø Ø										
63-6						Ø Ø Ø Ø										
296-6						Ø Ø Ø Ø Ø										
463-6						Ø Ø Ø Ø Ø										
762-6						Ø Ø Ø Ø Ø Ø Ø Ø Ø										
3425-6						Ø Ø										
4120-6						Ø Ø Ø Ø										
4423-6						Ø Ø Ø Ø										
4759-6						Ø Ø Ø Ø										
4904-6						Ø Ø Ø Ø Ø										
4960-6						Ø Ø Ø Ø Ø Ø										
5125-6						Ø Ø Ø Ø Ø										
5339-6						Ø Ø Ø Ø										
5771-6						Ø Ø Ø Ø										
5922-6						Ø Ø Ø Ø										
5938-6						Ø Ø Ø Ø Ø Ø Ø Ø										
483-6						Ø Ø Ø Ø										
1542-6						Ø Ø Ø										
1683-6						Ø Ø Ø Ø										
2551-6						Ø Ø										
2957-6						Ø Ø Ø Ø Ø										
3048-6						Ø Ø Ø Ø										
4402-6						Ø Ø										
5081-6						Ø Ø Ø Ø Ø Ø Ø										
5622-6						Ø Ø Ø Ø Ø Ø Ø										
650-6						Ø Ø Ø Ø										
716-6						Ø Ø										
1152-6						Ø Ø Ø Ø										
1789-6						Ø Ø Ø Ø										
1862-6						Ø Ø Ø										
2618-6						Ø Ø Ø Ø										
2880-6						Ø Ø Ø Ø Ø Ø Ø										
2924-6						Ø Ø Ø Ø										
3136-6						Ø Ø Ø Ø										
3405-6						Ø Ø Ø Ø Ø										
3811-6						Ø Ø										
4535-6						Ø Ø Ø Ø										
4888-6						Ø Ø Ø Ø Ø Ø										
5751-6						Ø Ø Ø Ø										
2179-6						Ø Ø Ø										
2442-6						Ø Ø Ø Ø										
3482-6						Ø Ø Ø Ø Ø Ø										
4202-6						Ø Ø Ø Ø Ø Ø										
4781-6						Ø Ø Ø Ø Ø										
4921-6						Ø Ø Ø Ø Ø Ø										
5982-6						Ø Ø Ø Ø										
408-6						Ø Ø Ø Ø Ø										
526-6						Ø Ø Ø Ø Ø Ø										
789-6						Ø Ø Ø Ø										
1298-6						Ø Ø Ø Ø Ø Ø Ø										
1942-6						Ø Ø										
2666-6						Ø Ø Ø Ø										
3015-6						Ø Ø Ø Ø Ø										
3905-6						Ø Ø Ø										
3977-6						Ø Ø Ø Ø Ø Ø										
3978-6						Ø Ø Ø Ø Ø Ø										
4152-6						Ø Ø Ø Ø Ø										
4334-6						Ø Ø Ø Ø										
4648-6						Ø Ø										
5200-6						Ø Ø Ø										
5318-6						Ø Ø Ø Ø										
5532-6						Ø Ø Ø Ø										
5673-6						Ø Ø Ø Ø Ø										
5866-6						Ø Ø Ø Ø Ø Ø										
66-6						Ø Ø										
432-6						Ø Ø Ø Ø										
446-6						Ø Ø Ø Ø Ø Ø Ø Ø Ø										
1579-6						Ø Ø Ø Ø Ø Ø										
1748-6						Ø Ø										
1823-6						Ø Ø Ø Ø										
2902-6						Ø Ø										
3684-6						Ø Ø Ø Ø Ø										
3812-6						Ø Ø Ø Ø Ø										
3943-6						Ø Ø Ø Ø										
4259-6						Ø Ø Ø Ø										
4611-6						Ø Ø Ø Ø										
4738-6						Ø Ø Ø Ø Ø										
4983-6						Ø Ø Ø Ø Ø										
5447-6						Ø Ø Ø Ø										
5656-6						Ø Ø Ø Ø Ø										
5830-6						Ø Ø										
5868-6						Ø Ø Ø Ø										
348-6						Ø Ø Ø Ø										
998-6						Ø Ø										
1023-6						Ø Ø										
1074-6						Ø Ø Ø Ø										
1172-6						Ø Ø Ø Ø										
1205-6						Ø Ø										
1668-6						Ø Ø Ø Ø										
1841-6						Ø Ø										
2063-6						Ø Ø Ø										
2671-6						Ø Ø Ø										
2977-6						Ø Ø Ø Ø Ø										
3256-6						Ø Ø Ø										
3287-6						Ø Ø Ø Ø										
3301-6						Ø Ø Ø Ø										
3498-6						Ø Ø										
4363-6						Ø Ø Ø Ø										
4442-6						Ø Ø Ø Ø										
4941-6						Ø Ø Ø										
5228-6						Ø Ø Ø Ø Ø										
5229-6						Ø Ø Ø Ø Ø										
5391-6						Ø Ø Ø										
5793-6						Ø Ø Ø Ø Ø Ø										
5888-6						Ø Ø										
1373-6						Ø Ø Ø Ø										
1727-6						Ø Ø										
1899-6						Ø Ø Ø Ø										
1923-6						Ø Ø Ø Ø										
1971-6						Ø Ø Ø Ø Ø Ø										
2046-6						Ø Ø Ø Ø Ø										
2109-6						Ø Ø Ø Ø										
2127-6						Ø Ø Ø Ø										
2268-6						Ø Ø Ø Ø										
2714-6						Ø Ø Ø										
2863-6						Ø Ø Ø Ø										
2999-6						Ø Ø Ø Ø										
3318-6						Ø Ø Ø Ø Ø										
3427-6						Ø Ø Ø										
3465-6						Ø Ø										
3706-6						Ø Ø Ø										
4008-6						Ø Ø Ø										
4053-6						Ø Ø Ø Ø Ø										
4205-6						Ø Ø Ø Ø Ø Ø Ø										
4280-6						Ø Ø Ø Ø Ø Ø										
4848-6						Ø Ø Ø Ø Ø Ø Ø										
4985-6						Ø Ø										
5357-6						Ø Ø Ø										
5569-6						Ø Ø Ø Ø Ø										
5906-6						Ø Ø Ø Ø Ø										
327-6						Ø Ø Ø Ø										
616-6						Ø Ø Ø Ø										
687-6						Ø Ø Ø Ø Ø										
1417-6						Ø Ø										
1434-6						Ø Ø Ø										
715-7							d u Ø Ø									
1089-7							Ø Ø Ø Ø									
1319-7							Ø Ø Ø Ø									
1398-7							Ø u Ø u Ø Ø u									
1557-7							g u Ø Ø									
1626-7							Ø Ø g Ø									
1840-7							Ø u Ø Ø									
2247-7							g Ø Ø									
4677-7							Ø u Ø Ø Ø Ø									
5162-7							Ø u Ø Ø Ø									
5406-7							Ø Ø Ø d Ø									
359-7							g Ø Ø u Ø									
1577-7							g u Ø Ø									
2196-7							Ø Ø Ø Ø									
2230-7							Ø u g Ø									
2533-7							Ø Ø Ø Ø Ø									
3605-7							Ø Ø Ø d Ø									
3866-7							Ø Ø Ø u									
4553-7							Ø Ø Ø g Ø Ø									
4822-7							Ø u Ø Ø Ø									
5254-7							d u Ø Ø									
503-7							Ø u Ø Ø Ø									
1356-7							Ø Ø Ø Ø									
1881-7							Ø u Ø u Ø Ø									
3372-7							Ø Ø Ø Ø									
3718-7							Ø Ø Ø Ø									
4135-7							Ø Ø Ø Ø Ø									
4694-7							g u Ø Ø Ø u									
807-7							Ø Ø Ø Ø Ø									
2320-7							Ø Ø Ø Ø									
2476-7							Ø Ø Ø Ø									
2842-7							d u g u Ø									
3719-7							Ø Ø									
4081-7							d Ø Ø Ø Ø u									
4313-7							Ø Ø Ø Ø Ø									
4460-7							Ø Ø Ø Ø									
5514-7							Ø Ø Ø d Ø									
5810-7							Ø u Ø Ø Ø									
93-7							d Ø									
260-7							Ø Ø Ø Ø Ø									
385-7							d Ø Ø Ø Ø Ø									
890-7							Ø Ø Ø Ø Ø Ø u									
1336-7							Ø Ø g Ø									
1703-7							Ø Ø Ø									
1769-7							Ø Ø Ø Ø u									
2162-7							Ø Ø Ø Ø									
2635-7							Ø Ø									
2735-7							d Ø Ø Ø Ø Ø									
3031-7							d Ø g Ø									
4591-7							Ø Ø Ø u									
5301-7							Ø Ø Ø u									
5605-7							Ø u Ø Ø Ø									
296-7							Ø Ø Ø Ø u									
463-7							d u Ø Ø u									
1432-7							Ø Ø Ø Ø									
1474-7							Ø Ø Ø Ø Ø									
1788-7							Ø Ø Ø Ø									
2044-7							d u Ø Ø Ø									
2713-7							Ø Ø Ø Ø Ø Ø d Ø Ø Ø									
3425-7							Ø Ø									
4184-7							Ø Ø Ø Ø									
4423-7							Ø Ø Ø Ø									
4629-7							Ø u Ø Ø Ø									
4759-7							Ø Ø Ø Ø Ø									
4904-7							Ø Ø u Ø Ø Ø									
4960-7							g u Ø Ø d u									
5059-7							g u Ø Ø									
5125-7							Ø Ø Ø Ø Ø									
5339-7							Ø Ø Ø Ø									
5549-7							Ø Ø Ø Ø Ø									
5771-7							Ø u g u Ø									
5905-7							Ø u Ø u									
5922-7							Ø u Ø Ø									
1-7							Ø Ø									
483-7							g u Ø u									
667-7							Ø Ø Ø									
1542-7							Ø Ø u									
1683-7							Ø u Ø Ø									
1898-7							Ø u Ø Ø Ø									
2551-7							Ø Ø									
2901-7							Ø u Ø g u									
2957-7							Ø Ø Ø d u									
3048-7							Ø u Ø Ø									
3251-7							Ø Ø Ø Ø									
3885-7							Ø Ø Ø Ø									
4402-7							Ø u									
5081-7							Ø Ø Ø d u Ø Ø									
5622-7							Ø Ø Ø u Ø Ø Ø									
6006-7							Ø u Ø Ø									
43-7							Ø Ø Ø Ø									
135-7							Ø u Ø d u									
158-7							Ø Ø Ø Ø u									
194-7							Ø Ø Ø									
221-7							Ø Ø u									
650-7							Ø Ø Ø u									
1152-7							d u g Ø									
1374-7							Ø Ø Ø Ø Ø									
1452-7							g Ø Ø Ø									
1862-7							u Ø u									
2083-7							Ø Ø Ø Ø									
2108-7							Ø u Ø Ø Ø									
2880-7							Ø u Ø Ø Ø Ø Ø									
2924-7							Ø Ø Ø Ø									
2941-7							Ø u Ø Ø									
3113-7							Ø Ø g Ø									
3136-7							Ø Ø Ø Ø									
3405-7							Ø Ø Ø Ø Ø									
3572-7							Ø Ø Ø u									
3751-7							Ø Ø Ø									
3959-7							Ø Ø Ø u									
4066-7							g Ø Ø Ø									
4535-7							Ø u g Ø									
5180-7							Ø Ø Ø Ø u									
5583-7							Ø Ø Ø g u									
5981-7							Ø Ø Ø									
25-7							Ø Ø Ø Ø Ø g Ø									
114-7							Ø Ø Ø Ø									
702-7							Ø Ø Ø Ø Ø Ø Ø									
872-7							Ø Ø Ø Ø									
1941-7							Ø u Ø u									
2179-7							Ø d u									
2351-7							Ø Ø Ø Ø									
2496-7							Ø u Ø									
3588-7							Ø Ø Ø Ø									
4202-7							g Ø Ø Ø Ø Ø									
4609-7							Ø Ø Ø Ø Ø Ø Ø Ø									
4921-7							Ø Ø Ø Ø Ø Ø									
408-7							Ø Ø Ø Ø Ø									
526-7							Ø Ø Ø Ø g Ø									
545-7							u Ø u									
978-7							Ø Ø Ø Ø									
999-7							Ø Ø									
1052-7							Ø Ø Ø Ø u									
1070-7							Ø u g Ø									
1942-7							Ø Ø									
2456-7							g Ø Ø u									
2514-7							d u Ø u									
2666-7							Ø u Ø u									
2817-7							Ø Ø Ø u									
3300-7							Ø Ø Ø									
3977-7							Ø Ø Ø Ø Ø u									
3978-7							Ø Ø Ø Ø u									
4039-7							d Ø Ø Ø									
4152-7							Ø u Ø Ø Ø									
4260-7							Ø Ø Ø u									
4278-7							Ø u Ø Ø u									
4648-7							Ø Ø									
5752-7							Ø Ø									
5866-7							Ø Ø Ø Ø Ø Ø									
5887-7							Ø Ø Ø Ø									
446-7							g Ø Ø g Ø Ø Ø									
1108-7							Ø Ø Ø Ø									
1646-7							Ø g Ø									
1748-7							Ø u									
1823-7							g Ø Ø Ø									
2143-7							Ø Ø									
2392-7							Ø d Ø Ø u									
2579-7							d Ø Ø									
2902-7							Ø u									
3197-7							Ø Ø									
3339-7							Ø Ø Ø Ø									
3944-7							Ø Ø Ø u									
4240-7							Ø Ø Ø u									
4337-7							Ø Ø Ø Ø									
4738-7							g u Ø d Ø									
4983-7							Ø Ø Ø d u									
5197-7							Ø Ø u									
5447-7							g u Ø Ø									
5656-7							Ø Ø Ø d u									
5733-7							Ø Ø									
5828-7							Ø Ø Ø u									
5868-7							Ø Ø Ø Ø									
245-7							Ø Ø Ø Ø									
562-7							Ø u Ø Ø Ø									
1170-7							g Ø Ø Ø Ø									
1205-7							Ø Ø									
1524-7							Ø Ø Ø Ø									
2063-7							u Ø Ø									
2334-7							Ø Ø u									
2671-7							Ø Ø Ø									
3088-7							Ø Ø Ø u									
3252-7							Ø Ø Ø Ø Ø									
3463-7							Ø Ø Ø									
3772-7							Ø u Ø Ø									
3790-7							g Ø g									
4052-7							Ø Ø Ø Ø									
4383-7							Ø Ø Ø Ø									
4479-7							Ø Ø									
4711-7							Ø Ø Ø u									
4778-7							Ø Ø Ø u Ø u									
4941-7							Ø Ø Ø									
5038-7							Ø Ø Ø Ø Ø									
5228-7							Ø u Ø d Ø									
5319-7							Ø Ø Ø u									
5424-7							Ø Ø Ø Ø									
5793-7							Ø Ø Ø Ø Ø									
563-7							Ø Ø Ø Ø									
684-7							Ø Ø Ø Ø									
742-7							Ø Ø Ø Ø									
1126-7							Ø Ø									
1204-7							Ø Ø Ø u									
1669-7							d Ø Ø Ø Ø Ø Ø									
2283-7							Ø Ø Ø u									
2372-7							Ø Ø Ø u									
2441-7							Ø Ø									
2773-7							Ø Ø Ø Ø u Ø u									
2863-7							d u Ø Ø									
2999-7							Ø Ø g Ø									
3176-7							Ø Ø Ø Ø									
3199-7							Ø Ø Ø Ø Ø									
3283-7							Ø Ø Ø									
3318-7							Ø Ø Ø d u									
3358-7							Ø Ø									
3807-7							Ø Ø Ø u									
3813-7							Ø Ø									
4025-7							d u Ø Ø									
4441-7							Ø Ø Ø Ø									
4498-7							Ø Ø u Ø									
4843-7							Ø Ø u Ø									
5357-7							Ø Ø Ø Ø Ø									
5390-7							d Ø Ø Ø									
61-7							Ø Ø Ø d Ø									
197-7							Ø Ø Ø									
283-7							Ø u									
594-7							u Ø Ø Ø Ø									
909-7							Ø u									
928-7							Ø Ø Ø Ø									
951-7							Ø Ø Ø									
1417-7							Ø Ø									
715-8								Ø Ø Ø Ø								
1089-8								Ø Ø Ø Ø								
1319-8								Ø Ø Ø Ø								
1398-8								Ø Ø Ø Ø Ø Ø								
1557-8								Ø Ø Ø Ø								
1626-8								Ø Ø Ø Ø								
1840-8								Ø Ø Ø Ø								
2247-8								Ø Ø Ø								
4677-8								Ø Ø Ø Ø Ø								
5162-8								Ø Ø Ø Ø Ø								
5406-8								Ø Ø Ø Ø Ø								
359-8								Ø Ø Ø Ø Ø								
1577-8								Ø Ø Ø Ø								
2196-8								Ø Ø Ø Ø								
2230-8								Ø Ø Ø Ø								
2533-8								Ø Ø Ø Ø								
3605-8								Ø Ø Ø Ø Ø								
3866-8								Ø Ø Ø Ø								
4553-8								Ø Ø Ø Ø Ø Ø								
4822-8								Ø Ø Ø Ø Ø								
5254-8								Ø Ø Ø Ø								
1881-8								Ø Ø Ø Ø Ø Ø								
2084-8								Ø Ø Ø Ø Ø								
2420-8								Ø Ø Ø Ø								
3218-8								Ø Ø Ø Ø Ø								
3372-8								Ø Ø Ø Ø								
3718-8								Ø Ø Ø Ø								
4694-8								Ø Ø Ø Ø Ø Ø								
2320-8								Ø Ø Ø Ø								
2476-8								Ø Ø Ø Ø								
2842-8								Ø Ø Ø Ø Ø								
3719-8								Ø Ø								
4081-8								Ø Ø Ø Ø Ø Ø								
4313-8								Ø Ø Ø Ø Ø								
5514-8								Ø Ø Ø Ø Ø								
385-8								Ø Ø Ø Ø Ø Ø								
1336-8								Ø Ø Ø Ø								
1769-8								Ø Ø Ø Ø Ø								
2735-8								Ø Ø Ø Ø Ø Ø Ø								
3031-8								Ø Ø Ø Ø								
4591-8								Ø Ø Ø Ø								
5301-8								Ø Ø Ø Ø								
63-8								Ø Ø Ø Ø								
1788-8								Ø Ø Ø Ø								
2713-8								Ø Ø Ø Ø Ø Ø Ø Ø Ø Ø								
4120-8								Ø Ø Ø Ø								
4184-8								Ø Ø Ø Ø								
4759-8								Ø Ø Ø Ø								
5059-8								Ø Ø Ø Ø								
5771-8								Ø Ø Ø Ø Ø								
5938-8								Ø Ø Ø Ø Ø Ø Ø Ø								
629-8								Ø Ø Ø Ø								
1415-8								Ø Ø Ø								
