ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	LATITUDE	LONGITUDE	LANGUAGE_FAMILY
1	2_age	AGE	Bangime	Bangime	ɡwìì	ɡwìì	gʷ ìì/iː	bang1363	14.8	-3.76	Bangime
1207	60_disease	DISEASE	Tebul_Ure	Tebul_Ure	dɔ̀rɔ́	dɔ̀rɔ́	d ɔ̀/ɔ r ɔ́/ɔ	tebu1239	14.69	-3.11	Dogon	1 7 5 7	AXBZ	TURU	10	10.T.C 10.U.V 10.R.C 10.U.V	2.0 1.5 1.75 0.8	dɔ̀/ɔrɔ́/ɔ	0	1184
1208	60_disease	DISEASE	Tiranige_Diga	Tiranige_Diga	úrú	úrú	ú/u r ú/u	tira1258	14.8	-3.72	Dogon	7 5 7	XBZ	YRY	11	11.Y.V 11.R.C 11.Y.V	1.5 1.75 0.8	ú/urú/u	0	1187
1209	60_disease	DISEASE	Togo_Kan	Togo_Kan	nùrⁿú	nùrⁿú	n ù/u r̃ ú/u	togo1254	14.16	-3.38	Dogon	4 7 5 7	AXBZ	NYRY	12	12.N.C 12.Y.V 12.R.C 12.Y.V	2.0 1.5 1.75 0.8	nù/ur̃ú/u	0	1187
1210	60_disease	DISEASE	Tommo_So	Tommo_So	jím	jím	dʒ í/i m	tomm1242	14.67	-3.51	Dogon	1 7 4	AXN	TIM	13	13.T.C 13.I.V 13.M.c	2.0 1.5 0.8	dʒí/im	0	1192
1211	60_disease	DISEASE	Toro_Tegu	Toro_Tegu	lùrɔ́	lùrɔ́	l ù/u r ɔ́/ɔ	toro1253	15.01	-2.4	Dogon	5 7 5 7	AXBZ	LYRU	14	14.L.C 14.Y.V 14.R.C 14.U.V	2.0 1.5 1.75 0.8	lù/urɔ́/ɔ	0	1193
1212	60_disease	DISEASE	Yanda_Dom	Yanda_Dom	cìŋ	cìŋ	tʃ ì/i ŋ	yand1257	14.63	-3.15	Dogon	1 7 4	AXN	TIN	15	15.T.C 15.I.V 15.N.c	2.0 1.5 0.8	tʃì/iŋ	0	1192
1213	60_disease	DISEASE	Yorno_So	Yorno_So	jîm	jîm	dʒ î/i m	yorn1234	14.56	-3.24	Dogon	1 7 4	AXN	TIM	16	16.T.C 16.I.V 16.M.c	2.0 1.5 0.8	dʒî/im	0	1192
1214	61_divide	DIVIDE	Bambara	Bambara	táxá-ndí	táxá-ndí	t á/a x á/a + n d í/i	bamb1269	14.53	-4.1	Mande
1215	61_divide	DIVIDE	Bangime	Bangime	ɡùyɛ̀-ndɛ̀	ɡùyɛ̀-ndɛ̀	g ù/u j ɛ̀/ɛ + n d ɛ̀/ɛ	bang1363	14.8	-3.76	Bangime
1216	61_divide	DIVIDE	Bankan_Tey	Bankan_Tey	kérí-yé	kérí-yé	k é/e r í/i + j é/e	bank1259	15.07	-2.91	Dogon	1 7 5 7 9 6 7	AXBZ_AX	KERI_JE	1	1.K.C 1.E.V 1.R.C 1.I.V 1._._ 1.J.C 1.E.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5	ké/erí/i+jé/e	0	1204 1205
1217	61_divide	DIVIDE	Ben_Tey	Ben_Tey	kérí-yé	kérí-yé	k é/e r í/i + j é/e	bent1238	14.85	-2.95	Dogon	1 7 5 7 9 6 7	AXBZ_AX	KERI_JE	2	2.K.C 2.E.V 2.R.C 2.I.V 2._._ 2.J.C 2.E.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5	ké/erí/i+jé/e	0	1204 1205
1218	61_divide	DIVIDE	Bunoge	Bunoge	gámbá-gè	gámbá-gè	g á/a m b á/a + g è/e	buno1241	14.65	-3.79	Dogon	1 7 4 1 7 9 1 7	AXMBZ_AX	KAMPA_KE	3	3.K.C 3.A.V 3.M.c 3.P.C 3.A.V 3._._ 3.K.C 3.E.V	2.0 1.5 1.1 1.75 0.8 0.0 2.0 1.5	gá/ambá/a+gè/e	0	1206 1207
1219	61_divide	DIVIDE	Fulfulde	Fulfulde	feccu-de	feccu-de	f e tʃː u + d e	maas1239	14.8	-3.84	Atlantic
1220	61_divide	DIVIDE	Jamsay	Jamsay	gàmà-rⁿá	gàmà-rⁿá	g à/a m à/a + r̃ á/a	jams1239	14.64	-3.1	Dogon	1 7 4 7 9 5 7	AXBZ_AX	KAMA_RA	4	4.K.C 4.A.V 4.M.C 4.A.V 4._._ 4.R.C 4.A.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5	gà/amà/a+r̃á/a	0	1208 1209
1221	61_divide	DIVIDE	Mombo	Mombo	púrú-gè	púrú-gè	p ú/u r ú/u + g è/e	momb1254	14.51	-3.91	Dogon	1 7 5 7 9 1 7	AXBZ_AX	PYRY_KE	5	5.P.C 5.Y.V 5.R.C 5.Y.V 5._._ 5.K.C 5.E.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5	pú/urú/u+gè/e	0	1210 1207
1222	61_divide	DIVIDE	Najamba	Najamba	ká:ŋgí-y	ká:ŋgí-y	k á:/aː ŋ g í/i + j	bond1248	14.9	-3.42	Dogon	1 7 4 1 7 9 6	AXMBZ_A	KANKI_J	6	6.K.C 6.A.V 6.N.c 6.K.C 6.I.V 6._._ 6.J.C	2.0 1.5 1.1 1.75 0.8 0.0 2.0	ká:/aːŋgí/i+j	0	1211 1205
1223	61_divide	DIVIDE	Nanga	Nanga	kérí-yé	kérí-yé	k é/e r í/i + j é/e	nang1261	14.72	-3.02	Dogon	1 7 5 7 9 6 7	AXBZ_AX	KERI_JE	7	7.K.C 7.E.V 7.R.C 7.I.V 7._._ 7.J.C 7.E.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5	ké/erí/i+jé/e	0	1204 1205
1224	61_divide	DIVIDE	Penange	Penange	wélá-gè	wélá-gè	w é/e l á/a + g è/e	pena1270	14.39	-4.03	Dogon	6 7 5 7 9 1 7	AXBZ_AX	WELA_KE	8	8.W.C 8.E.V 8.L.C 8.A.V 8._._ 8.K.C 8.E.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5	wé/elá/a+gè/e	0	1212 1207
1225	61_divide	DIVIDE	Perge_Tegu	Perge_Tegu	gàm-dá	gàm-dá	g à/a m + d á/a	perg1234	14.85	-3.02	Dogon	1 7 4 9 1 7	AXN_AX	KAM_TA	9	9.K.C 9.A.V 9.M.c 9._._ 9.T.C 9.A.V	2.0 1.5 0.8 0.0 2.0 1.5	gà/am+dá/a	0	1208 1213
1226	61_divide	DIVIDE	Songhai_Senni	Songhai_Senni	zèm-nà	zèm-nà	z è/e m + n à/a	humb1243	15.28	-1.7	Songhay
1227	61_divide	DIVIDE	Songhai_Kiini	Songhai_Kiini	zá:n-dú	zá:n-dú	z á:/aː n + d ú/u	koyr1240	15.21	-2.75	Songhay
1228	61_divide	DIVIDE	Tebul_Ure	Tebul_Ure	gèrí:	gèrí:	g è/e r í:/iː	tebu1239	14.69	-3.11	Dogon	1 7 5 7	AXBZ	KERI	10	10.K.C 10.E.V 10.R.C 10.I.V	2.0 1.5 1.75 0.8	gè/erí:/iː	0	1204
1229	61_divide	DIVIDE	Tiranige_Diga	Tiranige_Diga	úndú-yó	úndú-yó	ú/u n d ú/u + j ó/o	tira1258	14.8	-3.72	Dogon	7 4 1 7 9 6 7	XMBZ_AX	YNTY_JU	11	11.Y.V 11.N.c 11.T.C 11.Y.V 11._._ 11.J.C 11.U.V	1.5 1.1 1.75 0.8 0.0 2.0 1.5	ú/undú/u+jó/o	0	1214 1205
1230	61_divide	DIVIDE	Togo_Kan	Togo_Kan	gàmí-rⁿì	gàmí-rⁿì	g à/a m í/i + r̃ ì/i	togo1254	14.16	-3.38	Dogon	1 7 4 7 9 5 7	AXBZ_AX	KAMI_RI	12	12.K.C 12.A.V 12.M.C 12.I.V 12._._ 12.R.C 12.I.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5	gà/amí/i+r̃ì/i	0	1208 1215
1231	61_divide	DIVIDE	Tommo_So	Tommo_So	kábí-lɛ́	kábí-lɛ́	k á/a b í/i + l ɛ́/ɛ	tomm1242	14.67	-3.51	Dogon	1 7 1 7 9 5 7	AXBZ_AX	KAPI_LE	13	13.K.C 13.A.V 13.P.C 13.I.V 13._._ 13.L.C 13.E.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5	ká/abí/i+lɛ́/ɛ	0	1206 1216
1232	61_divide	DIVIDE	Toro_Tegu	Toro_Tegu	hélú	hélú	h é/e l ú/u	toro1253	15.01	-2.4	Dogon	3 7 5 7	AXBZ	HELY	14	14.H.C 14.E.V 14.L.C 14.Y.V	2.0 1.5 1.75 0.8	hé/elú/u	0	1217
1233	61_divide	DIVIDE	Yanda_Dom	Yanda_Dom	gàmbú-lɛ́	gàmbú-lɛ́	g à/a m b ú/u + l ɛ́/ɛ	yand1257	14.63	-3.15	Dogon	1 7 4 1 7 9 5 7	AXMBZ_AX	KAMPY_LE	15	15.K.C 15.A.V 15.M.c 15.P.C 15.Y.V 15._._ 15.L.C 15.E.V	2.0 1.5 1.1 1.75 0.8 0.0 2.0 1.5	gà/ambú/u+lɛ́/ɛ	0	1206 1216
1234	61_divide	DIVIDE	Yorno_So	Yorno_So	gàmá-lá	gàmá-lá	g à/a m á/a + l á/a	yorn1234	14.56	-3.24	Dogon	1 7 4 7 9 5 7	AXBZ_AX	KAMA_LA	16	16.K.C 16.A.V 16.M.C 16.A.V 16._._ 16.L.C 16.A.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5	gà/amá/a+lá/a	0	1208 1209
1235	62_dog	DOG	Bangime	Bangime	kùrɛ̀ɛ̀	kùrɛ̀ɛ̀	k ù/u r ɛ̀ɛ̀/ɛː	bang1363	14.8	-3.76	Bangime
1236	62_dog	DOG	Bankan_Tey	Bankan_Tey	ǹjèrû-m	ǹjèrû-m	ǹ/n̩ dʒ è/e r û/u + m	bank1259	15.07	-2.91	Dogon	4 1 7 5 7 9 4	ACYBZ_A	NTERY_M	1	1.N.C 1.T.C 1.E.V 1.R.C 1.Y.V 1._._ 1.M.C	2.0 1.5 1.3 1.75 0.8 0.0 2.0	ǹ/n̩dʒè/erû/u+m	0	1235 1236
1237	62_dog	DOG	Ben_Tey	Ben_Tey	ìnjɛ̌-m	ìnjɛ̌-m	ì/i n dʒ ɛ̌/ɛ + m	bent1238	14.85	-2.95	Dogon	7 4 1 7 9 4	XMBZ_A	INTE_M	2	2.I.V 2.N.c 2.T.C 2.E.V 2._._ 2.M.C	1.5 1.1 1.75 0.8 0.0 2.0	ì/indʒɛ̌/ɛ+m	0	1237 1236
1238	62_dog	DOG	Bunoge	Bunoge	ʔínjɛ̀	ʔínjɛ̀	ʔ í/i n dʒ ɛ̀/ɛ	buno1241	14.65	-3.79	Dogon	1 7 4 1 7	AXMBZ	HINTE	3	3.H.C 3.I.V 3.N.c 3.T.C 3.E.V	2.0 1.5 1.1 1.75 0.8	ʔí/indʒɛ̀/ɛ	0	1237
1239	62_dog	DOG	Fulfulde	Fulfulde	bilaaru	bilaaru	b i l aː r u	maas1239	14.8	-3.84	Atlantic
1240	62_dog	DOG	Jamsay	Jamsay	ìjú	ìjú	ì/i dʒ ú/u	jams1239	14.64	-3.1	Dogon	7 1 7	XBZ	ITY	4	4.I.V 4.T.C 4.Y.V	1.5 1.75 0.8	ì/idʒú/u	0	1238
1241	62_dog	DOG	Jenaama	Jenaama	kúŋgólō	kúŋgólō	k ú/u ŋ g ó/o l ō/o	jena1242	14.79	-3.78	Mande
1242	62_dog	DOG	Mombo	Mombo	ínjɛ̀	ínjɛ̀	í/i n dʒ ɛ̀/ɛ	momb1254	14.51	-3.91	Dogon	7 4 1 7	XMBZ	INTE	5	5.I.V 5.N.c 5.T.C 5.E.V	1.5 1.1 1.75 0.8	í/indʒɛ̀/ɛ	0	1237
1243	62_dog	DOG	Najamba	Najamba	ŋ̀gwɛ̌:	ŋ̀gwɛ̌:	ŋ̀/ŋ̍ gʷ ɛ̌:/ɛː	bond1248	14.9	-3.42	Dogon	4 1 7	ACZ	NKE	6	6.N.C 6.K.C 6.E.V	2.0 1.5 0.8	ŋ̀/ŋ̍gʷɛ̌:/ɛː	0	1239
1244	62_dog	DOG	Nanga	Nanga	nɛ̀rⁿî	nɛ̀rⁿî	n ɛ̀/ɛ r̃ î/i	nang1261	14.72	-3.02	Dogon	4 7 5 7	AXBZ	NERI	7	7.N.C 7.E.V 7.R.C 7.I.V	2.0 1.5 1.75 0.8	nɛ̀/ɛr̃î/i	0	1235
1245	62_dog	DOG	Penange	Penange	ŋkɛ̀	ŋkɛ̀	ŋ k ɛ̀/ɛ	pena1270	14.39	-4.03	Dogon	4 1 7	ACZ	NKE	8	8.N.C 8.K.C 8.E.V	2.0 1.5 0.8	ŋkɛ̀/ɛ	0	1239
1246	62_dog	DOG	Perge_Tegu	Perge_Tegu	ìšú	ìšú	ì/i ʃ ú/u	perg1234	14.85	-3.02	Dogon	7 3 7	XBZ	ISY	9	9.I.V 9.S.C 9.Y.V	1.5 1.75 0.8	ì/iʃú/u	0	1238
1247	62_dog	DOG	Songhai_Kiini	Songhai_Kiini	hánsì	hánsì	h á/a n s ì/i	koyr1240	15.21	-2.75	Songhay
1248	62_dog	DOG	Songhai_Senni	Songhai_Senni	hánsó	hánsó	h á/a n s ó/o	humb1243	15.28	-1.7	Songhay
1249	62_dog	DOG	Tebul_Ure	Tebul_Ure	ìnjɛ̌:	ìnjɛ̌:	ì/i n dʒ ɛ̌:/ɛː	tebu1239	14.69	-3.11	Dogon	7 4 1 7	XMBZ	INTE	10	10.I.V 10.N.c 10.T.C 10.E.V	1.5 1.1 1.75 0.8	ì/indʒɛ̌:/ɛː	0	1237
1250	62_dog	DOG	Tiranige_Diga	Tiranige_Diga	í:njɛ́	í:njɛ́	í:/iː n dʒ ɛ́/ɛ	tira1258	14.8	-3.72	Dogon	7 4 1 7	XMBZ	INTE	11	11.I.V 11.N.c 11.T.C 11.E.V	1.5 1.1 1.75 0.8	í:/iːndʒɛ́/ɛ	0	1237
1251	62_dog	DOG	Togo_Kan	Togo_Kan	ìsí	ìsí	ì/i s í/i	togo1254	14.16	-3.38	Dogon	7 3 7	XBZ	ISI	12	12.I.V 12.S.C 12.I.V	1.5 1.75 0.8	ì/isí/i	0	1238
1252	62_dog	DOG	Tommo_So	Tommo_So	ìsé	ìsé	ì/i s é/e	tomm1242	14.67	-3.51	Dogon	7 3 7	XBZ	ISE	13	13.I.V 13.S.C 13.E.V	1.5 1.75 0.8	ì/isé/e	0	1238
1253	62_dog	DOG	Toro_Tegu	Toro_Tegu	nènú	nènú	n è/e n ú/u	toro1253	15.01	-2.4	Dogon	4 7 4 7	AXBZ	NENY	14	14.N.C 14.E.V 14.N.C 14.Y.V	2.0 1.5 1.75 0.8	nè/enú/u	0	1240
1254	62_dog	DOG	Yanda_Dom	Yanda_Dom	ìnjɛ̀	ìnjɛ̀	ì/i n dʒ ɛ̀/ɛ	yand1257	14.63	-3.15	Dogon	7 4 1 7	XMBZ	INTE	15	15.I.V 15.N.c 15.T.C 15.E.V	1.5 1.1 1.75 0.8	ì/indʒɛ̀/ɛ	0	1237
1255	62_dog	DOG	Yorno_So	Yorno_So	ìjú	ìjú	ì/i dʒ ú/u	yorn1234	14.56	-3.24	Dogon	7 1 7	XBZ	ITY	16	16.I.V 16.T.C 16.Y.V	1.5 1.75 0.8	ì/idʒú/u	0	1238
1256	63_donkey	DONKEY	Bambara	Bambara	fàlí	fàlí	f à/a l í/i	bamb1269	14.53	-4.1	Mande
1257	63_donkey	DONKEY	Bangime	Bangime	kóróŋɡò	kóróŋɡò	k ó/o r ó/o ŋ g ò/o	bang1363	14.8	-3.76	Bangime
1258	63_donkey	DONKEY	Bankan_Tey	Bankan_Tey	dúrù-m	dúrù-m	d ú/u r ù/u + m	bank1259	15.07	-2.91	Dogon	1 7 5 7 9 4	AXBZ_A	TYRY_M	1	1.T.C 1.Y.V 1.R.C 1.Y.V 1._._ 1.M.C	2.0 1.5 1.75 0.8 0.0 2.0	dú/urù/u+m	0	1254 1255
1259	63_donkey	DONKEY	Ben_Tey	Ben_Tey	súrú bɔ̀ŋgɔ̂-m	súrú_bɔ̀ŋgɔ̂-m	s ú/u r ú/u + b ɔ̀/ɔ ŋ g ɔ̂/ɔ + m	bent1238	14.85	-2.95	Dogon	3 7 5 7 9 1 7 4 1 7 9 4	AXBZ_AXMBZ_A	SYRY_PUNKU_M	2	2.S.C 2.Y.V 2.R.C 2.Y.V 2._._ 2.P.C 2.U.V 2.N.c 2.K.C 2.U.V 2._._ 2.M.C	2.0 1.5 1.75 0.8 0.0 2.0 1.5 1.1 1.75 0.8 0.0 2.0	sú/urú/u+bɔ̀/ɔŋgɔ̂/ɔ+m	0	1254 1256 1255
1260	63_donkey	DONKEY	Bunoge	Bunoge	kólómù	kólómù	k ó/o l ó/o m ù/u	buno1241	14.65	-3.79	Dogon	1 7 5 7 4 7	AXBYBZ	KULUMY	3	3.K.C 3.U.V 3.L.C 3.U.V 3.M.C 3.Y.V	2.0 1.5 1.75 1.3 1.75 0.8	kó/oló/omù/u	0	1257
1261	63_donkey	DONKEY	Fulfulde	Fulfulde	mbabba	mbabba	m b a bː a	maas1239	14.8	-3.84	Atlantic
1262	63_donkey	DONKEY	Jamsay	Jamsay	jàndúrú	jàndúrú	dʒ à/a n d ú/u r ú/u	jams1239	14.64	-3.1	Dogon	1 7 4 1 7 5 7	AXMBYBZ	TANTYRY	4	4.T.C 4.A.V 4.N.c 4.T.C 4.Y.V 4.R.C 4.Y.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	dʒà/andú/urú/u	0	1254
1263	63_donkey	DONKEY	Jenaama	Jenaama	ʃēmp ùwò	ʃēmp_ùwò	ʃ ē/e m p + ù/u w ò/o	jena1242	14.79	-3.78	Mande
1264	63_donkey	DONKEY	Mombo	Mombo	kɔ́nyɔ̀	kɔ́nyɔ̀	k ɔ́/ɔ n j ɔ̀/ɔ	momb1254	14.51	-3.91	Dogon	1 7 4 6 7	AXBCZ	KUNJU	5	5.K.C 5.U.V 5.N.C 5.J.C 5.U.V	2.0 1.5 1.75 1.5 0.8	kɔ́/ɔnjɔ̀/ɔ	0	1257
1265	63_donkey	DONKEY	Najamba	Najamba	párŋgá	párŋgá	p á/a r ŋ g á/a	bond1248	14.9	-3.42	Dogon	1 7 5 4 1 7	AXLMBZ	PARNKA	6	6.P.C 6.A.V 6.R.c 6.N.c 6.K.C 6.A.V	2.0 1.5 1.1 1.1 1.75 0.8	pá/arŋgá/a	0	1258
1266	63_donkey	DONKEY	Nanga	Nanga	súmáŋà	súmáŋà	s ú/u m á/a ŋ à/a	nang1261	14.72	-3.02	Dogon	3 7 4 7 4 7	AXBYBZ	SYMANA	7	7.S.C 7.Y.V 7.M.C 7.A.V 7.N.C 7.A.V	2.0 1.5 1.75 1.3 1.75 0.8	sú/umá/aŋà/a	0	1259
1267	63_donkey	DONKEY	Penange	Penange	kòlò kòlò	kòlò_kòlò	k ò/o l ò/o + k ò/o l ò/o	pena1270	14.39	-4.03	Dogon	1 7 5 7 9 1 7 5 7	AXBZ_AXBZ	KULU_KULU	8	8.K.C 8.U.V 8.L.C 8.U.V 8._._ 8.K.C 8.U.V 8.L.C 8.U.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5 1.75 0.8	kò/olò/o+kò/olò/o	0	1257 1260
1268	63_donkey	DONKEY	Perge_Tegu	Perge_Tegu	jàmdúrú	jàmdúrú	dʒ à/a m d ú/u r ú/u	perg1234	14.85	-3.02	Dogon	1 7 4 1 7 5 7	AXMBYBZ	TAMTYRY	9	9.T.C 9.A.V 9.M.c 9.T.C 9.Y.V 9.R.C 9.Y.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	dʒà/amdú/urú/u	0	1254
1269	63_donkey	DONKEY	Songhai_Kiini	Songhai_Kiini	fárká	fárká	f á/a r k á/a	koyr1240	15.21	-2.75	Songhay
1270	63_donkey	DONKEY	Songhai_Senni	Songhai_Senni	fàrkò	fàrkò	f à/a r k ò/o	humb1243	15.28	-1.7	Songhay
1271	63_donkey	DONKEY	Tebul_Ure	Tebul_Ure	zàmdílè	zàmdílè	z à/a m d í/i l è/e	tebu1239	14.69	-3.11	Dogon	3 7 4 1 7 5 7	AXMBYBZ	SAMTILE	10	10.S.C 10.A.V 10.M.c 10.T.C 10.I.V 10.L.C 10.E.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	zà/amdí/ilè/e	0	1254
1272	63_donkey	DONKEY	Tiranige_Diga	Tiranige_Diga	kɔ́lɔ́ŋɔ̀	kɔ́lɔ́ŋɔ̀	k ɔ́/ɔ l ɔ́/ɔ ŋ ɔ̀/ɔ	tira1258	14.8	-3.72	Dogon	1 7 5 7 4 7	AXBYBZ	KULUNU	11	11.K.C 11.U.V 11.L.C 11.U.V 11.N.C 11.U.V	2.0 1.5 1.75 1.3 1.75 0.8	kɔ́/ɔlɔ́/ɔŋɔ̀/ɔ	0	1257
1273	63_donkey	DONKEY	Togo_Kan	Togo_Kan	jɔ̀ⁿtúrú	jɔ̀ⁿtúrú	dʒ ɔ̀ⁿ/ɔ̃ t ú/u r ú/u	togo1254	14.16	-3.38	Dogon	1 7 1 7 5 7	AXBYBZ	TUTYRY	12	12.T.C 12.U.V 12.T.C 12.Y.V 12.R.C 12.Y.V	2.0 1.5 1.75 1.3 1.75 0.8	dʒɔ̀ⁿ/ɔ̃tú/urú/u	0	1254
1274	63_donkey	DONKEY	Tommo_So	Tommo_So	jàndúlú	jàndúlú	dʒ à/a n d ú/u l ú/u	tomm1242	14.67	-3.51	Dogon	1 7 4 1 7 5 7	AXMBYBZ	TANTYLY	13	13.T.C 13.A.V 13.N.c 13.T.C 13.Y.V 13.L.C 13.Y.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	dʒà/andú/ulú/u	0	1254
1275	63_donkey	DONKEY	Toro_Tegu	Toro_Tegu	zàndúrú	zàndúrú	z à/a n d ú/u r ú/u	toro1253	15.01	-2.4	Dogon	3 7 4 1 7 5 7	AXMBYBZ	SANTYRY	14	14.S.C 14.A.V 14.N.c 14.T.C 14.Y.V 14.R.C 14.Y.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	zà/andú/urú/u	0	1254
1276	63_donkey	DONKEY	Yanda_Dom	Yanda_Dom	zàmdúrú	zàmdúrú	z à/a m d ú/u r ú/u	yand1257	14.63	-3.15	Dogon	3 7 4 1 7 5 7	AXMBYBZ	SAMTYRY	15	15.S.C 15.A.V 15.M.c 15.T.C 15.Y.V 15.R.C 15.Y.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	zà/amdú/urú/u	0	1254
1277	63_donkey	DONKEY	Yorno_So	Yorno_So	jàmdúl	jàmdúl	dʒ à/a m d ú/u l	yorn1234	14.56	-3.24	Dogon	1 7 4 1 7 5	AXMBYN	TAMTYL	16	16.T.C 16.A.V 16.M.c 16.T.C 16.Y.V 16.L.c	2.0 1.5 1.1 1.75 1.3 0.8	dʒà/amdú/ul	0	1254
1278	64_door	DOOR	Bangime	Bangime	mìrⁿà	mìrⁿà	m ì/i r̃ à/a	bang1363	14.8	-3.76	Bangime
1279	64_door	DOOR	Bankan_Tey	Bankan_Tey	ta᷈:ⁿ	ta᷈:ⁿ	t ãː	bank1259	15.07	-2.91	Dogon	1 7	AX	TA	1	1.T.C 1.A.V	2.0 1.5	tãː	0	1275
1280	64_door	DOOR	Ben_Tey	Ben_Tey	ta᷈:ⁿ	ta᷈:ⁿ	t ãː	bent1238	14.85	-2.95	Dogon	1 7	AX	TA	2	2.T.C 2.A.V	2.0 1.5	tãː	0	1275
1281	64_door	DOOR	Bunoge	Bunoge	tá	tá	t á/a	buno1241	14.65	-3.79	Dogon	1 7	AX	TA	3	3.T.C 3.A.V	2.0 1.5	tá/a	0	1275
1282	64_door	DOOR	Fulfulde	Fulfulde	baafal	baafal	b aː f a l	maas1239	14.8	-3.84	Atlantic
1283	64_door	DOOR	Jamsay	Jamsay	cɛ́wɛ́	cɛ́wɛ́	tʃ ɛ́/ɛ w ɛ́/ɛ	jams1239	14.64	-3.1	Dogon	1 7 6 7	AXBZ	TEWE	4	4.T.C 4.E.V 4.W.C 4.E.V	2.0 1.5 1.75 0.8	tʃɛ́/ɛwɛ́/ɛ	0	1276
1284	64_door	DOOR	Jenaama	Jenaama	kíbāwⁿ	kíbāwⁿ	k í/i b ā/a	jena1242	14.79	-3.78	Mande
1285	64_door	DOOR	Mombo	Mombo	bô:ⁿ	bô:ⁿ	b ô:ⁿ/õː	momb1254	14.51	-3.91	Dogon	1 7	AX	PU	5	5.P.C 5.U.V	2.0 1.5	bô:ⁿ/õː	0	1277
1286	64_door	DOOR	Najamba	Najamba	níŋgú:	níŋgú:	n í/i ŋ g ú:/uː	bond1248	14.9	-3.42	Dogon	4 7 4 1 7	AXMBZ	NINKY	6	6.N.C 6.I.V 6.N.c 6.K.C 6.Y.V	2.0 1.5 1.1 1.75 0.8	ní/iŋgú:/uː	0	1278
1287	64_door	DOOR	Nanga	Nanga	kìyⁿâ	kìyⁿâ	k ì/i j̃ â/a	nang1261	14.72	-3.02	Dogon	1 7 6 7	AXBZ	KIJA	7	7.K.C 7.I.V 7.J.C 7.A.V	2.0 1.5 1.75 0.8	kì/ij̃â/a	0	1279
1288	64_door	DOOR	Penange	Penange	bòwⁿ	bòwⁿ	b ò/o w̃	pena1270	14.39	-4.03	Dogon	1 7 6	AXN	PUW	8	8.P.C 8.U.V 8.W.c	2.0 1.5 0.8	bò/ow̃	0	1280
1289	64_door	DOOR	Perge_Tegu	Perge_Tegu	cíŋgɛ̀	cíŋgɛ̀	tʃ í/i ŋ g ɛ̀/ɛ	perg1234	14.85	-3.02	Dogon	1 7 4 1 7	AXMBZ	TINKE	9	9.T.C 9.I.V 9.N.c 9.K.C 9.E.V	2.0 1.5 1.1 1.75 0.8	tʃí/iŋgɛ̀/ɛ	0	1281
1290	64_door	DOOR	Songhai_Kiini	Songhai_Kiini	gàmpù	gàmpù	g à/a m p ù/u	koyr1240	15.21	-2.75	Songhay
1291	64_door	DOOR	Songhai_Senni	Songhai_Senni	hó:míyò	hó:míyò	h ó:/oː m í/i j ò/o	humb1243	15.28	-1.7	Songhay
1292	64_door	DOOR	Tebul_Ure	Tebul_Ure	káŋgá	káŋgá	k á/a ŋ g á/a	tebu1239	14.69	-3.11	Dogon	1 7 4 1 7	AXMBZ	KANKA	10	10.K.C 10.A.V 10.N.c 10.K.C 10.A.V	2.0 1.5 1.1 1.75 0.8	ká/aŋgá/a	0	1282
1293	64_door	DOOR	Tiranige_Diga	Tiranige_Diga	bówⁿ	bówⁿ	b ó/o w̃	tira1258	14.8	-3.72	Dogon	1 7 6	AXN	PUW	11	11.P.C 11.U.V 11.W.c	2.0 1.5 0.8	bó/ow̃	0	1283
1294	64_door	DOOR	Togo_Kan	Togo_Kan	kɛ́wɛ́	kɛ́wɛ́	k ɛ́/ɛ w ɛ́/ɛ	togo1254	14.16	-3.38	Dogon	1 7 6 7	AXBZ	KEWE	12	12.K.C 12.E.V 12.W.C 12.E.V	2.0 1.5 1.75 0.8	kɛ́/ɛwɛ́/ɛ	0	1276
1295	64_door	DOOR	Tommo_So	Tommo_So	táá	táá	t áá/aː	tomm1242	14.67	-3.51	Dogon	1 7	AX	TA	13	13.T.C 13.A.V	2.0 1.5	táá/aː	0	1275
1296	64_door	DOOR	Toro_Tegu	Toro_Tegu	gá:mú	gá:mú	g á:/aː m ú/u	toro1253	15.01	-2.4	Dogon	1 7 4 7	AXBZ	KAMY	14	14.K.C 14.A.V 14.M.C 14.Y.V	2.0 1.5 1.75 0.8	gá:/aːmú/u	0	1284
