COGID	Bankan_Tey	Ben_Tey	Bunoge	Jamsay	Mombo	Najamba	Nanga	Penange	Perge_Tegu	Tebul_Ure	Tiranige_Diga	Togo_Kan	Tommo_So	Toro_Tegu	Yanda_Dom	Yorno_So
5125-9									a a ŋ							
5339-9									g a							
5549-9									s a g a							
5771-9									s u u							
5905-9									b a							
5922-9									b a							
1-9									k uː							
483-9									k u u							
629-9									k u							
667-9									ɛ w							
1254-9									k u u							
1415-9									i e							
1542-9									n i ŋ							
1683-9									s u							
1898-9									e r u							
2551-9									r e							
2901-9									t ɔ g u							
3251-9									s a a							
3885-9									t i r ɛ							
4402-9									n iː							
5081-9									a ŋ							
5622-9									t iː							
43-9									s a							
158-9									s u u u							
194-9									k u							
221-9									ɛ w							
716-9									j ɔ							
1374-9									j a r							
1452-9									t iː							
1789-9									a ŋ							
1862-9									s a							
2108-9									n i w̃							
2618-9									a ŋ							
2636-9									i							
2941-9									i e							
3113-9									d e r e							
3136-9									j a							
3572-9									k iː							
3811-9									a ŋ							
3959-9									t o r o							
4066-9									t iː							
4888-9									s a l a							
5180-9									i r ɛ							
5583-9									t iː							
5981-9									b a							
25-9									g a m							
114-9									e r u							
702-9									ɔ g ɔ							
851-9									k u							
872-9									ɛ w							
952-9									k u j̃ ɔ							
1941-9									k a							
2442-9									a ŋ							
3448-9									d u u							
3497-9									n i ŋ							
3588-9									k ɔ r ɔ							
4101-9									g a							
4202-9									d o d oː							
4293-9									k ɔ r ɔ							
4520-9									d u							
4609-9									k ɔ r ɔ							
4740-9									g u							
4921-9									b a l a							
5982-9									k u u							
978-9									s a s							
1052-9									b a							
1070-9									s u							
1942-9									j a							
1989-9									n i							
2145-9									d e							
2306-9									b a							
2456-9									b a							
2514-9									k u u							
2666-9									b a s a							
3132-9									e r u							
3300-9									e r u							
3774-9									t u u u							
3976-9									s u							
4039-9									d e r e							
4152-9									e r u							
4260-9									s u							
4278-9									j a l a							
4361-9									t e g u							
4570-9									t iː							
5673-9									i r ɛ							
5752-9									t iː							
66-9									k a							
521-9									k u							
685-9									k ɔ r ɔ							
744-9									b a							
1108-9									k w							
1745-9									b a l a							
2066-9									n ɛ m							
2216-9									m aː							
2265-9									e r u							
2392-9									k u u							
2902-9									g u u							
2958-9									l o j							
3197-9									k u							
3943-9									a ŋ							
4219-9									e r u							
4337-9									s u o							
5197-9									e r u							
5531-9									e r u							
5733-9									n i							
348-9									k iː							
409-9									d ɛ̃ː							
562-9									s u u							
1022-9									p a l a							
1170-9									a a ŋ							
1238-9									b a							
1578-9									e r u							
1612-9									n u							
2288-9									n ɛ							
2334-9									ɛ w							
2396-9									n							
2759-9									n ɛ							
2978-9									k u							
3088-9									k u							
3252-9									k r u							
3287-9									b i ŋ							
3407-9									n							
715-10										d ɔ						
1089-10										b a a						
1319-10										d ɔ						
1398-10										d oː						
1557-10										g ɛ						
1626-10										b a a						
1840-10										b a						
2247-10										g ɛ						
4677-10										tʃ ɛ						
5162-10										b a						
5406-10										t i						
359-10										b a a						
1577-10										g ɛ						
2230-10										b a						
2533-10										b a a						
3605-10										b a a						
3866-10										d ɔ						
4822-10										g o						
5254-10										d ɔ						
503-10										b a						
1356-10										b a						
1881-10										b a a						
2084-10										ɛ b ɛ						
2420-10										k o						
3218-10										d oː						
3372-10										b a a						
4135-10										b a a						
4694-10										g o						
807-10										b a a						
2320-10										g ɛ						
2476-10										d oː						
2842-10										tʃ i						
3719-10										d oː						
4081-10										b a a						
4313-10										b a a						
4460-10										ɔ ɔ						
5514-10										b o						
5810-10										b a						
93-10										d ɔ						
260-10										t i						
385-10										b a d						
890-10										a a a						
1336-10										d i						
1703-10										g o						
1769-10										b a						
2162-10										ɛ ɛ						
2635-10										b a a						
2735-10										d oː						
3031-10										d ɛ						
4591-10										d i						
5301-10										b a a						
5605-10										b a						
63-10										tʃ ɛ						
296-10										b a a						
463-10										b a a						
762-10										ɔ n d u						
1432-10										b a d						
1474-10										d ɔ						
2044-10										t i						
2713-10										t ɔ g u						
3219-10										d oː						
3425-10										d ɔ						
4120-10										g o						
4423-10										b o						
4629-10										d ɔ						
4759-10										b a						
4904-10										b a a						
4960-10										b a d						
4980-10										t i						
5059-10										d ɔ						
5125-10										d ɔ						
5339-10										b a a						
5549-10										a a a						
5905-10										b a						
5922-10										b a						
5938-10										ɔ d ɔ						
1-10										b a						
483-10										b a a						
629-10										d ɔ						
667-10										ɛ ɛ						
1254-10										d ɔ ɔ						
1415-10										d ɔ						
1542-10										b a a						
1683-10										b a a						
1898-10										d oː						
2551-10										b o						
2901-10										b a a						
2957-10										b a a						
3048-10										b a						
3251-10										b a a						
3885-10										d ɔ						
4402-10										b a						
5622-10										tʃ i						
43-10										tʃ ɛ						
135-10										b a a						
221-10										b a a						
1152-10										b a						
1374-10										d ɔ						
1452-10										b a a						
1789-10										b o						
1862-10										b a						
2636-10										d						
2880-10										d i g o						
2924-10										ɔ ɔ						
3113-10										b a						
3136-10										a r̃ a						
3572-10										b a						
3751-10										tʃ ɛ						
3811-10										sʷ aː						
3959-10										g o						
4066-10										ɔ ɔ						
4535-10										b a a						
5180-10										b a						
5583-10										b a						
5981-10										a a a						
25-10										tʃ i						
114-10										d ɔ						
702-10										d ɔ ɔ						
851-10										d ɔ						
872-10										tʃ ɛ						
2179-10										b a						
2351-10										b a a						
2442-10										g o						
2496-10										b a a						
3448-10										b o						
3482-10										tʃ i						
3497-10										b o						
4101-10										tʃ i						
4293-10										d ɔ						
4520-10										g o						
4609-10										b o						
5982-10										g o						
196-10										d oː						
526-10										b a						
931-10										t ɛ						
2306-10										g a						
2514-10										b a a						
2666-10										b a						
2817-10										b a a						
3015-10										ɔ n d u						
3132-10										d ɔ						
3774-10										tʃ i						
3905-10										d d						
4334-10										d ɔ						
4570-10										d ɔ						
5200-10										s ɛ						
5318-10										d d ɔ						
5532-10										d oː						
5752-10										tʃ i						
5866-10										d i g ɛ						
5887-10										d ɔ						
66-10										b a						
432-10										n d u						
685-10										b o						
744-10										b o						
1124-10										d ɔ						
1237-10										d n						
1646-10										b o						
1823-10										b a a						
2143-10										b a a						
2216-10										tʃ i						
3197-10										b a						
3812-10										d ɛ						
3943-10										b a e						
4024-10										ɛ b ɛ						
4259-10										ɔ n d u						
4738-10										b a a						
5447-10										b a						
5828-10										d ɔ						
5868-10										m ɛ						
245-10										b a						
285-10										b ɛ						
998-10										g ɔ						
1172-10										g o						
1578-10										d ɔ						
1668-10										ɔ n d u						
2063-10										b a a						
2288-10										t i						
2978-10										j o						
3252-10										b a a						
715-11											j o					
1089-11											n i					
1319-11											n i					
1398-11											t o m a					
1557-11											j o					
1626-11											j o					
1840-11											j n					
2247-11											j o					
4677-11											k oː					
5162-11											j o					
5406-11											t n i					
1577-11											j o					
2196-11											n a					
2230-11											j o					
2533-11											j o					
3605-11											p ɔ					
3866-11											n i					
4553-11											t o m a					
4822-11											t o m a					
5254-11											t o m a					
503-11											ɔ l ɔ					
1356-11											t o m a					
1881-11											n a					
2084-11											j o					
2420-11											k ɔ l					
3218-11											t n i					
3372-11											n a					
3718-11											a a					
4135-11											j n					
807-11											u n i					
2320-11											k a					
2476-11											k oː					
2842-11											j o					
3719-11											n i					
4081-11											t o m a					
4313-11											j o					
4460-11											t o m a					
5514-11											n d e					
5810-11											j o					
260-11											n i					
890-11											t o m a					
1336-11											n i					
1703-11											n i					
2735-11											d a m a					
4591-11											n i					
63-11											tʃ ɛ r					
463-11											t o m a					
762-11											b a m a					
1788-11											s o					
2713-11											j n i					
3425-11											j o					
4120-11											k o l ɔ					
4184-11											j o					
4423-11											tʃ ɛ					
4759-11											j o					
4980-11											t n i					
5125-11											p ɔ					
5339-11											t o m a					
5549-11											t o m a					
5771-11											j o					
5938-11											j a n a					
1415-11											p ɔ					
1542-11											j o					
1683-11											j o					
2957-11											d a m					
3048-11											j o					
4402-11											j o					
5081-11											t n i					
6006-11											j o					
135-11											t o m a					
158-11											t o m a					
650-11											j o					
716-11											j o					
1152-11											j o					
1374-11											n i					
1789-11											n a					
2083-11											k a					
2618-11											k o l					
2880-11											p u n a					
3405-11											k oː					
3572-11											b e l					
3751-11											j o					
3811-11											u n i					
4535-11											t o m a					
4888-11											m a n					
5583-11											n i					
5751-11											j o					
2179-11											j o					
2442-11											n a					
2496-11											j o					
4781-11											n i					
196-11											k ɔ l					
408-11											j o					
526-11											t n i					
789-11											t n i					
978-11											t o m a					
999-11											r					
1298-11											d a m a					
3015-11											u n dʒ o					
3132-11											t o m a					
3300-11											j o					
3639-11											p u n i					
3977-11											n oː n i					
3978-11											n a m					
4648-11											j o					
5532-11											n i					
432-11											u n dʒ o					
446-11											t o m a					
1124-11											g e					
1237-11											j o					
1579-11											b a					
1748-11											j o					
2774-11											k a					
2902-11											j o					
3198-11											b a					
3550-11											n i					
3943-11											j o					
4219-11											tʃ ɛ					
4259-11											p u n					
4611-11											k ɛː					
4983-11											s o m o					
5656-11											n oː n i					
5830-11											k oː					
285-11											n i					
1023-11											a n i a					
1074-11											n i g e					
1172-11											n i					
1187-11											k l					
1205-11											j o					
1454-11											k oː					
1524-11											ɔ l ɔ					
1612-11											n i					
1668-11											u n i					
1841-11											g e					
1970-11											p u n					
2671-11											s o					
2977-11											k oː					
3287-11											a a					
715-12												k u				
1089-12												b a				
1319-12												b a				
1398-12												b a				
1557-12												k u				
1626-12												b a				
1840-12												k u				
2247-12												k u				
4677-12												k u u				
5162-12												m ɛː				
5406-12												k u				
359-12												b a				
1577-12												k u				
2196-12												n a				
2230-12												k u				
2533-12												b a				
3605-12												b a				
3866-12												k u				
4553-12												g a				
4822-12												k u				
5254-12												k u				
503-12												k ɔ				
1356-12												a g a				
2084-12												k u				
2420-12												k ɔ				
3218-12												b a				
3718-12												a g a				
4135-12												b a				
4694-12												b a				
807-12												k o				
2320-12												k u				
2476-12												k u				
3719-12												s				
4460-12												b a				
5514-12												k ɔ ɔ				
5810-12												b a				
93-12												d u				
385-12												k ũ				
890-12												a g a				
1769-12												k u				
2162-12												k u				
2635-12												k u				
3031-12												k u				
4591-12												k u				
5301-12												k u				
5605-12												p u o				
63-12												k a				
296-12												g a				
463-12												k u				
762-12												ɲ uː				
1432-12												b a				
1474-12												k u				
2044-12												p u				
2713-12												t o r				
3219-12												b a				
4120-12												k o				
4184-12												k u				
4423-12												d e				
4629-12												b a				
4904-12												b a				
4960-12												k u o				
4980-12												k u				
5125-12												b a				
5549-12												b a				
5771-12												k u				
5905-12												k u				
5922-12												b a				
1-12												k u				
629-12												d u				
667-12												k u				
1254-12												k u				
1415-12												k u				
2551-12												k				
2901-12												t o				
3885-12												k u				
5622-12												b ɛ n				
6006-12												k u				
43-12												k a				
158-12												k o				
194-12												b a				
1789-12												b a				
2618-12												k ɔ				
3113-12												d e				
3136-12												b a g a				
3751-12												k ũ				
3959-12												l o				
4888-12												a a a				
5180-12												k u u				
5583-12												k ɔ				
25-12												b a				
114-12												k u				
702-12												s ɛ̃				
952-12												k u				
1941-12												k o				
2351-12												k u				
3448-12												b a				
3482-12												s ɛ̃				
3497-12												n a				
3588-12												k ũ				
4101-12												a a				
4202-12												b a				
4293-12												k u				
4520-12												b a				
4609-12												k u u				
4740-12												t o				
4781-12												k a g a				
526-12												b a a				
545-12												k u				
931-12												k ũ				
999-12												k ɛ				
1989-12												m a				
2145-12												g i				
2306-12												a a g a				
3015-12												b ɔ ɔ				
3300-12												k u				
3639-12												k i w				
3774-12												d u u				
3905-12												n e				
3976-12												k u				
4039-12												d e				
4152-12												k o				
4260-12												m u				
4334-12												k u				
4570-12												k u				
5200-12												k ɔ				
5752-12												b i				
66-12												k o				
744-12												b a g a				
1646-12												b o				
1745-12												b a				
2066-12												n a				
2958-12												g a				
3197-12												k u				
3812-12												b ɔ				
4337-12												m u				
5531-12												k u				
5868-12												k a				
245-12												b a				
1002-12												k ũ				
1026-12												g i				
1187-12												k ɔ				
1238-12												b a				
1454-12												k ɔ ɔ				
1524-12												k o				
2288-12												b i n ɛ				
2553-12												b a				
2759-12												g i				
2978-12												k o				
3088-12												k u				
3256-12												b ɛ				
715-13													b o			
1089-13													ɔ ɔ			
1319-13													j ɛ			
1398-13													ɔ ɔ			
1557-13													j u			
1626-13													d a			
1840-13													j ɛ			
2247-13													b o			
4677-13													k ɛ ɛ			
5162-13													j ɛ			
5406-13													k ɛ ɛ			
359-13													a a a			
1577-13													j u			
2196-13													ɔ ɔ			
2230-13													j u			
2533-13													d a			
3605-13													a a a			
3866-13													k ɛ ɛ			
4553-13													d a			
4822-13													j ɛ			
5254-13													d a			
503-13													j ɛ			
1356-13													d a			
2084-13													j ɛ			
2420-13													k ɛ			
3218-13													b o			
3372-13													a a a			
3718-13													a a a			
4135-13													j u			
4694-13													j u			
807-13													j ɛ			
2320-13													k ɛ			
2476-13													k ɛ			
2842-13													j u			
3719-13													b o			
4081-13													a a a			
4313-13													n ɛ			
4460-13													k ɛ			
5514-13													k ɛ ɛ			
5810-13													j ɛ			
93-13													ɔ ɔ			
260-13													j ɛ			
385-13													k i ɛ			
1336-13													k ɛ			
1703-13													k ɛ ɛ			
1769-13													j ɛ			
2162-13													b ɛ			
2635-13													b o			
3031-13													k i ɛ			
4591-13													b o			
5301-13													b o			
5605-13													j ɛ			
63-13													t a			
762-13													a a a			
1432-13													a a a			
1474-13													s a			
1788-13													k ɔ l			
2044-13													b o j			
2713-13													k i ɛ			
3219-13													b o			
3425-13													j ɛ			
4120-13													j ɛ			
4184-13													j ɛ			
4423-13													j ɔ			
4629-13													b o			
4980-13													ɔ ɔ			
5059-13													b o			
5125-13													ɔ ɔ			
5339-13													a a			
5905-13													b o			
5922-13													j ɛ			
5938-13													b o			
1-13													b o			
483-13													b o			
667-13													n ɛ			
1254-13													a a a			
1415-13													b ɛ			
1683-13													j ɛ			
2901-13													k ɛ ɛ			
3251-13													a a a			
3885-13													b o			
4402-13													j ɛ			
5081-13													k ɔ ɔ			
43-13													a a			
194-13													b o j			
221-13													j ɛ			
650-13													j ɛ			
716-13													j ɛ			
1374-13													ɔ ɔ			
1452-13													a a a			
1789-13													j ɛ			
2083-13													k ɛ ɛ			
2108-13													k ɛ ɛ			
2618-13													k ɛ			
2636-13													m			
2924-13													b o			
2941-13													b ɛ			
3113-13													j u			
3572-13													k i ɛ			
3811-13													j ɛ			
3959-13													ɔ ɔ			
4066-13													b ɔ			
5180-13													j ɛ			
5751-13													k ɔ ɔ			
5981-13													a a			
872-13													j ɛ			
952-13													d a			
1941-13													j ɛ			
2442-13													j ɛ			
3448-13													b u			
3497-13													j a			
4101-13													a a a			
4202-13													b o			
4293-13													ɔ ɔ			
4520-13													j ɛ			
4740-13													d ɔ			
4781-13													j a			
5982-13													d a			
408-13													k ɛ			
526-13													a a a			
545-13													b o			
789-13													j u			
931-13													b u			
999-13													k ɛ ɛ			
1298-13													j a			
1942-13													j ɛ			
1989-13													d ɛ			
2145-13													g i n ɛ			
2306-13													a a			
2817-13													b o			
3015-13													t a a			
3639-13													t u			
3774-13													j ɔ			
3976-13													b o			
4152-13													j ɛ			
4260-13													d ɔ			
4334-13													ɔ ɔ			
4648-13													j ɛ			
5200-13													b u			
5318-13													ɔ ɔ			
5532-13													k ɛ			
5673-13													j a			
5866-13													t a			
5887-13													iː j a			
66-13													a a			
685-13													j ɔ			
744-13													a a			
1579-13													j u u			
1646-13													j ɔ			
1748-13													j ɛ			
2066-13													j a			
2216-13													j a			
2265-13													j ɔ			
2902-13													j ɛ			
2958-13													j ɛ			
3534-13													k k ɛ			
3684-13													k ɛ			
3944-13													b g u			
4024-13													a a a			
4219-13													j ɛ			
4240-13													ɔ d ɔ			
4611-13													k ɛ ɛ			
5828-13													iː j a			
5868-13													a a			
245-13													b ɔ			
285-13													ɔ ɔ			
348-13													j ɛ			
1002-13													j			
1023-13													j e			
1026-13													k i j			
1074-13													j ɛ			
1172-13													j a			
1238-13													j ɛ			
1275-13													s a			
1612-13													j a			
2396-13													n ɛ			
2553-13													j ɛ			
2759-13													k i ɛ			
3256-13													n ɛ			
3287-13													n ɛ			
3407-13													j ɛ			
715-14														k u		
1089-14														k u		
1319-14														k a		
1398-14														k u u		
1557-14														k u		
1626-14														k a		
1840-14														k u		
2247-14														k u		
4677-14														k u		
5162-14														k u		
5406-14														k u		
359-14														k u		
2196-14														a a		
2230-14														k u		
2533-14														k a		
3605-14														a l a		
3866-14														k u		
4553-14														k u		
4822-14														k u		
503-14														k u		
1356-14														a a		
1881-14														k u		
2084-14														k u		
2420-14														k u		
3372-14														a a		
3718-14														k a		
4135-14														k u		
4694-14														k u		
807-14														k u		
2476-14														k u		
2842-14														k u		
3719-14														k u		
4081-14														k a		
4313-14														k u		
4460-14														k u		
5810-14														k a		
93-14														k u		
260-14														k u		
385-14														d e ŋ		
1703-14														k u		
2162-14														k u		
2635-14														k u		
2735-14														a l a		
3031-14														k u		
5301-14														k u		
5605-14														tʃ i r		
296-14														i l o		
1432-14														k u		
1474-14														k u		
1788-14														k u		
2044-14														d e ŋ		
3425-14														k u		
4184-14														k u		
4423-14														k u		
4629-14														n e ŋ		
4904-14														n e ŋ		
4980-14														t i u		
5059-14														k u		
5339-14														k s u		
5905-14														k u		
5922-14														k u		
5938-14														k a		
483-14														k u		
629-14														k u		
1254-14														t u u		
1898-14														k u		
3251-14														k a		
5622-14														k s u		
158-14														k u		
194-14														k u		
1452-14														k u		
2083-14														k u		
2108-14														k a j̃		
2924-14														k u		
3572-14														k u		
3751-14														k u		
3959-14														k u		
4066-14														k u		
25-14														s a j		
952-14														k u		
2351-14														k s u		
3482-14														tʃ ɛ r a		
3497-14														k a		
3588-14														k u		
4101-14														a a a		
4520-14														d e ŋ		
4609-14														k u		
4740-14														k u u		
545-14														k u		
931-14														d e ŋ		
978-14														k a		
999-14														d i ŋ		
1052-14														a a		
1070-14														k u		
2456-14														k u		
2514-14														s u		
3774-14														s aː r u		
3905-14														k u		
4039-14														k u		
4334-14														k u u		
4361-14														s u		
4570-14														k u		
5752-14														t i u		
5887-14														a a		
521-14														k a		
685-14														n i ŋ		
1108-14														k u		
2066-14														a a		
2216-14														s a		
2392-14														k s u		
2774-14														k a		
2958-14														k a		
3339-14														k u		
3944-14														k u		
4024-14														k u		
4219-14														t i u		
4240-14														k u		
5197-14														k u		
5531-14														k a		
5733-14														k a		
5828-14														j̃ a		
409-14														k u		
562-14														k u		
1002-14														d e ŋ		
1022-14														t i r̃ o		
1023-14														k a		
2288-14														n i		
2759-14														ɛ u		
2798-14														g s u		
3088-14														i l o		
3287-14														k u		
3407-14														k u		
3463-14														k u		
715-15															d a	
1089-15															n ɛ	
1319-15															d ɔ	
1398-15															p i l	
1557-15															d ɔ	
1626-15															g a	
1840-15															j ɛ	
2247-15															j ɛ	
4677-15															d ɔ	
5162-15															z i m	
5406-15															m aː n ɛ	
359-15															g a	
1577-15															d ɔ	
2196-15															d i	
2230-15															d ɔ	
2533-15															g a	
3605-15															d ɔ	
3866-15															j ɛ	
4553-15															g a	
4822-15															d a	
5254-15															j ɛ	
503-15															i j ɛ	
1356-15															ɔ i	
1881-15															d ɔ	
2084-15															j ɛ	
2420-15															j ɛ	
3218-15															d u	
3372-15															z i m	
4135-15															d i a	
4694-15															d ɔ	
807-15															i j ɛ	
2842-15															d ɔ	
3719-15															z i m	
4081-15															d i a	
4313-15															ɛ w	
5514-15															n d u g o	
5810-15															ɛ w	
93-15															d i a	
260-15															d i	
385-15															ɛ ɛ ɛ	
1336-15															z i	
1769-15															ɔ j̃	
2162-15															ɛ w	
2635-15															d u	
2735-15															aː z i	
3031-15															ɔ j̃	
5605-15															d i a	
63-15															d ɔ	
296-15															d a a	
762-15															d a a	
1432-15															g a	
1474-15															d ɔ	
2044-15															d i	
2713-15															d a m	
3219-15															d u	
3425-15															i ɛ	
4120-15															j ɛ	
4423-15															d a a	
4629-15															ɛ aː	
4759-15															ɛ w	
4904-15															ɛ aː	
4960-15															d i l	
4980-15															d i	
5339-15															z i m	
5549-15															d i	
5905-15															d i l	
5922-15															z i m	
5938-15															d a	
1-15															b i j ɛ	
483-15															i n	
629-15															d i a	
667-15															ɛ w	
1254-15															d a a	
1542-15															d ɔ	
2901-15															d u	
2957-15															d ɔ	
3048-15															j ɛ	
3251-15															d i	
3885-15															d i	
5081-15															d ɔ	
43-15															d a a	
135-15															d ɔ	
221-15															ɛ w	
650-15															d i a	
716-15															j ɛ	
1152-15															i j ɛ	
1789-15															g a	
1862-15															d i	
2636-15															dʒ	
2880-15															d a m	
2924-15															d i a	
2941-15															j ɛ	
3113-15															ɛ w	
3136-15															d a a	
3405-15															j ɛ	
3572-15															b i j ɛ	
3751-15															i j ɛ	
3811-15															j ɛ	
3959-15															g o l o	
4066-15															b i j ɛ	
4535-15															d a	
5180-15															m aː n ɛ	
5751-15															j ɛ	
5981-15															z i	
25-15															ɛ w	
114-15															d i	
702-15															ɔ g ɔ	
872-15															ɛ w	
952-15															g a	
1941-15															ɛ w	
2179-15															d a	
2351-15															z i m	
2442-15															d u	
2496-15															j a	
3448-15															d ɔ	
3482-15															ɔ j̃	
3588-15															d ɔ	
4101-15															d a a	
4293-15															b i j ɛ	
4520-15															ɛ w	
4740-15															m aː n ɛ	
5982-15															ɛ w	
196-15															j ɛ	
408-15															d ɔ	
789-15															d a	
1070-15															ɛ w	
1298-15															a n ɛ	
1942-15															d ɔ	
1989-15															ɔ j̃	
2306-15															g a	
2514-15															d ɔ	
2817-15															d i	
3015-15															i j ɛ	
3132-15															d a a	
3905-15															g a	
3976-15															ɛ w	
4039-15															d ɔ	
4152-15															d i l	
4278-15															m z aː	
4334-15															g a	
4648-15															j	
5200-15															i j ɛ	
5318-15															d a a	
5866-15															d a	
66-15															i j ɛ	
432-15															d a u	
1108-15															d i	
1237-15															i n d u	
1748-15															d ɔ	
1823-15															d i a	
2143-15															d i	
2392-15															d i a	
2579-15															d i a	
3198-15															g a	
3534-15															d a	
3944-15															d ɔ	
4024-15															b i j ɛ	
4259-15															d a m	
4337-15															ɛ w	
5447-15															d a u	
5830-15															j ɛ	
5868-15															i j ɛ	
285-15															b i j ɛ	
348-15															ɔ j̃	
998-15															i n	
1578-15															d i	
1668-15															i j ɛ	
1970-15															p u a	
2396-15															e n e	
2553-15															ɔ j̃	
2978-15															d a a	
3256-15															i j ɛ	
3301-15															d a	
3498-15															d ɔ	
715-16																ɛː
1089-16																ɛː
1319-16																b n
1398-16																d u g ɔ
1557-16																g a w
1626-16																g a
1840-16																ɛː
2247-16																g a w
4677-16																t u j
5162-16																g a w
5406-16																t u j
359-16																g a w
1577-16																g a w
2196-16																n a
2230-16																g a w
2533-16																g a w
3605-16																b n
3866-16																g a w
4553-16																g a
4822-16																b n
5254-16																d u g ɔ
503-16																t u j
1356-16																g a
1881-16																b n
2084-16																j u
2420-16																t u j
3218-16																t u j
3372-16																g a w
3718-16																ɛː
4135-16																b ɔ
4694-16																g a w
807-16																b o
2320-16																t u j
2476-16																n ɛː
2842-16																n ɛː
3719-16																ɛː
4081-16																n ɛː
4313-16																j w
4460-16																d u
5514-16																t u j
5810-16																g a w
93-16																g a w
260-16																g a w
890-16																t u j
1336-16																g a w
1703-16																g a w
1769-16																g a w
2162-16																g a w
2635-16																g a w
2735-16																b n
3031-16																g a w
4591-16																n ɛː
5301-16																g a w
5605-16																g a w
63-16																n ɛː
296-16																g a m a
463-16																d u u
1432-16																g a
1474-16																g a w
1788-16																n ɛː
2044-16																s u
3219-16																g a w
3425-16																j ɛĩ
4120-16																n ɛː
4184-16																g a w
4423-16																g u
4960-16																b a n
4980-16																m u
5059-16																g a w
5125-16																j u
5339-16																g a w
5549-16																g a w
5771-16																t u j
5905-16																b ɔ
5922-16																b ɔ
1-16																g a
483-16																g a w
629-16																ɛː
667-16																j w
1254-16																s u u
1683-16																g a w
2551-16																b a n
2901-16																d u j̃
3251-16																g a w
3885-16																g a w
4402-16																j ɛ
5081-16																t u j
5622-16																g ɛ j̃
6006-16																n ɛː
43-16																g a
158-16																g a w
194-16																g a w
221-16																ɛ u
650-16																g a w
716-16																n ɛː
1374-16																j w
1452-16																g a w
1862-16																g a w
2083-16																n ɛː
2108-16																g a w
2618-16																t u j
2636-16																ɛː
2924-16																g a w
2941-16																g a w
3113-16																g a
3136-16																b n
3572-16																b n
3751-16																g a
3811-16																t u j
3959-16																d u j̃
4066-16																g a w
4888-16																g a m a
5180-16																j u
5583-16																g a w
5981-16																g a w
25-16																g a
702-16																j u g ɔ
851-16																ɛː
872-16																j u
952-16																d u u
1941-16																g a w
3448-16																b u
3482-16																s u u
3497-16																dʒ aː
3588-16																g a w
4101-16																g a
4202-16																g a w
4293-16																b ɔ
4520-16																b ɔ
4609-16																k u b ɔ
4740-16																b ɔ
4781-16																n ɛː
5982-16																d u g ɔ
526-16																t u j
545-16																g a w
789-16																n ɛː
931-16																k b
1052-16																g a w
1070-16																g a w
1298-16																n ɛː
1989-16																j u
2145-16																g a
2306-16																g a
2666-16																g a w
2817-16																g a w
3015-16																g a
3639-16																n ɛː
3774-16																d u u
3905-16																t u j
3976-16																d u
4039-16																d u
4260-16																g a w
4278-16																d u j̃
4361-16																g a w
5200-16																b n
5318-16																b a
5673-16																j u
5752-16																g a
5866-16																a n
5887-16																g a w
432-16																b n
685-16																b o
744-16																b a
1646-16																g u
1745-16																g a w
2066-16																n a n a
2216-16																j u
2265-16																d u g ɔ
2579-16																g a w
2958-16																l a
3198-16																n ɛː
3534-16																b n
3684-16																t u j
3812-16																d a
3944-16																b n
4024-16																b a
4240-16																g a w
4337-16																s u
5828-16																g a w
245-16																aː aː
285-16																b a
348-16																b u j
409-16																j u
998-16																g a w
1002-16																j e
1026-16																p iː
1172-16																t u j
1238-16																s u
1275-16																j w
1524-16																j g ɔ
1612-16																n ɔ
2288-16																n ɛ
2334-16																g a w
2396-16																iː
2553-16																b a
2759-16																n ɛ
2798-16																n ɛ
3256-16																b a u j
3407-16																n ɛ
