COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
539-4				ŋ i n ³¹			
544-4				ʔ u ʔ ⁵			
550-4				b ŋ u ʔ ³¹			
562-4				m u t ³¹			
568-4				k i ŋ ³²			
2-4				Ø u ŋ ³¹			
11-4				ʃ ɔ ŋ ŋ			
12-4				β j a ŋ ³			
22-4				g u m ³¹			
28-4				b i ³			
29-4				tʃʰ ʊ ʔ ³¹			
30-4				ɔ n ⁵²			
42-4				pʰ ŋ Ø β ³			
46-4				tʃʰ ə ⁵²			
52-4				tʃʰ ŋ ɔ ʔ ⁵⁴			
55-4				b m i m ³¹			
69-4				h ɔ ʔ ³²			
79-4				g ŋ i m ³¹			
83-4				tʃʰ ŋ ə ³			
86-4				w i ŋ ⁵³			
89-4				ʃ a ŋ ⁵³			
90-4				β b i p ⁴			
91-4				ʔ ɔ n ³²			
92-4				Ø Ø j ⁵³			
106-4				ʔ u ʔ ³			
125-4				g m m ɔ m ⁵⁴			
148-4				β d a n ⁴			
163-4				Ø i n ⁴³			
173-4				pʰ Ø m ⁵³			
179-4				ŋ ʊ t ³			
186-4				n a j ⁴			
187-4				l a ŋ ⁴			
197-4				β n u ŋ ŋ ³¹			
211-4				d ə ³¹			
220-4				tʃʰ ɔ ŋ ³²			
237-4				Ø Ø ⁵³			
239-4				n a m ⁵²			
242-4				Ø u j ³²			
248-4				Ø ŋ i ³			
252-4				g ŋ ʊ ³¹			
255-4				b ŋ u ³¹			
271-4				tʃʰ ŋ ə ³¹			
275-4				m ʊ ŋ ³			
277-4				tʃʰ j a ŋ ³			
281-4				Ø ŋ i ⁴³			
283-4				ŋ l ɔ w ʔ Ø			
295-4				Ø u ŋ ³			
300-4				g a n ³¹			
302-4				Ø β i m ⁵²			
309-4				l a ŋ ³¹			
312-4				j ʔ β i ³			
314-4				Ø a m ⁵³			
315-4				tʃʰ u ŋ ⁵²			
330-4				ŋ l i ⁴			
333-4				Ø a m ⁵³			
338-4				β m i ŋ ³¹			
346-4				Ø i ŋ ³			
348-4				j ə ŋ ³¹			
352-4				Ø u ŋ ³¹			
353-4				z ə ³²			
356-4				h a m ³			
357-4				ʃ i ŋ ³			
358-4				Ø i w ⁵²			
361-4				β ŋ j a ŋ ³²			
378-4				m ŋ Ø ʔ ³¹			
379-4				Ø j ɔ n ⁵³			
388-4				g u ʔ ³²			
390-4				j i ³²			
399-4				g ŋ Ø ³¹			
400-4				n ɔ n ³			
403-4				b j ə ⁵²			
405-4				a p ³¹			
406-4				tʰ u p ³			
407-4				s ʊ ³			
410-4				j a ŋ ⁵²			
418-4				g ŋ a ³			
423-4				β w ə j ⁵²			
431-4				g j u n ³¹			
435-4				Ø ŋ a ʔ ³¹			
438-4				tʰ ə ³			
448-4				dʒ m ə ŋ ³¹			
449-4				d u w ⁵			
453-4				β m ʊ ³			
465-4				tʃʰ ʊ w Ø			
471-4				j u ʔ ⁵³			
502-4				p ɔ ³¹			
503-4				Ø u ³¹			
505-4				l Ø m Ø			
512-4				j ə ³²			
515-4				d a n ⁴			
517-4				Ø a m ŋ ⁴³			
529-4				ŋ a ⁴			
530-4				ʃ ɔ ʔ ⁵			
535-4				b a n ⁵²			
536-4				d a j ⁵³			
542-4				b ŋ u p ³			
561-4				n j u p ³			
563-4				i w ³²			
569-4				Ø a j ʔ			
8-4				ŋ n Ø w ³²			
21-4				g w ɔ ŋ ³			
23-4				j Ø w ⁴³			
24-4				p ɔ ŋ ³			
27-4				w z a n ³			
34-4				w Ø t ³¹			
36-4				b ɔ ŋ ³²			
37-4				l ʊ Ø			
40-4				β β tʃʰ a m ³			
41-4				b a p ²¹			
47-4				m j a̰u ŋ			
1-5					m u ŋ ⁴		
4-5					Ø Ø ³¹		
18-5					m j i Ø ³¹		
19-5					Ø Ø ³¹		
44-5					Ø u ʔ ⁵³		
50-5					h Ø ŋ ⁵³		
62-5					Ø Ø Ø ³¹		
70-5					b Ø Ø ⁵⁴		
75-5					m j a Ø ³		
97-5					Ø ŋ ³¹		
112-5					Ø a ³¹		
122-5					m j u ʔ ⁴		
127-5					kʰ i ³¹		
132-5					Ø w Ø Ø ⁵³		
133-5					Ø u ŋ ⁵³		
135-5					Ø u ŋ ³¹		
142-5					Ø ŋ Ø i Ø		
143-5					ŋ Ø t Ø		
149-5					Ø u ŋ		
152-5					ŋ Ø ³		
157-5					Ø ɪ ³¹		
183-5					t u ³¹		
184-5					Ø u ʔ ⁵⁴		
185-5					Ø Ø m ⁵³		
189-5					m j a Ø ⁵³		
192-5					Ø Ø ⁵³		
195-5					Ø a ⁵³		
200-5					kʰ Ø ³¹		
216-5					t ŋ Ø Ø ³¹		
218-5					Ø a Ø ⁵³		
225-5					Ø Ø ŋ ³¹		
235-5					kʰ i ŋ ⁵³		
244-5					Ø w i ³¹		
253-5					m Ø i Ø		
270-5					m ŋ i ŋ ⁵⁴		
278-5					m Ø Ø ŋ Ø		
279-5					w a ⁵³		
285-5					j i m ⁵³		
308-5					t ŋ ɪ ³¹		
322-5					m ŋ i ⁵³		
325-5					kʰ u ŋ ³¹		
337-5					m j Ø ŋ Ø		
341-5					Ø ŋ Ø ⁵³		
347-5					ʃ u Ø ³		
362-5					Ø i Ø		
391-5					j i b Ø		
394-5					m Ø Ø Ø		
397-5					Ø ɪ ŋ ³¹		
443-5					m j Ø b Ø		
460-5					Ø Ø t		
463-5					Ø w i Ø		
464-5					t Ø ŋ ³¹		
473-5					Ø Ø m ⁵³		
476-5					kʰ j u ʔ		
481-5					Ø i ⁵³		
494-5					ʔ Ø ³		
496-5					h Ø ŋ ⁵³		
516-5					w a ⁵³		
522-5					Ø a t Ø		
523-5					pʰ j Ø ⁵³		
524-5					Ø Ø Ø		
540-5					kʰ Ø ³¹		
39-5					m ŋ i m Ø		
64-5					ʔ i ŋ Ø		
65-5					ʔ ɪ t		
66-5					Ø Ø Ø ³		
71-5					ʃ i ³¹		
72-5					t a ⁵³		
76-5					w a ⁵³		
77-5					m i ʔ ⁵³		
78-5					m a Ø		
82-5					pʰ Ø ŋ ³¹		
87-5					ŋ a ŋ ⁵³		
93-5					Ø Ø m ³¹		
100-5					Ø ŋ u Ø ⁵³		
116-5					ŋ Ø ⁵³		
119-5					w a m Ø		
124-5					t j ɪ ⁵³		
136-5					Ø Ø i ⁴		
139-5					m ŋ i ⁴		
144-5					dʒ ŋ i t		
145-5					Ø u ŋ Ø		
146-5					m u Ø		
165-5					ʔ j a ³¹		
171-5					j Ø ŋ ⁵³		
193-5					b Ø ⁵³		
212-5					a t		
214-5					Ø a m Ø		
238-5					a ⁵³		
241-5					ʃ a ³¹		
246-5					t j Ø ⁵³		
256-5					Ø a ŋ ⁵³		
257-5					pʰ a ⁵⁴		
272-5					m Ø ³¹		
274-5					m Ø ŋ ⁵³		
289-5					kʰ u ŋ ⁵³		
294-5					t Ø ³¹		
301-5					a t ⁵³		
306-5					ʔ j Ø b Ø		
321-5					Ø Ø ŋ ³¹		
331-5					m j Ø ⁵³		
332-5					Ø Ø m ⁵³		
336-5					Ø Ø a m Ø		
340-5					ŋ u ŋ Ø		
360-5					dʒ Ø b		
376-5					Ø Ø i ŋ Ø		
395-5					Ø a Ø		
401-5					ʃ i ŋ ⁵³		
409-5					Ø a Ø		
425-5					b j Ø ŋ ⁵³		
430-5					Ø Ø ŋ ⁵³		
442-5					Ø Ø ŋ ⁵³		
447-5					Ø u ŋ ³¹		
456-5					ʔ a ³¹		
458-5					ʃ u ⁵⁴		
469-5					kʰ u ŋ ³¹		
470-5					Ø Ø Ø ⁵³		
478-5					ʃ ŋ Ø t ⁵³		
495-5					ŋ i ³		
501-5					Ø Ø ⁵³		
506-5					Ø ŋ Ø ³²		
507-5					Ø a Ø ⁵³		
509-5					Ø Ø ŋ ⁵⁴		
510-5					b j i ŋ ³¹		
511-5					Ø a t ³		
521-5					h a ⁵³		
538-5					a ⁵³		
539-5					dʒ i Ø ⁵³		
544-5					ʔ j ɪ t Ø		
550-5					Ø ŋ a t ŋ		
562-5					m j u ŋ ⁵³		
568-5					ʔ i Ø		
11-5					ʃ a m Ø		
12-5					ŋ j a ŋ Ø		
46-5					Ø u Ø		
83-5					Ø Ø ³²		
91-5					t Ø Ø ³		
106-5					t ə t ³²		
120-5					Ø a Ø ŋ Ø		
209-5					kʰ u ŋ ³²		
215-5					dʒ a t ⁵³		
242-5					Ø Ø ³		
281-5					kʰ j a ³		
283-5					ŋ Ø i Ø Ø		
302-5					Ø a ŋ		
312-5					t a ³¹		
313-5					h m Ø ŋ ³²		
315-5					Ø Ø ŋ ⁵³		
348-5					j Ø t ³		
352-5					kʰ j u ŋ ³		
353-5					Ø a ŋ ⁵³		
358-5					ʃ i t ³		
398-5					j a ³²		
405-5					j ɪ b ³		
410-5					w Ø ŋ ³		
472-5					Ø ³		
474-5					m Ø ⁴³		
482-5					Ø j a ³²		
502-5					b a ⁵³		
563-5					Ø Ø t ³		
47-5					m i ⁵⁴		
1-6						m a j ⁵³	
4-6						l i ⁵³	
18-6						m j i ³⁴ ⁵⁴	
19-6						n Ø a j ⁵⁴	
44-6						l ɔ ŋ ³	
50-6						Ø ³ ɪ ŋ ⁵⁴	
62-6						s a g ⁵³	
70-6						p a n	
75-6						m j ɔ w ³²	
97-6						tʰ ɔ ŋ ⁵³	
112-6						Ø ṵ ⁵³	
122-6						m j ɛ t ⁵⁴	
127-6						Ø a̰ ³	
132-6						j a g ⁵³	
133-6						n ³ a j ⁵³	
135-6						n a j ⁵³	
142-6						tʰ z i ⁵³	
143-6						ŋ ɔ ³ ⁵⁴	
149-6						ɛ ³ ⁵⁴	
152-6						ŋ ɔ ⁵³	
157-6						p ṵ ³	
183-6						⁵ ɛ ⁵⁴	
184-6						n ɔ ŋ ⁵³	
185-6						Ø i m ⁵³	
189-6						m j ɔ g ³	
192-6						n ɔ ⁵³	
195-6						n ɔ ⁵³	
200-6						g a ⁴	
216-6						s ³ ɪ n ⁵³	
218-6						l ɔ g ⁵³	
225-6						s a ŋ ⁵³	
235-6						Ø ɹ Ø j ⁵³	
244-6						s a̰ ³	
253-6						m j ɔ ⁵³	
270-6						m ³ Ø ³ ⁴	
278-6						m ɹ ɪ ŋ ⁵⁴	
279-6						ɔ ³	
285-6						ɹ ɪ m ⁵⁴	
308-6						pʰ j a̰ ⁵³	
322-6						m ³ i ⁵³	
325-6						Ø a j ⁵⁴	
337-6						m j a ŋ ⁴	
341-6						tʰ ³ ɔ ⁵³	
347-6						ʃ u t ⁵³	
362-6						j i ⁵⁴	
391-6						ɹ ɪ t	
394-6						m ɔ g ⁵³	
397-6						tʰ Ø ⁵⁴	
443-6						m j ɔ p ⁴	
460-6						s a̰ t ⁵⁴	
463-6						u ⁵³	
464-6						⁵⁴ ɛ ŋ ⁵³	
473-6						s a̰ m ⁵⁴	
476-6						Ø ɹ a dʒ ⁴	
481-6						Ø a̰ ⁵³	
494-6						g i ⁴	
496-6						Ø Ø ɪ ŋ ⁵⁴	
516-6						a̰ ³²	
522-6						n ɔ g ⁵³	
523-6						p j i ⁵³	
524-6						n a ⁵³	
540-6						Ø ɔ ⁵³	
3-6						pʰ ⁵⁴ a̰ ⁵³	
6-6						g u ⁴	
7-6						dʒ ɔ ⁴³	
20-6						n a dʒ ⁵⁴	
39-6						m ɔ g ⁵	
51-6						ŋ ⁵⁴ a ⁵³	
64-6						g a ŋ ⁵³	
65-6						g ṵ t ⁵⁴	
66-6						tʰ ³ ɛ	
71-6						ʃ i ⁵³	
72-6						g ɔ	
76-6						a ⁵³	
77-6						m Ø a g	
78-6						m a j ⁵⁴	
82-6						b a ŋ ³	
87-6						ŋ ɔ ⁵ ⁵³	
93-6						l a m	
94-6						m Ø Ø j ²	
100-6						s ə n ³	
116-6						l ɔ ⁵³	
119-6						a m ⁵⁴	
124-6						pʰ j ṵ ⁵³	
137-6						Ø j a ⁵⁴	
139-6						m Ø ⁵³	
144-6						s ³ ɔ t ⁵	
145-6						tʰ ɔ ŋ ⁵⁴	
146-6						m a j ⁵³	
150-6						g Ø a ⁵⁴ ⁵³	
154-6						m Ø u ⁵³	
165-6						g a m ⁵³	
166-6						pʰ j i ³	
169-6						g j a ŋ ⁵⁴	
170-6						pʰ j i ⁴	
171-6						j a ŋ ⁵³	
174-6						l a n ³	
181-6						m j i ⁵⁴ ⁵³	
193-6						pʰ ɔ ⁵³	
205-6						n ɔ j t ⁴	
206-6						m u j ⁵⁴	
212-6						tʰ ɔ g ⁵	
214-6						l a̰ m ⁴³	
217-6						ɛ ⁵⁴	
224-6						n j Ø ŋ ⁵³	
228-6						pʰ u j ⁴	
238-6						j a j ³	
241-6						ʃ ɔ	
246-6						g ɹ ɔ ³	
257-6						p a ⁴	
272-6						m ɔ ⁵³	
273-6						⁵⁴ a ³	
274-6						m a ŋ ³	
286-6						Ø ⁵⁴ a m ³	
289-6						Ø ə ŋ ⁵³	
294-6						⁵ ɪ ³	
301-6						ʔ ɔ g ⁵³	
306-6						Ø ⁵⁴ ɛ p ⁴	
307-6						ŋ a dʒ ⁴	
321-6						tʰ a ŋ ⁵³	
331-6						m j ɔ ⁵³	
332-6						l a m ⁵³	
335-6						g j ɔ ⁵³	
336-6						n j a m ⁵⁴	
340-6						ŋ a j ⁵⁴	
342-6						m j a ŋ ⁵	
360-6						ʃ ⁵⁴ ɔ p	
376-6						s j ɛ ³ ³	
389-6						n a ŋ g ⁵⁴	
395-6						n ṵ ⁵⁴	
401-6						ʃ Ø ⁵⁴	
404-6						dʒ ³ u ŋ ³²	
408-6						dʒ a ⁴	
409-6						l ɔ ⁵	
413-6						dʒ a n ⁵³	
421-6						m Ø i p ⁵⁴	
425-6						pʰ ⁵⁴ i j ⁵³	
442-6						tʰ ɛ j ⁵³	
447-6						tʰ ɔ ŋ ⁵³	
456-6						g ɔ ⁵³	
469-6						Ø a j ⁵³	
470-6						d a ⁵³	
475-6						ŋ j ⁴	
477-6						n ɹ i t ⁴	
480-6						g a j ⁴	
485-6						m j ɔ ⁴	
495-6						ŋ Ø ⁵³	
499-6						m j u ŋ ²	
500-6						m j ⁵⁴ ə m ⁵³	
501-6						tʰ ɛ ⁵⁴	
506-6						d ³ a ⁴	
507-6						n ɔ g ⁴³	
509-6						l ɪ ŋ ⁵³	
510-6						pʰ j ɪ ŋ ⁵³	
511-6						l ɔ g ⁵³	
521-6						t a ⁵³	
525-6						n j a ⁵³	
538-6						tʰ a j ⁵³	
539-6						Ø ³ Ø n ⁵⁴	
544-6						g ɹ ɛ t ⁵	
550-6						tʰ ŋ a g ⁵⁴	
562-6						m ɹ a ŋ ⁵³	
568-6						ʔ a̰ ³¹	
2-6						Ø ə ŋ ⁴³	
11-6						s a ŋ j	
35-6						l a̰ ŋ ⁴³	
38-6						d ɔ j ³	
42-6						b i ⁵⁴	
79-6						g Ø a̰ m	
86-6						ʔ i ⁵⁴ ³	
89-6						s ɔ ŋ ³	
90-6						b a ⁵⁴ ⁵³	
91-6						⁵ Ø n ⁵³	
92-6						Ø i ⁵⁴ ³	
120-6						Ø a ³ ³ ⁵⁴	
125-6						g a dʒ ⁵⁴	
148-6						dʒ ɔ ŋ ⁵³	
163-6						Ø ɔ n ³	
186-6						ŋ ɪ ³	
187-6						l ɔ ŋ ³	
197-6						n ṵ ⁵⁴ t ⁵⁴	
209-6						Ø ə ŋ ⁵³	
210-6						ə m ³	
213-6						n a g ⁴	
215-6						Ø ɔ t ⁵⁴	
220-6						tʰ ɛ ŋ ⁴	
239-6						n ɔ n ⁵³	
242-6						Ø ə ⁵⁴	
248-6						Ø ŋ i	
252-6						g Ø ⁴	
255-6						Ø j a ⁵³	
271-6						tʃʰ a j	
275-6						n ɛ ŋ ⁵⁴	
277-6						tʃʰ ɔ ŋ ³	
283-6						l ɔ g ³	
295-6						Ø ɛ ŋ ⁵	
300-6						g a n ⁴	
302-6						Ø ə	
309-6						l ɔ ⁵⁴ ⁴³	
312-6						³ a ⁵⁴	
313-6						m j a̰ ³ ⁵³	
314-6						Ø a m ³	
330-6						l Ø ³	
338-6						m ɹ a ⁵⁴ ³	
346-6						Ø a t	
348-6						ɹ Ø t ⁵³	
352-6						Ø ŋ a ŋ ³	
356-6						Ø a n ⁵⁴	
357-6						s a ⁵⁴ ⁵⁴	
361-6						ɹ ɔ ⁵⁴ ⁵³	
378-6						m Ø i ⁵⁴	
379-6						Ø Ø Ø n ⁵⁴	
388-6						g ɹ a g ⁵⁴	
398-6						j Ø ³	
399-6						g Ø Ø n ³	
405-6						a dʒ ⁵⁴	
406-6						tʰ ɔ w ⁵⁴	
410-6						a ŋ ⁵⁴	
414-6						l ɔ ŋ ⁴	
418-6						g j ɔ ³	
423-6						ʔ a ³	
431-6						g ɔ ŋ ³	
435-6						Ø ŋ a w ⁵⁴	
438-6						tʰ a	
449-6						dʒ ɛ ŋ ³	
453-6						m ɛ	
465-6						tʰ a ŋ ⁴	
471-6						ɹ a g ⁴³	
482-6						j j ə ³	
502-6						Ø a ⁵³	
503-6						Ø ɛ ⁵⁴	
512-6						ɹ ɔ	
515-6						dʒ a n ⁵³	
517-6						Ø ɔ ŋ ŋ ⁴	
529-6						⁵⁴ ɔ ³	
530-6						s a g ⁵⁴	
535-6						pʰ ɔ ŋ ³	
536-6						dʒ ɛ ⁵³	
542-6						pʰ u p ³	
561-6						n i ⁵⁴	
569-6						Ø i ⁵⁴	
8-6						ŋ a n ³	
16-6						j a t ³	
23-6						j Ø t ³	
36-6						pʰ ɔ ŋ ⁵⁴	
37-6						l a ⁵⁴	
40-6						d a̰ m ³	
1-7							m au ³
4-7							l a̰ ³²
18-7							m j ɪ ³²
19-7							n j i ⁴
44-7							l u ʔ ⁵³
50-7							h ɪ ŋ ⁵³
62-7							s ɪ k ⁵³
70-7							b a n ³
75-7							m j a t ⁴³
97-7							tʃʰ a ŋ ⁵³
112-7							ʃ a ³²
122-7							m j u ʔ ⁵⁴
127-7							kʰ i ³
132-7							w ɔ ʔ ⁴
133-7							n ɔ ³
135-7							n au ⁵³
142-7							d z i ⁵³
143-7							ŋ ɔ p ⁵⁴
149-7							u p ³²
152-7							ŋ ⁵³
157-7							p a ³
183-7							u ³
184-7							n u ⁵³
185-7							ʃ a m ⁴⁵
189-7							m j a ʔ ³
192-7							n a̰ ⁵³
195-7							n a ⁵³
200-7							g i ⁵
216-7							s ɪ ŋ ³²
218-7							l a ʔ ⁴
225-7							s ɪ ŋ ⁵³
235-7							kʰ j i ⁴⁵
244-7							s i ³²
253-7							m ɪ ⁵³
270-7							m ³
278-7							m j ɪ n.j ³²
279-7							w ɔ ³
285-7							j i m ³²
308-7							d i ³²
322-7							m i ³¹
325-7							kʰ au ³²
337-7							m j a ŋ ³²
341-7							d z ɔ ³
347-7							ʃ ə ³
362-7							w i ³
391-7							j a̰ b ⁵⁴
394-7							m a ʔ ⁵³
397-7							tʃʰ i ³²
443-7							m j a̰ p ⁵⁴
460-7							s a t ³²
463-7							w i ³²
464-7							p ɔ ŋ ⁵³
473-7							s ɔ m ⁵³
476-7							kʰ j u k ⁵⁴
481-7							Ø u ⁵³
494-7							g i ³
496-7							h j ɪ n.j ³²
516-7							w i ³²
522-7							n a p ⁵³
523-7							pʰ j u ⁵³
524-7							n ɛ ⁵³
540-7							kʰ ɔ ⁵³
3-7							b i ⁵³
6-7							g i ⁴⁵
7-7							dʒ i m ⁴⁵
20-7							n a p ³
39-7							m j i ³²
51-7							n.j i ⁵³
64-7							g a̰ ŋ ⁵³
65-7							k u ʔ ⁵
66-7							d z u ⁵³
71-7							ʃ i ⁵³
76-7							w u ³
77-7							m u k ⁵³
78-7							m au ⁵³
82-7							b u ŋ ³²
87-7							ŋ a ⁵³
93-7							l a m ⁵³
94-7							m j ɪ ŋ ⁵³
100-7							s w i n ³
116-7							l u ³
119-7							w a m ⁵³
124-7							b u ⁵³
136-7							l i ³
137-7							g j ɔ ⁴⁵
139-7							m i ³
144-7							s u t ⁵⁴
145-7							d u ŋ ⁵³
146-7							m ʊ ⁵⁴
150-7							g j a ʔ ³²
154-7							m w i ⁵³
165-7							k a m ³
166-7							pʰ j a ⁵
169-7							ʔ j a̰ ŋ ⁵⁴
170-7							b j a ³
171-7							j a ŋ ⁵⁴
174-7							l a m ⁵³
181-7							m j a ʔ ³
193-7							b ɔ ³
205-7							n u t ⁵⁴
206-7							m i ⁵⁴
212-7							tʃʰ a p ⁵⁴
214-7							l u.ŋ m ⁴³
217-7							u ³¹
224-7							n j Ø ³
228-7							b u ³¹
238-7							w au ⁵³
241-7							ʃ a ³¹
256-7							a ⁵³
272-7							m ɪ ⁵³
273-7							a ³
274-7							m a ŋ ³¹
286-7							g a m ³¹
289-7							kʰ u ŋ ³²
294-7							u ³²
301-7							w a p ³²
306-7							g u.ŋ p ⁵
307-7							n.j a̰ p ⁵⁴
321-7							tʰ a ŋ ³¹
331-7							m ɔ ⁵³
332-7							l a̰ m ³
335-7							g j a ⁵⁴
336-7							n a m ³²
340-7							ŋ au ³²
342-7							m j u ⁴⁵
360-7							dʒ a̰ p ³²
376-7							s ɪ p ⁵⁴
389-7							n a̰ k ³¹
395-7							n a ⁵³
401-7							ʃ i ⁵⁴
404-7							d z a ŋ ³²
408-7							d u ⁴
409-7							l ɔ
413-7							d w a n ⁵³
421-7							n j a p ³⁵
425-7							b i ⁵³
430-7							tʃʰ i ³²
442-7							d u ³
447-7							tʰ u ŋ ⁵³
456-7							g ɔ ⁵³
458-7							tʃʰ ə ³¹
469-7							kʰ au ⁵³
475-7							ŋ a ³
477-7							n ³²
478-7							tʃʰ m ɛ t ³²
480-7							g i ³
485-7							m j ɪ ⁴
499-7							m j a̰ ŋ ⁵³
500-7							n j i ŋ ³⁵
501-7							tʰ u ⁵³
506-7							dʒ ɔ ⁴
507-7							n a p ⁵³
509-7							l ə ŋ ⁵³
510-7							b j ɪ ŋ ⁵³
511-7							l a p ³
521-7							h ɔ ⁵³
525-7							n j ɔ ⁵³
538-7							tʃʰ ɔ ⁵³
539-7							dʒ ɪ ³²
544-7							k j u ⁵⁴
550-7							tʰ m a p ⁵⁴
562-7							m j a ŋ ⁵³
568-7							g u ŋ ³
2-7							kʰ ə ŋ ⁵³
12-7							j a ŋ ⁵³
22-7							g u ŋ ³¹
28-7							b ʊ ⁴⁵
29-7							tʰ u ⁵⁴
30-7							w a ŋ ³²
35-7							l a ŋ ⁵³
38-7							dʒ a ⁴³
42-7							pʰ i ³²
52-7							t ɛ p ⁵⁴
55-7							b u m ⁵³
69-7							h u p ⁵
79-7							g i m ⁵³
83-7							tʃʰ ɔ ⁵³
86-7							i ʔ ⁵³
89-7							s a ŋ ³²
90-7							pʰ a ³
91-7							p ɔ ⁵³
92-7							kʰ i ⁵³
106-7							g u k ⁴⁵
120-7							Ø a t ³¹
148-7							d a ŋ ³
163-7							ʃ i n ³
173-7							pʰ ɔ ⁴⁵
179-7							ɔ ³¹
186-7							n.j ɪ ³
187-7							l a ŋ ⁴
197-7							n u t ⁵
209-7							t ə n.j ⁵³
210-7							ə m ⁵³
211-7							d au ³²
213-7							n a̰ ʔ ⁴
220-7							tʰ u ŋ ⁴⁵
237-7							ʃ i ⁵⁴
239-7							n a m
248-7							kʰ i ³²
252-7							g i ³¹
271-7							tʃʰ u ³¹
277-7							tʃʰ a ŋ ³¹
281-7							kʰ a ³¹
283-7							l a ⁵³
295-7							kʰ u ŋ ⁵
300-7							g ɔ m ³
309-7							l a ʔ ³
313-7							m i t ³
314-7							Ø ʊ m ⁵³
315-7							tʃʰ ɔ ŋ ³²
330-7							l i ³
333-7							ʃ a m ⁵³
338-7							m a p ³
346-7							ʃ ɛ p ⁵³
352-7							kʰ u ŋ ³
353-7							ɔ ³²
356-7							h a m ⁵³
357-7							s a ʔ ³²
358-7							ʃ ɛ ³
361-7							a ʔ ³²
378-7							m i ⁵⁴
379-7							kʰ j ɪ ⁵⁴
388-7							g j u ʔ ⁵⁴
390-7							j ɔ ⁴³
398-7							j ɔ ⁵³
399-7							g ɔ ⁵³
400-7							n a ⁵³
403-7							⁵⁴ j a ³¹
405-7							j a p ⁴⁵
406-7							tʰ u ³²
407-7							s ɔ ⁴³
414-7							l a n.j ⁴
423-7							au ⁵⁴
431-7							g u ŋ ³
435-7							kʰ a ⁵
438-7							tʰ ə ³¹
448-7							dʒ au ³²
449-7							t u ³⁵
453-7							m ɔ ⁴
465-7							tʰ i ⁴⁵
471-7							u ʔ ⁵³
472-7							p ʊ k ⁵
474-7							m j i ³
482-7							ɔ ⁵⁴
503-7							Ø u ³²
505-7							l a m ³
512-7							a ⁴
515-7							d a n ³
517-7							dʒ a ŋ m ³²
529-7							p a ⁴
530-7							s ɪ k ⁵⁴
535-7							b a ŋ ³²
536-7							d u ³²
542-7							b ʊ p ³²
561-7							n u n.j ⁵⁴
563-7							dʒ ɛ ⁴³
569-7							kʰ ɪ ⁵⁴
5-7							m u ³¹
8-7							n.j a ⁵³
16-7							j au p ³
21-7							g w ɔ t ⁵³
24-7							a ⁵³
27-7							d z a n ³¹
34-7							g i ⁵³
36-7							b a ŋ ³
37-7							l a ³²
41-7							b ʊ p ³
47-7							m au ³¹
