COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
255-4				b j u ³			
271-4				tʰ au ³¹			
275-4				m au ³			
277-4				d z a m ³			
281-4				kʰ au ŋ ²			
283-4				l a ⁴³			
295-4				kʰ au ŋ ³			
300-4				² ḛ ⁴²			
302-4				tsʰ o ʔ ⁵⁴			
309-4				l ə ²			
312-4				ʔ o ³			
314-4				tsʰ a m ³			
315-4				tʰ ɪ au ²⁵			
330-4				l a ⁵			
333-4				s e ⁴¹			
338-4				m j o ʔ ³²			
346-4				s i t ⁵			
348-4				j ḛ ʔ ⁵⁴			
352-4				kʰ æu ŋ ³			
353-4				d z o ⁵			
356-4				n a n ³¹			
357-4				s e ʔ ²¹			
358-4				s e ⁵⁴			
361-4				j a ʔ ⁵⁴			
378-4				m j ɛ̰ ʔ ⁵⁴			
379-4				kʰ au ŋ j ɪ n ³²			
388-4				g j au t ⁴²			
390-4				j ɔ ⁵¹			
399-4				g i t ⁵⁴			
400-4				n a n ³¹			
403-4				b j u ³			
405-4				ɣ e ʔ ²¹			
406-4				tʰ au k ⁵			
407-4				s au ³			
410-4				æu ³²			
418-4				g j ɔ ³²			
423-4				ʔ a̰ ḭ t ⁵⁴			
431-4				g au ŋ ³			
435-4				kʰ o̰ ʔ ⁵⁴			
438-4				tʰ o ³⁵			
448-4				dʒ a k ⁵			
449-4				d z o ⁵			
453-4				m au ³			
465-4				tʰ t ⁵			
471-4				j a̰ ḭ ʔ ⁵⁴			
502-4				b au ŋ ³			
503-4				dʒ a̰ t ⁵			
505-4				l ḛ ⁴²			
512-4				j u ŋ ⁴			
515-4				d n ⁴¹			
517-4				j a ⁵³			
529-4				ɣ i t ²			
530-4				s a k ³²			
535-4				b a n ³¹			
536-4				d u ³			
542-4				b au k ³²			
561-4				n ³¹ a n ³¹			
563-4				dʒ i t ³²			
569-4				kʰ au ŋ e ³²			
8-4				ŋ ḭ t ⁵			
21-4				g ɔ ŋ e ⁴¹			
23-4				j u m ⁴³			
24-4				ʔ o ʔ ⁴			
27-4				d z ḛ ⁵¹			
34-4				g i t ³			
36-4				b a ŋ ³			
37-4				l a ⁵⁴			
40-4				tʰ a m ³			
41-4				b j a ŋ ³²			
47-4				m i ³²			
1-5					m o k ⁵⁵		
4-5					aˀ l		
18-5					m j m ³⁵		
19-5					m ɹ ⁴⁵		
44-5					l o s i		
50-5					j ɔ ŋ j i ⁵⁵		
62-5					s ai ʔ ³¹		
70-5					pʰ u n		
75-5					m j o ʔ ³¹		
97-5					tʃʰ ɔ ŋ ³¹		
112-5					tsʰ i ə		
122-5					m j o k ⁵⁵		
127-5					k ə		
132-5					j o ʔ ³¹		
133-5					n o k ⁵⁵		
135-5					m k ³¹		
142-5					ai tsʷ		
143-5					ɔ ŋ o o ʔ ³¹		
149-5					au ʔ ³¹		
152-5					m ³¹		
157-5					pʰ ə		
183-5					u ʔ		
184-5					n o s i		
185-5					tsʰ i e ⁵⁵		
189-5					m k o ʔ ³¹		
192-5					ɔ ŋ n e ³¹		
195-5					m o ⁵⁵		
200-5					ʃ w eː		
216-5					s ɲ ⁵⁵		
218-5					l o ʔ ³¹		
225-5					s ɲ ⁵⁵		
235-5					kʰ tsʰ i ⁵⁵		
244-5					ʃ w ³¹		
253-5					m j i ³¹		
270-5					m aˀ		
278-5					m j j ʔ ə		
279-5					w a ʔ ⁵⁵		
285-5					j a̰ m ³¹		
308-5					iː ɔ ŋ b		
322-5					m j ḭ u ³¹		
325-5					kʰ o ʔ ³¹		
337-5					m j o ⁵⁵		
341-5					t ə k ⁵⁵		
347-5					ʃ o s i		
362-5					ai tsʰ		
391-5					ʔ i p		
394-5					m o ʔ ³¹		
397-5					eː tsʰ i		
443-5					m j w ai p		
460-5					s e ʔ ³¹		
463-5					ai j		
464-5					ʔ ə ³¹		
473-5					ʃ w ai m		
476-5					kʰ p j o k ⁵⁵		
481-5					ai tsʰ i		
494-5					j o iː		
496-5					j ɔ ŋ ɲ ⁵⁵		
516-5					j ⁵⁵		
522-5					m o ʔ i ³¹		
523-5					pʰ j u ³		
524-5					m ɛ i ³¹		
540-5					kʰ ə		
39-5					m tsʰ i ⁵⁵		
64-5					k a i ³¹		
65-5					k o ʔ ⁵³		
66-5					uː tsʰ i		
71-5					sʰ i u ³¹		
72-5					ʔ ə		
76-5					j ə		
77-5					m j ai ʔ ³¹		
78-5					m k i ³¹		
82-5					p o ⁵⁵		
87-5					ɔ ŋ o o ʔ ³¹		
93-5					j e ⁵⁵		
100-5					ʃ w ai ʔ n		
116-5					k ə		
119-5					j e ⁵⁵		
124-5					pʰ j uˀ		
136-5					l w i k ⁵⁵		
139-5					m j i u ³¹		
144-5					ʃ ai ai ʔ ³¹		
145-5					d k ə		
146-5					m ə ³¹		
165-5					kʰ j aˀ		
171-5					k o ⁵⁵		
193-5					p ə		
212-5					tʃʰ o ʔ ³¹		
214-5					l w ai m		
238-5					w a iː		
241-5					s ə		
246-5					g j œ ³¹		
256-5					ʔ ə		
257-5					aˀ pʰ		
272-5					m ⁵⁵		
274-5					m w ³¹		
289-5					k ə		
294-5					ʔ u ³¹		
301-5					j o ʔ ³¹		
306-5					kʰ k w ai p		
321-5					tʰ ɔ ŋ ³¹		
331-5					m j ɔ ŋ ə		
332-5					ɔ ŋ ɹ i ³¹		
336-5					mˀ n e ³¹		
340-5					ŋ o ³¹		
360-5					ts w ai p		
376-5					s i ³¹		
395-5					n e ³¹		
401-5					s i ⁵⁵		
409-5					l ə		
425-5					eː p		
430-5					tʃʰ i ³¹		
442-5					uː ʔ		
447-5					tʰ k ə		
456-5					o o ³¹		
458-5					s u k ⁵⁵		
469-5					kʰ o ʔ ³¹		
470-5					ʔ ⁵⁵		
478-5					ʃ j e ⁵		
495-5					ai o		
501-5					w ai tʰ		
506-5					ɲ o j a ⁵⁵		
507-5					o n e ³¹		
509-5					l w ai m		
510-5					p w a i o		
511-5					l o ʔ ³¹		
521-5					j ɔ ŋ i		
538-5					k tʃʰ ⁵⁵		
539-5					s ʔ n u ³¹		
544-5					k j o ʔ ⁵³		
550-5					tʰ ə		
562-5					m j o ⁵⁵		
568-5					o i i ³¹		
11-5					s o ʔ ³¹		
12-5					j ʔ ³¹		
46-5					ʃ o i ³¹		
83-5					tʃʰ u k ʔ ³¹		
91-5					ʔ u m i ³¹		
106-5					k o ʔ ⁵³		
120-5					tsʰ i ʔ ⁵⁵		
209-5					k ə		
215-5					tsʰ i w ai ʔ ³¹		
242-5					i tsʰ i		
281-5					kʰ j ə k ⁵⁵		
283-5					ɔ ŋ l i ⁵⁵		
302-5					tsʰ k ³¹		
312-5					k ʔ ³¹		
313-5					ɔ ŋ m w ai ʔ ³¹		
315-5					tʰ ə ³¹		
348-5					k ai ʔ ³¹		
352-5					kʰ ə ⁵ j		
353-5					tʰ z ə		
358-5					s e u ³¹		
398-5					k ə		
405-5					p j a ⁵⁵		
410-5					j o ⁵⁵		
472-5					j ḭ s i		
474-5					m ɹ ⁵⁵		
482-5					j a ⁵⁵		
502-5					p ə		
563-5					s e ʔ ³¹		
47-5					m w ³²		
1-6						m au ŋ	
4-6						k r a u	
18-6						m eɪ a	
19-6						n iˀ	
44-6						l a k	
50-6						ʃ a ŋ	
62-6						s a ts	
70-6						p w aː a	
75-6						m w a k	
97-6						tsʰ a au ŋ	
112-6						tsʰ tʰ k r	
122-6						m j au k	
127-6						kʰ a k	
132-6						ʊ w a	
133-6						h aːu	
135-6						n au i	
142-6						sʰ w e	
143-6						ŋ r a	
149-6						⁵⁴ w	
152-6						n mˀ	
157-6						p r a	
183-6						t a k	
184-6						n k j t	
185-6						tsʰ a m	
189-6						k r tsʰ m	
192-6						h n a	
195-6						m au p r au	
200-6						ts eˀ	
216-6						s a ŋ a ŋ	
218-6						h au k mˀ	
225-6						s a i ŋ	
235-6						h eː	
244-6						s a k	
253-6						m e	
270-6						m e	
278-6						m j a ŋ	
279-6						r w a	
285-6						k j m m j a	
308-6						p r dʒʷ a ŋ	
322-6						m iˀ	
325-6						h w iː	
337-6						m r a ŋ	
341-6						tsʰ eː	
347-6						s a k	
362-6						r e a ts	
391-6						a ts t	
394-6						m ʊ t	
397-6						tsʰ ʔ ɲ	
443-6						m r r a	
460-6						s a t	
463-6						β ʔ ə	
464-6						k w i	
473-6						s i m	
476-6						k j h a	
481-6						tsʰ iː	
494-6						tsʰ a	
496-6						h ɯ a ŋ	
516-6						m w a	
522-6						m au p r au k	
523-6						p r w eː	
524-6						h j a ɲ	
540-6						k j a k	
3-6						p e	
6-6						k j a ḭ	
7-6						dʒ i a	
20-6						n a a	
39-6						m r e	
51-6						ŋ ʔ u n	
64-6						k a a ɲ	
65-6						k a m	
66-6						ts w i u	
71-6						s iˀ	
72-6						ʔ ə	
76-6						r w a	
77-6						m a ts	
78-6						h m au a	
82-6						p w k	
87-6						k a a	
93-6						l a m	
94-6						m r a a	
100-6						s w a m	
116-6						l au a	
119-6						w a m	
124-6						t r a m	
137-6						h j a	
139-6						m iˀ	
144-6						s r a	
145-6						ts au ŋ	
146-6						m w iː	
150-6						k r a ʔ a	
154-6						m o̰i a ŋ	
165-6						s ɛɪ a	
166-6						pʰ j a	
169-6						k r a̰ ŋ	
170-6						p r a a	
171-6						l k	
174-6						p r a m	
181-6						k j k r tsʰ m	
193-6						b a	
205-6						h n t ts	
206-6						h m ɨ a	
212-6						tsʰ au k u	
214-6						l i m ŋ	
217-6						k au k	
224-6						m r æ̰ u m	
228-6						p u ŋ	
238-6						j a	
241-6						s r a	
246-6						u x	
257-6						p a ts	
272-6						h m n i	
273-6						p r a k	
274-6						m a k	
286-6						k j i m	
289-6						h o au ŋ	
294-6						a ts t	
301-6						r ɔ a k	
306-6						h j u p	
307-6						ŋ a t	
321-6						tʰ a ŋ	
331-6						m j n a	
332-6						l a m	
335-6						k r a a	
336-6						h a m	
340-6						k au a	
342-6						m j au a	
360-6						s r a	
376-6						s i	
389-6						m r a	
395-6						m au ʔ	
401-6						s a ɲ	
404-6						ts w au ŋ	
408-6						p a k	
409-6						l a a	
413-6						t u n a	
421-6						m j au k r a	
425-6						p eː	
442-6						p a k	
447-6						tʰ i k	
456-6						k a k	
469-6						k j au a	
470-6						tsʰ eː	
475-6						h m a	
477-6						h a̰ eː	
480-6						k au ŋ	
485-6						m aˀ	
495-6						k j a ɲ	
499-6						m r a̰ au ŋ	
500-6						j a m m	
501-6						tʰ u a	
506-6						ts a p	
507-6						m r au k	
509-6						l a i ŋ	
510-6						p r a i ŋ	
511-6						h au k p r au	
521-6						h w iː	
525-6						n j a	
538-6						tsʰ w iː	
539-6						r r a n a	
544-6						k r a m	
550-6						tʰ u au k	
562-6						m r au k	
568-6						k j a ɲ	
2-6						k j au ŋ	
11-6						s aː	
35-6						l a ŋ	
38-6						ʔ a b i	
42-6						p u	
79-6						k a m j a	
86-6						eː	
89-6						s a ŋ	
90-6						h au u	
91-6						k k n a	
92-6						h eː	
120-6						r e	
125-6						k i n a	
148-6						tsʰ a ŋ	
163-6						s r ʔ n	
186-6						k a a	
187-6						l a k	
197-6						n ʊ̰ t a	
209-6						k j au ŋ	
210-6						r w iː	
213-6						n ɪ̰ a	
215-6						s u t	
220-6						tʰ w i	
239-6						n a m a	
242-6						tsʰ w ³¹	
248-6						h ʔ ɲ	
252-6						k e	
255-6						p r a k	
271-6						tsʰ u ŋ	
275-6						n u k	
277-6						tsʰ a k	
283-6						l i a ts	
295-6						kʰ w ³	
300-6						k a m mˀ	
302-6						s k a	
309-6						h au k mˀ	
312-6						k a ts	
313-6						m lʷ a	
314-6						tsʰ ai	
330-6						p eː	
338-6						m aˀ p r au k	
346-6						s r a ts	
348-6						r a t a	
352-6						x h a	
356-6						h ə	
357-6						s u ʔ u	
361-6						j au k mˀ	
378-6						m ḭ j a	
379-6						h n a m r a	
388-6						k r au k r a	
398-6						r a k	
399-6						k ʔ ɲ n	
405-6						r a k	
406-6						tʰ r euˀ	
410-6						r w a ŋ	
414-6						l a ŋ	
418-6						k r a k	
423-6						r a ŋ	
431-6						k au ŋ	
435-6						h au a	
438-6						tʰ u ŋ	
449-6						ts au k u	
453-6						k u m	
465-6						tʰ a ts	
471-6						l j a k	
482-6						r r a ts	
502-6						p a k	
503-6						tsʰ w a ŋ	
512-6						j au ʔ	
515-6						p a n a	
517-6						tsʰ a ³⁴	
529-6						ʔ ə	
530-6						s r u	
535-6						p a ŋ	
536-6						ts w eː	
542-6						p r w i p ŋ	
561-6						h a ŋ	
569-6						kʰ r a ts	
8-6						k ãɪ a	
16-6						r ø p a	
23-6						k r ə	
36-6						p a p r au ŋ	
37-6						l ai a ŋ	
40-6						tʰ a m a ŋ	
1-7							m w i ³²
4-7							l ə ³
18-7							m i ⁵³
19-7							n i ⁴
44-7							l a̰ ŋ ³
50-7							x a ŋ ⁵³
62-7							s t ⁴³
70-7							b a n ³
75-7							m j ɔ ʔ ³²
97-7							tʃʰ a ŋ ³²
112-7							tʃʰ a ŋ ⁵³
122-7							m j u ʔ ³⁵
127-7							g i ⁵³
132-7							ʊ k
133-7							m j u ⁵³
135-7							n au ⁵³
142-7							d z w i ⁴³
143-7							n a̰ a ⁵⁴
149-7							u ³¹
152-7							ŋ ɔ ³¹
157-7							b u ³
183-7							ʔ u ³
184-7							n u ʔ ⁵³
185-7							⁵³ tsʰ ə ⁵⁴
189-7							m j ɔ ʔ ⁵³
192-7							n a̰ ⁵³
195-7							n ɔ̰ ⁴⁵
200-7							g i ³
216-7							tʃʰ ɪ ŋ ³
218-7							l ə ²
225-7							tʃʰ ɪ ŋ ⁵³
235-7							g a m ⁵³
244-7							s w i ³
253-7							m j ɛ̰ ⁵³
270-7							m i ³
278-7							m j ɪ ŋ ⁵³
279-7							a̰ a ³
285-7							ʔ i ⁴
308-7							b w i ³
322-7							m j i ⁵³
325-7							kʰ a ³
337-7							m j a ŋ ³²
341-7							dʒ ɔ ⁵³
347-7							s u ʔ ⁴
362-7							β w i ³¹
391-7							ɪ ʊ t ⁵⁴
394-7							m ə ³
397-7							tʃʰ ɪ ³
443-7							m ɪ ɔ p ⁵⁴
460-7							s a t ³²
463-7							w i ⁴³
464-7							ɔ ʔ a ŋ ⁵³
473-7							tʃʰ u m ³
476-7							kʰ j u ʔ ⁵
481-7							tʃʰ u m ⁵³
494-7							β w i ⁴
496-7							pʰ j ɪ k ⁵ i
516-7							w a ŋ t ³²
522-7							ŋ ɔ ³
523-7							j ɪ k ⁵⁴
524-7							n j ɛ ³²
540-7							kʰ u ³
3-7							b a ³²
6-7							g i ²
7-7							d z u ⁵
20-7							n a p ⁵⁴
39-7							m ɪ a t ⁵⁴
51-7							ŋ ⁴
64-7							g u ŋ ³
65-7							kʰ w i ³²
66-7							d z u ³
71-7							tʃʰ i ³
76-7							³¹ ɔ ⁵³
77-7							m ɪ t ⁴³
78-7							m a ³²
82-7							b a ŋ ⁵³
87-7							ŋ ɔ ³
93-7							l a̰ m ³¹
94-7							m ɔ̰ ⁴⁵
100-7							s ʊ n ³
116-7							l u ³
119-7							w a m ⁵³
124-7							b j u ³
136-7							l w i ³
137-7							kʰ ɔ ⁴ ⁵³
139-7							m ɪ ³
144-7							s ʊ t ⁵⁴
145-7							d u ŋ ⁵³
146-7							m ⁵⁴
150-7							g j ɔ ʔ ³²
154-7							m ɔ̰ ⁴⁵
165-7							kʰ j æ m ⁴
166-7							b au ³¹
169-7							g j a̰ ŋ ⁵³
170-7							b j ɔ ⁵³
171-7							v a ŋ ⁵³
174-7							d a m ⁵
181-7							m j ɔ ʔ ⁵³
193-7							b a ŋ ⁵³
205-7							n a ŋ ⁵³
206-7							m ʊ t ⁵⁴
212-7							tʃʰ a ⁵
214-7							l ṵ m ³¹
217-7							ʔ w i ³²
224-7							n j ɔ̰ ⁵⁴
228-7							b w i ³²
238-7							ɪ au ³¹
241-7							ʃ a ŋ ⁵³
256-7							ɪ ŋ ⁵³
272-7							m a ³
273-7							ʔ a ⁵³
274-7							m a ŋ ⁵³
286-7							kʰ a m ⁵³
289-7							kʰ u ŋ ³
294-7							ɪ ʊ t ⁵⁴
301-7							ɪ k ⁵
306-7							tʃʰ u p ⁵
307-7							ŋ a̰ p ⁵⁴
321-7							tʰ a ŋ ³²
331-7							m i ³
332-7							l a̰ m ³
335-7							kʰ j ɔ
336-7							n a m ⁵³
340-7							ŋ ə ³
342-7							m j a ⁵
360-7							dʒ ɔ p ⁵⁴
376-7							tʃʰ u ʔ ⁴
389-7							n a̰ ḭ ⁵³
395-7							n u ³
401-7							s a t ⁵⁴
404-7							d z u ŋ ³²
408-7							d u ⁵³
409-7							l a ŋ ⁵³
413-7							d u n ⁵³
421-7							m j u ʔ ³⁵
425-7							b i ⁵³
430-7							tʃʰ ɪ t ⁵⁴
442-7							d u ³
447-7							tʃʰ ɔ ŋ ³⁴
456-7							g ɔ ⁵³
458-7							tʃʰ ɔ ³
469-7							kʰ a ³
475-7							m ³
477-7							m j a̰ ³¹
478-7							m ʊ t ⁵
480-7							g a ³
485-7							m j a ŋ ⁵³
499-7							m j a̰ ŋ ⁵³
500-7							m j a̰ ŋ ⁵³
501-7							tʰ a ³
506-7							d z æ p ⁵
507-7							n ɔ ʔ ³
509-7							l a ŋ ³
510-7							b ɔ t ³²
511-7							l ə ²
521-7							h au ³¹
525-7							n j au ⁵³
538-7							tʃʰ au ³¹
539-7							d z i ŋ ³²
544-7							g j u ʔ ⁵
550-7							tʃʰ ə ³¹
562-7							m j u ŋ ⁵³
568-7							g i ⁵³
2-7							kʰ u ŋ ⁵³
12-7							j ɔ ʔ ³²
22-7							g u ŋ ³¹
28-7							b w i ⁴
29-7							tʃʰ u ³
30-7							w a ŋ ³²
35-7							l a ŋ ⁵³
38-7							d z u ŋ ³¹
42-7							b j ɔ ³
52-7							t ɔ̰ t ⁵⁴
55-7							b u m ⁵³
69-7							h u ʔ ³²
79-7							g v u m ⁵³
83-7							tʃʰ au ³¹
86-7							i ⁵³
89-7							ʃ a ŋ ⁵³
90-7							pʰ ɔ ʔ ³
91-7							ʔ ɔ n ³
92-7							kʰ ɔ ³
106-7							g ʊ p ³
120-7							tʃʰ ə t ³²
148-7							d a ŋ ⁵³
163-7							ʃ a n ³
173-7							b j ɔ ³
179-7							ʔ u ³¹
186-7							ŋ a ŋ ³
187-7							l a ŋ ⁵³
197-7							l n ʊ t ⁵⁴
209-7							kʰ u ŋ ⁵³
210-7							u m ⁵³
211-7							b au ³¹
213-7							n u ʔ ³⁵
220-7							tʰ a ŋ ⁵
237-7							ʃ i ⁵³
239-7							n a m ⁵³
248-7							g i ⁵³
252-7							g i ⁵³
271-7							tʃʰ au ³¹
277-7							tʃʰ a ŋ ³²
281-7							kʰ j ɔ ⁵³
283-7							l a t ⁵⁴
295-7							g u ³
300-7							k ṵ ʔ ⁵
309-7							l ə ²
313-7							m ʊ t ⁵⁴
314-7							tʃʰ ɔ m ⁵⁴
315-7							tʃʰ u ŋ ³¹
330-7							l ai ⁵³
333-7							ʃ a m ⁵
338-7							m j ɔ ʔ ³
346-7							ʃ ḭ ⁵³
352-7							kʰ u ŋ ³¹
353-7							d z a ⁵
356-7							l a n ³
357-7							tʃʰ a ⁵
358-7							tʃʰ j ɛ t ³²
361-7							j a t ³²
378-7							m i t ⁵⁴
379-7							kʰ ɪ n ⁵³
388-7							g j u ʔ ³⁵
390-7							j a̰ ⁵³
398-7							j a ŋ ⁵³
399-7							g ə ⁴
400-7							m u n ³²
403-7							b j u ⁵³
405-7							p j ɪ k ⁵
406-7							tʃʰ ɔ k ³²
407-7							s u ³
414-7							l a ŋ ⁵³
423-7							j au ⁵³
431-7							g u ŋ ⁵³
435-7							kʰ a m ⁵
438-7							tʃʰ au ³¹
448-7							d z w i ³
449-7							tʃʰ ɔ
453-7							m u ³⁴
465-7							j u m ⁵³
471-7							j u ʔ ⁴
472-7							j a ŋ ⁴³
474-7							m j i ⁵³
482-7							j ɪ k ⁵
503-7							tʃʰ ɔ
505-7							l a̰ m ³²
512-7							⁵³
515-7							d u n ⁵³
517-7							dʒ ɔ t ³²
529-7							w i ³
530-7							tʃʰ ɪ k ⁵
535-7							b a ŋ ³²
536-7							d u ³
542-7							b ɔ p ⁵⁴
561-7							n a m ⁵³
563-7							ʃ i ⁵³
569-7							kʰ a ³
5-7							m ɔ ⁵
8-7							ŋ ə ³
16-7							j ø p ⁵
21-7							g ɔ ŋ ⁵³
24-7							ʔ a t ³²
27-7							d z a n ⁴
34-7							g i ⁵³
36-7							b a ŋ ⁵³
37-7							l u m ⁵³
41-7							b ʊ p ³
47-7							m ɔ ³
